"Sonne Two, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA SC-1850-US - 1, AC Real Power","SMA SC-1850-US - 2, AC Real Power","SMA SC-1850-US - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-08-01 00:00:00,0,0,0,0,-4.502849
2023-08-01 01:00:00,0,0,0,0,-4.572406
2023-08-01 02:00:00,0,0,0,0,-4.622673
2023-08-01 03:00:00,0,0,0,0,-4.691805
2023-08-01 04:00:00,0,0,0,0,-4.626405
2023-08-01 05:00:00,0,0,0,0,-4.631649
2023-08-01 06:00:00,2.786268,6.5,8.25,7.5,18.4845
2023-08-01 07:00:00,86.89945,92.25,119,99.75,307.9588
2023-08-01 08:00:00,282.6984,381.75,486.75,418.5,1281.45
2023-08-01 09:00:00,507.8708,771.75,954.25,853.5,2566.185
2023-08-01 10:00:00,724.2104,1076.25,1317.25,1249.25,3617.144
2023-08-01 11:00:00,822.9915,1290,1489,1327.25,4067.136
2023-08-01 12:00:00,978.1201,1484,1579.5,1447.75,4465.27
2023-08-01 13:00:00,839.0272,1165.5,1292.75,1273.75,3699.516
2023-08-01 14:00:00,887.9021,1362,1507,1478.5,4304.551
2023-08-01 15:00:00,744.0538,1163.25,1395.5,1342.5,3865.151
2023-08-01 16:00:00,709.4213,1059.75,1267.5,1238.75,3537.508
2023-08-01 17:00:00,478.6193,740.5,876.75,872.25,2476.395
2023-08-01 18:00:00,262.5544,383.25,445.5,460.75,1285.059
2023-08-01 19:00:00,77.5423,106.75,123,128.25,355.6675
2023-08-01 20:00:00,2.348704,7.75,9.25,9,23.00406
2023-08-01 21:00:00,0,0,0,0,-4.361322
2023-08-01 22:00:00,0,0,0,0,-4.499187
2023-08-01 23:00:00,0,0,0,0,-4.443242
2023-08-02 00:00:00,0,0,0,0,-4.523838
2023-08-02 01:00:00,0,0,0,0,-4.618782
2023-08-02 02:00:00,0,0,0,0,-4.713798
2023-08-02 03:00:00,0,0,0,0,-4.717835
2023-08-02 04:00:00,0,0,0,0,-4.740321
2023-08-02 05:00:00,0,0,0,0,-4.744569
2023-08-02 06:00:00,2.478465,4,5,4.5,9.813837
2023-08-02 07:00:00,87.50623,124,154.5,136.5,412.9293
2023-08-02 08:00:00,111.9333,174.25,214,198.75,584.3358
2023-08-02 09:00:00,413.6198,651.25,781.75,707,2142.22
2023-08-02 10:00:00,686.2938,1048.25,1286,1203.75,3512.091
2023-08-02 11:00:00,764.5779,1164.5,1383.5,1289.75,3801.766
2023-08-02 12:00:00,627.6667,794.5,957.75,921.75,2653.156
2023-08-02 13:00:00,427.2506,690.5,867,844.75,2394.198
2023-08-02 14:00:00,556.8358,877.75,1057.25,1077,2992.112
2023-08-02 15:00:00,439.3817,711.75,885.5,861,2442.155
2023-08-02 16:00:00,600.7672,901.75,1078.25,1047,3006.477
2023-08-02 17:00:00,316.1932,504,614.75,606.75,1721.123
2023-08-02 18:00:00,176.1918,283.75,337.5,332,950.778
2023-08-02 19:00:00,44.78714,72,86.75,83.25,239.5695
2023-08-02 20:00:00,1.473188,4,5,4.5,10.13073
2023-08-02 21:00:00,0,0,0,0,-4.494205
2023-08-02 22:00:00,0,0,0,0,-4.529495
2023-08-02 23:00:00,0,0,0,0,-4.502494
2023-08-03 00:00:00,0,0,0,0,-4.566972
2023-08-03 01:00:00,0,0,0,0,-4.532387
2023-08-03 02:00:00,0,0,0,0,-4.578891
2023-08-03 03:00:00,0,0,0,0,-4.56952
2023-08-03 04:00:00,0,0,0,0,-4.570385
2023-08-03 05:00:00,0,0,0,0,-4.615455
2023-08-03 06:00:00,0.29678,0.25,0.25,0,-4.154208
2023-08-03 07:00:00,7.75255,10.5,12.5,11.25,31.28427
2023-08-03 08:00:00,34.11887,54.5,66.5,62.5,181.3543
2023-08-03 09:00:00,76.36829,126.75,155.75,147.25,427.5525
2023-08-03 10:00:00,105.4392,175.75,216,206.75,593.9974
2023-08-03 11:00:00,97.60204,162.25,201.25,190.5,552.6755
2023-08-03 12:00:00,138.4848,235.5,289.75,273.25,796.0165
2023-08-03 13:00:00,177.9655,307.5,374.5,354.25,1032.711
2023-08-03 14:00:00,148.8504,248.75,305.75,290.25,841.9523
2023-08-03 15:00:00,162.3688,270.25,329.5,308.25,905.3021
2023-08-03 16:00:00,101.7254,171.25,210,198.75,577.5045
2023-08-03 17:00:00,61.09948,98,120.25,113.25,329.6032
2023-08-03 18:00:00,41.70022,63.75,79,75.5,216.0207
2023-08-03 19:00:00,16.94532,24.25,29.75,27.75,80.1785
2023-08-03 20:00:00,1.469023,2.75,3.75,3.5,6.587166
2023-08-03 21:00:00,0,0,0,0,-4.526994
2023-08-03 22:00:00,0,0,0,0,-4.603247
2023-08-03 23:00:00,0,0,0,0,-4.600925
2023-08-04 00:00:00,0,0,0,0,-4.637158
2023-08-04 01:00:00,0,0,0,0,-4.667491
2023-08-04 02:00:00,0,0,0,0,-4.690885
2023-08-04 03:00:00,0,0,0,0,-4.689102
2023-08-04 04:00:00,0,0,0,0,-4.701887
2023-08-04 05:00:00,0,0,0,0,-4.7635
2023-08-04 06:00:00,0.9046211,0.5,1,0.75,-1.876335
2023-08-04 07:00:00,37.30851,53.25,65.25,62.25,178.5858
2023-08-04 08:00:00,87.60902,139.25,168,157,461.7054
2023-08-04 09:00:00,175.8177,286,339.75,318.5,940.8417
2023-08-04 10:00:00,309.063,479,565.5,552,1589.858
2023-08-04 11:00:00,630.2567,934.75,1065.25,1003.25,2982.65
2023-08-04 12:00:00,726.5198,1076,1283,1198,3528.092
2023-08-04 13:00:00,626.7648,974.75,1184.75,1113.75,3247.027
2023-08-04 14:00:00,667.5692,1026.5,1249.25,1173,3423.417
2023-08-04 15:00:00,628.7924,966.75,1071.25,1011,3058.221
2023-08-04 16:00:00,605.5333,929.25,1132.25,1075.75,3108.567
2023-08-04 17:00:00,274.3586,412.75,492.75,467.5,1365.634
2023-08-04 18:00:00,186.6626,290.75,350.5,350.75,988.5905
2023-08-04 19:00:00,86.53293,134.75,157.25,161.25,450.8629
2023-08-04 20:00:00,2.117847,7.25,8.75,8.5,20.9223
2023-08-04 21:00:00,0,0,0,0,-4.457084
2023-08-04 22:00:00,0,0,0,0,-4.527466
2023-08-04 23:00:00,0,0,0,0,-4.550645
2023-08-05 00:00:00,0,0,0,0,-4.535429
2023-08-05 01:00:00,0,0,0,0,-4.658364
2023-08-05 02:00:00,0,0,0,0,-4.624067
2023-08-05 03:00:00,0,0,0,0,-4.619017
2023-08-05 04:00:00,0,0,0,0,-4.64249
2023-08-05 05:00:00,0,0,0,0,-4.692042
2023-08-05 06:00:00,2.695428,5.25,6.75,5.75,13.57776
2023-08-05 07:00:00,79.96031,87.75,113,92.75,292.1381
2023-08-05 08:00:00,276.2938,371.25,479,407.75,1253.438
2023-08-05 09:00:00,512.6956,764,957.25,857,2565.037
2023-08-05 10:00:00,723.5822,1082.25,1335.25,1224.25,3613.396
2023-08-05 11:00:00,886.9082,1301.75,1591.75,1479.5,4330.672
2023-08-05 12:00:00,987.6647,1431.5,1665.75,1624.25,4670.717
2023-08-05 13:00:00,1039.319,1488,1666,1636.75,4738.81
2023-08-05 14:00:00,808.7933,1227,1284.75,1300.25,3773.676
