Cotten Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2023-08-01 00:00:00,0,0,0,0,0,0,0,-8.685441
2023-08-01 01:00:00,0,0,0,0,0,0,0,-8.713675
2023-08-01 02:00:00,0,0,0,0,0,0,0,-8.749883
2023-08-01 03:00:00,0,0,0,0,0,0,0,-8.791659
2023-08-01 04:00:00,0,0,0,0,0,0,0,-8.763962
2023-08-01 05:00:00,0,0,0,0,0,0,0,-8.63109
2023-08-01 06:00:00,6.546641,3.44915,4.3123,4.40056,4.352535,3.226732,4.50087,17.28196
2023-08-01 07:00:00,84.47576,76.46302,67.00148,75.0943,70.07925,70.54446,69.46065,427.4631
2023-08-01 08:00:00,252.1605,245.2543,224.4612,227.8005,212.5683,235.2886,226.8652,1388.647
2023-08-01 09:00:00,443.7923,455.9251,429.4341,441.2739,426.0821,466.0162,451.3622,2678.304
2023-08-01 10:00:00,673.8314,639.7308,582.6807,602.8316,600.9703,643.3842,640.0264,3702.437
2023-08-01 11:00:00,824.3278,716.1089,664.6298,704.4098,680.0751,696.7825,718.4628,4134.913
2023-08-01 12:00:00,872.6014,732.7046,747.2538,809.9675,813.2502,814.7329,804.2485,4677.27
2023-08-01 13:00:00,769.3975,665.0475,670.8613,651.0728,662.4912,633.9704,631.9053,3937.547
2023-08-01 14:00:00,897.5748,727.7967,715.1701,747.4192,773.0491,790.4978,764.2658,4516.849
2023-08-01 15:00:00,819.2514,707.2835,703.7728,696.9219,700.3333,718.043,749.2779,4237.188
2023-08-01 16:00:00,701.0137,602.0896,592.0907,603.5463,614.1949,628.7027,633.3801,3662.493
2023-08-01 17:00:00,489.3249,409.2939,407.2068,414.951,424.3279,427.8646,433.3466,2522.711
2023-08-01 18:00:00,262.9896,197.9724,199.0916,206.6242,209.1066,208.4657,213.319,1239.922
2023-08-01 19:00:00,66.95797,47.86673,45.65924,49.72492,46.92288,47.81759,49.89684,284.5945
2023-08-01 20:00:00,0.5675285,2.211171,2.072837,2.23294,2.119242,2.158907,2.200133,4.716309
2023-08-01 21:00:00,0,0,0,0,0,0,0,-8.894652
2023-08-01 22:00:00,0,0,0,0,0,0,0,-8.875634
2023-08-01 23:00:00,0,0,0,0,0,0,0,-8.817004
2023-08-02 00:00:00,0,0,0,0,0,0,0,-8.720612
2023-08-02 01:00:00,0,0,0,0,0,0,0,-8.687546
2023-08-02 02:00:00,0,0,0,0,0,0,0,-8.716585
2023-08-02 03:00:00,0,0,0,0,0,0,0,-8.753839
2023-08-02 04:00:00,0,0,0,0,0,0,0,-8.725652
2023-08-02 05:00:00,0,0,0,0,0,0,0,-8.668551
2023-08-02 06:00:00,4.137681,3.225507,3.017998,3.121027,3.059965,3.011497,3.914515,11.89069
2023-08-02 07:00:00,66.74912,66.66085,62.0055,64.10549,62.49024,62.12329,64.49525,381.5746
2023-08-02 08:00:00,196.5169,196.8547,183.3038,186.5546,180.0578,194.6975,188.6126,1140.63
2023-08-02 09:00:00,339.3787,330.0821,311.6062,315.5457,305.3298,330.2246,324.8512,1928.362
2023-08-02 10:00:00,554.7144,530.7783,505.3226,512.4045,508.0003,540.2421,532.4567,3141.739
2023-08-02 11:00:00,742.9028,680.0695,644.7289,666.3162,662.9846,699.1366,671.3102,4021.481
2023-08-02 12:00:00,877.3453,779.7563,747.2825,764.9085,765.2714,803.1035,797.7167,4636.301
2023-08-02 13:00:00,915.072,803.5831,776.8802,789.6985,793.3202,823.7048,823.8393,4785.681
2023-08-02 14:00:00,888.4626,772.1156,750.4684,762.5658,767.6927,792.8248,793.6679,4613.306
2023-08-02 15:00:00,797.462,687.3566,670.3207,682.1965,690.6337,708.3338,710.1968,4130.737
2023-08-02 16:00:00,668.41,570.8552,559.6723,570.9634,579.6528,590.5264,594.4739,3456.805
2023-08-02 17:00:00,469.8069,393.9437,389.5585,398.3686,406.3693,409.2245,413.1486,2414.626
2023-08-02 18:00:00,176.8455,146.6326,144.8304,148.4558,149.0907,150.2801,152.7024,894.2145
2023-08-02 19:00:00,50.26295,39.46566,38.39385,40.23481,39.66091,40.27623,41.03449,234.9251
2023-08-02 20:00:00,1.284931,1.433716,1.485362,1.685386,1.55713,1.629173,1.56733,0.3612058
2023-08-02 21:00:00,0,0,0,0,0,0,0,-8.820999
2023-08-02 22:00:00,0,0,0,0,0,0,0,-8.839186
2023-08-02 23:00:00,0,0,0,0,0,0,0,-8.914669
2023-08-03 00:00:00,0,0,0,0,0,0,0,-8.735863
2023-08-03 01:00:00,0,0,0,0,0,0,0,-8.797094
2023-08-03 02:00:00,0,0,0,0,0,0,0,-8.841738
2023-08-03 03:00:00,0,0,0,0,0,0,0,-8.874966
2023-08-03 04:00:00,0,0,0,0,0,0,0,-8.858123
2023-08-03 05:00:00,0,0,0,0,0,0,0,-8.701113
2023-08-03 06:00:00,4.988536,0,0,0,0,0,2.276276,-6.290477
2023-08-03 07:00:00,33.54137,23.73969,22.81146,23.18474,23.1225,22.44937,30.91412,140.8563
2023-08-03 08:00:00,97.16435,94.48979,90.97797,92.06747,91.89091,95.19791,95.78642,562.7219
2023-08-03 09:00:00,141.254,137.5292,132.2887,134.2422,134.173,139.9447,139.0144,823.2169
2023-08-03 10:00:00,158.6841,153.9662,148.3447,150.3514,150.2487,156.4984,155.6124,921.6382
2023-08-03 11:00:00,155.6699,156.9957,151.6064,152.6816,153.2458,160.042,159.3535,941.3624
2023-08-03 12:00:00,167.7968,170.191,164.7007,165.4908,165.6221,173.675,173.1611,1020.717
2023-08-03 13:00:00,259.6004,255.9854,247.0239,249.4898,249.527,260.7716,259.5075,1533.98
2023-08-03 14:00:00,185.131,183.2343,176.5133,178.8875,178.8968,186.8685,185.7921,1097.582
2023-08-03 15:00:00,159.0727,157.9145,152.3782,154.4152,154.8551,161.6591,160.9675,948.3484
2023-08-03 16:00:00,136.468,134.5485,129.5516,130.7728,130.62,136.5594,135.5521,801.4914
2023-08-03 17:00:00,80.74943,79.79626,77.18159,77.91573,78.30502,81.93237,81.63721,476.8926
2023-08-03 18:00:00,60.72703,58.73256,56.73389,57.32331,57.4783,60.16143,59.82726,348.5402
2023-08-03 19:00:00,22.96599,21.09588,20.31257,20.50508,20.38808,21.4628,21.20844,119.6253
2023-08-03 20:00:00,1.227968,1.020285,0.984173,1.101228,0.9648123,1.046394,1.014748,-2.488835
2023-08-03 21:00:00,0,0,0,0,0,0,0,-8.924864
2023-08-03 22:00:00,0,0,0,0,0,0,0,-8.794191
2023-08-03 23:00:00,0,0,0,0,0,0,0,-8.845963
2023-08-04 00:00:00,0,0,0,0,0,0,0,-8.887048
2023-08-04 01:00:00,0,0,0,0,0,0,0,-8.89554
2023-08-04 02:00:00,0,0,0,0,0,0,0,-8.859311
2023-08-04 03:00:00,0,0,0,0,0,0,0,-8.871135
2023-08-04 04:00:00,0,0,0,0,0,0,0,-8.836973
2023-08-04 05:00:00,0,0,0,0,0,0,0,-8.691935
2023-08-04 06:00:00,0.7858258,0,0,0,0,0,0,-8.658361
2023-08-04 07:00:00,10.34089,0,0,0,0,0,0,-8.698814
2023-08-04 08:00:00,38.57452,32.47607,32.14036,30.79543,30.5869,31.51267,32.97789,186.195
2023-08-04 09:00:00,55.04007,53.33684,53.09182,50.56477,49.63142,53.58012,54.87303,313.5221
2023-08-04 10:00:00,86.06956,82.21549,79.68191,79.82069,80.29433,85.00072,86.08422,494.0596
2023-08-04 11:00:00,130.4664,126.9841,122.007,122.1739,119.4915,125.5875,125.8034,746.7745
2023-08-04 12:00:00,193.2032,181.4931,170.3789,178.8171,178.2041,183.5963,179.7426,1081.075
2023-08-04 13:00:00,174.1786,175.4294,174.6387,175.17,182.2583,191.8678,193.8416,1105.875
2023-08-04 14:00:00,299.2292,290.4904,281.1276,285.3069,288.9914,303.3558,306.7856,1769.877
2023-08-04 15:00:00,431.2147,398.8123,386.8665,392.01,389.3502,406.4981,415.0399,2406.943
2023-08-04 16:00:00,141.5901,136.3105,130.5613,130.6305,128.2977,132.3665,130.1719,793.0029
2023-08-04 17:00:00,184.1564,172.5405,164.4504,165.7688,160.865,166.4191,163.2269,1000.237
2023-08-04 18:00:00,106.6146,101.3029,98.15762,98.76107,98.39555,103.1802,102.6173,603.6376
2023-08-04 19:00:00,40.39215,37.98286,36.54885,37.44963,37.26645,38.51876,38.21538,222.3994
2023-08-04 20:00:00,2.628582,2.124609,2.03143,2.301649,2.1883,2.122113,2.289651,4.755828
2023-08-04 21:00:00,0,0,0,0,0,0,0,-8.911463
2023-08-04 22:00:00,0,0,0,0,0,0,0,-8.835877
2023-08-04 23:00:00,0,0,0,0,0,0,0,-8.801427
2023-08-05 00:00:00,0,0,0,0,0,0,0,-8.762268
2023-08-05 01:00:00,0,0,0,0,0,0,0,-8.82096
2023-08-05 02:00:00,0,0,0,0,0,0,0,-8.669838
2023-08-05 03:00:00,0,0,0,0,0,0,0,-8.647063
2023-08-05 04:00:00,0,0,0,0,0,0,0,-8.685735
2023-08-05 05:00:00,0,0,0,0,0,0,0,-8.682939
2023-08-05 06:00:00,4.681843,2.259269,2.96717,2.196765,2.978455,2.852752,2.910827,8.815695
2023-08-05 07:00:00,81.01611,72.32768,63.29757,69.08562,64.10632,64.66186,63.82857,397.5582
2023-08-05 08:00:00,229.1009,224.4438,204.5673,204.7659,193.3405,216.8955,205.1232,1258.461
2023-08-05 09:00:00,403.4943,404.5189,373.4997,379.7466,355.5158,388.2931,384.4272,2302.825
2023-08-05 10:00:00,598.6365,576.7219,544.7013,559.6328,548.0834,588.9181,575.8176,3415.112
2023-08-05 11:00:00,795.6312,727.047,702.1566,701.6454,700.5279,743.6941,740.1121,4318.011
2023-08-05 12:00:00,950.7213,823.4999,795.9256,788.7278,804.6008,829.7622,829.4753,4844.141
2023-08-05 13:00:00,953.7081,812.1579,814.8261,776.8647,746.7182,808.5381,823.7216,4719.328
2023-08-05 14:00:00,976.8865,822.1636,814.2333,802.5453,806.9632,809.4509,808.9218,4834.557
2023-08-05 15:00:00,899.2539,761.696,734.1038,754.5441,763.847,782.5908,776.4458,4555.879
2023-08-05 16:00:00,688.5316,566.2334,568.0951,568.7626,585.3172,580.192,544.9754,3414.084
2023-08-05 17:00:00,499.812,412.8315,411.8873,419.2837,427.9088,430.1491,436.8422,2542.423
2023-08-05 18:00:00,263.2116,193.8112,195.4007,203.0592,204.543,203.4761,209.2346,1214.149
2023-08-05 19:00:00,57.0935,38.98329,37.0336,40.78431,38.13821,38.64062,40.75821,229.2711
2023-08-05 20:00:00,0.4216292,0.7579643,0.8776595,0.9870191,0.9029068,0.9396605,0.9011987,-3.233342
2023-08-05 21:00:00,0,0,0,0,0,0,0,-8.791379
2023-08-05 22:00:00,0,0,0,0,0,0,0,-8.791043
2023-08-05 23:00:00,0,0,0,0,0,0,0,-8.700991
2023-08-06 00:00:00,0,0,0,0,0,0,0,-8.664724
2023-08-06 01:00:00,0,0,0,0,0,0,0,-8.677261
2023-08-06 02:00:00,0,0,0,0,0,0,0,-8.719623
2023-08-06 03:00:00,0,0,0,0,0,0,0,-8.652665
2023-08-06 04:00:00,0,0,0,0,0,0,0,-8.637311
2023-08-06 05:00:00,0,0,0,0,0,0,0,-8.651247
2023-08-06 06:00:00,4.263364,1.053507,0.9774545,0.9903303,0.9708713,0.9471477,1.676629,-1.67968
