S. Robeson Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,,,,,,,,,
Timestamp,POA*,"SMA Inverter - A.1, Pac","SMA Inverter - A.2, Pac","SMA Inverter - B.1, Pac","SMA Inverter - B.2, Pac","SMA Inverter - C.1, Pac","SMA Inverter - C.2, Pac","SMA Inverter - D.1, Pac","SMA Inverter - D.2, Pac","SMA Inverter - E.1, Pac","SMA Inverter - E.2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW
2023-08-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,-9.969427
2023-08-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.04987
2023-08-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.11766
2023-08-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.11493
2023-08-01 04:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.13662
2023-08-01 05:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.03452
2023-08-01 06:00:00,3.054655,1.058238,0.4676428,1.018413,0.625056,0.270463,0.3855,0.456,0.363375,0,0.5786445,-4.975655
2023-08-01 07:00:00,54.93562,27.95169,23.79604,25.90627,28.77149,22.10979,25.42628,25.04908,23.31887,0,26.49336,213.7865
2023-08-01 08:00:00,215.7547,102.9905,92.16489,101.8573,108.1043,85.08064,96.69892,102.0456,88.48727,0,118.8867,865.9344
2023-08-01 09:00:00,432.0572,222.5518,194.5413,220.5828,226.296,179.4075,184.0073,207.5246,169.351,0,233.336,1813.324
2023-08-01 10:00:00,616.5739,309.6317,270.3143,302.2143,302.5734,250.4834,251.4455,300.1124,230.4313,0,318.9056,2431.747
2023-08-01 11:00:00,774.3939,381.7568,334.2511,383.9339,385.2981,315.2271,306.0679,373.9645,298.2981,0,383.0164,3057.071
2023-08-01 12:00:00,915.2437,388.149,365.9077,409.0125,428.3117,350.4301,347.5016,419.1487,355.6325,0,410.2284,3330.498
2023-08-01 13:00:00,805.5879,377.1542,340.1455,378.6456,387.4744,315.229,360.18,366.7064,328.9591,0,356.9301,3043.708
2023-08-01 14:00:00,821.9424,387.7901,346.5796,393.7241,376.2088,343.9547,388.4674,384.9299,342.4524,0,354.3917,3202.932
2023-08-01 15:00:00,371.1378,162.3981,145.9333,163.6666,167.3677,146.8263,169.2875,168.9514,145.6758,0,148.3586,1353.023
2023-08-01 16:00:00,221.0283,123.4433,104.8263,119.7183,116.5714,104.8161,120.4939,124.0793,105.0817,0,121.0038,1011.034
2023-08-01 17:00:00,290.1781,151.4941,130.0413,145.9569,139.9712,131.0639,156.2063,151.8663,132.6333,0,146.0679,1245.089
2023-08-01 18:00:00,236.2767,107.3337,92.83624,105.3908,100.5981,93.55779,108.35,108.7924,91.83749,0,108.2756,882.0868
2023-08-01 19:00:00,51.26114,20.10497,16.61938,19.05777,19.30809,16.15388,19.85756,17.12306,15.84623,0,15.80584,144.0216
2023-08-01 20:00:00,2.102473,0,0,0.3521222,0,0,0.1566976,0,0,0,0.4435833,-10.37155
2023-08-01 21:00:00,0,0,0,0,0,0,0,0,0,0,0,-11.26366
2023-08-01 22:00:00,0.00950926,0,0,0,0,0,0,0,0,0,0,-10.71231
2023-08-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.20776
2023-08-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.17873
2023-08-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.23269
2023-08-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.25195
2023-08-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.24093
2023-08-02 04:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.20084
2023-08-02 05:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.09406
2023-08-02 06:00:00,3.314765,1.74545,1.262249,1.701677,1.851056,1.21611,1.169906,0.6542222,1.337399,0,0.6671388,0.9131805
2023-08-02 07:00:00,72.92299,34.10468,29.39943,30.67355,35.74707,29.84663,34.92313,33.39967,30.50094,0,34.58277,275.9164
2023-08-02 08:00:00,229.8439,113.4351,98.46774,110.9298,121.0393,99.22926,115.1468,118.5386,101.1434,0,116.318,963.1679
2023-08-02 09:00:00,434.2414,221.0125,194.0181,221.828,231.149,192.293,222.1987,226.9996,194.0086,0,224.6401,1865.969
2023-08-02 10:00:00,632.1967,313.5461,278.8589,316.9606,326.9714,275.0003,317.4811,321.4894,275.4612,0,319.4061,2646.737
2023-08-02 11:00:00,787.8436,378.2265,338.479,382.7514,391.5034,331.7367,380.8035,384.6889,329.4232,0,379.8246,3171.196
2023-08-02 12:00:00,847.1295,403.9198,362.1965,398.4956,413.2311,351.4047,418.659,401.8615,362.8007,0,368.1043,3337.038
