Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard),Production meter L-N voltage,Production meter active power,"SMA 1850kW Inverter - 1, AC Real Power","SMA 1850kW Inverter - 2, AC Real Power","SMA 1850kW Inverter - 3, AC Real Power"
10/1/2023 12:00:00 AM,0,58.81098,0,7.559014,-7.006548,0,0,0
10/1/2023 12:15:00 AM,0,58.50597,0,7.563186,-7.020429,0,0,0
10/1/2023 12:30:00 AM,0,58.04193,0,7.564798,-7.011365,0,0,0
10/1/2023 12:45:00 AM,0,57.47987,0,7.552848,-6.975172,0,0,0
10/1/2023 1:00:00 AM,0,57.0141,0,7.556335,-6.992818,0,0,0
10/1/2023 1:15:00 AM,0,56.68009,0,7.55208,-6.977041,0,0,0
10/1/2023 1:30:00 AM,0,56.33431,0,7.560297,-7.008471,0,0,0
10/1/2023 1:45:00 AM,0,56.11801,0,7.569784,-7.032217,0,0,0
10/1/2023 2:00:00 AM,0,55.71531,0,7.571652,-7.035123,0,0,0
10/1/2023 2:15:00 AM,0,55.78252,0,7.574317,-7.04945,0,0,0
10/1/2023 2:30:00 AM,0,55.76598,0,7.570677,-7.021861,0,0,0
10/1/2023 2:45:00 AM,0,55.83116,0,7.546849,-6.980223,0,0,0
10/1/2023 3:00:00 AM,0,56.30676,0,7.54862,-6.972537,0,0,0
10/1/2023 3:15:00 AM,0,57.68799,0,7.55,-6.980607,0,0,0
10/1/2023 3:30:00 AM,0,57.50965,0,7.55,-6.985078,0,0,0
10/1/2023 3:45:00 AM,0,58.00797,0,7.552523,-6.985466,0,0,0
10/1/2023 4:00:00 AM,0,58.00172,0,7.558558,-7.003266,0,0,0
10/1/2023 4:15:00 AM,0,57.75647,0,7.56,-7.001446,0,0,0
10/1/2023 4:30:00 AM,0,57.90271,0,7.56,-7.008646,0,0,0
10/1/2023 4:45:00 AM,0,57.91565,0,7.56,-7.006917,0,0,0
10/1/2023 5:00:00 AM,0,58.15179,0,7.558519,-7.002914,0,0,0
10/1/2023 5:15:00 AM,0,58.53877,0,7.56,-7.003102,0,0,0
10/1/2023 5:30:00 AM,0,58.9798,0,7.557223,-6.985233,0,0,0
10/1/2023 5:45:00 AM,0,59.08904,0,7.554324,-6.97395,0,0,0
10/1/2023 6:00:00 AM,0,59.09307,0,7.547779,-6.969908,0,0,0
10/1/2023 6:15:00 AM,0,59.12001,0,7.542315,-6.949769,0,0,0
10/1/2023 6:30:00 AM,0,59.2045,0,7.539763,-6.945602,0,0,0
10/1/2023 6:45:00 AM,0,59.30968,0,7.537394,-6.937699,0,0,0
10/1/2023 7:00:00 AM,0.9751244,59.55595,0,7.531353,-3.331421,1,1,1
10/1/2023 7:15:00 AM,12.54638,59.84281,0,7.530228,37.13897,14,15,14
10/1/2023 7:30:00 AM,43.11134,60.4455,0,7.520548,124.1297,38,52,42
10/1/2023 7:45:00 AM,99.69649,62.77349,1,7.514704,319.2108,108,135,85
10/1/2023 8:00:00 AM,156.1013,66.25935,1,7.509633,621.5328,224,244,159
10/1/2023 8:15:00 AM,221.9657,69.0334,1,7.501363,1002.097,361,372,273
10/1/2023 8:30:00 AM,285.5769,71.77715,1,7.502219,1403.281,502,502,401
10/1/2023 8:45:00 AM,350.0475,74.36822,1,7.49942,1812.773,638,634,538
10/1/2023 9:00:00 AM,407.3419,76.04148,1,7.486701,2175.66,760,751,660
10/1/2023 9:15:00 AM,483.8338,77.01265,2,7.477499,2599.847,895,887,804
10/1/2023 9:30:00 AM,538.5818,75.58282,4,7.470785,2783.645,1006,926,904
10/1/2023 9:45:00 AM,559.6556,76.56841,2,7.466854,3138.734,1087,1082,973
10/1/2023 10:00:00 AM,640.4592,79.25033,3,7.45949,3519.284,1173,1184,1109
10/1/2023 10:15:00 AM,713.1555,81.77989,3,7.447838,3804.094,1296,1283,1193
10/1/2023 10:30:00 AM,777.2993,83.75541,3,7.433718,3904.788,1410,1192,1236
10/1/2023 10:45:00 AM,704.7234,84.6533,3,7.430392,4162.708,1491,1412,1278
10/1/2023 11:00:00 AM,894.3516,86.79362,3,7.419289,3956.927,1259,1186,1398
10/1/2023 11:15:00 AM,871.9841,85.50404,2,7.405095,3846.417,1381,1208,1190
10/1/2023 11:30:00 AM,865.6666,86.39641,3,7.411645,4638.895,1648,1574,1488
10/1/2023 11:45:00 AM,1046.705,85.74472,5,7.408267,4107.419,1390,1446,1491
10/1/2023 12:00:00 PM,1047.158,86.72512,5,7.413537,4992.514,1666,1666,1666
10/1/2023 12:15:00 PM,1078.176,89.58018,2,7.404551,4987.598,1666,1663,1666
10/1/2023 12:30:00 PM,830.4163,90.48682,2,7.402067,3955.99,1348,1293,1183
10/1/2023 12:45:00 PM,885.453,88.67396,2,7.410997,3364.493,1083,1192,1136
10/1/2023 1:00:00 PM,917.0581,87.88195,2,7.444292,3562.692,894,1360,1275
10/1/2023 1:15:00 PM,903.8872,88.89923,1,7.456048,4466.638,1445,1599,1436
10/1/2023 1:30:00 PM,943.1342,91.81933,2,7.447891,4909.552,1666,1666,1640
10/1/2023 1:45:00 PM,1032.556,93.58679,1,7.434523,4959.654,1666,1666,1655
10/1/2023 2:00:00 PM,1002.752,92.89577,3,7.431729,4809.08,1508,1666,1619
10/1/2023 2:15:00 PM,990.2413,93.55663,3,7.439733,4832.24,1596,1631,1591
10/1/2023 2:30:00 PM,691.9408,90.70425,2,7.457366,3510.4,1236,1170,1149
10/1/2023 2:45:00 PM,539.7938,91.10403,2,7.496942,2651.637,851,874,892
10/1/2023 3:00:00 PM,665.0936,90.18976,1,7.537913,2876.42,825,976,997
10/1/2023 3:15:00 PM,743.4798,91.36121,1,7.544759,3786.546,1411,1272,1218
10/1/2023 3:30:00 PM,803.323,94.24148,3,7.550172,3942.295,1370,1328,1215
10/1/2023 3:45:00 PM,406.5473,88.30834,2,7.541459,2096.011,664,641,710
10/1/2023 4:00:00 PM,636.4614,85.35798,2,7.540643,3110.086,1194,949,985
10/1/2023 4:15:00 PM,560.9892,84.73327,2,7.54398,2845.166,982,973,890
10/1/2023 4:30:00 PM,271.0763,82.57607,1,7.534199,1226.021,379,449,384
10/1/2023 4:45:00 PM,428.0234,81.71558,1,7.533239,2339.726,742,789,746
10/1/2023 5:00:00 PM,422.2776,81.28797,1,7.536139,2012.647,675,701,622
10/1/2023 5:15:00 PM,358.1743,80.83809,2,7.535413,1653.083,552,581,506
10/1/2023 5:30:00 PM,284.0101,80.04507,1,7.525954,1225.58,404,439,370
10/1/2023 5:45:00 PM,214.0267,79.34165,0,7.52353,845.6834,276,311,249
10/1/2023 6:00:00 PM,110.3656,78.28693,0,7.52222,549.4935,174,210,161
10/1/2023 6:15:00 PM,30.42839,76.79603,0,7.522967,298.1191,91,118,88
10/1/2023 6:30:00 PM,17.5724,75.23649,0,7.524615,125.2791,40,50,37
10/1/2023 6:45:00 PM,3.997108,73.19844,0,7.54125,32.10082,12,14,11
10/1/2023 7:00:00 PM,0,70.47143,0,7.553622,-5.462305,0,0,0
10/1/2023 7:15:00 PM,0,67.72658,0,7.547379,-6.980886,0,0,0
10/1/2023 7:30:00 PM,0,65.83331,0,7.551737,-6.980122,0,0,0
10/1/2023 7:45:00 PM,0,64.46847,0,7.566706,-7.012376,0,0,0
10/1/2023 8:00:00 PM,0,63.42411,0,7.566804,-7.028512,0,0,0
10/1/2023 8:15:00 PM,0,62.61555,0,7.560235,-7.003109,0,0,0
10/1/2023 8:30:00 PM,0,61.98936,0,7.564796,-7.00913,0,0,0
10/1/2023 8:45:00 PM,0,61.33245,0,7.567461,-7.023015,0,0,0
10/1/2023 9:00:00 PM,0,60.99374,0,7.573798,-7.045616,0,0,0
10/1/2023 9:15:00 PM,0,60.7519,0,7.571233,-7.044284,0,0,0
10/1/2023 9:30:00 PM,0,60.23278,0,7.576569,-7.041894,0,0,0
10/1/2023 9:45:00 PM,0,59.90141,0,7.585611,-7.065248,0,0,0
10/1/2023 10:00:00 PM,0,59.64099,0,7.581694,-7.059919,0,0,0
10/1/2023 10:15:00 PM,0,59.36217,0,7.569088,-7.024494,0,0,0
10/1/2023 10:30:00 PM,0,59.11807,0,7.548104,-6.959763,0,0,0
10/1/2023 10:45:00 PM,0,58.96436,0,7.537446,-6.945064,0,0,0
10/1/2023 11:00:00 PM,0,58.82386,0,7.544116,-6.962153,0,0,0
10/1/2023 11:15:00 PM,0,58.52224,0,7.5472,-6.974177,0,0,0
10/1/2023 11:30:00 PM,0,58.29695,0,7.55243,-6.980653,0,0,0
10/1/2023 11:45:00 PM,0,58.28634,0,7.553333,-6.988718,0,0,0
10/2/2023 12:00:00 AM,0,58.29474,0,7.553109,-6.989226,0,0,0
10/2/2023 12:15:00 AM,0,58.27298,0,7.560154,-7.006033,0,0,0
10/2/2023 12:30:00 AM,0,58.41346,0,7.562287,-7.007611,0,0,0
10/2/2023 12:45:00 AM,0,58.2342,0,7.563283,-7.024844,0,0,0
10/2/2023 1:00:00 AM,0,58.1622,0,7.566757,-7.030906,0,0,0
10/2/2023 1:15:00 AM,0,58.02854,0,7.572259,-7.022168,0,0,0
10/2/2023 1:30:00 AM,0,57.73762,0,7.578838,-7.040852,0,0,0
10/2/2023 1:45:00 AM,0,57.61124,0,7.556607,-6.981358,0,0,0
10/2/2023 2:00:00 AM,0,57.42741,0,7.551573,-6.974533,0,0,0
10/2/2023 2:15:00 AM,0,57.17476,0,7.559337,-6.997671,0,0,0
10/2/2023 2:30:00 AM,0,57.25913,0,7.556958,-6.986187,0,0,0
10/2/2023 2:45:00 AM,0,57.2042,0,7.55102,-6.958661,0,0,0
10/2/2023 3:00:00 AM,0,57.04601,0,7.549781,-6.967887,0,0,0
10/2/2023 3:15:00 AM,0,57.0286,0,7.551072,-6.975773,0,0,0
10/2/2023 3:30:00 AM,0,56.31937,0,7.557102,-6.982487,0,0,0
10/2/2023 3:45:00 AM,0,55.66088,0,7.564499,-7.003217,0,0,0
10/2/2023 4:00:00 AM,0,55.12745,0,7.559109,-7.008619,0,0,0
10/2/2023 4:15:00 AM,0,54.81091,0,7.55413,-6.992996,0,0,0
10/2/2023 4:30:00 AM,0,54.69329,0,7.552956,-6.995745,0,0,0
10/2/2023 4:45:00 AM,0,54.7234,0,7.544456,-6.960027,0,0,0
10/2/2023 5:00:00 AM,0,54.90297,0,7.529826,-6.923806,0,0,0
10/2/2023 5:15:00 AM,0,54.6166,0,7.516759,-6.894835,0,0,0
10/2/2023 5:30:00 AM,0,54.38475,0,7.508563,-6.87768,0,0,0
10/2/2023 5:45:00 AM,0,54.27097,0,7.498359,-6.849717,0,0,0
10/2/2023 6:00:00 AM,0,54.19161,0,7.491799,-6.825089,0,0,0
10/2/2023 6:15:00 AM,0,54.35677,0,7.498887,-6.853479,0,0,0
10/2/2023 6:30:00 AM,0,54.44254,0,7.506262,-6.855504,0,0,0
10/2/2023 6:45:00 AM,0,54.52784,0,7.503991,-6.860178,0,0,0
10/2/2023 7:00:00 AM,0.4869455,54.89199,0,7.499713,-3.297072,1,1,1
10/2/2023 7:15:00 AM,10.31588,54.68957,0,7.510687,38.12686,14,16,14
10/2/2023 7:30:00 AM,45.36116,55.5787,0,7.525487,126.6026,39,52,42
10/2/2023 7:45:00 AM,105.7203,59.05172,0,7.542598,311.8704,104,130,85
10/2/2023 8:00:00 AM,158.9272,64.4148,0,7.546463,612.4227,222,240,157
10/2/2023 8:15:00 AM,212.5167,68.04156,0,7.554268,964.7087,349,357,262
10/2/2023 8:30:00 AM,277.3062,71.17408,1,7.5585,1359.296,485,486,389
10/2/2023 8:45:00 AM,342.9566,74.20689,1,7.555772,1764.438,621,618,525
10/2/2023 9:00:00 AM,405.5975,77.34686,0,7.557568,2165.1,759,747,656
10/2/2023 9:15:00 AM,468.645,79.57507,0,7.550331,2551.773,893,874,782
10/2/2023 9:30:00 AM,528.6113,82.0623,0,7.533789,2891.75,1002,980,906
10/2/2023 9:45:00 AM,587.2274,83.85954,1,7.529875,3190.995,1099,1080,1009
10/2/2023 10:00:00 AM,645.0394,84.91918,1,7.537133,3477.671,1195,1177,1103
10/2/2023 10:15:00 AM,696.1127,84.59221,2,7.52339,3733.849,1282,1264,1186
10/2/2023 10:30:00 AM,743.775,85.76902,2,7.525244,3981.896,1368,1349,1264
10/2/2023 10:45:00 AM,784.771,87.6032,1,7.529031,4183.264,1435,1418,1331
10/2/2023 11:00:00 AM,827.1135,88.87275,2,7.517736,4364.823,1498,1481,1388
10/2/2023 11:15:00 AM,866.079,89.58759,2,7.509981,4537.826,1558,1541,1441
10/2/2023 11:30:00 AM,896.5831,89.28774,3,7.504127,4653.444,1598,1582,1476
10/2/2023 11:45:00 AM,922.6352,89.96548,3,7.492112,4785.009,1643,1626,1523
10/2/2023 12:00:00 PM,945.619,90.83427,4,7.487771,4877.705,1666,1660,1557
10/2/2023 12:15:00 PM,962.397,90.51112,4,7.489704,4898.285,1666,1666,1572
10/2/2023 12:30:00 PM,972.811,90.94245,4,7.478567,4908.045,1666,1666,1583
10/2/2023 12:45:00 PM,981.8773,92.34783,4,7.480462,4914.766,1666,1666,1589
10/2/2023 1:00:00 PM,981.3259,92.98093,3,7.46975,4910.818,1666,1667,1585
10/2/2023 1:15:00 PM,980.5138,94.53831,2,7.46213,4906.018,1666,1666,1580
10/2/2023 1:30:00 PM,973.43,94.42683,3,7.465057,4885.564,1666,1664,1563
10/2/2023 1:45:00 PM,961.7709,94.7689,3,7.472111,4856.664,1663,1650,1547
10/2/2023 2:00:00 PM,950.0549,94.68208,4,7.468777,4805.874,1649,1633,1527
10/2/2023 2:15:00 PM,923.087,95.84031,3,7.46639,4561.89,1603,1573,1374
10/2/2023 2:30:00 PM,896.4974,96.51602,2,7.463279,4425.89,1492,1522,1337
10/2/2023 2:45:00 PM,870.0519,96.06634,2,7.460587,4420.528,1510,1496,1406
10/2/2023 3:00:00 PM,830.4782,96.98885,2,7.450256,4230.348,1448,1436,1345
10/2/2023 3:15:00 PM,791.3786,96.04327,3,7.458426,4011.735,1371,1363,1271
10/2/2023 3:30:00 PM,621.4641,93.6888,4,7.498439,3157.598,1077,1077,1001
10/2/2023 3:45:00 PM,703.061,93.16326,4,7.53798,3565.555,1214,1213,1127
10/2/2023 4:00:00 PM,647.9925,88.95236,3,7.537644,3265.065,1113,1112,1026
10/2/2023 4:15:00 PM,597.0872,86.24323,3,7.535779,2985.503,1011,1023,937
10/2/2023 4:30:00 PM,539.2693,84.8595,3,7.535781,2657.716,895,913,834
10/2/2023 4:45:00 PM,475.8531,84.07953,2,7.533069,2304.366,771,797,723
10/2/2023 5:00:00 PM,415.6255,83.32647,2,7.521406,1964.743,659,684,607
10/2/2023 5:15:00 PM,349.7292,82.72056,1,7.509437,1580.683,526,558,483
10/2/2023 5:30:00 PM,282.8982,81.92272,1,7.510422,1203.687,399,434,361
10/2/2023 5:45:00 PM,213.9187,81.0827,2,7.521026,831.1357,270,307,246
10/2/2023 6:00:00 PM,100.1334,79.75836,0,7.537537,518.6968,164,199,151
10/2/2023 6:15:00 PM,26.01788,78.16498,0,7.535021,265.8162,81,107,78
10/2/2023 6:30:00 PM,13.59114,76.18752,0,7.537258,105.8412,34,44,31
10/2/2023 6:45:00 PM,1.894664,73.4084,0,7.539905,22.20941,9,10,8
10/2/2023 7:00:00 PM,0,70.08302,0,7.544748,-6.657459,0,0,0
10/2/2023 7:15:00 PM,0,67.45879,0,7.555682,-6.984379,0,0,0
10/2/2023 7:30:00 PM,0,65.48518,0,7.565896,-7.018339,0,0,0
10/2/2023 7:45:00 PM,0,64.30688,0,7.579555,-7.061615,0,0,0
10/2/2023 8:00:00 PM,0,63.30961,0,7.581388,-7.054727,0,0,0
10/2/2023 8:15:00 PM,0,62.26264,0,7.574413,-7.033281,0,0,0
10/2/2023 8:30:00 PM,0,61.46685,0,7.587674,-7.066073,0,0,0
10/2/2023 8:45:00 PM,0,60.87796,0,7.58749,-7.06415,0,0,0
10/2/2023 9:00:00 PM,0,60.32205,0,7.576078,-7.040783,0,0,0
10/2/2023 9:15:00 PM,0,59.79345,0,7.577606,-7.054683,0,0,0
10/2/2023 9:30:00 PM,0,59.19926,0,7.583248,-7.076408,0,0,0
10/2/2023 9:45:00 PM,0,58.95716,0,7.576681,-7.054073,0,0,0
10/2/2023 10:00:00 PM,0,58.6892,0,7.562648,-7.026592,0,0,0
10/2/2023 10:15:00 PM,0,58.43318,0,7.564557,-7.033261,0,0,0
10/2/2023 10:30:00 PM,0,58.37476,0,7.557799,-6.997766,0,0,0
10/2/2023 10:45:00 PM,0,58.41993,0,7.563963,-7.011169,0,0,0
10/2/2023 11:00:00 PM,0,58.41904,0,7.575634,-7.039843,0,0,0
10/2/2023 11:15:00 PM,0,58.38819,0,7.576578,-7.047195,0,0,0
10/2/2023 11:30:00 PM,0,58.38328,0,7.567407,-7.043839,0,0,0
10/2/2023 11:45:00 PM,0,58.34974,0,7.552976,-6.995082,0,0,0
10/3/2023 12:00:00 AM,0,58.41327,0,7.548852,-6.990018,0,0,0
10/3/2023 12:15:00 AM,0,58.87208,0,7.552527,-6.98656,0,0,0
10/3/2023 12:30:00 AM,0,59.12373,0,7.55164,-6.982179,0,0,0
10/3/2023 12:45:00 AM,0,59.84531,0,7.558682,-6.981889,0,0,0
10/3/2023 1:00:00 AM,0,60.26933,0,7.56368,-6.994606,0,0,0
10/3/2023 1:15:00 AM,0,60.4765,0,7.55996,-6.998614,0,0,0
10/3/2023 1:30:00 AM,0,59.77616,0,7.557411,-6.983404,0,0,0
10/3/2023 1:45:00 AM,0,59.1257,0,7.556941,-6.978604,0,0,0
10/3/2023 2:00:00 AM,0,58.46879,0,7.55819,-6.98444,0,0,0
10/3/2023 2:15:00 AM,0,57.90102,0,7.557572,-6.980724,0,0,0
10/3/2023 2:30:00 AM,0,57.54786,0,7.563225,-7.006495,0,0,0
10/3/2023 2:45:00 AM,0,57.20406,0,7.561668,-7.014229,0,0,0
10/3/2023 3:00:00 AM,0,56.87314,0,7.553077,-6.985274,0,0,0
10/3/2023 3:15:00 AM,0,56.5547,0,7.552166,-6.990158,0,0,0
10/3/2023 3:30:00 AM,0,56.36281,0,7.554935,-6.998138,0,0,0
10/3/2023 3:45:00 AM,0,56.26713,0,7.554298,-6.985919,0,0,0
10/3/2023 4:00:00 AM,0,56.24199,0,7.552031,-6.988647,0,0,0
10/3/2023 4:15:00 AM,0,56.22251,0,7.549481,-6.976778,0,0,0
10/3/2023 4:30:00 AM,0,56.53844,0,7.54887,-6.974225,0,0,0
10/3/2023 4:45:00 AM,0,56.22686,0,7.541098,-6.962643,0,0,0
10/3/2023 5:00:00 AM,0,55.90436,0,7.525936,-6.919588,0,0,0
10/3/2023 5:15:00 AM,0,55.60464,0,7.517019,-6.897887,0,0,0
10/3/2023 5:30:00 AM,0,55.54925,0,7.503574,-6.865728,0,0,0
10/3/2023 5:45:00 AM,0,55.57946,0,7.496907,-6.856604,0,0,0
10/3/2023 6:00:00 AM,0,56.0261,0,7.500382,-6.855261,0,0,0
10/3/2023 6:15:00 AM,0,56.29169,0,7.499629,-6.844828,0,0,0
10/3/2023 6:30:00 AM,0,56.14048,0,7.497614,-6.842011,0,0,0
10/3/2023 6:45:00 AM,0,55.81429,0,7.509159,-6.8788,0,0,0
10/3/2023 7:00:00 AM,0.9023177,56.90184,0,7.501651,-4.315286,1,1,1
10/3/2023 7:15:00 AM,9.43292,57.67827,0,7.515292,38.33755,15,16,14
10/3/2023 7:30:00 AM,40.56417,58.48542,0,7.517955,129.2086,43,51,43
10/3/2023 7:45:00 AM,84.61664,60.68779,0,7.531064,297.5192,100,118,86
10/3/2023 8:00:00 AM,137.0103,64.96868,0,7.526869,564.7608,202,216,152
10/3/2023 8:15:00 AM,195.1782,68.63844,1,7.535489,900.2993,323,332,249
10/3/2023 8:30:00 AM,256.5923,72.30588,1,7.54382,1274.981,453,455,368
10/3/2023 8:45:00 AM,317.9267,75.4237,1,7.53918,1660.636,585,582,494
10/3/2023 9:00:00 AM,381.8647,76.7066,1,7.531889,2048.968,717,709,621
10/3/2023 9:15:00 AM,445.92,76.98776,3,7.521424,2420.415,848,830,741
10/3/2023 9:30:00 AM,506.7976,78.59034,2,7.531309,2758.225,957,936,861
10/3/2023 9:45:00 AM,564.703,79.26945,4,7.533775,3062.579,1058,1037,966
10/3/2023 10:00:00 AM,621.7462,80.95264,4,7.542607,3359.136,1156,1138,1062
10/3/2023 10:15:00 AM,675.7861,82.1314,4,7.535789,3622.083,1247,1229,1146
10/3/2023 10:30:00 AM,726.2968,83.66827,5,7.520543,3872.991,1331,1313,1228
10/3/2023 10:45:00 AM,769.6436,84.61848,6,7.508232,3877.467,1403,1385,1096
10/3/2023 11:00:00 AM,809.6791,86.67994,4,7.501497,4107.079,1472,1456,1181
10/3/2023 11:15:00 AM,844.5798,87.53029,5,7.48713,4440.556,1526,1509,1408
10/3/2023 11:30:00 AM,874.5143,88.46539,3,7.489965,4578.402,1571,1556,1454
10/3/2023 11:45:00 AM,898.3024,90.18447,3,7.490183,4683.221,1609,1591,1487
10/3/2023 12:00:00 PM,922.0084,90.52938,3,7.496219,4779.069,1644,1622,1519
10/3/2023 12:15:00 PM,942.0502,90.27117,4,7.49351,4825.457,1657,1639,1533
10/3/2023 12:30:00 PM,953.517,91.00581,5,7.475664,4873.376,1665,1659,1553
10/3/2023 12:45:00 PM,961.6604,91.55908,3,7.468067,4877.775,1666,1664,1552
10/3/2023 1:00:00 PM,966.7921,91.92686,5,7.472415,4885.375,1666,1665,1560
10/3/2023 1:15:00 PM,960.4056,93.20034,3,7.48902,4861.687,1664,1652,1552
10/3/2023 1:30:00 PM,950.1649,93.36516,3,7.497781,4826.493,1659,1642,1536
10/3/2023 1:45:00 PM,940.4008,93.13632,4,7.500517,4791.469,1646,1630,1524
10/3/2023 2:00:00 PM,924.3521,93.27754,4,7.506271,4682.175,1607,1593,1484
10/3/2023 2:15:00 PM,903.0881,94.91001,3,7.505113,4561.928,1556,1550,1449
10/3/2023 2:30:00 PM,874.7854,94.13449,4,7.498051,4425.063,1513,1505,1406
10/3/2023 2:45:00 PM,848.5961,93.98567,4,7.493833,4301.835,1476,1465,1360
10/3/2023 3:00:00 PM,806.5996,95.59871,3,7.49083,4098.948,1407,1392,1297
10/3/2023 3:15:00 PM,775.8216,94.20393,4,7.481113,3934.202,1344,1336,1243
10/3/2023 3:30:00 PM,728.5648,95.32233,2,7.481404,3693.345,1255,1257,1168
10/3/2023 3:45:00 PM,677.9626,95.18541,2,7.477556,3434.604,1171,1171,1082
10/3/2023 4:00:00 PM,640.0533,89.1704,3,7.485617,3209.343,1081,1099,1011
10/3/2023 4:15:00 PM,607.7842,86.66158,3,7.481778,2999.728,1021,1040,946
10/3/2023 4:30:00 PM,558.2833,85.61707,2,7.492312,2728.233,890,942,870
10/3/2023 4:45:00 PM,408.85,84.91085,2,7.49904,1979.265,564,670,691
10/3/2023 5:00:00 PM,317.1091,83.34121,2,7.533446,1645.464,590,589,512
10/3/2023 5:15:00 PM,243.4933,82.4606,1,7.519158,1347.502,502,518,394
10/3/2023 5:30:00 PM,265.727,82.09337,1,7.528674,1108.574,322,388,348
10/3/2023 5:45:00 PM,200.7632,81.42876,0,7.536983,825.6097,261,301,246
10/3/2023 6:00:00 PM,106.0933,80.59026,0,7.545429,502.1216,160,182,153
10/3/2023 6:15:00 PM,32.23912,78.93394,0,7.545878,205.5847,67,78,62
10/3/2023 6:30:00 PM,15.04388,76.67883,0,7.548591,95.83945,32,37,30
10/3/2023 6:45:00 PM,2.164752,74.13861,0,7.562777,16.06984,7,8,6
10/3/2023 7:00:00 PM,0,71.49826,0,7.563445,-7.017087,0,0,0
10/3/2023 7:15:00 PM,0,69.3857,0,7.550847,-6.986955,0,0,0
10/3/2023 7:30:00 PM,0,67.65034,0,7.55634,-6.98387,0,0,0
10/3/2023 7:45:00 PM,0,66.31696,0,7.569773,-7.029539,0,0,0
10/3/2023 8:00:00 PM,0,65.36901,0,7.597083,-7.096685,0,0,0
10/3/2023 8:15:00 PM,0,64.56619,0,7.590337,-7.084569,0,0,0
10/3/2023 8:30:00 PM,0,63.87261,0,7.583442,-7.058738,0,0,0
10/3/2023 8:45:00 PM,0,63.21882,0,7.584486,-7.060724,0,0,0
10/3/2023 9:00:00 PM,0,62.62253,0,7.578398,-7.041097,0,0,0
10/3/2023 9:15:00 PM,0,62.05991,0,7.561138,-6.999358,0,0,0
10/3/2023 9:30:00 PM,0,61.55215,0,7.566458,-7.011031,0,0,0
10/3/2023 9:45:00 PM,0,61.23927,0,7.563083,-7.006246,0,0,0
10/3/2023 10:00:00 PM,0,60.95836,0,7.568001,-7.02096,0,0,0
10/3/2023 10:15:00 PM,0,60.79601,0,7.568361,-7.026719,0,0,0
10/3/2023 10:30:00 PM,0,60.63516,0,7.565726,-7.002107,0,0,0
10/3/2023 10:45:00 PM,0,60.50903,0,7.570493,-7.027214,0,0,0
10/3/2023 11:00:00 PM,0,60.39848,0,7.573464,-7.033773,0,0,0
10/3/2023 11:15:00 PM,0,60.41373,0,7.550725,-6.973382,0,0,0
10/3/2023 11:30:00 PM,0,60.34707,0,7.541328,-6.939442,0,0,0
10/3/2023 11:45:00 PM,0,60.18137,0,7.546892,-6.950459,0,0,0
10/4/2023 12:00:00 AM,0,59.85835,0,7.549771,-6.976965,0,0,0
10/4/2023 12:15:00 AM,0,59.66337,0,7.543949,-6.951621,0,0,0
10/4/2023 12:30:00 AM,0,59.4079,0,7.554265,-6.982892,0,0,0
10/4/2023 12:45:00 AM,0,59.24245,0,7.561618,-6.996566,0,0,0
10/4/2023 1:00:00 AM,0,59.56374,0,7.568043,-7.020103,0,0,0
10/4/2023 1:15:00 AM,0,59.48508,0,7.561291,-6.989479,0,0,0
10/4/2023 1:30:00 AM,0,59.21246,0,7.547275,-6.966295,0,0,0
10/4/2023 1:45:00 AM,0,59.10198,0,7.539854,-6.947762,0,0,0
10/4/2023 2:00:00 AM,0,58.87483,0,7.543292,-6.952124,0,0,0
10/4/2023 2:15:00 AM,0,58.64591,0,7.535374,-6.950623,0,0,0
10/4/2023 2:30:00 AM,0,58.35828,0,7.546109,-6.956632,0,0,0
10/4/2023 2:45:00 AM,0,58.26077,0,7.552192,-6.970257,0,0,0
10/4/2023 3:00:00 AM,0,58.05797,0,7.551554,-6.978822,0,0,0
10/4/2023 3:15:00 AM,0,58.14165,0,7.551166,-6.980673,0,0,0
10/4/2023 3:30:00 AM,0,58.0364,0,7.549612,-6.973333,0,0,0
10/4/2023 3:45:00 AM,0,57.70079,0,7.546049,-6.967663,0,0,0
10/4/2023 4:00:00 AM,0,57.52948,0,7.539245,-6.948767,0,0,0
10/4/2023 4:15:00 AM,0,57.1796,0,7.542466,-6.956886,0,0,0
10/4/2023 4:30:00 AM,0,57.36179,0,7.542869,-6.959667,0,0,0
10/4/2023 4:45:00 AM,0,56.89529,0,7.534154,-6.954001,0,0,0
10/4/2023 5:00:00 AM,0,56.42821,0,7.518983,-6.910506,0,0,0
10/4/2023 5:15:00 AM,0,56.51461,0,7.517689,-6.891016,0,0,0
10/4/2023 5:30:00 AM,0,56.39835,0,7.520776,-6.898378,0,0,0
10/4/2023 5:45:00 AM,0,56.17635,0,7.512296,-6.882584,0,0,0
10/4/2023 6:00:00 AM,0,56.27709,0,7.493864,-6.83844,0,0,0
10/4/2023 6:15:00 AM,0,56.5379,0,7.504406,-6.85677,0,0,0
10/4/2023 6:30:00 AM,0,56.58181,0,7.511543,-6.878469,0,0,0
10/4/2023 6:45:00 AM,0,56.74767,0,7.513325,-6.879011,0,0,0
10/4/2023 7:00:00 AM,0.5416945,56.59338,0,7.506487,-4.253111,1,1,1
10/4/2023 7:15:00 AM,8.737794,56.56072,0,7.51291,35.51975,14,15,13
