Timestamp,POA Sensor,Production meter L-N voltage,Production meter active power,"Elkor Mark II - Inv A, Real power","Elkor Mark II - Inv B, Real power","Elkor Mark II - Inv C, Real power","Elkor Mark II - Inv D, Real power","Elkor Mark II - Inv E, Real power"
10/12/2023 2:15:00 AM,0,0,0,,0,0,0,0
10/12/2023 2:30:00 AM,0,0,0,,0,0,0,0
10/12/2023 2:45:00 AM,0,0,0,,0,0,0,0
10/12/2023 3:00:00 AM,0,0,0,,0,0,0,0
10/12/2023 3:15:00 AM,0,0,0,,0,0,0,0
10/12/2023 3:30:00 AM,0,0,0,,0,0,0,0
10/12/2023 3:45:00 AM,0,0,0,,0,0,0,0
10/12/2023 4:00:00 AM,0,0,0,,0,0,0,0
10/12/2023 4:15:00 AM,0,0,0,,0,0,0,0
10/12/2023 4:30:00 AM,0,0,0,,0,0,0,0
10/12/2023 4:45:00 AM,0,0,0,,0,0,0,0
10/12/2023 5:00:00 AM,0,0,0,,0,0,0,0
10/12/2023 5:15:00 AM,0,0,0,,0,0,0,0
10/12/2023 5:30:00 AM,0,0,0,,0,0,0,0
10/12/2023 5:45:00 AM,0,0,0,,0,0,0,0
10/12/2023 6:00:00 AM,0,0,0,,0,0,0,0
10/12/2023 6:15:00 AM,0,0,0,,0,0,0,0
10/12/2023 6:30:00 AM,0,0,0,,0,0,0,0
10/12/2023 6:45:00 AM,0,0,0,,0,0,0,0
10/12/2023 7:00:00 AM,0,0,0,,0,0,0,0
10/12/2023 7:15:00 AM,0.3240286,0,0,,0,0,0,0
10/12/2023 7:30:00 AM,8.70305,0.006135247,0.08943508,,0,0.08943508,0,0
10/12/2023 7:45:00 AM,11.39804,0.0166963,2.415137,,1.145325,1.269812,0,0
10/12/2023 8:00:00 AM,24.08323,0.0583186,33.65908,,8.51354,6.502225,9.217567,9.425749
10/12/2023 8:15:00 AM,25.5134,0.06120124,28.87159,,7.172298,5.93716,7.804063,7.95807
10/12/2023 8:30:00 AM,29.29047,0.1166182,52.12502,,12.44277,12.48117,13.40624,13.79484
10/12/2023 8:45:00 AM,66.2661,0.1185436,132.9145,,31.33391,32.74637,34.04764,34.78662
10/12/2023 9:00:00 AM,63.13623,0.1186499,119.3933,,28.21993,29.41175,30.5413,31.22034
10/12/2023 9:15:00 AM,93.71143,0.1191098,177.2956,,41.80035,43.63152,45.45541,46.40831
10/12/2023 9:30:00 AM,123.5303,0.118875,236.3764,,55.76669,58.07423,60.65071,61.88475
10/12/2023 9:45:00 AM,136.5039,0.1189771,268.8054,,63.11942,66.01516,69.11916,70.55167
10/12/2023 10:00:00 AM,509.9019,0.1197729,945.9677,,213.8253,229.3566,247.1483,255.6375
10/12/2023 10:15:00 AM,509.1338,0.1199447,1027.859,,231.7704,246.8027,269.7906,279.4951
10/12/2023 10:30:00 AM,391.1111,0.1197112,760.4413,,176.3555,185.25,196.1374,202.6984
10/12/2023 10:45:00 AM,481.3003,0.1200649,972.4283,,236.8216,238.5041,247.3118,249.7908
10/12/2023 11:00:00 AM,553.4926,0.1199792,937.8955,,228.0304,230.0141,238.2502,241.6008
10/12/2023 11:15:00 AM,820.4272,0.120541,1586.897,,378.1112,388.5776,407.9886,412.2192
10/12/2023 11:30:00 AM,655.0327,0.1202199,1300.951,,330.2369,326.286,328.6259,315.8025
10/12/2023 11:45:00 AM,645.983,0.1200952,1158.571,,279.9713,285.2541,298.8208,294.525
10/12/2023 12:00:00 PM,627.4432,0.1204547,1125.715,,264.418,273.0371,291.5105,296.7497
10/12/2023 12:15:00 PM,372.4927,0.120003,766.72,,186.2854,190.3294,197.6639,192.4413
10/12/2023 12:30:00 PM,606.0637,0.120264,1091.637,,260.6976,266.3987,279.1529,285.3876
10/12/2023 12:45:00 PM,863.3887,0.1206185,1619.354,,386.0856,393.9033,413.9823,425.3825
10/12/2023 1:00:00 PM,906.5523,0.120554,1632.024,,386.6742,397.3447,418.4256,429.5794
10/12/2023 1:15:00 PM,891.2682,0.1206013,1603.344,,380.5343,391.0898,410.9878,420.7321
10/12/2023 1:30:00 PM,874.3594,0.1205688,1575.435,,374.679,383.9724,403.3369,413.4463
10/12/2023 1:45:00 PM,860.2856,0.1204516,1562.883,,371.9733,380.7025,400.2183,409.9886
10/12/2023 2:00:00 PM,841.4072,0.1203837,1519.807,,361.5787,370.0186,389.2514,398.9581
10/12/2023 2:15:00 PM,816.5262,0.1201783,1493.337,,355.3438,364.1407,382.1794,391.6732
10/12/2023 2:30:00 PM,789.0505,0.1201098,1452.188,,345.8896,354.5425,371.3756,380.3799
10/12/2023 2:45:00 PM,757.5101,0.1199212,1407.114,,334.4805,343.5115,360.1496,368.9721
10/12/2023 3:00:00 PM,724.4985,0.119945,1347.67,,320.8332,329.4171,344.4369,352.9832
10/12/2023 3:15:00 PM,686.4966,0.1201343,1275.953,,303.9342,312.5982,325.7233,333.6974
10/12/2023 3:30:00 PM,643.0016,0.1200991,1193.55,,284.8607,292.5563,304.4741,311.6592
10/12/2023 3:45:00 PM,599.7781,0.120023,1113.714,,266.1662,273.2447,283.933,290.3704
10/12/2023 4:00:00 PM,550.033,0.1199178,1021.486,,244.7931,251.1217,260.0302,265.5411
10/12/2023 4:15:00 PM,496.6225,0.1197682,923.2237,,221.025,227.3625,235.2357,239.6005
10/12/2023 4:30:00 PM,445.9699,0.1196964,809.595,,193.018,199.9289,206.6169,210.0312
10/12/2023 4:45:00 PM,392.2908,0.1196378,692.6226,,163.4328,170.9748,177.9874,180.2276
10/12/2023 5:00:00 PM,336.2728,0.1194842,563.9946,,132.9902,139.8718,145.2944,145.8382
10/12/2023 5:15:00 PM,278.5471,0.1195673,434.6412,,102.5898,109.015,111.897,111.1394
10/12/2023 5:30:00 PM,218.8366,0.1194734,304.5296,,72.08018,77.99829,78.63632,75.81481
10/12/2023 5:45:00 PM,159.8232,0.1192912,183.5506,,43.18423,48.82066,48.26062,43.28511
10/12/2023 6:00:00 PM,93.54709,0.1189622,74.03913,,17.68925,20.92976,18.77983,16.64029
10/12/2023 6:15:00 PM,17.45901,0.03401561,8.528643,,2.534054,2.792717,2.28441,0.9174615
10/12/2023 6:30:00 PM,7.864092,0.01263201,0.449252,,0,0.04674803,0,0.402504
10/12/2023 6:45:00 PM,1.23907,0.003526109,0.02738191,,0,0.02738191,0,0
10/12/2023 7:00:00 PM,0,0,0,,0,0,0,0
10/12/2023 7:15:00 PM,0,0,0,,0,0,0,0
10/12/2023 7:30:00 PM,0,0,0,,0,0,0,0
10/12/2023 7:45:00 PM,0,0,0,,0,0,0,0
10/12/2023 8:00:00 PM,0,0,0,,0,0,0,0
10/12/2023 8:15:00 PM,0,0,0,,0,0,0,0
10/12/2023 8:30:00 PM,0,0,0,,0,0,0,0
10/12/2023 8:45:00 PM,0,0,0,,0,0,0,0
10/12/2023 9:00:00 PM,0,0,0,,0,0,0,0
10/12/2023 9:15:00 PM,0,0,0,,0,0,0,0
10/12/2023 9:30:00 PM,0,0,0,,0,0,0,0
10/12/2023 9:45:00 PM,0,0,0,,0,0,0,0
10/12/2023 10:00:00 PM,0,0,0,,0,0,0,0
10/12/2023 10:15:00 PM,0,0,0,,0,0,0,0
10/12/2023 10:30:00 PM,0,0,0,,0,0,0,0
10/12/2023 10:45:00 PM,0,0,0,,0,0,0,0
10/12/2023 11:00:00 PM,0,0,0,,0,0,0,0
10/12/2023 11:15:00 PM,0,0,0,,0,0,0,0
10/12/2023 11:30:00 PM,0,0,0,,0,0,0,0
10/12/2023 11:45:00 PM,0,0,0,,0,0,0,0
10/13/2023 12:00:00 AM,0,0,0,,0,0,0,0
10/13/2023 12:15:00 AM,0,0,0,,0,0,0,0
10/13/2023 12:30:00 AM,0,0,0,,0,0,0,0
10/13/2023 12:45:00 AM,0,0,0,,0,0,0,0
10/13/2023 1:00:00 AM,0,0,0,,0,0,0,0
10/13/2023 1:15:00 AM,0,0,0,,0,0,0,0
10/13/2023 1:30:00 AM,0,0,0,,0,0,0,0
10/13/2023 1:45:00 AM,0,0,0,,0,0,0,0
10/13/2023 2:00:00 AM,0,0,0,,0,0,0,0
10/13/2023 2:15:00 AM,0,0,0,,0,0,0,0
10/13/2023 2:30:00 AM,0,0,0,,0,0,0,0
10/13/2023 2:45:00 AM,0,0,0,,0,0,0,0
10/13/2023 3:00:00 AM,0,0,0,,0,0,0,0
10/13/2023 3:15:00 AM,0,0,0,,0,0,0,0
10/13/2023 3:30:00 AM,0,0,0,,0,0,0,0
10/13/2023 3:45:00 AM,0,0,0,,0,0,0,0
10/13/2023 4:00:00 AM,0,0,0,,0,0,0,0
10/13/2023 4:15:00 AM,0,0,0,,0,0,0,0
10/13/2023 4:30:00 AM,0,0,0,,0,0,0,0
10/13/2023 4:45:00 AM,0,0,0,,0,0,0,0
10/13/2023 5:00:00 AM,0,0,0,,0,0,0,0
10/13/2023 5:15:00 AM,0,0,0,,0,0,0,0
10/13/2023 5:30:00 AM,0,0,0,,0,0,0,0
10/13/2023 5:45:00 AM,0,0,0,,0,0,0,0
10/13/2023 6:00:00 AM,0,0,0,,0,0,0,0
10/13/2023 6:15:00 AM,0,0,0,,0,0,0,0
10/13/2023 6:30:00 AM,0,0,0,,0,0,0,0
10/13/2023 6:45:00 AM,0,0,0,,0,0,0,0
10/13/2023 7:00:00 AM,0.2688867,0,0,,0,0,0,0
10/13/2023 7:15:00 AM,4.616953,0.00136997,0.1545543,,0,0.1545543,0,0
10/13/2023 7:30:00 AM,16.35168,0.05369915,13.72894,,2.934397,1.996916,4.317822,4.479801
10/13/2023 7:45:00 AM,37.84581,0.108989,60.44826,,14.96202,11.76852,16.348,17.36972
10/13/2023 8:00:00 AM,97.89764,0.1194184,152.1378,,34.53077,36.14184,38.91542,42.54977
10/13/2023 8:15:00 AM,200.2837,0.1197343,324.7362,,75.84092,76.716,81.12579,91.05346
10/13/2023 8:30:00 AM,264.924,0.1199265,477.4993,,110.6875,116.6608,119.2314,130.9196
10/13/2023 8:45:00 AM,322.4172,0.1199805,602.1147,,139.9661,147.9856,151.5397,162.6233
10/13/2023 9:00:00 AM,381.4562,0.1200187,732.566,,170.6805,179.6133,186.7639,195.5083
10/13/2023 9:15:00 AM,439.843,0.120012,849.9659,,198.0966,207.8302,218.5189,225.5202
10/13/2023 9:30:00 AM,497.8774,0.1199753,955.3885,,222.8048,233.3735,246.4653,252.7449
10/13/2023 9:45:00 AM,549.7043,0.119882,1051.194,,245.4319,256.3742,271.6219,277.7663
10/13/2023 10:00:00 AM,597.5398,0.1199627,1138.768,,265.993,277.7314,294.1427,300.9008
10/13/2023 10:15:00 AM,642.5078,0.1198269,1218.359,,285.4964,297.3679,314.3451,321.1494
10/13/2023 10:30:00 AM,684.2804,0.1197838,1298.876,,304.9967,317.1114,334.7115,342.0564
10/13/2023 10:45:00 AM,720.5829,0.1197317,1363.973,,319.7267,332.2291,351.8132,360.2038
10/13/2023 11:00:00 AM,751.9081,0.1198512,1415.53,,333.5699,345.4059,364.5101,372.0445
10/13/2023 11:15:00 AM,784.451,0.1207703,1458.575,,344.0273,355.0756,375.3178,384.1548
10/13/2023 11:30:00 AM,811.0968,0.1211239,1499.434,,354.0363,364.8817,385.6198,394.8958
10/13/2023 11:45:00 AM,831.8179,0.121164,1521.588,,360.7877,373.2095,391.2487,396.3423
10/13/2023 12:00:00 PM,850.0014,0.1211136,1542,,362.9721,379.711,398.073,401.2442
10/13/2023 12:15:00 PM,862.4429,0.1211132,1575.101,,372.6233,382.8138,404.056,415.6075
10/13/2023 12:30:00 PM,868.5546,0.1210587,1580.669,,375.1263,384.8196,405.3579,415.3652
10/13/2023 12:45:00 PM,870.7382,0.1209901,1585.304,,375.0537,385.4337,406.9252,417.8916
10/13/2023 1:00:00 PM,871.0084,0.1209487,1581.671,,375.4323,384.7636,405.4849,415.99
10/13/2023 1:15:00 PM,867.6631,0.1208561,1577.244,,374.6957,383.9718,404.1945,414.3817
10/13/2023 1:30:00 PM,854.5311,0.1207208,1557.284,,369.9084,378.982,399.0581,409.3358
10/13/2023 1:45:00 PM,841.3057,0.1205583,1531.589,,363.1249,372.4738,392.7226,403.2674
10/13/2023 2:00:00 PM,827.8868,0.120571,1512.264,,359.0209,368.1471,387.507,397.5891
10/13/2023 2:15:00 PM,801.9987,0.1205972,1470.806,,350.4961,358.3913,376.3932,385.5251
10/13/2023 2:30:00 PM,771.1658,0.12051,1415.694,,337.6349,345.3237,362.1624,370.5727
10/13/2023 2:45:00 PM,747.1662,0.1205562,1376.513,,328.0771,336.208,352.1498,360.078
10/13/2023 3:00:00 PM,711.7009,0.1205048,1313.76,,313.815,321.1259,335.4754,343.3439
10/13/2023 3:15:00 PM,671.8824,0.1204018,1244.032,,297.197,304.4517,317.2223,325.1607
10/13/2023 3:30:00 PM,630.7704,0.1203351,1169.229,,279.6681,286.5506,297.693,305.3174
10/13/2023 3:45:00 PM,588.1242,0.1201952,1094.744,,261.9299,268.6644,278.4414,285.7086
10/13/2023 4:00:00 PM,541.8632,0.1200888,1006.471,,241.306,247.2411,255.93,261.9944
10/13/2023 4:15:00 PM,492.4981,0.1200212,907.6452,,217.0044,223.4873,231.0643,236.0892
10/13/2023 4:30:00 PM,436.5736,0.1199065,792.1151,,188.1741,195.4111,202.2189,206.311
10/13/2023 4:45:00 PM,378.7267,0.1198042,667.2402,,157.5282,164.828,171.2775,173.6065
10/13/2023 5:00:00 PM,319.3568,0.1197093,537.5665,,127.0098,133.3347,138.5385,138.6835
10/13/2023 5:15:00 PM,254.4948,0.1194544,394.2115,,93.41925,99.31645,101.9442,99.53165
10/13/2023 5:30:00 PM,195.3492,0.1191127,267.4174,,62.31726,68.25902,69.54504,67.29609
10/13/2023 5:45:00 PM,148.1985,0.1184719,170.7646,,40.14824,45.24818,44.94503,40.4231
10/13/2023 6:00:00 PM,77.90721,0.1064528,61.04663,,15.72548,16.10327,15.89497,13.32291
10/13/2023 6:15:00 PM,14.57521,0.02176339,3.335077,,1.061772,0.554045,0.9341304,0.7851293
10/13/2023 6:30:00 PM,4.85615,0.004848448,0.3455864,,0,0.3455864,0,0
10/13/2023 6:45:00 PM,0.5739118,0,0,,0,0,0,0
10/13/2023 7:00:00 PM,0,0,0,,0,0,0,0
10/13/2023 7:15:00 PM,0,0,0,,0,0,0,0
10/13/2023 7:30:00 PM,0,0,0,,0,0,0,0
10/13/2023 7:45:00 PM,0,0,0,,0,0,0,0
10/13/2023 8:00:00 PM,0,0,0,,0,0,0,0
10/13/2023 8:15:00 PM,0,0,0,,0,0,0,0
10/13/2023 8:30:00 PM,0,0,0,,0,0,0,0
10/13/2023 8:45:00 PM,0,0,0,,0,0,0,0
10/13/2023 9:00:00 PM,0,0,0,,0,0,0,0
10/13/2023 9:15:00 PM,0,0,0,,0,0,0,0
10/13/2023 9:30:00 PM,0,0,0,,0,0,0,0
10/13/2023 9:45:00 PM,0,0,0,,0,0,0,0
10/13/2023 10:00:00 PM,0,0,0,,0,0,0,0
10/13/2023 10:15:00 PM,0,0,0,,0,0,0,0
10/13/2023 10:30:00 PM,0,0,0,,0,0,0,0
10/13/2023 10:45:00 PM,0,0,0,,0,0,0,0
10/13/2023 11:00:00 PM,0,0,0,,0,0,0,0
10/13/2023 11:15:00 PM,0,0,0,,0,0,0,0
10/13/2023 11:30:00 PM,0,0,0,,0,0,0,0
10/13/2023 11:45:00 PM,0,0,0,,0,0,0,0
10/14/2023 12:00:00 AM,0,0,0,,0,0,0,0
10/14/2023 12:15:00 AM,0,0,0,,0,0,0,0
10/14/2023 12:30:00 AM,0,0,0,,0,0,0,0
10/14/2023 12:45:00 AM,0,0,0,,0,0,0,0
10/14/2023 1:00:00 AM,0,0,0,,0,0,0,0
10/14/2023 1:15:00 AM,0,0,0,,0,0,0,0
10/14/2023 1:30:00 AM,0,0,0,,0,0,0,0
10/14/2023 1:45:00 AM,0,0,0,,0,0,0,0
10/14/2023 2:00:00 AM,0,0,0,,0,0,0,0
10/14/2023 2:15:00 AM,0,0,0,,0,0,0,0
10/14/2023 2:30:00 AM,0,0,0,,0,0,0,0
10/14/2023 2:45:00 AM,0,0,0,,0,0,0,0
10/14/2023 3:00:00 AM,0,0,0,,0,0,0,0
10/14/2023 3:15:00 AM,0,0,0,,0,0,0,0
10/14/2023 3:30:00 AM,0,0,0,,0,0,0,0
10/14/2023 3:45:00 AM,0,0,0,,0,0,0,0
10/14/2023 4:00:00 AM,0,0,0,,0,0,0,0
10/14/2023 4:15:00 AM,0,0,0,,0,0,0,0
10/14/2023 4:30:00 AM,0,0,0,,0,0,0,0
10/14/2023 4:45:00 AM,0,0,0,,0,0,0,0
10/14/2023 5:00:00 AM,0,0,0,,0,0,0,0
10/14/2023 5:15:00 AM,0,0,0,,0,0,0,0
10/14/2023 5:30:00 AM,0,0,0,,0,0,0,0
10/14/2023 5:45:00 AM,0,0,0,,0,0,0,0
10/14/2023 6:00:00 AM,0,0,0,,0,0,0,0
10/14/2023 6:15:00 AM,0,0,0,,0,0,0,0
10/14/2023 6:30:00 AM,0,0,0,,0,0,0,0
10/14/2023 6:45:00 AM,0,0,0,,0,0,0,0
10/14/2023 7:00:00 AM,0,0,0,,0,0,0,0
10/14/2023 7:15:00 AM,0,0,0,,0,0,0,0
10/14/2023 7:30:00 AM,0.5058331,0,0,,0,0,0,0
10/14/2023 7:45:00 AM,1.385332,0.006605949,0.06932122,,0,0.06932122,0,0
10/14/2023 8:00:00 AM,3.134833,0,0,,0,0,0,0
10/14/2023 8:15:00 AM,6.688991,0.002673151,0.5803929,,0,0,0.2720627,0.3083302
10/14/2023 8:30:00 AM,20.42626,0.06028048,18.12884,,3.761299,3.692463,5.194727,5.480346
10/14/2023 8:45:00 AM,24.15177,0.09519987,37.51036,,8.546946,9.480916,9.568108,9.914392
10/14/2023 9:00:00 AM,27.91954,0.04621603,32.58812,,9.699044,6.348454,8.203403,8.337215
10/14/2023 9:15:00 AM,58.17633,0.1138295,106.4797,,25.52823,26.31006,27.07153,27.56987
10/14/2023 9:30:00 AM,56.606,0.03200196,31.00511,,7.426991,7.67249,7.88518,8.020448
10/14/2023 9:45:00 AM,61.72678,0.1189813,119.6886,,28.42227,29.42023,30.49775,31.34835
10/14/2023 10:00:00 AM,39.93548,0.1126232,68.59869,,16.63207,14.40105,18.4495,19.11607
10/14/2023 10:15:00 AM,46.96767,0.1195542,90.89836,,21.60022,22.55544,23.11813,23.62457
10/14/2023 10:30:00 AM,87.88124,0.1196567,175.7581,,41.89283,43.40533,44.79597,45.664
10/14/2023 10:45:00 AM,112.2,0.1196992,228.0979,,53.57653,55.93177,58.43931,60.15027
10/14/2023 11:00:00 AM,80.83585,0.1197784,163.5014,,38.56026,40.36826,41.83295,42.73997
10/14/2023 11:15:00 AM,87.70024,0.1197486,177.351,,41.47088,43.63311,45.55064,46.69634
10/14/2023 11:30:00 AM,101.7685,0.119616,205.3993,,48.84831,50.83099,52.45111,53.26889
10/14/2023 11:45:00 AM,99.05421,0.1195428,199.6863,,46.40136,48.99702,51.29336,52.99456
10/14/2023 12:00:00 PM,82.64763,0.119493,170.3914,,40.44331,42.10363,43.49714,44.34732
10/14/2023 12:15:00 PM,90.2099,0.1195428,181.416,,42.02969,44.50457,46.69928,48.18251
10/14/2023 12:30:00 PM,101.5843,0.1195407,205.5756,,47.95279,50.45337,52.85092,54.31849
10/14/2023 12:45:00 PM,92.95285,0.1194586,185.3909,,43.79893,45.68021,47.41174,48.50004
10/14/2023 1:00:00 PM,105.4836,0.1196122,211.2957,,49.38919,51.94311,54.30104,55.66237
10/14/2023 1:15:00 PM,170.1858,0.1196996,341.0491,,78.85537,83.51716,87.80347,90.87309
10/14/2023 1:30:00 PM,380.0973,0.1201399,734.7133,,172.5444,179.0866,188.7033,194.379
10/14/2023 1:45:00 PM,227.2952,0.1198772,437.8052,,102.885,107.4231,112.2243,115.2728
10/14/2023 2:00:00 PM,135.9139,0.1195568,258.5664,,61.34454,63.62999,66.02382,67.56805
10/14/2023 2:15:00 PM,211.7193,0.1198106,406.1712,,94.66206,99.54445,104.5889,107.3758
10/14/2023 2:30:00 PM,202.0871,0.119788,388.2899,,90.73676,95.4189,99.82034,102.3139
10/14/2023 2:45:00 PM,258.1063,0.1198621,499.617,,115.4185,122.7459,129.0143,132.4383
10/14/2023 3:00:00 PM,202.6759,0.1195579,363.8752,,79.53903,86.67741,94.84581,102.813
10/14/2023 3:15:00 PM,167.7657,0.1196057,318.0087,,75.39772,78.08026,80.97089,83.55983
10/14/2023 3:30:00 PM,131.6751,0.1194072,256.5954,,63.58395,63.94604,64.63483,64.43056
10/14/2023 3:45:00 PM,148.5869,0.1193531,290.7578,,70.05511,72.51978,74.17205,74.01086
10/14/2023 4:00:00 PM,100.5531,0.1192117,187.8578,,44.58998,46.32763,47.96973,48.97041
10/14/2023 4:15:00 PM,96.70798,0.1191345,182.3181,,42.97728,44.90086,46.6306,47.80937
10/14/2023 4:30:00 PM,71.79626,0.1190709,131.0971,,30.67274,32.19812,33.60361,34.62266
10/14/2023 4:45:00 PM,55.33052,0.1190108,100.2217,,23.707,24.8545,25.60308,26.05713
10/14/2023 5:00:00 PM,43.70485,0.1188447,75.70487,,17.7672,18.65251,19.31379,19.97137
10/14/2023 5:15:00 PM,37.59661,0.1187404,64.71719,,15.19391,15.97349,16.5052,17.04459
10/14/2023 5:30:00 PM,25.70389,0.09052177,33.23495,,7.268299,6.448647,10.38616,9.131847
10/14/2023 5:45:00 PM,23.61857,0.0624508,20.11057,,2.130855,0.003317057,9.451693,8.524702
10/14/2023 6:00:00 PM,18.44605,0.03076944,7.451743,,2.557079,0.8986303,3.369191,0.6268429
10/14/2023 6:15:00 PM,11.637,0.01323867,1.866149,,0,0.004103335,0,1.862046
10/14/2023 6:30:00 PM,2.183291,0,0,,0,0,0,0
10/14/2023 6:45:00 PM,0.4053485,0,0,,0,0,0,0
10/14/2023 7:00:00 PM,0,0,0,,0,0,0,0
10/14/2023 7:15:00 PM,0,0,0,,0,0,0,0
10/14/2023 7:30:00 PM,0,0,0,,0,0,0,0
10/14/2023 7:45:00 PM,0,0,0,,0,0,0,0
10/14/2023 8:00:00 PM,0,0,0,,0,0,0,0
10/14/2023 8:15:00 PM,0,0,0,,0,0,0,0
10/14/2023 8:30:00 PM,0,0,0,,0,0,0,0
10/14/2023 8:45:00 PM,0,0,0,,0,0,0,0
10/14/2023 9:00:00 PM,0,0,0,,0,0,0,0
10/14/2023 9:15:00 PM,0,0,0,,0,0,0,0
10/14/2023 9:30:00 PM,0,0,0,,0,0,0,0
10/14/2023 9:45:00 PM,0,0,0,,0,0,0,0
10/14/2023 10:00:00 PM,0,0,0,,0,0,0,0
10/14/2023 10:15:00 PM,0,0,0,,0,0,0,0
10/14/2023 10:30:00 PM,0,0,0,,0,0,0,0
10/14/2023 10:45:00 PM,0,0,0,,0,0,0,0
10/14/2023 11:00:00 PM,0,0,0,,0,0,0,0
10/14/2023 11:15:00 PM,0,0,0,,0,0,0,0
10/14/2023 11:30:00 PM,0,0,0,,0,0,0,0
10/14/2023 11:45:00 PM,0,0,0,,0,0,0,0
10/15/2023 12:00:00 AM,0,0,0,,0,0,0,0
10/15/2023 12:15:00 AM,0,0,0,,0,0,0,0
10/15/2023 12:30:00 AM,0,0,0,,0,0,0,0
10/15/2023 12:45:00 AM,0,0,0,,0,0,0,0
10/15/2023 1:00:00 AM,0,0,0,,0,0,0,0
10/15/2023 1:15:00 AM,0,0,0,,0,0,0,0
10/15/2023 1:30:00 AM,0,0,0,,0,0,0,0
10/15/2023 1:45:00 AM,0,0,0,,0,0,0,0
10/15/2023 2:00:00 AM,0,0,0,,0,0,0,0
10/15/2023 2:15:00 AM,0,0,0,,0,0,0,0
10/15/2023 2:30:00 AM,0,0,0,,0,0,0,0
10/15/2023 2:45:00 AM,0,0,0,,0,0,0,0
10/15/2023 3:00:00 AM,0,0,0,,0,0,0,0
10/15/2023 3:15:00 AM,0,0,0,,0,0,0,0
10/15/2023 3:30:00 AM,0,0,0,,0,0,0,0
10/15/2023 3:45:00 AM,0,0,0,,0,0,0,0
10/15/2023 4:00:00 AM,0,0,0,,0,0,0,0
10/15/2023 4:15:00 AM,0,0,0,,0,0,0,0
10/15/2023 4:30:00 AM,0,0,0,,0,0,0,0
10/15/2023 4:45:00 AM,0,0,0,,0,0,0,0
10/15/2023 5:00:00 AM,0,0,0,,0,0,0,0
10/15/2023 5:15:00 AM,0,0,0,,0,0,0,0
10/15/2023 5:30:00 AM,0,0,0,,0,0,0,0
10/15/2023 5:45:00 AM,0,0,0,,0,0,0,0
10/15/2023 6:00:00 AM,0,0,0,,0,0,0,0
10/15/2023 6:15:00 AM,0,0,0,,0,0,0,0
10/15/2023 6:30:00 AM,0,0,0,,0,0,0,0
10/15/2023 6:45:00 AM,0,0,0,,0,0,0,0
10/15/2023 7:00:00 AM,0,0,0,,0,0,0,0
10/15/2023 7:15:00 AM,1.273194,0,0,,0,0,0,0
10/15/2023 7:30:00 AM,4.907902,0.007597276,0.5530924,,0,0.5605862,0,-0.007493823
10/15/2023 7:45:00 AM,12.41438,0.0247702,3.434348,,0.1339627,0.3523675,1.900225,1.047793
10/15/2023 8:00:00 AM,11.55733,0.0144736,2.083428,,0.4945043,1.114962,0.4739621,0
10/15/2023 8:15:00 AM,18.91128,0.05709816,14.80434,,3.452447,2.364638,5.24162,3.745632
10/15/2023 8:30:00 AM,23.7336,0.08630447,29.15803,,6.5632,2.322538,9.98833,10.28396
10/15/2023 8:45:00 AM,38.17731,0.1188239,68.37187,,16.10979,16.93809,17.405,17.91899
10/15/2023 9:00:00 AM,83.67646,0.1188705,162.2635,,38.61135,40.05949,41.44243,42.15022
10/15/2023 9:15:00 AM,133.9378,0.1191057,264.992,,62.47163,65.12826,67.9336,69.4585
10/15/2023 9:30:00 AM,182.9204,0.1192559,364.1179,,85.58436,89.36919,93.41922,95.74508
10/15/2023 9:45:00 AM,198.4488,0.1193109,391.7253,,91.9761,96.18634,100.5624,103.0004
10/15/2023 10:00:00 AM,255.9722,0.119449,515.599,,121.3112,126.6499,132.2871,135.3508
10/15/2023 10:15:00 AM,487.8336,0.1198702,958.0047,,223.1003,229.9532,246.5538,258.3974
10/15/2023 10:30:00 AM,399.6638,0.1195782,813.9216,,183.2644,196.7383,216.301,217.6179
10/15/2023 10:45:00 AM,715.1699,0.1200682,1371.293,,316.2924,334.9206,348.9963,371.0835
10/15/2023 11:00:00 AM,438.5548,0.1195922,849.4182,,191.9541,206.6416,222.8386,227.9839
10/15/2023 11:15:00 AM,531.9827,0.1196845,988.9484,,243.9077,247.6601,251.6662,245.7144
10/15/2023 11:30:00 AM,672.357,0.1196828,937.0183,,223.0361,228.7266,236.5387,248.7169
10/15/2023 11:45:00 AM,919.6594,0.1204601,1811.602,,446.2729,440.0114,471.962,453.3556
10/15/2023 12:00:00 PM,457.8578,0.1196233,791.1918,,177.5548,189.8998,211.4834,212.2538
10/15/2023 12:15:00 PM,652.7637,0.1197953,992.5069,,225.5968,223.2829,260.8411,282.7861
10/15/2023 12:30:00 PM,497.2371,0.1198809,1155.16,,284.8439,301.0112,286.2064,283.0988
10/15/2023 12:45:00 PM,802.3014,0.120269,1513.197,,357.6168,376.9059,391.0807,387.5931
10/15/2023 1:00:00 PM,730.3243,0.1201346,1339.799,,344.2742,362.8549,325.5047,307.1649
10/15/2023 1:15:00 PM,989.3738,0.1204824,1637.173,,365.1574,391.8636,439.2117,440.9404
10/15/2023 1:30:00 PM,601.041,0.1197458,923.6224,,209.4995,227.9749,241.8042,244.3438
10/15/2023 1:45:00 PM,757.7169,0.1200815,1323.189,,319.7002,327.2772,343.2021,333.0096
10/15/2023 2:00:00 PM,564.7617,0.1197401,961.8551,,227.6764,236.1651,250.333,247.6806
