Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - Weather Station (Standard POA CMP3) (RMA11493),Production meter L-N voltage,Production meter active power,"SMA SC-1850-US - 1, AC Real Power","SMA SC-1850-US - 2, AC Real Power","SMA SC-1850-US - 3, AC Real Power"
12/18/2023 5:45:00 AM,0,46.72448,0,0,-4.679785,0,0,0
12/18/2023 6:00:00 AM,0,46.43906,0,0,-4.637893,0,0,0
12/18/2023 6:15:00 AM,0,46.24774,0,0,-4.602567,0,0,0
12/18/2023 6:30:00 AM,0,44.48698,0,0,-4.577002,0,0,0
12/18/2023 6:45:00 AM,0,44.89696,0,0,-4.620051,0,0,0
12/18/2023 7:00:00 AM,0,44.8487,0,0,-4.631743,0,0,0
12/18/2023 7:15:00 AM,0.3760817,44.21884,0,0,3.480086,3,3,4
12/18/2023 7:30:00 AM,16.30887,43.59488,0,0,46.27932,17,16,14
12/18/2023 7:45:00 AM,66.44016,43.71328,0,0,188.261,75,76,39
12/18/2023 8:00:00 AM,175.4449,44.41617,0,0,450.3867,171,189,93
12/18/2023 8:15:00 AM,270.294,45.60923,0,0,795.3167,277,332,189
12/18/2023 8:30:00 AM,338.3517,46.50203,0,0,1286.739,418,529,344
12/18/2023 8:45:00 AM,401.6469,47.63401,0,0,1838.976,598,720,527
12/18/2023 9:00:00 AM,463.9609,48.87379,0,0,2355.701,784,879,702
12/18/2023 9:15:00 AM,521.5366,49.36917,0,0,2792.292,930,999,875
12/18/2023 9:30:00 AM,573.485,50.09562,0,0,3149.792,1049,1105,1012
12/18/2023 9:45:00 AM,623.1465,50.66606,0,0,3458.204,1153,1202,1123
12/18/2023 10:00:00 AM,665.6839,51.4408,0,0,3720.314,1244,1285,1216
12/18/2023 10:15:00 AM,705.9521,51.7197,0,0,3972.279,1336,1365,1299
12/18/2023 10:30:00 AM,739.7754,51.95368,0,0,4180.836,1409,1435,1368
12/18/2023 10:45:00 AM,775.2281,52.86248,0,0,4368.207,1471,1499,1433
12/18/2023 11:00:00 AM,720.8234,53.83961,0,0,4098.342,1412,1414,1313
12/18/2023 11:15:00 AM,822.9071,55.12852,0,0,4593.722,1566,1580,1491
12/18/2023 11:30:00 AM,838.7162,56.9265,0,0,4696.139,1584,1606,1548
12/18/2023 11:45:00 AM,855.6056,56.62994,0,0,4792.307,1618,1635,1583
12/18/2023 12:00:00 PM,863.5428,56.90829,0,0,4834.515,1634,1647,1598
12/18/2023 12:15:00 PM,857.9576,57.2496,0,0,4802.419,1623,1635,1590
12/18/2023 12:30:00 PM,851.2606,57.53414,0,0,4770.758,1608,1622,1585
12/18/2023 12:45:00 PM,845.6161,57.08508,0,0,4743.441,1604,1611,1573
12/18/2023 1:00:00 PM,830.4674,56.128,0,0,4678.698,1583,1585,1553
12/18/2023 1:15:00 PM,809.038,56.75496,0,0,4569.856,1543,1546,1521
12/18/2023 1:30:00 PM,788.7225,56.44941,0,0,4467.547,1509,1512,1486
12/18/2023 1:45:00 PM,759.7456,56.01551,0,0,4337.035,1464,1463,1445
12/18/2023 2:00:00 PM,723.101,56.17704,0,0,4175.934,1405,1407,1396
12/18/2023 2:15:00 PM,683.7781,55.74457,0,0,3958.051,1334,1330,1322
12/18/2023 2:30:00 PM,635.5218,55.1644,0,0,3692.826,1244,1237,1236
12/18/2023 2:45:00 PM,586.18,54.88564,0,0,3411.61,1149,1137,1147
12/18/2023 3:00:00 PM,532.7964,54.89571,0,0,3094.211,1045,1021,1046
12/18/2023 3:15:00 PM,478.4067,55.01743,0,0,2739.087,930,882,939
12/18/2023 3:30:00 PM,424.1603,54.80581,0,0,2357.185,802,739,826
12/18/2023 3:45:00 PM,363.3242,54.81062,0,0,1857.941,626,565,673
12/18/2023 4:00:00 PM,294.6941,54.4281,0,0,1299.175,428,402,473
12/18/2023 4:15:00 PM,225.6887,53.8462,0,0,842.3379,272,269,304
12/18/2023 4:30:00 PM,152.3485,52.97998,0,0,478.0434,166,143,171
12/18/2023 4:45:00 PM,36.62221,52.20857,0,0,134.8461,47,42,47
12/18/2023 5:00:00 PM,21.94564,50.9877,0,0,42.60415,17,14,14
12/18/2023 5:15:00 PM,0.09160113,49.59428,0,0,-0.4686776,1,1,1
12/18/2023 5:30:00 PM,0,48.99085,0,0,-4.620197,0,0,0
12/18/2023 5:45:00 PM,0,48.53367,0,0,-4.617294,0,0,0
12/18/2023 6:00:00 PM,0,48.19135,0,0,-4.583978,0,0,0
12/18/2023 6:15:00 PM,0,47.58984,0,0,-4.519858,0,0,0
12/18/2023 6:30:00 PM,0,46.03289,0,0,-4.547532,0,0,0
12/18/2023 6:45:00 PM,0,44.83015,0,0,-4.353344,0,0,0
12/18/2023 7:00:00 PM,0,43.86237,0,0,-4.382913,0,0,0
12/18/2023 7:15:00 PM,0,42.28592,0,0,-4.453457,0,0,0
12/18/2023 7:30:00 PM,0,41.16111,0,0,-4.442503,0,0,0
12/18/2023 7:45:00 PM,0,40.42771,0,0,-4.458056,0,0,0
12/18/2023 8:00:00 PM,0,39.68647,0,0,-4.376916,0,0,0
12/18/2023 8:15:00 PM,0,39.09957,0,0,-4.388164,0,0,0
12/18/2023 8:30:00 PM,0,38.69514,0,0,-4.335872,0,0,0
12/18/2023 8:45:00 PM,0,38.28751,0,0,-4.374555,0,0,0
12/18/2023 9:00:00 PM,0,37.9612,0,0,-4.299921,0,0,0
12/18/2023 9:15:00 PM,0,37.7501,0,0,-4.474767,0,0,0
12/18/2023 9:30:00 PM,0,37.66791,0,0,-4.417811,0,0,0
12/18/2023 9:45:00 PM,0,36.76125,0,0,-4.294098,0,0,0
12/18/2023 10:00:00 PM,0,35.92557,0,0,-4.40816,0,0,0
12/18/2023 10:15:00 PM,0,35.83007,0,0,-4.4376,0,0,0
12/18/2023 10:30:00 PM,0,35.74251,0,0,-4.401046,0,0,0
12/18/2023 10:45:00 PM,0,35.67741,0,0,-4.43585,0,0,0
12/18/2023 11:00:00 PM,0,35.44586,0,0,-4.337237,0,0,0
12/18/2023 11:15:00 PM,0,34.895,0,0,-4.439136,0,0,0
12/18/2023 11:30:00 PM,0,34.33934,0,0,-4.360204,0,0,0
12/18/2023 11:45:00 PM,0,33.73112,0,0,-4.431393,0,0,0
12/19/2023 12:00:00 AM,0,33.02134,0,0,-4.350921,0,0,0
12/19/2023 12:15:00 AM,0,32.14329,0,0,-4.387614,0,0,0
12/19/2023 12:30:00 AM,0,31.63476,0,0,-4.312014,0,0,0
12/19/2023 12:45:00 AM,0,31.41984,0,0,-4.387876,0,0,0
12/19/2023 1:00:00 AM,0,31.41021,0,0,-4.448487,0,0,0
12/19/2023 1:15:00 AM,0,31.23688,0,0,-4.507115,0,0,0
12/19/2023 1:30:00 AM,0,31.06875,0,0,-4.433579,0,0,0
12/19/2023 1:45:00 AM,0,30.95188,0,0,-4.440438,0,0,0
12/19/2023 2:00:00 AM,0,30.92947,0,0,-4.423791,0,0,0
12/19/2023 2:15:00 AM,0,30.91522,0,0,-4.421378,0,0,0
12/19/2023 2:30:00 AM,0,30.9902,0,0,-4.402375,0,0,0
12/19/2023 2:45:00 AM,0,31.0885,0,0,-4.414555,0,0,0
12/19/2023 3:00:00 AM,0,30.93898,0,0,-4.40674,0,0,0
12/19/2023 3:15:00 AM,0,30.92173,0,0,-4.46014,0,0,0
12/19/2023 3:30:00 AM,0,30.63473,0,0,-4.435766,0,0,0
12/19/2023 3:45:00 AM,0,30.47925,0,0,-4.38415,0,0,0
12/19/2023 4:00:00 AM,0,30.26085,0,0,-4.401668,0,0,0
12/19/2023 4:15:00 AM,0,30.32601,0,0,-4.254812,0,0,0
12/19/2023 4:30:00 AM,0,29.93327,0,0,-4.373008,0,0,0
12/19/2023 4:45:00 AM,0,29.59106,0,0,-4.295026,0,0,0
12/19/2023 5:00:00 AM,0,29.56853,0,0,-4.272841,0,0,0
12/19/2023 5:15:00 AM,0,29.67554,0,0,-4.249046,0,0,0
12/19/2023 5:30:00 AM,0,29.27113,0,0,-4.297019,0,0,0
12/19/2023 5:45:00 AM,0,29.06539,0,0,-4.213035,0,0,0
12/19/2023 6:00:00 AM,0,28.82844,0,0,-4.175694,0,0,0
12/19/2023 6:15:00 AM,0,28.59323,0,0,-4.118598,0,0,0
12/19/2023 6:30:00 AM,0,28.42,0,0,-4.133361,0,0,0
12/19/2023 6:45:00 AM,0,28.6057,0,0,-4.135208,0,0,0
12/19/2023 7:00:00 AM,0,28.62344,0,0,-4.2413,0,0,0
12/19/2023 7:15:00 AM,0.3695986,28.51121,0,0,1.371993,0,3,2
12/19/2023 7:30:00 AM,15.31645,28.42945,0,0,31.10436,0,18,15
12/19/2023 7:45:00 AM,73.56942,28.4204,0,0,120.6485,0,81,42
12/19/2023 8:00:00 AM,184.3663,28.71578,0,0,299.2075,0,202,99
12/19/2023 8:15:00 AM,282.5787,29.38871,0,0,552.5105,0,353,200
12/19/2023 8:30:00 AM,355.5697,30.26818,0,0,925.929,0,562,365
12/19/2023 8:45:00 AM,422.0077,31.23427,0,0,1426.413,98,768,560
12/19/2023 9:00:00 AM,482.7713,32.11735,0,0,2490.25,820,935,743
12/19/2023 9:15:00 AM,541.6287,32.82419,0,0,2971.248,986,1065,930
12/19/2023 9:30:00 AM,595.9641,33.53784,0,0,3355.963,1115,1179,1078
12/19/2023 9:45:00 AM,644.3655,33.92832,0,0,3697.575,1232,1288,1199
12/19/2023 10:00:00 AM,689.8462,34.26056,0,0,3991.576,1333,1381,1303
12/19/2023 10:15:00 AM,729.0456,34.93465,0,0,4227.785,1422,1454,1381
12/19/2023 10:30:00 AM,764.3561,35.72816,0,0,4428.298,1492,1520,1450
12/19/2023 10:45:00 AM,796.619,36.90875,0,0,4604.362,1552,1580,1512
12/19/2023 11:00:00 AM,823.5975,38.7604,0,0,4749.817,1600,1628,1564
12/19/2023 11:15:00 AM,845.2703,40.37992,0,0,4865.58,1642,1662,1606
12/19/2023 11:30:00 AM,861.4503,40.91324,0,0,4913.327,1662,1666,1630
12/19/2023 11:45:00 AM,871.389,42.22459,0,0,4936.243,1665,1666,1650
12/19/2023 12:00:00 PM,877.7341,43.11723,0,0,4944.297,1666,1666,1658
12/19/2023 12:15:00 PM,878.8614,42.96771,0,0,4940.717,1666,1665,1656
12/19/2023 12:30:00 PM,872.282,44.3951,0,0,4929.52,1665,1665,1646
12/19/2023 12:45:00 PM,865.1966,44.24589,0,0,4922.354,1663,1666,1640
12/19/2023 1:00:00 PM,849.6495,44.3986,0,0,4876.466,1645,1654,1623
12/19/2023 1:15:00 PM,831.0461,44.72735,0,0,4763.532,1608,1612,1587
12/19/2023 1:30:00 PM,805.6021,44.85318,0,0,4612.304,1557,1557,1538
12/19/2023 1:45:00 PM,773.8104,45.92629,0,0,4464.558,1505,1507,1490
12/19/2023 2:00:00 PM,738.8328,46.38739,0,0,4290.093,1446,1444,1434
12/19/2023 2:15:00 PM,699.7216,46.45084,0,0,4076.954,1371,1370,1365
12/19/2023 2:30:00 PM,653.334,46.23596,0,0,3802.559,1279,1274,1274
12/19/2023 2:45:00 PM,608.2856,45.88913,0,0,3555.167,1197,1186,1194
12/19/2023 3:00:00 PM,555.2996,46.28218,0,0,3244.238,1096,1072,1093
12/19/2023 3:15:00 PM,499.2292,45.69834,0,0,2878.637,977,927,987
12/19/2023 3:30:00 PM,442.056,46.03934,0,0,2473.764,842,776,865
12/19/2023 3:45:00 PM,378.3558,46.74112,0,0,1963.264,660,596,711
12/19/2023 4:00:00 PM,311.4492,46.26433,0,0,1392.402,458,429,509
12/19/2023 4:15:00 PM,240.3634,45.40339,0,0,906.3706,292,289,327
12/19/2023 4:30:00 PM,167.1319,44.33096,0,0,520.9506,180,154,187
12/19/2023 4:45:00 PM,94.02051,43.21657,0,0,225.876,83,64,80
12/19/2023 5:00:00 PM,24.47622,42.07951,0,0,55.49331,21,18,17
12/19/2023 5:15:00 PM,0,41.26809,0,0,3.348885,2,2,2
12/19/2023 5:30:00 PM,0,38.7397,0,0,-4.29244,0,0,0
12/19/2023 5:45:00 PM,0,37.58875,0,0,-4.261815,0,0,0
12/19/2023 6:00:00 PM,0,36.57888,0,0,-4.288902,0,0,0
12/19/2023 6:15:00 PM,0,36.18791,0,0,-4.450971,0,0,0
12/19/2023 6:30:00 PM,0,36.24632,0,0,-4.349391,0,0,0
12/19/2023 6:45:00 PM,0,35.50027,0,0,-4.270643,0,0,0
12/19/2023 7:00:00 PM,0,34.95971,0,0,-4.128514,0,0,0
12/19/2023 7:15:00 PM,0,35.18242,0,0,-4.128235,0,0,0
12/19/2023 7:30:00 PM,0,34.53935,0,0,-4.135936,0,0,0
12/19/2023 7:45:00 PM,0,33.7539,0,0,-4.274682,0,0,0
12/19/2023 8:00:00 PM,0,33.88407,0,0,-4.292107,0,0,0
12/19/2023 8:15:00 PM,0,33.16151,0,0,-4.24254,0,0,0
12/19/2023 8:30:00 PM,0,32.08033,0,0,-4.152573,0,0,0
12/19/2023 8:45:00 PM,0,30.84466,0,0,-4.147437,0,0,0
12/19/2023 9:00:00 PM,0,29.27904,0,0,-4.136479,0,0,0
12/19/2023 9:15:00 PM,0,28.0241,0,0,-4.166481,0,0,0
12/19/2023 9:30:00 PM,0,27.3483,0,0,-4.152159,0,0,0
12/19/2023 9:45:00 PM,0,27.22938,0,0,-4.113613,0,0,0
12/19/2023 10:00:00 PM,0,26.75107,0,0,-4.097832,0,0,0
12/19/2023 10:15:00 PM,0,26.8303,0,0,-4.18999,0,0,0
12/19/2023 10:30:00 PM,0,26.23561,0,0,-4.164539,0,0,0
12/19/2023 10:45:00 PM,0,25.8792,0,0,-4.264642,0,0,0
12/19/2023 11:00:00 PM,0,25.42609,0,0,-4.154193,0,0,0
12/19/2023 11:15:00 PM,0,24.55999,0,0,-4.156473,0,0,0
12/19/2023 11:30:00 PM,0,24.79546,0,0,-4.132926,0,0,0
12/19/2023 11:45:00 PM,0,25.05173,0,0,-4.175502,0,0,0
12/20/2023 12:00:00 AM,0,24.92659,0,0,-4.11615,0,0,0
12/20/2023 12:15:00 AM,0,24.23122,0,0,-4.109952,0,0,0
12/20/2023 12:30:00 AM,0,23.93312,0,0,-4.238384,0,0,0
12/20/2023 12:45:00 AM,0,24.15076,0,0,-4.081247,0,0,0
12/20/2023 1:00:00 AM,0,24.27331,0,0,-4.135438,0,0,0
12/20/2023 1:15:00 AM,0,25.09186,0,0,-4.014426,0,0,0
12/20/2023 1:30:00 AM,0,24.88345,0,0,-4.165466,0,0,0
12/20/2023 1:45:00 AM,0,23.93521,0,0,-4.018716,0,0,0
12/20/2023 2:00:00 AM,0,23.10969,0,0,-4.054931,0,0,0
12/20/2023 2:15:00 AM,0,22.31748,0,0,-4.233048,0,0,0
12/20/2023 2:30:00 AM,0,22.54792,0,0,-4.102298,0,0,0
12/20/2023 2:45:00 AM,0,22.65492,0,0,-4.075477,0,0,0
12/20/2023 3:00:00 AM,0,22.49399,0,0,-4.153165,0,0,0
12/20/2023 3:15:00 AM,0,21.80009,0,0,-4.198977,0,0,0
12/20/2023 3:30:00 AM,0,21.58476,0,0,-4.337926,0,0,0
12/20/2023 3:45:00 AM,0,21.88248,0,0,-4.260382,0,0,0
12/20/2023 4:00:00 AM,0,22.05086,0,0,-4.193794,0,0,0
12/20/2023 4:15:00 AM,0,21.51184,0,0,-4.139606,0,0,0
12/20/2023 4:30:00 AM,0,20.4853,0,0,-4.120047,0,0,0
12/20/2023 4:45:00 AM,0,20.41502,0,0,-4.131795,0,0,0
12/20/2023 5:00:00 AM,0,20.75339,0,0,-4.114562,0,0,0
12/20/2023 5:15:00 AM,0,20.70434,0,0,-4.138381,0,0,0
12/20/2023 5:30:00 AM,0,20.92582,0,0,-4.038726,0,0,0
12/20/2023 5:45:00 AM,0,20.87809,0,0,-4.048542,0,0,0
12/20/2023 6:00:00 AM,0,20.8841,0,0,-4.157316,0,0,0
12/20/2023 6:15:00 AM,0,20.77944,0,0,-4.053865,0,0,0
12/20/2023 6:30:00 AM,0,20.55299,0,0,-4.05764,0,0,0
12/20/2023 6:45:00 AM,0,20.8007,0,0,-4.022217,0,0,0
12/20/2023 7:00:00 AM,0,20.65239,0,0,-4.171826,0,0,0
12/20/2023 7:15:00 AM,0.5314132,20.99019,0,0,5.45325,2,3,2
12/20/2023 7:30:00 AM,13.23676,20.46361,0,0,46.81312,17,16,14
12/20/2023 7:45:00 AM,70.81385,20.33357,0,0,197.0855,78,78,41
12/20/2023 8:00:00 AM,173.7452,21.47512,0,0,481.8047,183,200,100
12/20/2023 8:15:00 AM,275.1383,23.5593,0,0,836.6921,291,346,200
12/20/2023 8:30:00 AM,345.3562,26.09035,0,0,1347.427,436,552,362
12/20/2023 8:45:00 AM,409.7792,28.88542,0,0,1922.19,619,753,553
12/20/2023 9:00:00 AM,477.3268,31.68538,0,0,2488.1,825,929,741
12/20/2023 9:15:00 AM,521.4125,33.94436,0,0,2821.708,954,1013,868
12/20/2023 9:30:00 AM,523.6505,35.7435,0,0,2975.896,979,1042,967
12/20/2023 9:45:00 AM,549.7444,36.91592,0,0,3211.088,1085,1115,1033
12/20/2023 10:00:00 AM,580.9354,37.74448,0,0,3283.014,1082,1133,1080
12/20/2023 10:15:00 AM,428.3712,38.09029,0,0,2518.244,832,864,830
12/20/2023 10:30:00 AM,457.1623,39.40636,0,0,2681.125,912,914,865
12/20/2023 10:45:00 AM,624.1223,41.70209,0,0,3651.079,1242,1239,1197
12/20/2023 11:00:00 AM,524.5204,44.14096,0,0,3165.521,1076,1082,1024
12/20/2023 11:15:00 AM,579.5468,46.27007,0,0,3345.549,1134,1154,1073
12/20/2023 11:30:00 AM,589.2892,48.8784,0,0,3539.326,1190,1210,1155
12/20/2023 11:45:00 AM,497.1859,47.7231,0,0,2932.392,998,997,955
12/20/2023 12:00:00 PM,509.4477,46.04153,0,0,2992.066,1024,1011,974
12/20/2023 12:15:00 PM,579.0855,47.58842,0,0,3427.355,1163,1166,1115
12/20/2023 12:30:00 PM,806.9772,50.84061,0,0,4344.755,1440,1479,1449
12/20/2023 12:45:00 PM,496.2651,50.65586,0,0,2901.171,989,981,942
12/20/2023 1:00:00 PM,511.2956,48.39048,0,0,3029.962,1032,1029,979
12/20/2023 1:15:00 PM,743.9872,49.37266,0,0,4341.319,1459,1463,1453
12/20/2023 1:30:00 PM,693.7262,49.43346,0,0,4051.821,1318,1378,1378
12/20/2023 1:45:00 PM,802.6855,50.11813,0,0,4590.511,1543,1551,1537
12/20/2023 2:00:00 PM,730.0576,50.79299,0,0,4165.73,1402,1402,1393
12/20/2023 2:15:00 PM,690.3169,51.51346,0,0,3952.548,1333,1327,1320
12/20/2023 2:30:00 PM,647.6736,51.7214,0,0,3725.078,1257,1248,1245
12/20/2023 2:45:00 PM,596.0588,51.82515,0,0,3438.265,1162,1148,1150
12/20/2023 3:00:00 PM,546.3868,51.90063,0,0,3157.455,1068,1043,1063
12/20/2023 3:15:00 PM,490.9862,53.31508,0,0,2812.692,956,907,962
12/20/2023 3:30:00 PM,431.7225,54.04081,0,0,2420.858,824,760,845
12/20/2023 3:45:00 PM,369.2842,53.60542,0,0,1915.962,645,583,693
12/20/2023 4:00:00 PM,303.2667,52.96278,0,0,1364.829,449,420,499
12/20/2023 4:15:00 PM,236.569,51.67567,0,0,900.7379,290,288,325
12/20/2023 4:30:00 PM,132.9791,50.8523,0,0,446.4747,155,136,157
12/20/2023 4:45:00 PM,28.60911,48.64988,0,0,112.9453,40,35,38
12/20/2023 5:00:00 PM,12.37562,46.00178,0,0,35.59444,14,12,12
12/20/2023 5:15:00 PM,0,43.25822,0,0,-2.332592,1,0,0
12/20/2023 5:30:00 PM,0,41.4605,0,0,-4.451883,0,0,0
12/20/2023 5:45:00 PM,0,39.70501,0,0,-4.422563,0,0,0
12/20/2023 6:00:00 PM,0,38.55935,0,0,-4.374832,0,0,0
12/20/2023 6:15:00 PM,0,38.27738,0,0,-4.361383,0,0,0
12/20/2023 6:30:00 PM,0,37.71223,0,0,-4.380362,0,0,0
12/20/2023 6:45:00 PM,0,37.11254,0,0,-4.422967,0,0,0
12/20/2023 7:00:00 PM,0,36.90213,0,0,-4.461274,0,0,0
12/20/2023 7:15:00 PM,0,35.52382,0,0,-4.518286,0,0,0
12/20/2023 7:30:00 PM,0,34.22218,0,0,-4.416028,0,0,0
12/20/2023 7:45:00 PM,0,33.71481,0,0,-4.325461,0,0,0
12/20/2023 8:00:00 PM,0,34.19154,0,0,-4.270867,0,0,0
12/20/2023 8:15:00 PM,0,34.11089,0,0,-4.226874,0,0,0
12/20/2023 8:30:00 PM,0,35.09064,0,0,-4.310562,0,0,0
12/20/2023 8:45:00 PM,0,34.47403,0,0,-4.323584,0,0,0
12/20/2023 9:00:00 PM,0,33.28687,0,0,-4.181601,0,0,0
12/20/2023 9:15:00 PM,0,32.65345,0,0,-4.107397,0,0,0
12/20/2023 9:30:00 PM,0,32.08381,0,0,-4.130839,0,0,0
12/20/2023 9:45:00 PM,0,31.60567,0,0,-4.211578,0,0,0
12/20/2023 10:00:00 PM,0,31.43847,0,0,-4.22764,0,0,0
12/20/2023 10:15:00 PM,0,31.13815,0,0,-4.184693,0,0,0
12/20/2023 10:30:00 PM,0,30.45982,0,0,-4.058983,0,0,0
12/20/2023 10:45:00 PM,0,29.67171,0,0,-4.109743,0,0,0
12/20/2023 11:00:00 PM,0,29.84614,0,0,-4.141497,0,0,0
12/20/2023 11:15:00 PM,0,29.64268,0,0,-4.207327,0,0,0
12/20/2023 11:30:00 PM,0,28.78812,0,0,-4.156895,0,0,0
12/20/2023 11:45:00 PM,0,28.32491,0,0,-4.148956,0,0,0
12/21/2023 12:00:00 AM,0,27.97142,0,0,-4.249511,0,0,0
12/21/2023 12:15:00 AM,0,28.17607,0,0,-4.278544,0,0,0
12/21/2023 12:30:00 AM,0,27.73839,0,0,-4.31195,0,0,0
12/21/2023 12:45:00 AM,0,26.87317,0,0,-4.212133,0,0,0
12/21/2023 1:00:00 AM,0,26.69062,0,0,-4.168306,0,0,0
12/21/2023 1:15:00 AM,0,26.84743,0,0,-4.135066,0,0,0
12/21/2023 1:30:00 AM,0,27.11776,0,0,-4.220927,0,0,0
12/21/2023 1:45:00 AM,0,27.37974,0,0,-4.272686,0,0,0
12/21/2023 2:00:00 AM,0,26.97984,0,0,-4.173614,0,0,0
12/21/2023 2:15:00 AM,0,26.32953,0,0,-4.229962,0,0,0
12/21/2023 2:30:00 AM,0,25.99253,0,0,-4.204011,0,0,0
12/21/2023 2:45:00 AM,0,26.50288,0,0,-4.179233,0,0,0
12/21/2023 3:00:00 AM,0,26.40317,0,0,-4.161833,0,0,0
12/21/2023 3:15:00 AM,0,25.67876,0,0,-4.249527,0,0,0
12/21/2023 3:30:00 AM,0,25.93769,0,0,-4.265246,0,0,0
12/21/2023 3:45:00 AM,0,25.47776,0,0,-4.313329,0,0,0
12/21/2023 4:00:00 AM,0,24.84611,0,0,-4.234825,0,0,0
12/21/2023 4:15:00 AM,0,25.46033,0,0,-4.270009,0,0,0
12/21/2023 4:30:00 AM,0,25.78354,0,0,-4.341031,0,0,0
12/21/2023 4:45:00 AM,0,25.86904,0,0,-4.26486,0,0,0
12/21/2023 5:00:00 AM,0,26.0918,0,0,-4.335132,0,0,0
12/21/2023 5:15:00 AM,0,26.08886,0,0,-4.128908,0,0,0
12/21/2023 5:30:00 AM,0,26.16662,0,0,-4.307694,0,0,0
12/21/2023 5:45:00 AM,0,25.48689,0,0,-4.229821,0,0,0
12/21/2023 6:00:00 AM,0,25.55881,0,0,-4.214673,0,0,0
12/21/2023 6:15:00 AM,0,25.74644,0,0,-4.398195,0,0,0
12/21/2023 6:30:00 AM,0,25.7334,0,0,-4.307584,0,0,0
12/21/2023 6:45:00 AM,0,24.98251,0,0,-4.138234,0,0,0
12/21/2023 7:00:00 AM,0.009661144,24.7181,0,0,-4.101286,0,0,0
12/21/2023 7:15:00 AM,2.694647,24.40483,0,0,10.27107,4,5,4
12/21/2023 7:30:00 AM,13.89781,25.2346,0,0,62.61647,22,22,19
12/21/2023 7:45:00 AM,36.21426,26.88065,0,0,171.0412,59,60,53
12/21/2023 8:00:00 AM,87.36648,27.93265,0,0,377.0025,130,139,108
12/21/2023 8:15:00 AM,184.8191,29.38383,0,0,751.7488,257,284,211
12/21/2023 8:30:00 AM,262.5249,31.43774,0,0,1184.539,387,452,346
12/21/2023 8:45:00 AM,298.8486,33.89631,0,0,1510.786,492,565,456
12/21/2023 9:00:00 AM,311.5266,36.48003,0,0,1684.108,558,612,516
12/21/2023 9:15:00 AM,367.1103,38.39099,0,0,2055.74,687,726,647
12/21/2023 9:30:00 AM,526.4579,40.82961,0,0,2975.207,993,1040,954
12/21/2023 9:45:00 AM,609.6891,44.07452,0,0,3450.585,1150,1195,1123
12/21/2023 10:00:00 AM,628.9349,46.66484,0,0,3540.147,1182,1218,1160
12/21/2023 10:15:00 AM,464.1264,50.09544,0,0,2769.571,902,943,933
12/21/2023 10:30:00 AM,342.1043,51.36418,0,0,2023.273,669,688,671
12/21/2023 10:45:00 AM,339.8422,50.54342,0,0,2048.045,687,696,672
12/21/2023 11:00:00 AM,350.7224,50.66669,0,0,2089.222,705,711,679
12/21/2023 11:15:00 AM,402.9507,52.6316,0,0,2375.854,803,808,773
12/21/2023 11:30:00 AM,389.3691,54.79583,0,0,2290.1,772,779,747
12/21/2023 11:45:00 AM,460.1399,55.9511,0,0,2731.048,925,929,890
12/21/2023 12:00:00 PM,709.4814,57.94894,0,0,4110.427,1378,1398,1365
12/21/2023 12:15:00 PM,806.2338,59.87108,0,0,4540.45,1523,1541,1513
12/21/2023 12:30:00 PM,855.249,60.66734,0,0,4696.951,1589,1596,1554
12/21/2023 12:45:00 PM,782.3805,62.59666,0,0,4334.578,1465,1470,1434
12/21/2023 1:00:00 PM,654.9536,60.41611,0,0,3718.312,1233,1262,1248
12/21/2023 1:15:00 PM,629.9876,60.62439,0,0,3571.479,1207,1208,1180
12/21/2023 1:30:00 PM,711.0248,62.14751,0,0,4043.962,1357,1365,1352
12/21/2023 1:45:00 PM,597.3045,64.86691,0,0,3389.528,1139,1144,1128
12/21/2023 2:00:00 PM,391.0204,63.19691,0,0,2303.586,770,775,768
12/21/2023 2:15:00 PM,431.4999,64.11623,0,0,2536.049,850,850,845
12/21/2023 2:30:00 PM,525.9522,64.29079,0,0,2806.592,958,963,899
12/21/2023 2:45:00 PM,417.6521,64.12232,0,0,2306.637,795,765,755
12/21/2023 3:00:00 PM,498.7552,63.1047,0,0,2886.666,986,954,964
12/21/2023 3:15:00 PM,459.648,63.13801,0,0,2619.794,900,847,887
12/21/2023 3:30:00 PM,388.6751,63.2975,0,0,2158.202,743,683,741
12/21/2023 3:45:00 PM,246.8781,62.18805,0,0,1304.257,440,406,462
12/21/2023 4:00:00 PM,199.7056,60.5591,0,0,989.2499,326,310,355
12/21/2023 4:15:00 PM,87.04763,58.93098,0,0,441.0561,147,145,152
12/21/2023 4:30:00 PM,55.11865,57.01909,0,0,282.4662,95,93,96
12/21/2023 4:45:00 PM,48.31855,54.76728,0,0,187.7676,66,58,65
12/21/2023 5:00:00 PM,4.292306,52.27929,0,0,35.69374,13,12,12
12/21/2023 5:15:00 PM,0,50.09436,0,0,-3.153571,0,0,0
12/21/2023 5:30:00 PM,0,49.19939,0,0,-4.478754,0,0,0
12/21/2023 5:45:00 PM,0,48.40388,0,0,-4.480671,0,0,0
12/21/2023 6:00:00 PM,0,46.57464,0,0,-4.546846,0,0,0
12/21/2023 6:15:00 PM,0,45.95691,0,0,-4.519599,0,0,0
12/21/2023 6:30:00 PM,0,45.83578,0,0,-4.566078,0,0,0
12/21/2023 6:45:00 PM,0,45.13525,0,0,-4.497034,0,0,0
