Atkinson 2 Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1,Production meter L-N voltage,Production meter active power,"Schneider Inverter - 1, Active Power","Schneider Inverter - 2, Active Power","Schneider Inverter - 3, Active Power"
10/7/2023 5:00:00 PM,186.4687,82.57417,74.69344,4,13.68381,352.9658,116.2903,116.9398,126.8962
10/7/2023 5:15:00 PM,134.1896,78.82856,74.07574,4,13.67406,356.1695,119.0603,121.6993,120.3091
10/7/2023 5:30:00 PM,213.8497,79.93204,73.93692,5,13.66514,488.4109,161.6143,165.872,165.8536
10/7/2023 5:45:00 PM,166.4458,79.12587,73.61986,5,13.66013,319.6659,104.3568,109.5178,110.3029
10/7/2023 6:00:00 PM,97.00227,75.15878,72.67048,5,13.65508,142.9255,45.20886,51.19213,51.14247
10/7/2023 6:15:00 PM,48.99878,69.90498,71.23039,3,13.59045,57.43871,16.03699,22.91319,23.00099
10/7/2023 6:30:00 PM,20.14671,65.95444,69.84023,2,13.57841,13.27102,5.828541,6.388458,5.732306
10/7/2023 6:45:00 PM,4.121912,62.71155,68.73966,4,13.59475,-5.826932,-0.3580189,-0.2831895,-0.4784257
10/7/2023 7:00:00 PM,0.5178568,61.23378,67.66515,3,13.61632,-12.0166,-2.359061,-2.381923,-2.482508
10/7/2023 7:15:00 PM,-0.07005727,60.02287,66.47518,3,13.61506,-11.93339,-2.315017,-2.32874,-2.381716
10/7/2023 7:30:00 PM,-0.1261221,58.96886,65.76511,3,13.62714,-5.19006,-0.07595953,-0.07304601,-0.07597296
10/7/2023 7:45:00 PM,-0.1118121,58.16463,64.8137,3,13.65049,-4.980247,0,0,0
10/7/2023 8:00:00 PM,4.007663,54.67063,63.97718,3,13.66747,-4.996276,0,0,0
10/7/2023 8:15:00 PM,2.34815,54.63777,63.06605,3,13.6398,-4.970365,0,0,0
10/7/2023 8:30:00 PM,-0.166048,55.25045,62.60604,3,13.63704,-4.967015,0,0,0
10/7/2023 8:45:00 PM,-0.1536156,54.76194,61.95346,2,13.60559,-4.936537,0,0,0
10/7/2023 9:00:00 PM,-0.1523535,53.70992,61.06413,1,13.60797,-4.936509,0,0,0
10/7/2023 9:15:00 PM,-0.1948681,52.4257,60.14191,1,13.61331,-4.939896,0,0,0
10/7/2023 9:30:00 PM,-0.1791467,50.72204,58.99978,0,13.62272,-4.950506,0,0,0
10/7/2023 9:45:00 PM,-0.002687352,50.36433,58.75507,2,13.63181,-4.956182,0,0,0
10/7/2023 10:00:00 PM,-0.1389121,51.49457,59.53308,3,13.61767,-4.947845,0,0,0
10/7/2023 10:15:00 PM,-0.1235883,51.74846,59.07472,2,13.59508,-4.924704,0,0,0
10/7/2023 10:30:00 PM,-0.11047,51.34965,58.55899,2,13.57588,-4.909739,0,0,0
10/7/2023 10:45:00 PM,-0.1626039,50.89202,58.28732,3,13.58675,-4.917697,0,0,0
10/7/2023 11:00:00 PM,-0.07933003,50.99257,58.34399,5,13.61889,-4.945834,0,0,0
10/7/2023 11:15:00 PM,-0.1869222,51.94426,58.78175,4,13.61608,-4.94658,0,0,0
10/7/2023 11:30:00 PM,-0.1550584,52.29434,58.49661,4,13.62092,-4.949404,0,0,0
10/7/2023 11:45:00 PM,-0.1266205,51.71558,57.93127,4,13.64623,-4.970407,0,0,0
10/8/2023 12:00:00 AM,-0.1208514,51.1218,57.55941,4,13.65512,-4.982254,0,0,0
10/8/2023 12:15:00 AM,-0.1510872,50.80377,57.23473,3,13.66049,-4.986992,0,0,0
10/8/2023 12:30:00 AM,-0.1256094,50.16691,56.65063,4,13.64835,-4.976077,0,0,0
10/8/2023 12:45:00 AM,-0.1575383,49.57426,56.14745,4,13.63444,-4.960683,0,0,0
10/8/2023 1:00:00 AM,-0.1229222,48.54351,55.4286,3,13.6297,-4.957281,0,0,0
10/8/2023 1:15:00 AM,-0.1014885,47.42772,54.68325,3,13.62798,-4.959665,0,0,0
10/8/2023 1:30:00 AM,-0.1174267,46.805,54.1638,2,13.63756,-4.963778,0,0,0
10/8/2023 1:45:00 AM,-0.1508764,46.07142,53.63642,2,13.60744,-4.938532,0,0,0
10/8/2023 2:00:00 AM,-0.1394136,45.00782,52.99371,2,13.6034,-4.933807,0,0,0
10/8/2023 2:15:00 AM,-0.186943,43.49015,52.06638,1,13.61094,-4.939339,0,0,0
10/8/2023 2:30:00 AM,-0.1148942,41.98,50.64949,0,13.61034,-4.94,0,0,0
10/8/2023 2:45:00 AM,-0.099157,40.16823,48.8517,0,13.61169,-4.943583,0,0,0
10/8/2023 3:00:00 AM,-0.04007293,39.00019,47.16223,1,13.61014,-4.941627,0,0,0
10/8/2023 3:15:00 AM,-0.1585286,37.91802,45.85992,0,13.61464,-4.94374,0,0,0
10/8/2023 3:30:00 AM,-0.1909147,37.35465,45.61123,0,13.6114,-4.94,0,0,0
10/8/2023 3:45:00 AM,-0.1328844,36.57472,45.49628,0,13.6115,-4.94,0,0,0
10/8/2023 4:00:00 AM,-0.07751366,36.66862,45.60684,0,13.6125,-4.941252,0,0,0
10/8/2023 4:15:00 AM,-0.1608888,36.61949,45.60176,0,13.61084,-4.940008,0,0,0
10/8/2023 4:30:00 AM,-0.1696534,36.29182,45.45325,0,13.60802,-4.938536,0,0,0
10/8/2023 4:45:00 AM,-0.1216768,36.04573,44.64397,0,13.60399,-4.935272,0,0,0
10/8/2023 5:00:00 AM,-0.1243674,35.64269,43.83318,0,13.59568,-4.929646,0,0,0
10/8/2023 5:15:00 AM,-0.1416414,35.69261,44.20593,0,13.59485,-4.928405,0,0,0
10/8/2023 5:30:00 AM,-0.1750299,35.29104,44.20501,0,13.59213,-4.925889,0,0,0
10/8/2023 5:45:00 AM,-0.1644588,34.87303,43.51388,0,13.56917,-4.907568,0,0,0
10/8/2023 6:00:00 AM,-0.1566036,34.75079,43.56613,0,13.5432,-4.882227,0,0,0
10/8/2023 6:15:00 AM,-0.1515938,34.50827,42.95395,0,13.53693,-4.878249,0,0,0
10/8/2023 6:30:00 AM,-0.1353575,34.37829,42.3982,0,13.52716,-4.872055,0,0,0
10/8/2023 6:45:00 AM,-0.05095363,34.19461,41.90654,0,13.53038,-5.406828,-0.1679032,-0.1937244,-0.1937168
10/8/2023 7:00:00 AM,1.174598,34.4818,42.29996,0,13.59636,-4.44515,0.2722922,0.1355522,-0.04635344
10/8/2023 7:15:00 AM,5.973533,34.55272,42.61242,0,13.59302,11.28102,5.74992,5.497591,5.070504
10/8/2023 7:30:00 AM,21.74251,35.55511,43.00929,0,13.5929,43.9395,19.91924,16.68091,12.33003
10/8/2023 7:45:00 AM,55.03385,38.53357,43.83871,0,13.60245,155.8015,72.48368,44.54725,44.13724
10/8/2023 8:00:00 AM,116.0135,44.30869,45.67465,0,13.62517,302.2011,133.3308,81.68106,92.60085
10/8/2023 8:15:00 AM,223.7275,51.15451,48.50666,2,13.66337,449.5993,189.7492,123.8539,141.6211
10/8/2023 8:30:00 AM,304.68,57.45649,50.37801,4,13.71027,614.7137,246.4826,174.3785,200.114
10/8/2023 8:45:00 AM,373.204,63.15894,52.10572,4,13.6953,798.8807,303.4135,241.1936,261.1924
10/8/2023 9:00:00 AM,442.3587,69.8557,53.93878,4,13.68698,965.2172,356.4081,298.2283,318.4327
10/8/2023 9:15:00 AM,510.2997,75.42627,56.0054,4,13.62831,1144.352,409.6868,362.9146,380.8482
10/8/2023 9:30:00 AM,570.4221,78.86436,57.73027,4,13.61992,1303.51,457.9425,420.4257,435.7074
10/8/2023 9:45:00 AM,632.1798,82.3568,59.37664,5,13.60486,1448.345,502.2971,475.6478,482.7151
10/8/2023 10:00:00 AM,689.888,84.84948,60.69602,7,13.59477,1580.357,543.7945,526.064,525.0004
10/8/2023 10:15:00 AM,743.6134,86.84713,61.70359,7,13.58508,1710.391,582.6653,577.0114,568.1893
10/8/2023 10:30:00 AM,791.284,89.37283,62.42019,6,13.65655,1817.939,616.7282,615.9739,605.461
10/8/2023 10:45:00 AM,836.3325,92.48174,63.41452,6,13.71109,1907.065,645.9708,646.2354,637.8784
10/8/2023 11:00:00 AM,879.3832,95.20361,64.199,5,13.71016,1973.371,666.5317,666.4447,665.2385
10/8/2023 11:15:00 AM,918.8157,98.22492,65.24912,7,13.70718,1992.196,667.6218,667.6065,681.9826
10/8/2023 11:30:00 AM,947.5252,99.41074,65.46735,7,13.70349,1993.751,667.6595,667.3532,683.2736
10/8/2023 11:45:00 AM,967.7679,101.9303,66.05229,6,13.70111,1992.533,667.9188,667.1326,683.1826
10/8/2023 12:00:00 PM,925.2244,103.4444,66.47013,6,13.68325,1991.504,668.0657,667.0679,683.3362
10/8/2023 12:15:00 PM,684.0553,105.157,67.20153,5,13.67772,1991.199,668.0714,667.1576,683.6445
10/8/2023 12:30:00 PM,688.191,104.1858,67.10551,7,13.67871,1991.585,668.0865,667.3657,684.0063
10/8/2023 12:45:00 PM,692.436,104.1901,67.4593,7,13.67841,1992.201,668.1464,667.4845,683.9446
10/8/2023 1:00:00 PM,692.152,103.7737,67.71573,7,13.67626,1992.3,668.009,667.5443,683.7621
10/8/2023 1:15:00 PM,687.6237,104.5875,68.09956,6,13.66976,1992.687,667.8844,667.3961,683.741
10/8/2023 1:30:00 PM,679.3087,105.2026,68.62765,7,13.68405,1992.732,667.7451,667.1779,683.5537
10/8/2023 1:45:00 PM,669.062,100.5903,68.58527,8,13.71119,1993.119,667.6786,667.1624,683.4339
10/8/2023 2:00:00 PM,654.7335,101.2184,68.58604,8,13.72644,1992.087,667.7206,667.0832,683.3217
10/8/2023 2:15:00 PM,634.3685,102.9349,69.13145,8,13.72854,1991.843,667.8138,667.2556,683.2614
10/8/2023 2:30:00 PM,615.0638,103.8568,70.66066,7,13.72991,1984.549,666.4606,667.2602,677.0038
10/8/2023 2:45:00 PM,591.0779,102.8256,69.76929,7,13.72975,1950.494,656.9562,660.1561,657.606
10/8/2023 3:00:00 PM,558.4982,98.80071,68.7428,8,13.73523,1877.61,633.4619,635.0139,631.0938
10/8/2023 3:15:00 PM,527.4293,97.93694,68.41492,6,13.73955,1777.722,598.9518,600.4088,598.3901
10/8/2023 3:30:00 PM,495.596,97.24565,68.8052,6,13.73516,1676.59,564.4274,565.3354,564.4196
10/8/2023 3:45:00 PM,461.0673,97.4452,69.57006,6,13.67042,1562.756,524.7803,526.3455,526.7419
10/8/2023 4:00:00 PM,423.1419,95.89813,69.19733,7,13.62029,1439.351,482.9558,484.4966,484.71
10/8/2023 4:15:00 PM,381.2781,93.00817,68.71431,6,13.62766,1307.03,438.1797,440.0052,439.7016
10/8/2023 4:30:00 PM,339.8777,90.64223,68.35429,6,13.68446,1164.235,390.3697,392.1717,390.7195
10/8/2023 4:45:00 PM,297.9111,89.18386,68.33912,5,13.68176,1012.182,337.9043,341.167,340.7206
10/8/2023 5:00:00 PM,253.7829,87.55389,68.01915,4,13.69,847.9833,281.8804,286.6057,285.7776
10/8/2023 5:15:00 PM,209.7925,84.90311,67.35151,5,13.67342,683.3436,225.8026,231.5962,231.3404
10/8/2023 5:30:00 PM,166.9227,82.17744,66.69961,5,13.64767,518.3354,170.9939,176.0233,176.4883
10/8/2023 5:45:00 PM,123.2932,79.64001,66.26585,3,13.63428,342.6746,110.4999,117.8704,118.8299
10/8/2023 6:00:00 PM,106.0526,71.84077,65.29653,2,13.62154,185.5442,51.81643,68.83535,69.39073
10/8/2023 6:15:00 PM,68.2216,65.05827,63.95702,1,13.59665,59.51485,14.20032,24.87647,25.28184
10/8/2023 6:30:00 PM,19.73787,58.07591,61.88939,0,13.59322,9.129331,4.526084,5.235767,4.391373
10/8/2023 6:45:00 PM,3.352235,51.29577,58.89988,0,13.58874,-6.767871,-0.5420609,-0.5355533,-0.6915858
10/8/2023 7:00:00 PM,0.5625972,48.24405,56.63627,0,13.5814,-11.83192,-2.168234,-2.228765,-2.375062
10/8/2023 7:15:00 PM,0.1555281,45.86897,54.92545,0,13.58535,-10.14478,-1.725003,-1.754613,-1.881667
10/8/2023 7:30:00 PM,-0.0959757,44.39017,53.68856,0,13.5953,-4.92937,0,0,0
10/8/2023 7:45:00 PM,-0.1366641,43.31424,52.33123,0,13.5922,-4.92,0,0,0
10/8/2023 8:00:00 PM,-0.1494361,42.66049,51.60847,0,13.60389,-4.929005,0,0,0
10/8/2023 8:15:00 PM,-0.1653279,41.98643,51.02545,0,13.61348,-4.938742,0,0,0
10/8/2023 8:30:00 PM,-0.1618845,41.4858,50.49825,0,13.62024,-4.945213,0,0,0
10/8/2023 8:45:00 PM,-0.1518524,41.0042,49.72451,0,13.62789,-4.953804,0,0,0
10/8/2023 9:00:00 PM,-0.1849349,40.53176,49.11457,0,13.62227,-4.94901,0,0,0
10/8/2023 9:15:00 PM,-0.1828848,39.9555,48.71666,0,13.63286,-4.957332,0,0,0
10/8/2023 9:30:00 PM,-0.1748632,39.61796,48.22649,0,13.64609,-4.973934,0,0,0
10/8/2023 9:45:00 PM,-0.137035,39.26268,47.52084,0,13.64817,-4.973801,0,0,0
10/8/2023 10:00:00 PM,-0.1557341,38.89251,46.84375,0,13.64099,-4.968196,0,0,0
10/8/2023 10:15:00 PM,-0.1386032,38.61262,46.40734,0,13.64786,-4.975674,0,0,0
10/8/2023 10:30:00 PM,-0.1644925,38.3723,46.1083,0,13.65078,-4.978353,0,0,0
10/8/2023 10:45:00 PM,-0.2000106,38.10488,45.87733,0,13.65768,-4.985306,0,0,0
10/8/2023 11:00:00 PM,-0.111702,37.98485,45.78958,0,13.60584,-4.938596,0,0,0
10/8/2023 11:15:00 PM,-0.069899,37.88492,45.71846,0,13.59261,-4.923327,0,0,0
10/8/2023 11:30:00 PM,-0.1643004,37.74306,45.76587,0,13.61234,-4.943845,0,0,0
10/8/2023 11:45:00 PM,-0.176139,37.43142,45.57915,0,13.62041,-4.950835,0,0,0
10/9/2023 12:00:00 AM,-0.1770862,37.3877,45.5251,0,13.61312,-4.944954,0,0,0
10/9/2023 12:15:00 AM,-0.1078025,37.28785,45.32231,0,13.62349,-4.956819,0,0,0
10/9/2023 12:30:00 AM,-0.1440798,37.34021,45.09066,0,13.64351,-4.979587,0,0,0
10/9/2023 12:45:00 AM,-0.1244487,37.37413,44.89577,0,13.63287,-4.975262,0,0,0
10/9/2023 1:00:00 AM,-0.1621706,37.22162,44.88046,0,13.58055,-4.929351,0,0,0
10/9/2023 1:15:00 AM,-0.1884148,36.74454,44.28375,0,13.58673,-4.938356,0,0,0
10/9/2023 1:30:00 AM,-0.1830642,36.68643,44.28932,0,13.58184,-4.931122,0,0,0
10/9/2023 1:45:00 AM,-0.1756876,36.55956,44.37524,0,13.57981,-4.931561,0,0,0
10/9/2023 2:00:00 AM,-0.1417855,36.28624,44.02188,0,13.57482,-4.93447,0,0,0
10/9/2023 2:15:00 AM,-0.199549,36.06697,43.80642,0,13.58511,-4.944757,0,0,0
10/9/2023 2:30:00 AM,-0.1273347,35.65501,43.12267,0,13.59098,-4.949507,0,0,0
10/9/2023 2:45:00 AM,-0.1743731,35.58285,42.80027,0,13.58538,-4.947345,0,0,0
10/9/2023 3:00:00 AM,-0.1641182,35.56308,42.70034,0,13.58011,-4.941759,0,0,0
10/9/2023 3:15:00 AM,-0.1453921,35.83345,42.75988,0,13.5773,-4.94147,0,0,0
10/9/2023 3:30:00 AM,-0.2023763,35.90537,42.85074,0,13.56981,-4.936469,0,0,0
10/9/2023 3:45:00 AM,-0.1489981,35.7052,42.88077,0,13.55441,-4.924233,0,0,0
10/9/2023 4:00:00 AM,-0.1442296,35.48462,42.90118,0,13.54539,-4.926459,0,0,0
10/9/2023 4:15:00 AM,-0.1833342,35.27494,42.64973,0,13.53647,-4.914211,0,0,0
10/9/2023 4:30:00 AM,-0.1376012,35.10758,42.53673,0,13.5121,-4.891809,0,0,0
10/9/2023 4:45:00 AM,-0.1362033,34.89461,42.23268,0,13.51851,-4.897025,0,0,0
10/9/2023 5:00:00 AM,-0.1099283,34.7739,41.62488,0,13.52565,-4.904928,0,0,0
10/9/2023 5:15:00 AM,-0.1659676,34.77182,41.69477,0,13.53285,-4.907041,0,0,0
10/9/2023 5:30:00 AM,-0.1759949,34.3867,41.3052,0,13.52086,-4.897011,0,0,0
10/9/2023 5:45:00 AM,-0.1393785,34.27737,40.73598,0,13.53443,-4.904439,0,0,0
10/9/2023 6:00:00 AM,-0.1338256,34.19228,40.07854,0,13.52234,-4.891267,0,0,0
10/9/2023 6:15:00 AM,-0.13888,34.05547,39.85476,0,13.50951,-4.882253,0,0,0
10/9/2023 6:30:00 AM,-0.1214507,33.97091,39.25295,0,13.4924,-4.866168,0,0,0
10/9/2023 6:45:00 AM,-0.111977,34.14494,39.8565,0,13.50984,-5.450707,-0.1750247,-0.1875165,-0.2125134
10/9/2023 7:00:00 AM,0.9353123,34.38882,40.36236,0,13.5193,-4.96952,0.1369226,0.02374801,-0.241683
10/9/2023 7:15:00 AM,4.659397,34.54076,40.28813,0,13.52324,10.24263,5.276478,5.051194,4.659264
10/9/2023 7:30:00 AM,11.84524,35.02315,39.98023,0,13.54518,40.38762,17.94429,15.41502,11.75085
10/9/2023 7:45:00 AM,36.97562,36.91291,40.4029,0,13.57198,146.8562,68.00574,42.96469,41.16162
10/9/2023 8:00:00 AM,96.61957,41.72108,42.37173,0,13.62984,290.1036,127.6591,78.91357,89.2774
10/9/2023 8:15:00 AM,188.0903,49.47882,45.28652,0,13.63427,433.9238,183.5019,119.6696,136.67
10/9/2023 8:30:00 AM,283.1467,57.27521,48.18852,0,13.60419,591.6022,237.1381,168.1865,192.879
10/9/2023 8:45:00 AM,343.2693,63.80091,51.29385,0,13.56856,763.1876,290.6035,230.5493,249.3046
10/9/2023 9:00:00 AM,408.01,70.13721,54.29314,0,13.58755,928.9233,344.3121,286.1898,306.6292
10/9/2023 9:15:00 AM,477.5506,75.49019,56.96934,1,13.59989,1108.806,397.3953,351.5953,368.8525
10/9/2023 9:30:00 AM,549.8428,81.72621,59.82576,1,13.59946,1260.377,442.5288,407.3794,420.8185
10/9/2023 9:45:00 AM,615.5182,88.84257,62.53229,3,13.56262,1387.925,480.8629,456.2962,462.2565
10/9/2023 10:00:00 AM,673.2611,93.27371,64.66396,3,13.61876,1505.133,516.3611,500.2722,501.7293
10/9/2023 10:15:00 AM,726.6149,97.74199,66.43966,2,13.60846,1616.548,549.5006,544.4014,538.4248
10/9/2023 10:30:00 AM,773.6483,100.93,68.10569,3,13.59357,1714.445,580.4894,579.9872,571.7942
10/9/2023 10:45:00 AM,817.3815,102.402,68.59311,3,13.5834,1802.373,609.6116,610.4153,602.8392
10/9/2023 11:00:00 AM,857.636,104.7249,69.75938,4,13.57842,1876.619,634.8199,634.334,629.6488
10/9/2023 11:15:00 AM,893.5598,109.1323,70.99044,2,13.61695,1931.296,652.7777,653.4343,648.2491
10/9/2023 11:30:00 AM,925.5859,112.3901,71.42568,3,13.59365,1974.646,666.624,666.1695,666.6201
10/9/2023 11:45:00 AM,950.6828,114.7076,72.08249,4,13.59068,1989.081,668.1563,666.998,680.1447
10/9/2023 12:00:00 PM,973.5088,115.3363,72.90696,2,13.58921,1991.764,668.2085,667.4208,683.4449
10/9/2023 12:15:00 PM,987.4528,116.4492,73.32699,4,13.57566,1991.63,668.2517,667.5321,683.8765
10/9/2023 12:30:00 PM,999.0775,115.8627,73.45751,4,13.58051,1991.81,668.1941,667.7119,684.1071
10/9/2023 12:45:00 PM,1003.622,116.3261,73.87772,4,13.59224,1992.326,668.0248,667.5629,684.0303
10/9/2023 1:00:00 PM,1002.817,115.5959,74.96974,5,13.58885,1992.916,667.9097,667.5487,683.8776
10/9/2023 1:15:00 PM,997.7356,116.0044,75.19904,5,13.59414,1993.08,667.9213,667.3118,683.6915
10/9/2023 1:30:00 PM,990.8011,115.7037,75.36194,5,13.59895,1992.952,667.7801,667.1549,683.6154
10/9/2023 1:45:00 PM,868.4135,116.2263,75.71745,5,13.59952,1991.783,667.6581,667.2,683.403
10/9/2023 2:00:00 PM,636.4236,113.4777,75.48159,6,13.5953,1990.519,667.8794,667.4934,682.2523
10/9/2023 2:15:00 PM,617.6486,112.7263,75.8723,5,13.60716,1968.94,663.8137,664.8956,666.9058
10/9/2023 2:30:00 PM,597.337,112.2023,75.8091,5,13.59291,1919.125,646.7606,650.5644,646.9439
10/9/2023 2:45:00 PM,574.4272,110.9,75.45921,6,13.61884,1855.332,624.3767,628.3808,625.134
10/9/2023 3:00:00 PM,546.412,108.9981,75.01523,6,13.69274,1782.004,599.8821,601.7896,600.1121
10/9/2023 3:15:00 PM,515.9396,107.8605,75.25042,5,13.71741,1695.775,570.6778,572.3838,570.4064
10/9/2023 3:30:00 PM,482.9576,105.2581,74.81075,6,13.73254,1602.083,538.6691,540.4188,538.4094
10/9/2023 3:45:00 PM,448.1715,102.4776,74.04974,6,13.73574,1501.357,505.1172,505.5202,503.9157
10/9/2023 4:00:00 PM,409.8391,100.8363,74.08949,6,13.66602,1375.745,461.9934,463.4918,461.7362
10/9/2023 4:15:00 PM,369.4747,99.07925,73.82392,6,13.65757,1243.013,416.645,418.871,416.9148
10/9/2023 4:30:00 PM,329.7393,97.5605,73.76373,5,13.64625,1109.708,371.3883,374.1615,372.4029
10/9/2023 4:45:00 PM,289.1079,95.9628,73.58606,6,13.64301,968.835,323.6995,326.7361,325.403
10/9/2023 5:00:00 PM,246.0638,93.72572,73.09535,5,13.67846,810.3612,269.4329,273.9615,273.0227
10/9/2023 5:15:00 PM,201.9026,91.55953,72.58711,5,13.65675,646.0103,213.5678,219.2744,218.7007
10/9/2023 5:30:00 PM,188.2416,85.51981,71.8773,4,13.63425,482.5794,159.1535,163.9379,164.5149
10/9/2023 5:45:00 PM,166.5194,77.34888,70.7888,4,13.56594,314.5073,101.2881,108.4139,109.4104
10/9/2023 6:00:00 PM,110.5023,72.85703,69.32762,3,13.55618,162.9921,45.25658,61.15197,61.40946
10/9/2023 6:15:00 PM,57.4671,67.92085,67.57822,2,13.56689,48.03199,12.74156,20.25311,20.01586
10/9/2023 6:30:00 PM,16.07167,61.79142,65.43574,2,13.56057,6.889236,3.803526,4.287056,3.647775
10/9/2023 6:45:00 PM,2.727983,57.71745,63.60234,1,13.53573,-7.764597,-0.909099,-0.9164712,-1.098983
10/9/2023 7:00:00 PM,0.1979552,54.84987,61.81557,1,13.54154,-11.83249,-2.323157,-2.320137,-2.436223
10/9/2023 7:15:00 PM,-0.1554747,52.0943,59.58306,0,13.56075,-9.615299,-1.841032,-1.795973,-1.345197
10/9/2023 7:30:00 PM,-0.09982717,49.85918,57.83698,1,13.58812,-4.924423,0,0,0
10/9/2023 7:45:00 PM,-0.09879076,49.19805,57.03176,1,13.60832,-4.942237,0,0,0
10/9/2023 8:00:00 PM,-0.1499212,49.31205,57.17339,2,13.62839,-4.95773,0,0,0
10/9/2023 8:15:00 PM,-0.1997127,49.69483,57.32665,2,13.63664,-4.968717,0,0,0
10/9/2023 8:30:00 PM,-0.2065524,49.6736,57.19556,2,13.63851,-4.967071,0,0,0
10/9/2023 8:45:00 PM,-0.2317586,49.70213,57.17236,1,13.63675,-4.966466,0,0,0
10/9/2023 9:00:00 PM,-0.2289941,49.55461,56.93856,1,13.64121,-4.976699,0,0,0
10/9/2023 9:15:00 PM,-0.1839052,48.88981,56.02471,1,13.6534,-4.979749,0,0,0
10/9/2023 9:30:00 PM,-0.1728998,48.08585,55.17105,1,13.66467,-4.993226,0,0,0
10/9/2023 9:45:00 PM,-0.2172339,47.5033,54.52156,0,13.62325,-4.95183,0,0,0
10/9/2023 10:00:00 PM,-0.219823,47.22618,54.26331,0,13.61337,-4.945689,0,0,0
10/9/2023 10:15:00 PM,-0.1869533,46.93827,53.90132,0,13.58872,-4.921803,0,0,0
10/9/2023 10:30:00 PM,-0.2544823,46.66552,53.69504,0,13.59901,-4.933095,0,0,0
10/9/2023 10:45:00 PM,-0.1672976,46.41837,53.5218,0,13.60729,-4.941099,0,0,0
10/9/2023 11:00:00 PM,-0.08294176,46.2508,53.3017,0,13.60805,-4.941666,0,0,0
10/9/2023 11:15:00 PM,-0.123806,46.17637,53.28963,0,13.61051,-4.948334,0,0,0
10/9/2023 11:30:00 PM,-0.08154973,46.28762,53.34191,1,13.61209,-4.943923,0,0,0
10/9/2023 11:45:00 PM,-0.1092862,46.68428,53.62654,2,13.61834,-4.947925,0,0,0
10/10/2023 12:00:00 AM,-0.09614747,47.16596,54.06684,3,13.62987,-4.957697,0,0,0
10/10/2023 12:15:00 AM,-0.1908001,47.46782,54.35294,1,13.62961,-4.962254,0,0,0
10/10/2023 12:30:00 AM,-0.2025267,47.11378,53.94035,2,13.62999,-4.965164,0,0,0
10/10/2023 12:45:00 AM,-0.1715403,46.83324,53.57383,1,13.63207,-4.966228,0,0,0
10/10/2023 1:00:00 AM,-0.1616549,46.61247,53.19286,2,13.63454,-4.968022,0,0,0
10/10/2023 1:15:00 AM,-0.1651022,46.42761,52.9507,2,13.64873,-4.978347,0,0,0
10/10/2023 1:30:00 AM,-0.142487,46.6526,52.94468,2,13.64855,-4.980357,0,0,0
10/10/2023 1:45:00 AM,-0.2057504,46.90047,53.27674,2,13.65016,-4.982734,0,0,0
10/10/2023 2:00:00 AM,-0.1974226,46.68332,53.01011,2,13.66541,-4.997638,0,0,0
10/10/2023 2:15:00 AM,-0.1842304,46.46827,52.86368,1,13.67112,-4.998589,0,0,0
10/10/2023 2:30:00 AM,-0.1437817,46.50146,52.76527,2,13.67508,-5.001637,0,0,0
10/10/2023 2:45:00 AM,-0.1612315,46.62405,52.8448,2,13.64122,-4.973413,0,0,0
10/10/2023 3:00:00 AM,-0.2068518,46.4397,52.66116,1,13.63722,-4.96857,0,0,0
10/10/2023 3:15:00 AM,-0.1991923,46.1425,52.2952,1,13.62796,-4.964325,0,0,0
10/10/2023 3:30:00 AM,-0.2066367,45.93137,51.84608,2,13.62028,-4.95905,0,0,0
10/10/2023 3:45:00 AM,-0.2173293,45.77812,51.89149,1,13.65789,-4.989584,0,0,0
10/10/2023 4:00:00 AM,-0.1919254,45.78244,51.79298,1,13.63614,-4.968463,0,0,0
10/10/2023 4:15:00 AM,-0.1994563,45.71524,51.62722,1,13.62757,-4.963963,0,0,0
10/10/2023 4:30:00 AM,-0.2537586,45.74761,51.82586,1,13.59368,-4.93464,0,0,0
10/10/2023 4:45:00 AM,-0.1900981,45.84895,51.87768,1,13.56244,-4.902235,0,0,0
10/10/2023 5:00:00 AM,-0.2882087,45.97518,52.06522,0,13.52613,-4.872019,0,0,0
10/10/2023 5:15:00 AM,-0.1414678,46.12371,51.67,0,13.52318,-4.865583,0,0,0
10/10/2023 5:30:00 AM,-0.1797101,46.30923,51.47916,1,13.541,-4.889932,0,0,0
10/10/2023 5:45:00 AM,-0.1998333,46.36252,51.38287,1,13.55195,-4.892506,0,0,0
10/10/2023 6:00:00 AM,-0.1721963,46.0088,51.39297,1,13.52271,-4.870635,0,0,0
10/10/2023 6:15:00 AM,-0.1189826,45.89624,51.21626,1,13.52979,-4.87603,0,0,0
10/10/2023 6:30:00 AM,-0.1877822,45.92458,51.19341,1,13.52562,-4.873763,0,0,0
10/10/2023 6:45:00 AM,-0.0710963,45.6897,50.88974,1,13.54805,-4.906975,0,0,0
10/10/2023 7:00:00 AM,0.7800939,45.74395,50.82205,2,13.55835,-5.459666,-0.1798019,-0.2629063,-0.2694679
10/10/2023 7:15:00 AM,4.923712,45.98118,51.08476,2,13.55936,10.94002,5.497195,5.220519,5.033473
10/10/2023 7:30:00 AM,14.60459,46.81382,51.9427,1,13.57634,46.80828,18.99243,17.5451,15.21968
