Anderson Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - WS (Amb/Mod Temp),Production meter L-N voltage,Production meter active power,"CPS SCH 125 | INV-01, AC Power Output","CPS SCH 125 | INV-02, AC Power Output","CPS SCH 125 | INV-03, AC Power Output","CPS SCH 125 | INV-04, AC Power Output","CPS SCH 125 | INV-05, AC Power Output","CPS SCH 125 | INV-06, AC Power Output","CPS SCH 125 | INV-07, AC Power Output","CPS SCH 125 | INV-08, AC Power Output","CPS SCH 125 | INV-09, AC Power Output","CPS SCH 125 | INV-10, AC Power Output","CPS SCH 125 | INV-11, AC Power Output","CPS SCH 125 | INV-12, AC Power Output","CPS SCH 125 | INV-13, AC Power Output","CPS SCH 125 | INV-14, AC Power Output","CPS SCH 125 | INV-15, AC Power Output","CPS SCH 125 | INV-16, AC Power Output"
10/6/2023 3:45:00 PM,841.363,123.566,90.3684,2,7.429887,1837.03,117.057,121.413,120.323,117.86,116.65,116.503,120.457,117.733,74.1133,120.79,119.22,110.563,120.81,117.153,121.813,119.673
10/6/2023 4:00:00 PM,664.293,123.384,90.7569,2,7.41689,1536.33,109.7,106.023,101.663,106.537,108.327,106.197,101.4,96.9133,73.5633,102.697,109.537,90.9633,92.3367,102.473,90.3267,101.2
10/6/2023 4:15:00 PM,718.119,120.669,91.0208,2,7.420447,1630.19,99.9067,112.177,109.143,110.48,110.13,106.053,103.517,92.0233,73.1533,106.503,103.513,94.98,104.83,97.7567,105.513,99.2367
10/6/2023 4:30:00 PM,494.445,115.115,90.5033,1,7.403333,1195.62,69.6167,75.5667,73.36,75.79,77.9067,73.1233,81.5167,76.0567,63.9,78.12,77.6033,66.6867,75.47,73.0433,73.36,77.9767
10/6/2023 4:45:00 PM,339.98,110.2245,89.9228,2,7.397,871.299,53.8433,61.66,58.8633,60.59,58.89,59.5533,55.9633,52.54,49.1533,60.24,57.16,48.36,54.1733,56.3567,55.8667,58.27
10/6/2023 5:00:00 PM,585.428,108.072,88.8557,2,7.417667,1300.29,78.8033,90.2367,89.11,90.8267,86.0833,80.21,79.83,74.3033,67.8233,90.84,86.1633,78.48,85.2167,81.0433,85.1967,83.1367
10/6/2023 5:15:00 PM,210.104,99.7177,86.3431,3,7.405557,515.391,30.8767,33.3933,33.4133,33.2167,32.45,31.31,31.8867,30.1167,32.8333,33.9533,33.6033,29.2933,33.3933,30.7367,32.1467,31.7
10/6/2023 5:30:00 PM,192.203,91.7892,84.3036,3,7.422447,456.448,28.49,30.9933,30.5133,30.73,30.0267,29.3133,29.1833,28.2133,30.6267,30.9033,30.1967,26.7533,31.1133,28.1167,29.8367,29.1667
10/6/2023 5:45:00 PM,136.706,86.68885,82.9771,3,7.43011,320.304,17.9233,20.2533,19.49,20.7067,20.8567,19.9333,19.84,19.3233,20.7133,21.2267,21.3733,18.0933,20.4167,18.6867,18.9067,18.31
10/6/2023 6:00:00 PM,93.74,84.0595,81.5991,3,7.42511,224.472,13.9267,14.9067,14.5933,14.76,14.5633,14.6833,14.64,14.16,15.5167,15.0533,14.99,13.14,15.0167,13.5467,14.3167,14.01
10/6/2023 6:15:00 PM,55.0233,80.8862,80.6359,3,7.421113,130.168,8.38333,8.47333,8.42333,8.57333,8.46,8.37667,8.42333,8.35667,8.68667,8.62667,8.68,7.53333,8.61,8.00667,8.43333,8.30333
10/6/2023 6:30:00 PM,35.8917,78.6093,79.8819,2,7.42211,85.2283,5.76333,5.73667,5.65,5.76,5.71,5.62,5.65667,5.62,5.87667,5.74,5.82333,5.03,5.72333,5.36333,5.68667,5.58
10/6/2023 6:45:00 PM,14.119,76.56405,79.194,2,7.345,30.9047,2.28667,2.26,2.13333,2.33,2.24667,2.22,2.26,2.28,2.31333,2.26,2.33,2.02333,2.28333,2.13667,2.29667,2.25
10/6/2023 7:00:00 PM,1.73,74.67435,78.5005,1,7.345447,1.66,0.37,0.346667,0.273333,0.39,0.386667,0.346667,0.353333,0.346667,0.38,0.393333,0.373333,0.326667,0.356667,0.336667,0.373333,0.356667
10/6/2023 7:15:00 PM,-1.05567,73.77535,77.6653,3,7.35411,-3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/6/2023 7:30:00 PM,-1.91433,72.9779,76.9648,2,7.377113,-3.101,0,,,,,,,,,,,,,,,
10/6/2023 7:45:00 PM,-1.84967,71.96535,76.4587,0,7.381667,-3.11067,0,,,,,,,,,,,,,,,
10/6/2023 8:00:00 PM,-1.572,71.41145,76.0234,0,7.392,-3.124,0,,,,,,,,,,,,,,,
10/6/2023 8:15:00 PM,-1.94733,71.00955,75.5983,0,7.38689,-3.12167,0,,,,,,,,,,,,,,,
10/6/2023 8:30:00 PM,-4.75233,69.6637,74.9768,0,7.387557,-3.126,0,,,,,,,,,,,,,,,
10/6/2023 8:45:00 PM,-2.54367,68.81405,74.3301,0,7.385,-3.122,0,,,,,,,,,,,,,,,
10/6/2023 9:00:00 PM,-1.80133,68.58335,74.009,2,7.386777,-3.12667,0,,,,,,,,,,,,,,,
10/6/2023 9:15:00 PM,-0.973333,68.23365,73.8844,0,7.39489,-3.138,0,,,,,,,,,,,,,,,
10/6/2023 9:30:00 PM,-0.714667,68.2657,73.7565,0,7.39622,-3.136,0,,,,,,,,,,,,,,,
10/6/2023 9:45:00 PM,-1.14367,68.0844,73.472,0,7.390223,-3.12933,0,,,,,,,,,,,,,,,
10/6/2023 10:00:00 PM,-1.60333,67.58545,73.2412,0,7.39522,-3.137,0,,,,,,,,,,,,,,,
10/6/2023 10:15:00 PM,-2.24133,67.1634,72.7579,0,7.402336,-3.14467,0,,,,,,,,,,,,,,,
10/6/2023 10:30:00 PM,-2.197,67.0929,72.2883,0,7.393664,-3.12633,0,,,,,,,,,,,,,,,
10/6/2023 10:45:00 PM,-2.069,66.9574,72.0403,0,7.395,-3.13133,0,,,,,,,,,,,,,,,
10/6/2023 11:00:00 PM,-1.499,66.84295,71.7535,0,7.377336,-3.11067,0,,,,,,,,,,,,,,,
10/6/2023 11:15:00 PM,-0.404667,66.50235,71.2474,0,7.382333,-3.111,0,,,,,,,,,,,,,,,
10/6/2023 11:30:00 PM,-0.329667,66.0043,70.6133,0,7.382777,-3.114,0,,,,,,,,,,,,,,,
10/6/2023 11:45:00 PM,-0.269667,65.69305,70.1699,0,7.379003,-3.10433,0,,,,,,,,,,,,,,,
10/7/2023 12:00:00 AM,-0.347333,65.57495,69.8043,0,7.381,-3.11133,0,,,,,,,,,,,,,,,
10/7/2023 12:15:00 AM,-0.649667,65.2399,69.5975,0,7.364557,-3.093,0,,,,,,,,,,,,,,,
10/7/2023 12:30:00 AM,-1.49933,64.1147,69.2033,0,7.37989,-3.11433,0,,,,,,,,,,,,,,,
10/7/2023 12:45:00 AM,-1.403,63.418,68.5029,0,7.373777,-3.11,0,,,,,,,,,,,,,,,
10/7/2023 1:00:00 AM,-1.241,62.31565,67.9899,0,7.368113,-3.09833,0,,,,,,,,,,,,,,,
10/7/2023 1:15:00 AM,-1.58867,61.5567,67.6323,0,7.370333,-3.10233,0,,,,,,,,,,,,,,,
10/7/2023 1:30:00 AM,-1.22767,60.53315,67.141,0,7.374887,-3.10467,0,,,,,,,,,,,,,,,
10/7/2023 1:45:00 AM,-0.175,61.3324,67.1364,0,7.375333,-3.10733,0,,,,,,,,,,,,,,,
10/7/2023 2:00:00 AM,-0.115667,63.53425,67.3215,0,7.377333,-3.10933,0,,,,,,,,,,,,,,,
10/7/2023 2:15:00 AM,-1.26867,63.58735,67.2221,0,7.378223,-3.108,0,,,,,,,,,,,,,,,
10/7/2023 2:30:00 AM,-2.63267,61.68395,66.6725,0,7.371336,-3.10067,0,,,,,,,,,,,,,,,
10/7/2023 2:45:00 AM,-1.22267,60.71625,66.2098,0,7.377667,-3.109,0,,,,,,,,,,,,,,,
10/7/2023 3:00:00 AM,-1.38433,60.0461,66.0167,0,7.372223,-3.104,0,,,,,,,,,,,,,,,
10/7/2023 3:15:00 AM,-0.307,61.2088,65.7207,0,7.368443,-3.10033,0,,,,,,,,,,,,,,,
10/7/2023 3:30:00 AM,-0.293,62.28545,65.8533,0,7.38,-3.11167,0,,,,,,,,,,,,,,,
10/7/2023 3:45:00 AM,-0.924333,61.88535,65.8441,0,7.373777,-3.109,0,,,,,,,,,,,,,,,
10/7/2023 4:00:00 AM,-1.38367,60.79315,65.5516,0,7.36489,-3.09867,0,,,,,,,,,,,,,,,
10/7/2023 4:15:00 AM,-1.93867,59.56815,65.0512,0,7.369553,-3.10667,0,,,,,,,,,,,,,,,
10/7/2023 4:30:00 AM,-1.82967,58.70575,64.4707,0,7.37189,-3.10867,0,,,,,,,,,,,,,,,
10/7/2023 4:45:00 AM,-1.68067,57.50455,64.0274,0,7.369997,-3.10667,0,,,,,,,,,,,,,,,
10/7/2023 5:00:00 AM,-2.34,56.0947,63.1934,0,7.370667,-3.11,0,,,,,,,,,,,,,,,
10/7/2023 5:15:00 AM,-2.05033,55.0226,62.4507,0,7.377443,-3.11933,0,,,,,,,,,,,,,,,
10/7/2023 5:30:00 AM,-2.30333,54.40185,61.6452,0,7.376667,-3.11933,0,,,,,,,,,,,,,,,
10/7/2023 5:45:00 AM,-1.59833,53.96975,61.0693,0,7.368777,-3.111,0,,,,,,,,,,,,,,,
10/7/2023 6:00:00 AM,-1.40933,53.5953,60.7505,0,7.365777,-3.10633,0,,,,,,,,,,,,,,,
10/7/2023 6:15:00 AM,-1.79933,53.2602,60.1484,0,7.362443,-3.10267,0,,,,,,,,,,,,,,,
10/7/2023 6:30:00 AM,-1.62233,52.73105,59.6833,0,7.363,-3.10133,0,,,,,,,,,,,,,,,
10/7/2023 6:45:00 AM,-2.08467,52.1634,59.4011,0,7.364223,-3.10433,0,,,,,,,,,,,,,,,
10/7/2023 7:00:00 AM,-1.413,51.2204,58.8447,0,7.356777,-3.09367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2023 7:15:00 AM,0.464667,50.54565,58.238,0,7.369443,-2.63233,0.02,0,0.00666667,0.06,0.0466667,0.0133333,0.0133333,0.0333333,0.0466667,0.0666667,0.0733333,0.04,0.0633333,0.0333333,0.0133333,0.0133333
10/7/2023 7:30:00 AM,7.56033,50.4413,57.9226,0,7.379113,10.0227,0.596667,1.12,0.59,0.656667,1.18667,0.553333,0.616667,0.64,1.21667,1.14667,1.25333,0.58,1.22667,0.566667,0.61,0.616667
10/7/2023 7:45:00 AM,19.646,50.84595,57.8472,0,7.38089,46.8313,3.09333,2.96333,2.74667,2.91333,2.77333,2.7,2.73667,2.9,2.98,3.02667,3.40333,3.11,3.87667,3.61333,3.84333,3.46667
10/7/2023 8:00:00 AM,95.4247,52.57265,58.0677,0,7.37289,153.995,11.79,11.32,9.53333,6.52,4.59667,4.15333,4.46,5.25333,7.19667,11.8433,14.4233,11.59,13.8733,11.9267,12.7533,10.68
10/7/2023 8:15:00 AM,176.98,57.93855,59.1955,0,7.373667,399.575,26.56,30.78,30.59,29.2867,19.45,9.43333,8.83667,18.23,27.2867,32.87,32.5433,24.7367,28.34,24.4933,26.5133,23.3867
10/7/2023 8:30:00 AM,279.281,64.47085,61.2418,0,7.379777,698.388,42.37,49.4333,48.2,48.6033,47.7133,35.63,28.2267,40,47.83,51.2533,50.3133,38.4367,44.4733,39.99,43.08,37.62
10/7/2023 8:45:00 AM,389.494,70.80075,63.2128,0,7.39022,1006.81,58.8633,67.8567,66.7967,66.7733,66.59,66.1867,58.9867,59.5233,67.1567,69.8133,69.6533,54.9967,62.4267,57.14,61.6333,52.95
10/7/2023 9:00:00 AM,487.658,79.62465,65.6168,0,7.4,1289.59,74.5167,85.7533,84.2933,84.1733,84.0033,85.47,85.4767,75.1933,84.7767,87.5767,87.0867,71.4867,81.1967,74.2967,79.0467,68.62
10/7/2023 9:15:00 AM,614.968,85.0125,67.2929,1,7.400447,1570.18,90.97,105.107,104.45,102.927,102.273,102.957,103.653,90.7367,102.85,105.093,104.973,88.6967,103.273,93.5233,99.0333,86.4633
10/7/2023 9:30:00 AM,735.796,96.3019,69.0068,1,7.375667,1765.23,104.097,119.887,119.737,117.98,117.307,117.417,118.66,103.323,76.1867,119.46,119.333,102.303,118.733,109.67,117.043,103.753
10/7/2023 9:45:00 AM,785.139,103.7615,70.2533,2,7.364447,1848.95,110.18,124.62,124.54,122.64,121.95,121.747,123.497,108.687,75.39,124.143,124.44,107.567,123.987,115.397,124.09,122.21
10/7/2023 10:00:00 AM,799.991,106.6475,71.3296,2,7.36689,1868.61,113.437,125.433,125.307,124.043,123.36,122.967,124.92,111.983,75.38,124.78,125.26,108.847,124.98,116.67,125.01,123.603
10/7/2023 10:15:00 AM,809.645,106.694,72.1477,2,7.356887,1881.61,116.463,125.607,125.343,125.023,124.663,124.147,125.53,114.693,75.39,124.817,125.3,109.973,125.26,117.987,125.157,124.81
10/7/2023 10:30:00 AM,815.915,108.1765,72.8253,2,7.362443,1887.43,118.827,125.573,125.383,125.053,124.953,124.507,125.49,116.76,75.3933,124.823,125.307,109.897,125.263,118.603,125.153,125.307
10/7/2023 10:45:00 AM,819.249,107.6675,73.6559,2,7.35211,1893.6,120.993,125.583,125.37,125.073,125.263,124.967,125.533,118.733,75.4067,124.847,125.307,110.887,125.29,119.117,125.123,125.367
10/7/2023 11:00:00 AM,823.829,106.4185,73.897,3,7.342557,1900.88,123.397,125.667,125.39,125.077,125.273,125.263,125.513,121.49,75.3833,124.87,125.32,112.137,125.3,120.097,125.15,125.4
10/7/2023 11:15:00 AM,824.265,105.9885,74.2581,3,7.346553,1902.88,124.12,125.647,125.377,125.073,125.28,125.293,125.52,122.837,75.39,124.853,125.293,112.23,125.273,120.307,125.13,125.41
10/7/2023 11:30:00 AM,822.929,105.309,74.6363,3,7.347667,1902.64,124.14,125.62,125.327,125.083,125.263,125.04,125.513,123.65,75.3933,124.843,125.3,112.08,125.27,120.117,125.123,125.397
10/7/2023 11:45:00 AM,828.567,105.6815,75.3355,4,7.34933,1906.02,124.143,125.617,125.373,125.073,125.287,125.263,125.5,124.897,75.3933,124.853,125.28,112.853,125.267,121.083,125.137,125.38
10/7/2023 12:00:00 PM,825.249,106.219,75.9308,4,7.351223,1904.97,124.18,125.62,125.38,125.063,125.267,124.813,125.503,125.043,75.3933,124.79,125.29,112.463,125.267,120.813,125.12,125.38
10/7/2023 12:15:00 PM,825.11,106.5295,76.3216,4,7.340447,1905.17,124.16,125.587,125.37,125.08,125.27,124.763,125.5,125.157,75.4,124.81,125.29,112.697,125.27,120.907,125.143,125.377
10/7/2023 12:30:00 PM,821.351,105.6165,76.3593,4,7.33911,1902.74,124.15,125.56,125.367,125.08,125.213,124.387,125.497,125.18,75.3933,124.817,125.3,110.84,125.277,120.307,125.13,125.053
10/7/2023 12:45:00 PM,818.213,105.9585,77.0528,3,7.359447,1902.07,124.193,125.613,125.367,125.047,125.157,123.88,125.447,125.19,75.3867,124.853,125.293,111.66,125.283,119.99,125.157,125.05
10/7/2023 1:00:00 PM,819.334,107.039,77.7407,4,7.357333,1900.7,124.167,125.637,125.37,125.037,125.07,123.65,125.067,125.16,75.3867,124.843,125.3,111.373,125.273,119.813,125.123,124.513
10/7/2023 1:15:00 PM,822.652,105.1615,77.623,7,7.372,1903.14,124.18,125.607,125.393,125.057,125.233,124.117,125.157,125.15,75.4,124.867,125.313,112.087,125.313,120.65,125.153,125.107
10/7/2023 1:30:00 PM,838.309,102.881,77.6915,8,7.377443,1909.07,124.187,125.623,125.36,125.06,125.273,125.16,125.503,125.177,75.3933,124.837,125.307,114.21,125.287,122.833,125.123,125.373
10/7/2023 1:45:00 PM,841.253,103.912,78.0469,7,7.371553,1909.57,124.173,125.643,125.357,125.033,125.237,125.273,125.483,125.163,75.3867,124.823,125.28,114.41,125.273,123.137,125.117,125.36
10/7/2023 2:00:00 PM,840.234,106.2845,78.0115,6,7.36811,1908.26,124.143,125.613,125.363,125.05,125.277,125.227,125.513,125.173,75.3933,124.847,125.28,113.96,125.267,122.677,125.173,125.397
10/7/2023 2:15:00 PM,839.106,110.8055,78.7415,5,7.36389,1906.88,124.187,125.617,125.34,125.063,125.277,125.21,125.523,125.16,75.4,124.85,125.297,113.323,125.287,121.987,125.15,125.393
10/7/2023 2:30:00 PM,839.155,112.437,79.5082,4,7.352777,1905.95,124.133,125.607,125.357,125.033,125.277,125.27,125.48,124.847,75.39,124.847,125.297,113.197,125.267,121.67,125.11,125.383
10/7/2023 2:45:00 PM,839.818,111.8475,79.3974,4,7.365113,1905.43,124.11,125.597,125.36,125.067,125.273,125.267,125.507,123.843,75.39,124.837,125.32,113.18,125.287,121.673,125.15,125.387
10/7/2023 3:00:00 PM,844.909,111.767,79.9504,4,7.381553,1906.18,124.173,125.613,125.39,125.087,125.253,125.287,125.527,123.147,75.38,124.867,125.307,113.877,125.287,122.46,125.133,125.4
10/7/2023 3:15:00 PM,851.506,112.6075,80.1641,3,7.372,1906.98,124.14,125.62,125.34,125.06,125.253,125.28,125.503,122.837,75.3867,124.853,125.28,114.603,125.267,123,125.13,125.387
10/7/2023 3:30:00 PM,856.44,112.982,80.0327,4,7.361777,1907.16,124.163,125.603,125.38,125.1,125.263,125.24,125.487,121.713,75.4,124.87,125.303,115.053,125.28,123.5,125.127,125.4
10/7/2023 3:45:00 PM,859.949,111.913,80.1001,3,7.36711,1906.63,124.12,125.623,125.38,125.06,125.27,125.28,125.463,120.27,75.3867,124.83,125.303,115.317,125.267,124.163,125.147,125.4
10/7/2023 4:00:00 PM,869.22,113.6695,80.4554,4,7.371333,1908.12,124.093,125.58,125.373,125.08,125.273,125.28,125.507,119.917,75.3867,124.823,125.293,116.367,125.287,124.807,125.13,125.42
10/7/2023 4:15:00 PM,874.403,111.5425,79.8967,4,7.375,1908.08,123.54,125.653,125.38,125.08,125.28,125.273,125.52,119.09,75.3933,124.84,125.297,117.45,125.28,125.12,125.137,125.4
10/7/2023 4:30:00 PM,874.408,108.8095,78.8981,4,7.37389,1905.32,122.017,125.687,125.38,125.073,125.287,125.28,125.517,117.387,75.3867,124.87,125.303,117.827,125.3,125.113,125.143,125.393
10/7/2023 4:45:00 PM,861.067,109.317,78.3222,4,7.375,1872.22,118.067,125.667,125.36,125.073,125.26,119.78,116.22,106.043,75.37,124.797,125.273,116.097,125.27,124.233,125.137,125.373
10/7/2023 5:00:00 PM,805.299,106.479,77.1431,5,7.379777,1740.28,107.8,122.897,122.517,121.467,119.703,101.747,99.6867,85,75.3733,115.393,119.873,108.023,122.38,115.48,117.17,117.287
10/7/2023 5:15:00 PM,697.719,100.3557,75.7069,6,7.37,1469.92,82.98,102.553,106.46,105.253,101.57,86.79,85.4833,72.7167,75.3767,98.5067,102.83,93.42,106.727,99.59,88.03,86.7067
10/7/2023 5:30:00 PM,575.539,92.58485,74.2409,6,7.35478,1136.73,53.95,75.1833,81.27,85.9567,80.91,70.15,69.1367,59.0733,73.04,80.3333,83.11,76.8433,87.4533,73.3433,57.1,52.99
10/7/2023 5:45:00 PM,451.28,86.64035,73.0824,5,7.357777,781.704,21.88,47.56,46.7133,62.8933,61.6833,53.0633,51.8533,45.0467,57.98,61.0167,63.17,59.2967,62.6133,43.1333,32.75,28.2033
10/7/2023 6:00:00 PM,265.224,80.24535,71.9135,5,7.353003,446.764,6.48333,19.1233,22.48,30.5667,39.0667,34.74,33.8067,30.45,40.55,42.91,42.8233,37.92,31.8867,19.6667,15.8433,12.6167
10/7/2023 6:15:00 PM,40.7833,69.3378,70.1459,5,7.364113,181.428,4.70667,5.13,6.38667,9.01667,13.3767,11.6667,16.94,15.8133,21.6867,20.8867,19.63,15.3367,10.3033,7.70667,6.63333,5.90333
10/7/2023 6:30:00 PM,37.8013,64.30695,68.6709,6,7.367223,60.6793,3.37667,3.50667,3.41333,3.72,3.73,3.58,4.78333,5.2,5.70333,5.19,4.96333,4.20667,4.21333,3.80667,3.82333,3.40667
10/7/2023 6:45:00 PM,11.1227,61.7407,67.3603,6,7.383333,26.6387,1.91667,1.95,1.80333,2.05333,2.04667,2.00333,2.05333,2.06667,2.21,2.07667,2.22333,1.87333,2.09333,1.88333,1.98667,1.91667
10/7/2023 7:00:00 PM,1.45633,60.1486,66.1138,4,7.378223,4.76667,0.533333,0.5,0.356667,0.603333,0.563333,0.536667,0.59,0.57,0.616667,0.62,0.613333,0.483333,0.556667,0.52,0.58,0.556667
10/7/2023 7:15:00 PM,-2.694,58.57485,65.0512,5,7.364447,-3.08533,0,0,0,0,0,0,0,0,0,0.00333333,0,0,0,0,0,0
10/7/2023 7:30:00 PM,-3.44033,57.52475,64.0514,5,7.366447,-3.09433,0,,,,,,,,,,,,,,,
10/7/2023 7:45:00 PM,-3.35033,56.51675,63.2013,5,7.382,-3.11333,0,,,,,,,,,,,,,,,
10/7/2023 8:00:00 PM,-3.25367,55.84655,62.3833,5,7.377,-3.102,0,,,,,,,,,,,,,,,
10/7/2023 8:15:00 PM,-3.207,55.22765,61.6269,6,7.37889,-3.10767,0,,,,,,,,,,,,,,,
10/7/2023 8:30:00 PM,-3.456,54.19405,61.0019,3,7.374443,-3.103,0,,,,,,,,,,,,,,,
10/7/2023 8:45:00 PM,-4.10433,51.80175,60.0147,1,7.370443,-3.09467,0,,,,,,,,,,,,,,,
10/7/2023 9:00:00 PM,-3.554,49.9588,58.8504,1,7.36922,-3.094,0,,,,,,,,,,,,,,,
10/7/2023 9:15:00 PM,-3.777,47.98035,57.3456,0,7.36978,-3.09767,0,,,,,,,,,,,,,,,
10/7/2023 9:30:00 PM,-3.104,46.90185,56.2259,0,7.381777,-3.10967,0,,,,,,,,,,,,,,,
10/7/2023 9:45:00 PM,-2.69267,46.5027,55.642,1,7.37978,-3.111,0,,,,,,,,,,,,,,,
10/7/2023 10:00:00 PM,-2.73767,45.93875,54.8628,1,7.369223,-3.10267,0,,,,,,,,,,,,,,,
10/7/2023 10:15:00 PM,-2.862,44.67805,54.135,0,7.363443,-3.09567,0,,,,,,,,,,,,,,,
10/7/2023 10:30:00 PM,-2.17267,44.5608,54.1098,0,7.366333,-3.099,0,,,,,,,,,,,,,,,
10/7/2023 10:45:00 PM,-2.725,44.28255,53.7865,0,7.37989,-3.11567,0,,,,,,,,,,,,,,,
10/7/2023 11:00:00 PM,-2.88867,43.65445,52.8919,1,7.375336,-3.11067,0,,,,,,,,,,,,,,,
10/7/2023 11:15:00 PM,-2.61167,43.3762,52.5034,0,7.380777,-3.11867,0,,,,,,,,,,,,,,,
10/7/2023 11:30:00 PM,-2.54033,42.9184,52.1023,1,7.377,-3.114,0,,,,,,,,,,,,,,,
10/7/2023 11:45:00 PM,-3.20067,42.18235,51.2123,1,7.373887,-3.11,0,,,,,,,,,,,,,,,
10/8/2023 12:00:00 AM,-3.31067,40.3357,49.8195,0,7.367003,-3.106,0,,,,,,,,,,,,,,,
10/8/2023 12:15:00 AM,-3.29133,39.6545,49.2207,0,7.36789,-3.10967,0,,,,,,,,,,,,,,,
10/8/2023 12:30:00 AM,-2.808,38.41675,48.3136,0,7.37578,-3.118,0,,,,,,,,,,,,,,,
10/8/2023 12:45:00 AM,-3.84033,37.471,47.3869,0,7.367443,-3.114,0,,,,,,,,,,,,,,,
10/8/2023 1:00:00 AM,-2.89967,36.9391,46.3837,0,7.336333,-3.07833,0,,,,,,,,,,,,,,,
10/8/2023 1:15:00 AM,-3.238,36.60215,45.7942,0,7.341223,-3.083,0,,,,,,,,,,,,,,,
10/8/2023 1:30:00 AM,-2.26167,36.34675,44.9795,1,7.34489,-3.08833,0,,,,,,,,,,,,,,,
10/8/2023 1:45:00 AM,-2.78767,36.59945,44.6916,1,7.353557,-3.1,0,,,,,,,,,,,,,,,
10/8/2023 2:00:00 AM,-2.38667,35.95585,43.9341,0,7.35178,-3.09833,0,,,,,,,,,,,,,,,
10/8/2023 2:15:00 AM,-2.62033,35.48065,43.6633,0,7.34311,-3.08767,0,,,,,,,,,,,,,,,
10/8/2023 2:30:00 AM,-1.801,35.31955,43.0566,1,7.343333,-3.08767,0,,,,,,,,,,,,,,,
10/8/2023 2:45:00 AM,-2.216,35.70865,43.0611,1,7.34089,-3.08633,0,,,,,,,,,,,,,,,
10/8/2023 3:00:00 AM,-2.289,34.7473,42.6189,0,7.33911,-3.084,0,,,,,,,,,,,,,,,
10/8/2023 3:15:00 AM,-2.17067,33.99015,42.427,0,7.34089,-3.08567,0,,,,,,,,,,,,,,,
10/8/2023 3:30:00 AM,-1.47967,33.52785,42.2042,0,7.335667,-3.08267,0,,,,,,,,,,,,,,,
10/8/2023 3:45:00 AM,-2.28,33.3841,41.9334,0,7.33778,-3.08167,0,,,,,,,,,,,,,,,
10/8/2023 4:00:00 AM,-1.96967,33.2303,41.4935,0,7.342667,-3.09033,0,,,,,,,,,,,,,,,
10/8/2023 4:15:00 AM,-2.078,32.8128,41.1976,0,7.343113,-3.09067,0,,,,,,,,,,,,,,,
10/8/2023 4:30:00 AM,-1.42333,32.7716,41.0719,0,7.335667,-3.083,0,,,,,,,,,,,,,,,
10/8/2023 4:45:00 AM,-2.399,32.8128,40.8685,0,7.33478,-3.083,0,,,,,,,,,,,,,,,
10/8/2023 5:00:00 AM,-1.816,32.46395,40.6857,0,7.333333,-3.07933,0,,,,,,,,,,,,,,,
10/8/2023 5:15:00 AM,-2.32867,32.03825,40.3944,0,7.330113,-3.07833,0,,,,,,,,,,,,,,,
10/8/2023 5:30:00 AM,-1.27067,32.09505,40.1361,0,7.324553,-3.073,0,,,,,,,,,,,,,,,
10/8/2023 5:45:00 AM,-2.106,32.19485,40.0687,0,7.323667,-3.06933,0,,,,,,,,,,,,,,,
10/8/2023 6:00:00 AM,-1.74967,31.8881,39.7957,0,7.322557,-3.06667,0,,,,,,,,,,,,,,,
10/8/2023 6:15:00 AM,-1.41267,31.48805,39.7511,0,7.323336,-3.06933,0,,,,,,,,,,,,,,,
10/8/2023 6:30:00 AM,-1.254,31.3095,39.5534,0,7.33178,-3.08033,0,,,,,,,,,,,,,,,
10/8/2023 6:45:00 AM,-1.262,31.1786,39.4391,0,7.328777,-3.07433,0,,,,,,,,,,,,,,,
10/8/2023 7:00:00 AM,-1.02167,31.1044,39.4026,0,7.319003,-3.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/8/2023 7:15:00 AM,0.092,31.044,39.1649,0,7.318,-2.086,0.0133333,0.00666667,0.00666667,0.106667,0.0766667,0.02,0.0766667,0.0833333,0.11,0.0966667,0.09,0.0466667,0.09,0.0133333,0.0833333,0.0266667
10/8/2023 7:30:00 AM,7.735,31.3672,39.2655,0,7.319443,13.0597,0.72,1.2,0.676667,1.34333,1.24333,0.643333,1.23667,1.30667,1.28333,1.21667,1.37,0.653333,1.33667,0.7,1.31,0.67
10/8/2023 7:45:00 AM,19.9637,31.93025,39.4369,0,7.321333,46.4633,2.97,2.86667,2.71,2.82333,2.68,2.62667,2.67,2.81667,2.90333,2.95667,3.38,3.16667,3.99333,3.6,3.97,3.56
10/8/2023 8:00:00 AM,101.482,34.24745,39.9419,0,7.329443,162.868,12.7,11.7133,9.72333,6.43333,4.40333,4.01,4.35667,4.77333,7.35,12.6767,15.82,12.69,15.29,12.9667,14.0633,11.3867
10/8/2023 8:15:00 AM,183.649,41.0498,41.5712,0,7.344887,425.895,28.5967,33.44,32.9,31.1433,19.4533,8.99667,7.95333,18.2133,29.11,35.8633,35.4433,26.69,30.6533,25.9567,28.89,25.0867
10/8/2023 8:30:00 AM,278.451,49.57245,44.3214,0,7.349,748.474,45.45,53.3733,52.1367,51.8167,51.1033,37.2467,29.0067,42.6467,52.47,55.7233,54.6767,40.9633,48.2,42.28,46.8767,40.1967
