Lane Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard w/o POA),Production meter L-N voltage,Production meter active power,"Schneider XC Inverter - 1, Active Power","Schneider XC Inverter - 2, Active Power","Schneider XC Inverter - 3, Active Power","Schneider XC Inverter - 4, Active Power","Schneider XC Inverter - 5, Active Power","Schneider XC Inverter - 6, Active Power","Schneider XC Inverter - 7, Active Power","Schneider XC Inverter - 8, Active Power"
10/5/2023 9:30:00 AM,477.6505,93.62753,72.6581,1,13.73318,2959.086,379.6957,380.3335,379.2492,388.0499,313.8473,370.1533,383.0147,389.7873
10/5/2023 9:45:00 AM,531.5939,98.95454,74.52856,1,13.7355,3268.836,417.045,418.3629,416.894,427.8947,347.0316,409.33,420.8636,430.4453
10/5/2023 10:00:00 AM,582.078,103.6512,76.17181,2,13.72907,3542.05,451.4147,453.1149,450.2459,463.1984,374.2977,445.1836,460.1563,465.8996
10/5/2023 10:15:00 AM,630.5651,108.8586,78.34637,2,13.73993,3781.677,483.6992,484.9674,481.2571,492.0714,399.7444,475.6006,489.7601,496.4515
10/5/2023 10:30:00 AM,675.7304,114.3406,80.29424,2,13.7275,4004.117,514.9127,515.0415,511.4755,519.7474,424.4091,504.8262,517.3461,525.0232
10/5/2023 10:45:00 AM,719.3379,116.5493,81.59967,2,13.74904,4217.176,539.7806,540.7776,536.9077,549.208,446.9802,532.4182,546.9683,554.0415
10/5/2023 11:00:00 AM,757.1528,117.5364,82.33699,3,13.78894,4384.937,563.4229,565.7001,560.7917,573.2369,466.0464,554.573,570.1248,577.6927
10/5/2023 11:15:00 AM,793.4985,120.1133,83.7043,2,13.76077,4546.354,583.9799,587.4844,566.3846,596.8201,485.2574,569.3982,594.983,603.1757
10/5/2023 11:30:00 AM,830.2482,123.4986,84.63724,1,13.75084,4738.569,530.3444,552.0226,590.0241,615.4372,502.4747,595.6353,616.8738,624.3851
10/5/2023 11:45:00 AM,886.8212,126.4757,85.74422,1,13.76381,4690.08,535.2349,567.2257,596.8133,627.3389,521.3253,620.7573,626.401,627.7939
10/5/2023 12:00:00 PM,844.7415,128.9635,87.02359,2,13.76978,4423.453,506.9574,573.8315,603.7862,521.824,490.0133,592.2007,416.7287,505.2519
10/5/2023 12:15:00 PM,828.5161,129.2665,87.05243,2,13.80061,4679,627.3489,623.601,615.9623,580.1777,527.2532,567.6729,536.3317,555.702
10/5/2023 12:30:00 PM,816.0879,127.3907,87.0631,2,13.80309,4111.456,618.3101,611.6602,542.0601,606.3657,474.5434,453.9699,550.8302,604.6621
10/5/2023 12:45:00 PM,663.59,125.6213,87.23835,2,13.77979,3590.096,379.4959,411.4131,479.7302,494.6656,397.7852,388.9523,410.4781,469.3194
10/5/2023 1:00:00 PM,546.2628,116.8163,87.31052,2,13.76603,3034.817,389.4789,389.1877,348.0854,381.3663,401.1526,423.0566,335.7906,386.2097
10/5/2023 1:15:00 PM,910.7819,122.8878,89.10049,3,13.7788,4565.271,560.0471,556.9235,551.7514,578.7005,558.8591,616.66,526.9473,542.9822
10/5/2023 1:30:00 PM,933.2468,135.4201,91.40945,2,13.78364,4877.974,627.4398,627.4806,621.8352,627.781,543.8052,626.6002,625.7921,628.4134
10/5/2023 1:45:00 PM,844.0535,134.8178,90.77593,2,13.78765,4405.834,487.5422,502.8148,502.7496,557.3057,519.2853,610.6829,560.9005,559.3359
10/5/2023 2:00:00 PM,326.0681,111.6636,87.71723,2,13.75578,2067.616,272.7807,271.4056,232.7838,283.8918,221.3078,264.3948,336.6407,303.938
10/5/2023 2:15:00 PM,379.1247,104.4722,87.33818,0,13.77636,1963.393,240.6019,265.1037,253.5016,244.6443,201.2793,236.3073,291.5978,295.6754
10/5/2023 2:30:00 PM,312.8121,101.9338,86.62893,1,13.76874,1866.095,244.8452,241.5625,235.586,241.1181,195.7212,233.468,243.181,246.5053
10/5/2023 2:45:00 PM,275.1881,100.0121,86.29479,1,13.75295,1589.446,208.1066,206.3912,202.3208,204.8135,168.1825,199.1239,204.4861,208.3292
10/5/2023 3:00:00 PM,248.3459,97.98647,86.21321,1,13.76702,1475.697,191.7614,191.0244,188.0071,191.4731,155.8077,184.7144,191.4611,194.3685
10/5/2023 3:15:00 PM,263.1204,98.49046,86.41772,1,13.76208,1565.682,197.7527,198.8158,197.3672,203.6274,166.3712,198.7471,203.7883,205.4021
10/5/2023 3:30:00 PM,238.6461,98.10285,86.61592,1,13.76521,1402.398,181.4049,181.2285,179.962,181.3889,149.4199,177.8855,178.8615,181.7471
10/5/2023 3:45:00 PM,212.2641,96.18687,86.04888,1,13.76083,1222.8,158.6945,159.1618,157.7538,159.9681,131.679,156.2744,158.7153,160.9761
10/5/2023 4:00:00 PM,192.3136,94.56835,85.62715,0,13.75035,1123.765,144.4533,145.4916,145.3128,145.8931,121.2145,144.4529,143.0717,145.2565
10/5/2023 4:15:00 PM,203.6824,94.84537,85.31574,0,13.74168,1184.654,154.4771,154.7055,153.1073,153.9906,126.4977,150.5584,152.5521,155.1158
10/5/2023 4:30:00 PM,157.4267,93.61172,85.32545,0,13.74779,886.4718,115.2773,115.6319,114.6898,115.3531,94.08813,112.2895,114.2401,116.4794
10/5/2023 4:45:00 PM,148.0184,91.58313,85.07394,0,13.75472,849.7099,109.9852,110.5298,110.2841,110.848,91.86321,109.9013,108.0187,110.0923
10/5/2023 5:00:00 PM,115.0859,89.58072,84.24722,0,13.73651,608.591,78.8025,79.74093,80.01562,81.35899,67.18961,80.97315,77.4193,79.1047
10/5/2023 5:15:00 PM,91.28065,86.33532,83.33108,0,13.72615,488.6035,62.07656,63.06933,63.46476,64.54203,52.83647,63.7774,64.22944,65.33668
10/5/2023 5:30:00 PM,117.3775,85.07217,82.75047,0,13.74556,942.1487,106.7511,111.9876,120.3763,125.4041,102.6634,128.3119,126.243,131.0045
10/5/2023 5:45:00 PM,143.5256,87.75064,83.42043,0,13.7169,733.4614,88.40629,91.89429,99.42046,104.3962,81.89658,100.3074,88.68228,98.1533
10/5/2023 6:00:00 PM,94.06142,84.64131,83.00822,0,13.70286,409.3458,47.55128,50.9091,56.59816,54.08396,47.87661,58.08003,44.87217,56.91952
10/5/2023 6:15:00 PM,55.78675,80.1707,82.11672,0,13.69423,162.9157,17.93672,19.7233,22.06804,22.74974,19.52188,24.07286,17.91495,23.44818
10/5/2023 6:30:00 PM,16.01701,74.29987,79.58268,0,13.69058,23.64329,4.292367,4.554476,4.720646,4.66815,3.66635,4.813658,4.424352,4.772097
10/5/2023 6:45:00 PM,3.31163,69.8623,76.39336,0,13.6806,-17.48434,-0.4800612,-0.3474437,-0.4645315,-0.5431245,-0.6224015,-0.4326073,-0.5827953,-0.4306936
10/5/2023 7:00:00 PM,0.75967,67.22499,73.69246,0,13.68934,-29.61356,-2.033198,-1.915398,-2.006805,-2.022984,-1.854491,-1.946853,-2.065863,-1.99459
10/5/2023 7:15:00 PM,0,65.59418,71.86669,0,13.67805,-27.27873,-1.474924,-1.710816,-1.775587,-1.759453,-1.542559,-2.02126,-1.280345,-1.776356
10/5/2023 7:30:00 PM,0,64.78757,70.66795,0,13.6858,-13.57805,0,-0.01100055,-0.01100937,0,0,-0.2131038,0,0
10/5/2023 7:45:00 PM,0,64.37173,69.44565,0,13.69301,-13.20679,0,0,0,0,0,0,0,0
10/5/2023 8:00:00 PM,0,64.10242,68.87628,0,13.71767,-13.28693,0,0,0,0,0,0,0,0
10/5/2023 8:15:00 PM,0,63.37177,68.14221,0,13.73788,-13.34328,0,0,0,0,0,0,0,0
10/5/2023 8:30:00 PM,0,63.24963,67.78829,0,13.74613,-13.36947,0,0,0,0,0,0,0,0
10/5/2023 8:45:00 PM,0,63.09736,67.28777,0,13.71176,-13.26067,0,0,0,0,0,0,0,0
10/5/2023 9:00:00 PM,0,62.50376,66.80099,0,13.69213,-13.20363,0,0,0,0,0,0,0,0
10/5/2023 9:15:00 PM,0,62.75187,66.90051,0,13.67814,-13.15283,0,0,0,0,0,0,0,0
10/5/2023 9:30:00 PM,0,63.14106,67.22379,0,13.70318,-13.22718,0,0,0,0,0,0,0,0
10/5/2023 9:45:00 PM,0,63.23783,67.10724,0,13.71857,-13.28007,0,0,0,0,0,0,0,0
10/5/2023 10:00:00 PM,0,63.42037,67.27682,0,13.72822,-13.3135,0,0,0,0,0,0,0,0
10/5/2023 10:15:00 PM,0,63.99679,67.81158,0,13.71791,-13.27631,0,0,0,0,0,0,0,0
10/5/2023 10:30:00 PM,0,64.18646,68.03007,0,13.69865,-13.23341,0,0,0,0,0,0,0,0
10/5/2023 10:45:00 PM,0,64.03868,67.75784,0,13.709,-13.25645,0,0,0,0,0,0,0,0
10/5/2023 11:00:00 PM,0,63.58263,67.2331,0,13.70252,-13.23292,0,0,0,0,0,0,0,0
10/5/2023 11:15:00 PM,0,63.41921,66.95638,0,13.69788,-13.22641,0,0,0,0,0,0,0,0
10/5/2023 11:30:00 PM,0,63.00608,66.78747,0,13.72135,-13.3007,0,0,0,0,0,0,0,0
10/5/2023 11:45:00 PM,0,62.44681,66.3565,0,13.73142,-13.31987,0,0,0,0,0,0,0,0
10/6/2023 12:00:00 AM,0,62.10663,66.0548,0,13.72392,-13.29696,0,0,0,0,0,0,0,0
10/6/2023 12:15:00 AM,0,62.45414,66.2206,0,13.73346,-13.33241,0,0,0,0,0,0,0,0
10/6/2023 12:30:00 AM,0,63.46465,66.91135,0,13.74118,-13.34095,0,0,0,0,0,0,0,0
10/6/2023 12:45:00 AM,0,63.33808,66.76236,0,13.75182,-13.39492,0,0,0,0,0,0,0,0
10/6/2023 1:00:00 AM,0,63.05664,66.68706,0,13.75222,-13.39373,0,0,0,0,0,0,0,0
10/6/2023 1:15:00 AM,0,63.86378,66.88764,0,13.72535,-13.3078,0,0,0,0,0,0,0,0
10/6/2023 1:30:00 AM,0,65.08598,67.32044,0,13.67728,-13.16971,0,0,0,0,0,0,0,0
10/6/2023 1:45:00 AM,0,65.61002,67.84108,0,13.6888,-13.21259,0,0,0,0,0,0,0,0
10/6/2023 2:00:00 AM,0,66.00712,68.27464,0,13.70278,-13.24161,0,0,0,0,0,0,0,0
10/6/2023 2:15:00 AM,0,66.34288,68.57433,0,13.70484,-13.24768,0,0,0,0,0,0,0,0
10/6/2023 2:30:00 AM,0,66.77693,68.94191,0,13.70484,-13.26027,0,0,0,0,0,0,0,0
10/6/2023 2:45:00 AM,0,66.84681,69.39709,0,13.70805,-13.26438,0,0,0,0,0,0,0,0
10/6/2023 3:00:00 AM,0,66.98445,69.36321,0,13.7157,-13.63186,0,0,0,0,0,0,0,0
10/6/2023 3:15:00 AM,0,67.02235,69.34756,0,13.70727,-15.49973,0,0,0,0,0,0,0,0
10/6/2023 3:30:00 AM,0,67.03178,69.47347,0,13.70344,-15.48006,0,0,0,0,0,0,0,0
10/6/2023 3:45:00 AM,0,67.12572,69.40034,0,13.70891,-15.49459,0,0,0,0,0,0,0,0
10/6/2023 4:00:00 AM,0,67.29175,69.59941,0,13.69913,-15.46609,0,0,0,0,0,0,0,0
10/6/2023 4:15:00 AM,0,67.40799,69.71364,0,13.69789,-15.45623,0,0,0,0,0,0,0,0
10/6/2023 4:30:00 AM,0,67.29455,69.49736,0,13.68827,-15.43062,0,0,0,0,0,0,0,0
10/6/2023 4:45:00 AM,0,67.32185,69.41784,0,13.68556,-15.41451,0,0,0,0,0,0,0,0
10/6/2023 5:00:00 AM,0,67.47121,69.56195,0,13.67265,-15.3596,0,0,0,0,0,0,0,0
10/6/2023 5:15:00 AM,0,67.46716,69.68871,0,13.67104,-15.3476,0,0,0,0,0,0,0,0
10/6/2023 5:30:00 AM,0,67.72086,69.88219,0,13.66342,-15.31908,0,0,0,0,0,0,0,0
10/6/2023 5:45:00 AM,0,67.83794,70.04465,0,13.67773,-15.35862,0,0,0,0,0,0,0,0
10/6/2023 6:00:00 AM,0,67.74368,70.05849,0,13.66751,-15.31787,0,0,0,0,0,0,0,0
10/6/2023 6:15:00 AM,0,67.6551,69.97791,0,13.67629,-15.37093,0,0,0,0,0,0,0,0
10/6/2023 6:30:00 AM,0,67.5804,69.9791,0,13.67448,-15.3789,0,0,0,0,0,0,0,0
10/6/2023 6:45:00 AM,0,67.41576,69.86027,0,13.70205,-15.46448,0,0,0,0,0,0,0,0
10/6/2023 7:00:00 AM,0.03512,67.44729,69.77682,0,13.72968,-17.7227,-0.2450924,-0.1622706,-0.2861229,-0.3668326,0,-0.2722692,-0.3518349,-0.328524
10/6/2023 7:15:00 AM,3.93484,67.77214,69.99963,0,13.74088,40.0957,6.603848,6.733708,6.604042,6.31255,4.407797,6.230968,6.50317,6.533261
10/6/2023 7:30:00 AM,33.79936,69.07481,70.32777,0,13.73353,272.3914,37.02198,37.27494,36.90432,36.27377,29.45021,35.20178,36.18336,36.60573
10/6/2023 7:45:00 AM,78.44486,71.21523,70.96063,0,13.74367,515.076,67.31314,67.63574,67.5897,68.3359,55.9788,66.87054,67.79394,68.42295
10/6/2023 8:00:00 AM,85.72013,72.17163,71.43137,1,13.7323,501.9537,65.77739,65.94254,65.35686,65.93057,53.98404,64.41404,64.73768,66.25838
10/6/2023 8:15:00 AM,89.27887,72.7253,71.90468,0,13.73904,603.707,77.72396,77.9201,76.95883,77.64494,62.91715,74.92106,79.41715,80.60075
10/6/2023 8:30:00 AM,140.7328,75.78159,72.9187,0,13.73966,877.408,112.6808,112.9849,112.0477,113.7275,92.87256,111.1432,113.2833,115.086
10/6/2023 8:45:00 AM,161.3928,78.35205,73.67449,0,13.73317,980.772,132.9245,133.7925,132.5988,126.8526,104.5571,125.491,126.9457,128.0407
10/6/2023 9:00:00 AM,216.5508,81.8089,74.47305,1,13.72279,1135.145,161.4344,159.9963,160.1132,145.8414,130.4919,150.1464,143.6204,146.2552
10/6/2023 9:15:00 AM,171.1896,82.48082,75.33804,1,13.71767,1100.353,139.415,142.4801,144.9889,142.5047,114.7328,138.9303,140.8064,141.9955
10/6/2023 9:30:00 AM,286.3756,86.64162,76.24783,1,13.72959,1746.939,212.899,219.8183,226.3781,240.2024,188.8864,228.9916,216.8735,221.1675
10/6/2023 9:45:00 AM,182.3224,86.01473,76.65314,1,13.74,1104.641,141.4789,142.627,142.1631,139.5994,117.7905,141.7475,141.318,142.7756
10/6/2023 10:00:00 AM,243.6286,87.35607,77.41668,0,13.75497,1469.123,191.1353,192.0912,190.0431,191.1195,158.8526,191.6958,186.4159,190.3137
10/6/2023 10:15:00 AM,158.4054,86.52325,77.74673,0,13.73404,909.0059,117.7409,119.0519,118.8782,118.2431,97.58997,116.6953,116.27,117.9428
10/6/2023 10:30:00 AM,271.1324,87.64414,78.13937,1,13.75097,1775.593,227.1465,227.3028,222.3695,224.5351,183.2993,217.6471,230.3349,231.1044
10/6/2023 10:45:00 AM,304.7666,93.6264,79.25896,1,13.74884,1755.463,230.8955,230.8384,225.3235,226.03,189.2832,225.0942,235.5323,233.6093
10/6/2023 11:00:00 AM,286.5513,92.53056,79.55999,2,13.73297,1711.679,220.5238,222.9066,223.1559,222.0556,183.3391,220.6531,218.9692,220.5405
10/6/2023 11:15:00 AM,220.2022,90.42319,79.61722,2,13.71606,1301.819,168.8101,169.59,168.3379,168.2679,138.0724,164.7357,166.9071,169.0609
10/6/2023 11:30:00 AM,234.4351,90.01884,79.95247,1,13.71915,1382.415,178.8331,179.8902,178.4479,178.9047,147.6741,176.2985,176.8645,179.3443
10/6/2023 11:45:00 AM,277.4622,90.88055,80.40791,2,13.74781,1701.109,217.6362,217.7121,214.4782,219.6381,178.3936,211.7967,218.3937,221.6091
10/6/2023 12:00:00 PM,242.5852,91.66675,80.75606,2,13.76373,1417.837,179.3889,179.6812,177.4738,182.4925,149.7427,178.8958,180.683,183.5253
10/6/2023 12:15:00 PM,215.2893,88.73222,80.5529,2,13.76576,1289.997,165.5038,165.7746,163.62,167.028,136.2047,162.7277,166.4291,168.684
10/6/2023 12:30:00 PM,222.9934,88.51781,80.47186,2,13.77666,1375.923,174.7911,175.899,174.2221,179.2032,145.0993,174.4762,179.3692,181.0118
10/6/2023 12:45:00 PM,274.9028,90.8029,80.94513,2,13.77958,1783.864,223.6032,224.8682,221.9211,227.2246,183.4418,219.7876,229.6327,230.9729
10/6/2023 1:00:00 PM,473.6137,98.52307,82.07781,3,13.80514,3008.829,362.5704,363.1985,358.5024,382.3138,314.7986,374.6704,395.2005,386.2588
10/6/2023 1:15:00 PM,529.8513,104.2271,83.3836,3,13.8003,3178.295,415.4183,419.1979,410.401,396.33,316.3993,382.249,395.1219,398.6429
10/6/2023 1:30:00 PM,410.3127,104.3014,84.17229,3,13.78741,2624.799,320.6328,319.9409,313.3935,349.1741,260.6112,312.5422,349.2664,352.9547
10/6/2023 1:45:00 PM,903.2078,119.1227,86.20021,2,13.78308,4600.885,577.3734,575.5291,563.3392,596.7962,477.9434,558.2443,616.1956,619.642
10/6/2023 2:00:00 PM,573.2383,120.7629,87.27022,3,13.76652,3349.317,430.2636,461.4178,453.2311,422.3627,340.7894,419.0365,410.6248,437.6897
10/6/2023 2:15:00 PM,441.2625,109.8519,86.41008,2,13.73965,2496.2,330.8349,330.895,348.342,331.0574,268.356,315.7135,309.1546,318.5665
10/6/2023 2:30:00 PM,293.3963,100.49,85.23507,2,13.72838,1735.249,225.5906,226.7468,224.2744,223.4772,182.2378,216.3754,225.2725,227.2169
10/6/2023 2:45:00 PM,205.3821,94.30357,84.67963,1,13.71435,1215.329,155.6505,156.9305,156.4248,157.7956,129.3052,155.0531,156.3246,157.965
10/6/2023 3:00:00 PM,194.1691,91.83876,84.02522,1,13.72257,1170.279,150.7284,151.2171,150.0847,151.8926,124.8431,149.1102,150.6679,152.6044
10/6/2023 3:15:00 PM,186.4745,92.06237,84.10935,1,13.72766,1095.615,140.2377,140.8009,139.8945,141.8988,116.7907,139.4821,140.2055,142.3694
10/6/2023 3:30:00 PM,168.4968,90.4009,83.44179,0,13.72917,1018.608,129.6566,130.8004,130.5236,133.3465,110.304,131.7919,131.5703,132.8785
10/6/2023 3:45:00 PM,201.1076,91.33043,83.43,0,13.73739,1187.479,151.5086,152.7319,152.2866,155.1283,128.6736,153.6427,152.484,154.3477
10/6/2023 4:00:00 PM,206.7543,91.006,82.90392,1,13.73929,1236.055,158.6968,159.7164,159.0955,161.9226,133.9136,160.0762,157.8219,159.9749
10/6/2023 4:15:00 PM,162.7896,89.76427,82.5173,2,13.73499,910.2575,117.1584,117.9371,117.4683,120.7211,98.9162,118.6655,116.5862,118.2341
10/6/2023 4:30:00 PM,138.3173,86.86423,81.74659,1,13.73126,818.8085,105.1498,105.8687,105.4782,106.701,87.29965,104.6546,105.707,107.2188
10/6/2023 4:45:00 PM,124.2062,85.76855,81.40932,1,13.7352,711.7511,92.57821,93.03554,92.75595,92.81043,76.26214,91.22074,91.50126,93.10553
10/6/2023 5:00:00 PM,118.2498,84.57133,81.1813,1,13.74303,687.2869,89.49355,89.69744,89.06841,89.53304,74.12755,88.62213,88.71863,90.09692
10/6/2023 5:15:00 PM,101.5216,83.85088,80.87829,1,13.73266,532.2989,70.24149,70.40105,69.91866,70.44096,58.74699,70.50891,69.78558,70.82867
10/6/2023 5:30:00 PM,73.19937,82.22469,80.60152,0,13.7336,367.1061,48.03747,48.33344,48.12589,49.23559,40.22288,48.26714,48.68906,49.52682
10/6/2023 5:45:00 PM,53.02746,80.48528,79.85998,0,13.72263,248.6551,33.07355,33.34632,33.06966,33.4226,27.21001,32.84728,32.80914,33.59819
10/6/2023 6:00:00 PM,36.72951,78.40852,79.14008,0,13.73165,166.3717,22.87083,23.10536,23.04471,23.09259,18.74669,22.74012,22.40396,23.0958
10/6/2023 6:15:00 PM,39.61385,77.13544,78.83978,0,13.73978,168.9953,22.34678,23.38943,24.68756,23.6277,20.23807,24.52573,21.25619,24.07724
10/6/2023 6:30:00 PM,24.13949,75.61551,77.99673,0,13.74358,53.16402,8.344422,8.534736,8.36653,8.801019,7.034981,8.738115,8.62184,8.887683
10/6/2023 6:45:00 PM,4.381261,72.93008,76.34546,0,13.73325,-14.49617,-0.2236728,-0.1188431,-0.1245067,-0.1672294,-0.3526574,-0.1025736,-0.1993706,-0.09197558
10/6/2023 7:00:00 PM,0.817396,70.84525,75.25116,0,13.7384,-29.65532,-2.017136,-1.901701,-1.989511,-2.060657,-1.879057,-1.935259,-2.099918,-2.016968
10/6/2023 7:15:00 PM,0,69.11018,73.92425,0,13.75028,-30.69405,-2.089952,-1.983977,-2.041459,-2.250196,-2.004744,-2.123765,-1.818256,-2.274193
10/6/2023 7:30:00 PM,0,68.33112,72.96603,0,13.748,-15.76005,-0.1009902,-0.09659933,-0.09660568,-0.2733381,-0.3513124,-0.725424,-0.003311478,-0.3152789
10/6/2023 7:45:00 PM,0,68.2905,72.35104,0,13.75894,-13.42579,0,0,0,0,0,0,0,0
10/6/2023 8:00:00 PM,0,68.41705,72.13577,0,13.75469,-13.41257,0,0,0,0,0,0,0,0
10/6/2023 8:15:00 PM,0,68.464,71.87429,0,13.76258,-13.44895,0,0,0,0,0,0,0,0
10/6/2023 8:30:00 PM,0,68.4519,71.82227,0,13.7683,-13.4522,0,0,0,0,0,0,0,0
10/6/2023 8:45:00 PM,0,68.40141,71.80972,0,13.77634,-13.483,0,0,0,0,0,0,0,0
10/6/2023 9:00:00 PM,0,68.31676,71.5397,0,13.73229,-13.36122,0,0,0,0,0,0,0,0
10/6/2023 9:15:00 PM,0,68.07095,71.42102,0,13.68725,-13.18878,0,0,0,0,0,0,0,0
10/6/2023 9:30:00 PM,0,68.03469,71.41174,0,13.67002,-13.13151,0,0,0,0,0,0,0,0
10/6/2023 9:45:00 PM,0,67.84885,71.27828,0,13.67219,-13.14911,0,0,0,0,0,0,0,0
10/6/2023 10:00:00 PM,0,67.2885,70.81061,0,13.67282,-13.14177,0,0,0,0,0,0,0,0
10/6/2023 10:15:00 PM,0,66.87463,70.63829,0,13.67279,-13.14587,0,0,0,0,0,0,0,0
10/6/2023 10:30:00 PM,0,66.92686,70.56483,0,13.68921,-13.1898,0,0,0,0,0,0,0,0
10/6/2023 10:45:00 PM,0,67.15231,70.39526,0,13.69565,-13.21021,0,0,0,0,0,0,0,0
10/6/2023 11:00:00 PM,0,67.20056,70.33874,0,13.71198,-13.27327,0,0,0,0,0,0,0,0
10/6/2023 11:15:00 PM,0,66.69393,70.22506,0,13.73124,-13.32667,0,0,0,0,0,0,0,0
10/6/2023 11:30:00 PM,0,66.13496,69.83266,0,13.72517,-13.32051,0,0,0,0,0,0,0,0
10/6/2023 11:45:00 PM,0,65.37383,69.52646,0,13.65626,-13.0923,0,0,0,0,0,0,0,0
10/7/2023 12:00:00 AM,0,64.98445,69.08242,0,13.68171,-15.07771,0,0,0,0,0,0,0,0
10/7/2023 12:15:00 AM,0,64.77142,68.82343,0,13.68315,-15.38312,0,0,0,0,0,0,0,0
10/7/2023 12:30:00 AM,0,64.37177,68.22154,0,13.68895,-15.38833,0,0,0,0,0,0,0,0
10/7/2023 12:45:00 AM,0,63.92885,67.47777,0,13.70961,-15.4696,0,0,0,0,0,0,0,0
10/7/2023 1:00:00 AM,0,63.11503,67.28208,0,13.72433,-15.5166,0,0,0,0,0,0,0,0
10/7/2023 1:15:00 AM,0,62.5221,66.80066,0,13.73414,-15.55249,0,0,0,0,0,0,0,0
10/7/2023 1:30:00 AM,0,62.77044,66.66326,0,13.73259,-15.55127,0,0,0,0,0,0,0,0
10/7/2023 1:45:00 AM,0,62.79396,66.53908,0,13.73328,-15.56353,0,0,0,0,0,0,0,0
10/7/2023 2:00:00 AM,0,62.52649,66.50462,0,13.73661,-15.58291,0,0,0,0,0,0,0,0
10/7/2023 2:15:00 AM,0,62.1964,66.39529,0,13.71752,-15.4988,0,0,0,0,0,0,0,0
10/7/2023 2:30:00 AM,0,61.62851,65.95701,0,13.72188,-15.51857,0,0,0,0,0,0,0,0
10/7/2023 2:45:00 AM,0,61.01961,65.65321,0,13.73552,-15.56816,0,0,0,0,0,0,0,0
10/7/2023 3:00:00 AM,0,60.78382,65.26422,0,13.74557,-15.61483,0,0,0,0,0,0,0,0
10/7/2023 3:15:00 AM,0,60.60884,64.85228,0,13.7433,-15.60948,0,0,0,0,0,0,0,0
10/7/2023 3:30:00 AM,0,60.26257,64.7988,0,13.74026,-15.59558,0,0,0,0,0,0,0,0
10/7/2023 3:45:00 AM,0,60.32858,64.42529,0,13.74526,-15.62249,0,0,0,0,0,0,0,0
10/7/2023 4:00:00 AM,0,60.54958,64.3772,0,13.74693,-15.61949,0,0,0,0,0,0,0,0
10/7/2023 4:15:00 AM,0,61.74339,64.90195,1,13.74976,-15.63484,0,0,0,0,0,0,0,0
10/7/2023 4:30:00 AM,0,63.13577,65.63389,1,13.75645,-15.65328,0,0,0,0,0,0,0,0
10/7/2023 4:45:00 AM,0,63.55393,65.77966,1,13.75046,-15.64312,0,0,0,0,0,0,0,0
10/7/2023 5:00:00 AM,0,62.57689,65.73663,0,13.74354,-15.60273,0,0,0,0,0,0,0,0
10/7/2023 5:15:00 AM,0,61.41223,65.30839,0,13.72434,-15.52706,0,0,0,0,0,0,0,0
10/7/2023 5:30:00 AM,0,60.80536,64.75481,0,13.71645,-15.5009,0,0,0,0,0,0,0,0
10/7/2023 5:45:00 AM,0,61.2282,65.05301,1,13.71619,-15.50734,0,0,0,0,0,0,0,0
10/7/2023 6:00:00 AM,0,61.97637,65.16341,0,13.71252,-15.49001,0,0,0,0,0,0,0,0
10/7/2023 6:15:00 AM,0,62.23404,65.33372,0,13.70698,-15.47316,0,0,0,0,0,0,0,0
10/7/2023 6:30:00 AM,0,62.52203,65.30937,1,13.70482,-15.45588,0,0,0,0,0,0,0,0
10/7/2023 6:45:00 AM,0,62.57362,65.57699,2,13.70269,-17.02965,-0.3896008,-0.3437654,-0.3437129,-0.3550122,0,-0.07134675,-0.03751238,-0.03734009
10/7/2023 7:00:00 AM,0.4010642,62.87804,65.67541,2,13.69259,-16.31885,-0.278542,-0.08749953,-0.1900334,-0.1487592,0.2014573,-0.008318439,-0.02506774,-0.03581279
10/7/2023 7:15:00 AM,3.104599,63.50757,66.03719,2,13.71288,34.55452,5.702533,6.089077,5.901428,6.388987,4.387627,6.035926,6.377552,6.466696
10/7/2023 7:30:00 AM,21.07229,64.59538,66.72878,2,13.72352,267.6649,32.21635,36.7018,34.174,37.76514,24.79234,30.47171,37.54594,38.59505
10/7/2023 7:45:00 AM,68.26195,66.69881,67.48179,3,13.73054,668.7332,85.82272,89.40383,86.84869,91.79288,63.75771,76.44476,89.12038,90.88581
10/7/2023 8:00:00 AM,98.92445,68.81295,68.04184,4,13.71004,629.2398,74.82536,73.69547,73.43682,81.76444,63.15891,71.90333,78.76044,81.84084
10/7/2023 8:15:00 AM,50.92962,68.06197,68.09844,3,13.69578,261.3837,35.02453,35.1427,34.53561,36.4733,30.22462,35.77346,35.59277,36.14558
10/7/2023 8:30:00 AM,75.45913,68.41399,68.13615,3,13.71024,513.3696,66.34921,66.68195,66.30302,68.35725,54.7534,65.48204,67.55573,68.52242
10/7/2023 8:45:00 AM,107.2777,69.99055,68.49145,2,13.70891,733.3059,95.96603,97.41248,96.62427,95.80443,76.64077,91.48845,94.44786,95.74037
10/7/2023 9:00:00 AM,136.619,71.68186,68.89725,3,13.70041,894.1657,113.9586,114.7366,114.0008,120.6383,94.73891,113.3534,115.2519,116.9632
10/7/2023 9:15:00 AM,220.8405,74.44239,69.54308,4,13.70681,1376.826,176.8159,175.622,181.699,188.5265,141.8598,177.7083,184.3713,187.9534
