Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Sesqui-C - Inverter 4 - AC power [W] - P_AC,Sesqui-C - Inverter 8 - AC power [W] - P_AC,Sesqui-C - Inverter 7 - AC power [W] - P_AC,Sesqui-C - Inverter 1 - AC power [W] - P_AC,Sesqui-C - Inverter 2 - AC power [W] - P_AC,Sesqui-C - Inverter 14 - AC power [W] - P_AC,Sesqui-C - Inverter 3 - AC power [W] - P_AC,Sesqui-C - Inverter 5 - AC power [W] - P_AC,Sesqui-C - Inverter 10 - AC power [W] - P_AC,Sesqui-C - Inverter 6 - AC power [W] - P_AC,Sesqui-C - Inverter 11 - AC power [W] - P_AC,Sesqui-C - Inverter 9 - AC power [W] - P_AC,Sesqui-C - Inverter 12 - AC power [W] - P_AC,Sesqui-C - Inverter 13 - AC power [W] - P_AC,Day/Night
2023-10-04 22:45:00,-0.197,9.839,0.701,12672.996,-2499.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-04 23:00:00,-0.777,9.579,0.361,12745.573,-2930.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-04 23:15:00,-1.005,8.858,0.345,12724.303,-2849.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-04 23:30:00,-1.203,8.531,0.276,12736.843,-2861.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-04 23:45:00,-0.494,8.452,0.85,12749.283,-2898.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 00:00:00,-0.133,8.713,0.77,12726.891,-2924.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 00:15:00,-0.647,8.569,0.584,12689.361,-2903.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 00:30:00,-1.0,8.13,0.249,12705.194,-2883.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 00:45:00,-1.0,7.819,0.711,12680.312,-2864.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 01:00:00,-0.282,8.083,0.781,12654.23,-2882.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 01:15:00,0.0,8.715,1.689,12678.629,-2904.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 01:30:00,-0.447,8.771,0.865,12706.73,-2915.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 01:45:00,-0.2,8.565,1.955,12684.775,-2899.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 02:00:00,0.0,9.169,1.521,12690.383,-2931.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 02:15:00,-0.257,9.235,1.802,12711.029,-2954.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 02:30:00,-1.0,8.945,0.845,12686.785,-2905.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 02:45:00,-1.0,8.638,0.736,12693.849,-2916.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 03:00:00,-0.703,8.552,1.343,12729.566,-2948.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 03:15:00,0.543,10.081,2.583,12710.302,-2933.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 03:30:00,-0.116,10.627,1.479,12711.276,-2928.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 03:45:00,-1.847,9.264,1.052,12720.635,-2951.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 04:00:00,-2.0,8.285,0.941,12709.173,-2956.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 04:15:00,-1.78,7.982,0.476,12703.626,-2962.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 04:30:00,-1.388,7.545,0.869,12708.153,-2969.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 04:45:00,-0.084,8.513,1.494,12693.795,-2943.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 05:00:00,-1.032,8.196,0.63,12669.095,-2993.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 05:15:00,-1.04,7.338,0.636,12620.309,-2915.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 05:30:00,-1.0,6.862,0.406,12609.905,-2906.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 05:45:00,-1.0,6.841,0.413,12612.375,-2897.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 06:00:00,-1.037,6.379,0.308,12618.56,-2978.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 06:15:00,-1.289,5.927,0.421,12638.019,-2968.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 06:30:00,-0.111,6.849,0.728,12677.648,-3093.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 06:45:00,-1.0,6.329,0.404,12692.167,-3157.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 07:00:00,-0.971,5.721,0.421,12710.408,-3148.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 07:15:00,1.052,5.785,0.508,12698.296,3.077,223.533,119.499,122.445,208.877,240.11,280.833,279.856,268.592,163.722,132.055,263.444,126.389,261.944,254.61,Unknown
2023-10-05 07:30:00,7.503,6.516,0.759,12736.288,13266.814,1244.556,894.723,864.222,553.889,1299.705,1280.777,1365.539,1396.915,900.777,864.834,1413.5,975.278,1389.445,1277.389,Day
2023-10-05 07:45:00,46.758,6.759,0.731,12732.95,62352.103,5395.759,3297.055,4075.333,3734.806,6300.255,3122.499,4514.063,4125.221,3864.224,5832.778,5806.555,6161.055,6329.667,3266.888,Day
2023-10-05 08:00:00,209.125,9.308,1.293,12776.213,226368.534,22719.041,16043.943,18845.778,11119.381,21906.693,5298.501,16197.111,17994.11,16832.445,22084.557,16019.055,20618.501,18512.277,8691.722,Day
2023-10-05 08:15:00,318.451,14.913,0.433,12774.466,392670.03,36504.521,30126.168,32181.111,17600.911,35763.104,7966.39,30320.984,35159.687,31508.833,34078.388,26260.777,32778.5,28559.223,21736.667,Day
2023-10-05 08:30:00,443.078,19.719,0.431,12773.767,594609.228,50723.111,47182.5,45545.167,24553.066,49053.409,16937.222,56747.113,52443.695,45014.944,47676.501,44744.999,45813.278,39458.723,37969.556,Day
2023-10-05 08:45:00,594.463,25.186,0.923,12750.445,831212.841,67956.137,70417.501,60705.778,32545.429,64434.753,33073.5,79454.931,71253.496,59242.556,64191.333,70094.834,60953.333,51980.555,56243.333,Day
2023-10-05 09:00:00,675.357,29.235,1.159,12698.594,994589.276,78433.571,83422.777,70170.723,37378.713,79724.445,50935.944,92616.667,82880.301,70298.778,73507.945,85499.499,70247.445,60746.0,71536.39,Day
2023-10-05 09:15:00,699.779,32.145,1.175,12710.379,1057518.947,80666.897,86538.222,72234.277,38275.048,85150.157,66072.166,97980.951,88642.225,73866.501,75352.277,89283.389,71835.0,67249.39,78028.501,Day
2023-10-05 09:30:00,713.463,34.882,1.507,12700.338,1175974.781,91058.663,91348.556,77503.833,44028.445,94641.238,84200.277,106786.636,101484.076,79494.889,81554.891,95180.777,77680.167,82377.943,83454.667,Day
2023-10-05 09:45:00,719.686,35.491,2.327,12712.244,1812998.011,141852.651,131208.722,124252.001,71406.124,131508.27,143279.167,153297.972,144093.193,129166.888,136088.556,155254.278,131247.611,137966.944,108865.611,Day
2023-10-05 10:00:00,720.423,35.939,1.785,12696.531,1875425.571,145183.492,136269.612,129676.335,72135.459,132850.221,152978.499,160030.844,147118.96,131962.721,141089.889,154771.111,136035.389,147575.001,116757.722,Day
2023-10-05 10:15:00,713.071,36.609,2.078,12726.02,1875018.519,144429.593,135384.387,128742.667,71678.668,131813.427,156672.834,159054.349,146761.867,131289.278,139825.223,152068.056,134967.944,152484.722,119146.666,Day
2023-10-05 10:30:00,701.972,35.535,2.863,12718.183,1874212.465,144007.861,134367.999,128315.777,71191.536,131493.498,158356.999,157986.0,146798.444,130815.889,138598.277,149526.221,134066.555,156607.999,121402.223,Day
2023-10-05 10:45:00,689.533,34.259,3.217,12693.537,1857435.463,141763.577,132610.111,126701.611,69979.586,130123.382,157883.055,155570.314,145781.261,129357.833,136294.0,147830.999,131988.333,158094.444,122627.223,Day
2023-10-05 11:00:00,673.547,33.835,3.339,12667.471,1826034.417,138947.696,129530.279,124067.611,68416.463,128462.295,154704.388,151920.668,143801.668,126851.333,132735.054,147227.723,128873.389,156341.445,123002.833,Day
2023-10-05 11:15:00,658.578,32.401,3.789,12690.053,1797235.489,136118.651,126840.001,121768.889,67020.334,127092.65,151448.944,148524.727,142109.313,124554.166,129392.112,146012.444,126020.001,154905.277,123852.333,Day
2023-10-05 11:30:00,642.982,32.519,3.569,12662.899,1765277.013,132810.378,123618.778,119221.555,65275.601,125882.777,147910.499,144326.89,140150.799,122005.223,125900.444,144779.056,123150.777,153051.5,124621.333,Day
2023-10-05 11:45:00,628.948,32.455,3.365,12650.052,1732557.227,129439.64,120619.944,116707.388,63640.969,124713.073,144734.221,139869.795,137892.511,119513.223,122386.89,144084.612,120168.555,150851.778,124923.722,Day
2023-10-05 12:00:00,614.984,33.283,2.901,12646.992,1700184.675,125781.111,117602.778,114063.333,61996.775,123738.224,141374.667,135147.336,135566.111,117000.723,118670.222,143576.056,117131.833,149649.001,125030.0,Day
2023-10-05 12:15:00,604.353,33.852,2.811,12630.309,1671110.855,122595.999,115317.999,111898.556,60698.692,123446.289,138344.223,130588.651,133676.485,114846.555,115649.055,142874.943,114535.666,147396.889,125182.667,Day
2023-10-05 12:30:00,596.012,34.019,3.225,12622.37,1650234.711,120135.363,113442.501,110392.056,59736.011,123690.0,135998.777,126381.777,132511.556,113319.889,113276.833,142332.777,112989.111,145010.333,126068.389,Day
2023-10-05 12:45:00,591.497,33.602,3.279,12616.573,1641207.04,118545.889,112555.945,109827.778,59451.355,124897.333,134684.11,123018.445,132335.112,112710.889,112074.723,141451.723,112509.11,144176.499,127835.001,Day
2023-10-05 13:00:00,591.186,33.407,3.257,12593.269,1637296.689,117374.526,112445.333,109700.944,59441.472,126439.111,134314.5,119588.779,132317.403,112478.278,111369.111,140818.167,112354.333,143966.999,129589.835,Day
2023-10-05 13:15:00,595.57,33.947,3.369,12605.582,1641196.264,116938.889,113026.777,110070.888,59636.277,128438.667,134535.833,116956.667,132819.159,112902.499,111293.167,140852.944,112853.444,144378.889,131419.277,Day
2023-10-05 13:30:00,602.93,35.105,2.829,12605.809,1651073.482,117137.676,114086.445,111010.445,60129.225,130748.443,135167.999,114754.777,133728.905,113610.611,111985.501,141504.944,113909.277,145392.778,133238.277,Day
2023-10-05 13:45:00,611.329,36.435,2.745,12605.834,1662877.836,117729.11,115397.555,111896.333,60917.693,132935.333,136043.944,113166.511,134580.419,114516.611,113297.667,141256.721,115150.943,146783.944,134886.278,Day
2023-10-05 14:00:00,621.244,36.743,3.093,12577.873,1683862.587,118942.435,117493.777,113752.333,62120.664,136179.112,137649.555,112958.779,136455.207,116412.778,115608.388,139440.833,117352.111,149105.221,136589.111,Day
2023-10-05 14:15:00,635.184,36.395,3.287,12576.299,1713209.479,120747.667,120398.279,116257.724,63627.445,139801.111,140166.945,113233.203,138847.981,118829.111,118331.333,138624.167,120220.445,152515.723,138396.39,Day
2023-10-05 14:30:00,650.567,36.975,2.887,12559.801,1743019.053,122576.111,123398.501,118737.833,65210.543,143238.464,142920.833,113231.781,141067.082,121408.667,121518.611,138106.943,123147.667,155971.389,139998.556,Day
2023-10-05 14:45:00,665.213,38.54,2.535,12565.571,1769188.367,125125.111,125850.445,120918.944,66649.887,146087.596,145115.001,113375.527,142956.666,123471.611,124536.889,137828.667,125908.778,159000.556,140720.057,Day
2023-10-05 15:00:00,680.586,38.93,2.829,12566.428,1796629.506,127256.111,128838.555,123273.945,68189.0,148705.491,147571.889,114591.309,144828.578,125801.333,127627.944,137376.445,128568.223,162131.833,141507.501,Day
2023-10-05 15:15:00,695.346,39.803,2.661,12584.737,1821230.93,129640.445,131700.611,125869.555,69744.889,151185.652,150009.444,116171.041,147066.665,128283.722,130662.166,137087.889,131728.333,160532.499,141791.5,Day
2023-10-05 15:30:00,720.947,40.393,2.996,12594.751,1864978.644,134608.333,137871.223,130809.779,72715.111,154232.523,148524.777,120257.183,152236.886,133357.222,136306.445,136509.945,135917.723,159703.611,142783.166,Day
2023-10-05 15:45:00,700.918,40.118,2.99,12657.171,1844605.207,132718.333,136016.278,128765.721,71134.554,153288.114,150162.111,118236.501,149608.541,131244.611,134260.166,136820.889,134584.889,159907.943,139072.165,Day
2023-10-05 16:00:00,652.897,39.283,2.955,12673.904,1761136.121,125605.419,128244.334,120988.167,67146.191,147279.444,143428.666,111497.001,140938.769,123511.778,126737.834,137033.111,127320.945,158914.501,131798.001,Day
2023-10-05 16:15:00,589.184,37.206,3.633,12641.03,1627092.873,115195.638,117320.777,110439.945,61226.772,136479.221,130968.889,102474.555,129006.356,112804.001,115918.612,135665.113,116204.944,147068.611,122249.721,Day
2023-10-05 16:30:00,523.546,34.813,3.863,12620.873,1468716.043,104116.085,105528.111,99258.667,54929.777,122477.417,117739.277,92966.583,116294.111,101484.555,104517.445,123435.055,104625.221,132093.166,111363.444,Day
2023-10-05 16:45:00,451.64,33.56,3.553,12618.798,1264633.835,89773.334,91525.056,85968.056,47558.889,97111.456,102009.89,81682.439,101290.321,87961.445,90837.055,106992.943,90860.611,114605.057,94278.39,Day
2023-10-05 17:00:00,375.149,32.255,3.435,12634.206,1045641.729,74725.976,76276.278,71444.611,39504.941,79775.223,84761.833,67795.333,82953.943,73122.889,73818.501,88755.445,75580.0,95429.778,76138.777,Day
2023-10-05 17:15:00,298.561,30.784,3.265,12659.796,832356.328,60125.057,60366.057,56390.833,31162.749,65260.889,67309.5,54954.139,63888.151,57820.89,58624.111,70255.833,59803.109,75546.111,62712.111,Day
2023-10-05 17:30:00,221.339,29.273,3.111,12674.094,609341.835,44111.25,43942.499,40800.167,22561.089,49313.616,49138.445,41764.857,47163.667,42259.055,42698.556,51195.389,43620.666,54960.333,45587.723,Day
2023-10-05 17:45:00,155.888,27.341,3.282,12694.207,405706.286,30172.44,29673.222,27428.834,15067.044,34484.98,32030.223,29963.188,32518.057,28373.389,28730.779,33732.055,29403.167,36851.612,25992.612,Day
2023-10-05 18:00:00,113.281,25.791,2.575,12759.109,255057.285,19617.74,19392.667,17570.278,9632.429,22678.667,17594.056,20141.889,21154.223,19033.722,18571.666,22917.056,20111.777,23432.945,10819.112,Day
2023-10-05 18:15:00,58.356,24.185,2.071,12781.198,104567.207,9869.867,9615.165,9178.666,4201.575,12280.353,6095.666,10679.818,10635.889,9675.084,8457.667,7258.666,9936.166,9578.833,5081.167,Day
2023-10-05 18:30:00,9.499,21.829,1.649,12797.591,30676.885,3456.489,1.0,1.0,1113.013,3183.445,1.0,3463.273,3492.27,1.0,2277.333,1.0,0.0,0.0,0.0,Day
2023-10-05 18:45:00,2.547,20.223,2.184,12796.465,9205.826,1016.285,1.0,1.0,404.959,1088.223,1.0,1068.889,1226.273,1.0,619.0,0.0,0.0,0.0,0.0,Day
2023-10-05 19:00:00,-0.919,19.804,2.83,12806.541,-2029.805,172.889,0.0,0.0,82.333,210.971,0.0,209.453,282.568,0.0,95.333,0.0,0.0,0.0,0.0,Night
2023-10-05 19:15:00,-2.273,19.328,2.717,12837.289,-5528.875,20.0,0.0,0.0,20.0,20.0,0.0,20.0,22.778,0.0,20.0,0.0,0.0,0.0,0.0,Night
2023-10-05 19:30:00,-2.0,18.923,2.679,12799.097,-3130.889,15.557,0.0,0.0,17.777,15.0,0.0,18.333,16.667,0.0,20.0,0.0,0.0,0.0,0.0,Night
2023-10-05 19:45:00,-1.615,18.681,2.736,12777.001,-2447.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 20:00:00,-1.0,18.895,2.803,12804.095,-2472.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 20:15:00,-1.753,18.285,2.383,12795.442,-2500.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 20:30:00,-1.239,17.951,2.355,12831.501,-2602.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 20:45:00,-1.987,17.233,1.907,12826.346,-2570.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 21:00:00,-2.612,16.033,2.159,12782.09,-2485.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 21:15:00,-1.0,16.219,1.987,12789.883,-2466.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 21:30:00,-1.0,16.398,1.911,12762.959,-2491.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 21:45:00,-2.39,15.25,0.987,12713.289,-2441.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 22:00:00,-2.511,13.942,1.182,12700.555,-2429.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 22:15:00,-1.993,13.457,1.194,12711.767,-2445.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 22:30:00,-0.953,13.364,1.892,12720.507,-2404.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 22:45:00,0.0,13.752,2.228,12717.6,-2373.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 23:00:00,-1.514,13.525,1.651,12762.687,-2399.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 23:15:00,-1.743,12.983,1.535,12777.634,-2661.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 23:30:00,-1.304,12.709,1.662,12755.569,-3056.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 23:45:00,-0.432,13.105,2.281,12762.115,-3011.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 00:00:00,0.0,13.899,2.12,12699.64,-2964.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 00:15:00,0.0,14.165,1.747,12711.42,-3004.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 00:30:00,0.0,13.904,2.374,12694.33,-2603.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 00:45:00,0.0,14.534,2.321,12666.17,-2373.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 01:00:00,-0.586,14.311,1.858,12701.066,-2370.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 01:15:00,-1.0,13.504,2.286,12725.675,-2612.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 01:30:00,-1.506,13.027,1.611,12712.135,-3004.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 01:45:00,-1.481,12.433,1.796,12724.359,-2988.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 02:00:00,-1.0,12.409,1.319,12748.982,-2965.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 02:15:00,-1.474,11.684,0.834,12754.963,-3036.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 02:30:00,-1.0,11.307,1.365,12709.698,-2405.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 02:45:00,-0.274,11.353,1.359,12713.589,-2361.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 03:00:00,0.0,11.371,1.899,12729.63,-2649.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 03:15:00,0.0,11.331,1.597,12728.884,-2955.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 03:30:00,-0.003,11.233,1.539,12735.347,-2950.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 03:45:00,-0.267,10.914,1.476,12736.366,-2958.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 04:00:00,-0.18,10.835,1.813,12722.82,-2949.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 04:15:00,-0.341,10.877,1.849,12684.459,-2920.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 04:30:00,0.0,10.907,1.84,12689.235,-2869.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 04:45:00,-0.784,10.723,1.853,12706.444,-2322.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 05:00:00,-0.585,10.647,1.518,12711.206,-2366.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 05:15:00,-0.751,10.529,1.891,12686.44,-2965.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 05:30:00,-1.0,10.289,1.819,12642.828,-2929.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 05:45:00,-1.0,10.21,1.435,12659.246,-2959.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 06:00:00,-0.931,9.994,1.467,12678.899,-2988.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 06:15:00,-0.2,9.97,1.652,12706.927,-2968.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 06:30:00,0.0,10.027,1.869,12730.293,-3184.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 06:45:00,-0.704,9.833,1.441,12727.232,-3214.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 07:00:00,-0.043,10.013,2.189,12701.655,-3086.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 07:15:00,2.101,10.693,2.055,12771.289,-552.595,183.793,141.0,178.25,82.865,335.404,229.193,215.501,192.238,170.084,396.667,497.555,145.167,229.999,212.999,Day
2023-10-06 07:30:00,7.726,11.155,2.119,12774.175,12245.824,1162.34,843.999,849.388,523.735,1212.924,1130.833,1286.165,1326.146,876.388,883.332,1351.389,911.166,1293.499,1221.001,Day
2023-10-06 07:45:00,34.218,11.365,1.92,12742.747,54329.259,4386.896,3064.445,3634.611,3191.048,5614.269,2951.889,3834.413,3554.613,3484.778,4942.445,5173.443,5199.445,5533.333,3069.612,Day
2023-10-06 08:00:00,199.957,13.42,2.057,12748.575,211789.783,20830.554,15142.945,17633.611,10421.135,20340.028,5176.277,15220.816,16509.0,15764.333,20737.555,15191.778,19413.334,17607.723,8433.999,Day
2023-10-06 08:15:00,312.37,17.952,1.732,12756.296,375167.647,35017.165,28790.223,30779.39,16823.713,34304.787,7412.111,29522.067,33632.185,29963.833,32698.0,25104.333,31410.335,27457.001,20305.111,Day
