Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"SunGrow SG125HV Inverter - 1, Line kW","SunGrow SG125HV Inverter - 2, Line kW","SunGrow SG125HV Inverter - 3, Line kW","SunGrow SG125HV Inverter - 4, Line kW","SunGrow SG125HV Inverter - 5, Line kW","SunGrow SG125HV Inverter - 6, Line kW","SunGrow SG125HV Inverter - 7, Line kW","SunGrow SG125HV Inverter - 8, Line kW","SunGrow SG125HV Inverter - 9, Line kW","SunGrow SG125HV Inverter - 10, Line kW","SunGrow SG125HV Inverter - 11, Line kW","SunGrow SG125HV Inverter - 12, Line kW","SunGrow SG125HV Inverter - 13, Line kW","SunGrow SG125HV Inverter - 14, Line kW","SunGrow SG125HV Inverter - 15, Line kW","SunGrow SG125HV Inverter - 16, Line kW",Day/Night
2023-10-01 00:00:00,-0.03886923,65.96621,0.0,7.598551,-2.831869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:15:00,0.1349506,66.42419,1.0,7.599694,-2.832395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:30:00,0.1272839,66.4353,1.0,7.597903,-2.832907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:45:00,-0.2876655,66.02186,0.0,7.559167,-2.797071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:00:00,-0.1503071,65.50236,0.0,7.561091,-2.79918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:15:00,-0.3072,64.70668,0.0,7.554656,-2.792894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:30:00,-0.1998847,63.92816,0.0,7.558623,-2.797641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:45:00,-0.1605997,63.28192,0.0,7.56374,-2.803155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:00:00,0.2273227,62.94173,0.0,7.567547,-2.808436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:15:00,0.1738999,62.89603,0.0,7.570885,-2.807697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:30:00,0.00980963,62.8184,0.0,7.576728,-2.792565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:45:00,-0.2306665,62.6167,0.0,7.579361,-2.794559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:00:00,-0.1441118,62.16363,0.0,7.587582,-2.803394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:15:00,-0.07327086,61.72218,0.0,7.580078,-2.796164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:30:00,0.2351999,61.51633,0.0,7.585976,-2.801659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:45:00,-0.008301803,61.34174,0.0,7.593286,-2.81011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:00:00,-0.1289401,60.8242,0.0,7.592062,-2.809062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:15:00,-0.0413737,60.7899,0.0,7.590879,-2.808619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:30:00,0.08362955,61.30528,0.0,7.596591,-2.814102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:45:00,0.1390306,61.97625,0.0,7.592306,-2.810213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:00:00,0.00011008,62.15709,1.0,7.593402,-2.810773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:15:00,-0.06731667,62.08491,0.0,7.592891,-2.811669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:30:00,0.1282451,62.01417,0.0,7.591476,-2.810512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:45:00,-0.02889979,61.96186,0.0,7.587533,-2.807176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:00:00,-0.1435995,61.80147,0.0,7.584679,-2.805496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:15:00,-0.250313,61.32821,0.0,7.579856,-2.8004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:30:00,-0.1760546,60.63909,0.0,7.582775,-2.804877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:45:00,-0.3312937,60.38031,0.0,7.579689,-2.801097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 07:00:00,-0.2242856,60.68704,0.0,7.573916,-2.777333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 07:15:00,3.544227,61.30378,0.0,7.581815,-2.762489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day
2023-10-01 07:30:00,15.53828,61.6324,0.0,7.589119,-2.073062,0.0,0.0,0.0,0.0,0.7108951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day
2023-10-01 07:45:00,39.6079,62.13617,0.0,7.578641,4.71246,0.0,0.0,0.0,0.0,7.526016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day
2023-10-01 08:00:00,98.67957,62.94487,0.0,7.567921,20.38103,0.0,0.0,0.0,0.0,23.09603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day
2023-10-01 08:15:00,259.9204,64.35935,0.0,7.560075,35.64827,0.0,0.0,0.0,0.0,38.39243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day
2023-10-01 08:30:00,375.1081,66.47938,1.0,7.563194,345.2859,25.12612,18.73685,24.61335,28.27467,56.68907,21.10447,25.38478,0.0,21.28558,0.0,0.0,0.0,0.0,37.25048,0.0,20.75687,Day
2023-10-01 08:45:00,498.9834,68.04125,2.0,7.557781,845.7133,61.33723,52.19765,68.76905,67.42039,75.97968,58.7646,62.51835,0.0,60.17834,45.16142,45.01061,45.35334,44.66203,72.92579,43.46692,49.43472,Day
2023-10-01 09:00:00,631.7936,69.63161,1.0,7.557012,1268.707,82.78477,65.0788,85.86623,84.4951,94.66294,73.77994,78.16627,0.0,74.98651,97.67403,97.53868,97.37757,95.99743,90.55863,94.19079,67.75613,Day
2023-10-01 09:15:00,760.988,71.43718,2.0,7.542509,1485.427,99.77271,75.4931,99.75073,98.40168,110.031,85.89333,91.59033,0.0,86.92101,113.267,113.1338,112.9892,112.026,105.6584,110.4886,76.45066,Day
2023-10-01 09:30:00,807.7248,73.44735,2.0,7.540302,1540.544,103.8788,78.39065,103.4308,101.9912,113.9893,89.35292,95.69627,0.0,90.03661,117.3325,117.444,117.8422,116.8298,109.586,114.7065,79.41985,Day
2023-10-01 09:45:00,823.9067,74.81968,3.0,7.531612,1557.843,104.8661,79.18546,104.5875,103.2618,115.1928,90.18388,96.58505,0.0,91.04624,118.3663,118.6573,119.1373,118.0326,110.7858,116.0073,80.45904,Day
2023-10-01 10:00:00,839.0389,75.93009,3.0,7.526956,1574.543,106.2824,80.21592,105.6982,104.2867,116.298,91.16623,97.64119,0.0,92.08763,119.5792,119.9995,120.3016,118.9608,111.7321,117.1649,81.30088,Day
2023-10-01 10:15:00,847.3019,77.32077,1.0,7.552947,1586.95,106.4368,80.5358,106.2815,104.9602,117.3287,92.07193,98.58322,0.0,92.91673,120.0865,120.5539,121.2073,119.8675,112.5995,118.3524,82.3165,Day
2023-10-01 10:30:00,851.6953,78.75015,3.0,7.553762,1588.862,106.1697,80.4383,106.4536,105.3287,117.7287,92.28109,98.65431,0.0,92.89948,120.0918,120.8203,121.4211,120.3808,113.0123,118.3642,82.8533,Day
2023-10-01 10:45:00,850.6009,79.66686,3.0,7.548912,1583.781,105.8662,80.27088,106.0509,104.9447,117.2623,91.80514,98.08518,0.0,92.35538,119.5745,120.6786,121.3042,120.0282,112.5563,117.7643,83.41525,Day
2023-10-01 11:00:00,849.7725,80.72073,3.0,7.541703,1583.974,105.4396,80.09652,105.96,104.7737,117.122,91.67943,97.91132,0.0,92.21781,119.565,120.7729,121.6113,120.2324,112.7719,117.989,84.54909,Day
2023-10-01 11:15:00,849.0441,81.6516,2.0,7.532696,1569.16,104.5649,79.44422,104.8457,103.5664,115.7886,90.78753,97.13973,0.0,91.53168,118.6341,119.7204,120.4911,119.1309,111.7297,117.1336,85.3086,Day
2023-10-01 11:30:00,848.5995,82.86631,2.0,7.556402,1563.404,103.5581,78.75465,104.0895,102.8989,115.0635,90.27377,96.72301,0.0,91.14391,117.6449,118.7821,119.5184,118.1364,110.8816,116.4663,86.04465,Day
2023-10-01 11:45:00,851.726,83.41307,3.0,7.544344,1544.016,104.3143,79.0591,102.0766,102.8886,112.5883,86.57359,92.97624,0.0,88.99517,118.4176,119.5741,120.3462,119.0827,111.1418,116.8781,82.57072,Day
2023-10-01 12:00:00,892.1937,82.9429,3.0,7.550579,1563.923,108.6718,78.88043,98.90374,95.41446,104.8033,81.12578,87.85045,0.0,85.18369,124.2879,125.1489,125.4008,125.1063,117.931,123.4974,90.06061,Day
2023-10-01 12:15:00,865.4206,82.56226,4.0,7.540095,1517.721,102.8316,75.86429,96.34275,89.8371,102.3873,80.89226,88.6254,0.0,78.35591,117.2767,119.1272,119.8202,122.4607,114.33,121.0532,92.10216,Day
2023-10-01 12:30:00,854.3535,83.29805,3.0,7.531,1484.545,104.8695,78.88007,102.1234,97.45689,109.9273,86.47939,93.33583,0.0,83.54081,119.3519,120.3569,118.7055,112.3668,102.1191,102.8922,86.77219,Day
2023-10-01 12:45:00,781.141,83.58133,5.0,7.529072,1439.897,94.36318,77.14919,102.2294,105.0778,114.9929,86.93883,91.52976,0.0,87.64949,101.7042,103.6999,107.1601,106.7881,100.3521,102.6549,78.42918,Day
2023-10-01 13:00:00,825.1913,83.83308,4.0,7.561779,1483.749,99.20148,77.56407,102.217,102.8132,113.3522,87.00523,92.34283,0.0,88.24455,108.5623,110.6253,112.2745,110.0826,102.9719,106.327,80.71684,Day
2023-10-01 13:15:00,904.4033,84.8392,4.0,7.565544,1649.451,109.5386,83.32131,110.0796,108.5202,121.4068,95.22182,101.5916,0.0,93.81963,124.4179,125.3363,125.6664,124.9631,117.6653,123.0163,92.73821,Day
2023-10-01 13:30:00,891.5612,85.26741,4.0,7.559178,1632.613,108.3621,82.70476,109.2442,107.9453,120.4275,94.31399,100.8534,0.0,95.22368,122.791,124.1822,124.5757,123.4601,115.9351,121.265,90.33916,Day
2023-10-01 13:45:00,893.7107,85.06583,5.0,7.55775,1639.108,108.9297,83.1021,109.6893,108.4977,121.2706,94.94305,101.4719,0.0,95.84247,123.2823,124.503,125.0185,124.1043,117.3016,122.6027,89.69273,Day
2023-10-01 14:00:00,905.6641,85.59717,4.0,7.548626,1652.454,109.7471,83.65048,110.5851,109.3286,122.3135,95.62309,102.2633,0.0,96.41988,124.5291,125.4792,125.6988,125.1886,117.9285,123.6071,89.47458,Day
2023-10-01 14:15:00,924.8239,86.09558,5.0,7.546151,1659.242,110.3297,84.76488,111.943,110.5773,123.6483,97.41522,103.2605,0.0,98.43008,122.3546,125.0117,125.9785,125.6699,119.2678,124.004,88.59655,Day
2023-10-01 14:30:00,705.1766,86.29852,3.0,7.528729,1088.852,83.88433,61.30796,72.64836,65.20565,70.44865,56.8367,58.83891,0.0,46.66581,90.59341,87.51623,83.04587,82.06168,85.64017,89.67542,56.4917,Day
2023-10-01 14:45:00,954.4993,85.89571,3.0,7.526941,1602.861,115.6572,88.06645,111.0013,103.9449,106.7217,88.3936,93.35084,0.0,83.9489,120.4946,120.3322,120.3835,120.222,120.0523,120.24,91.18058,Day
2023-10-01 15:00:00,437.2575,85.42032,4.0,7.545533,762.7758,52.60888,39.62368,52.47869,51.73544,54.98529,44.83331,47.72018,0.0,44.25283,56.82127,57.31615,58.06437,56.65662,54.98721,55.64617,43.63742,Day
2023-10-01 15:15:00,472.4909,84.13291,4.0,7.546618,843.6039,57.14912,43.46595,57.48288,56.75521,61.60018,49.51159,52.70809,0.0,49.29208,65.25476,63.41934,63.10272,62.8625,61.25105,62.21559,46.43002,Day
2023-10-01 15:30:00,866.3546,85.82485,3.0,7.566724,1579.696,108.5079,76.73146,103.3305,102.4272,116.114,94.64007,99.6685,0.0,88.5127,119.1664,119.8196,120.3852,123.6968,116.866,113.5599,84.49931,Day
2023-10-01 15:45:00,505.9561,85.54353,2.0,7.549008,831.3431,64.53896,46.03268,61.24208,59.88676,65.76598,56.77479,64.13567,0.0,57.24504,62.02302,67.97522,74.6774,79.45099,75.82836,73.19022,57.47975,Day
2023-10-01 16:00:00,895.4048,86.44395,2.0,7.55117,1216.775,106.4882,83.03735,107.1124,108.1411,114.2734,96.61772,104.5361,0.0,100.9192,109.535,108.5084,108.7188,109.0448,107.392,107.4378,84.19192,Day
2023-10-01 16:15:00,646.7277,84.63646,3.0,7.53392,1015.524,66.34887,48.45459,62.55236,62.83244,68.96989,54.05178,56.9507,0.0,55.20361,88.33266,89.35486,88.23742,83.75809,72.10647,77.21059,47.78996,Day
2023-10-01 16:30:00,858.4705,85.02633,2.0,7.552061,1591.137,106.1316,80.5304,106.5094,105.416,117.8357,92.01681,98.04592,0.0,92.6295,119.9789,120.911,121.7617,120.7261,113.505,118.7682,81.70361,Day
2023-10-01 16:45:00,629.1625,85.70734,3.0,7.541833,1131.034,75.95219,57.41626,75.95482,75.28973,84.23353,65.60954,69.87073,0.0,65.81794,85.15596,85.64407,86.572,85.98518,80.88206,84.32973,58.73833,Day
2023-10-01 17:00:00,582.5526,84.35796,1.0,7.539396,1101.254,71.8719,56.17701,74.17385,73.4987,82.08521,64.13348,67.7328,0.0,60.95136,84.36221,86.03438,85.27621,84.20341,79.47903,83.72482,56.64394,Day
2023-10-01 17:15:00,693.4005,84.96222,2.0,7.537368,1255.94,73.70312,67.20261,88.31438,90.50557,102.4234,78.25603,67.48227,0.0,54.78437,89.29253,99.42838,101.4842,101.5937,94.05457,94.20683,63.85404,Day
2023-10-01 17:30:00,498.4696,84.55569,2.0,7.540614,937.834,49.83251,50.03588,64.22781,65.11992,77.40651,57.62606,52.21254,0.0,34.28124,65.74416,71.5751,74.23247,76.97585,74.56676,81.65274,56.38962,Day
2023-10-01 17:45:00,483.7325,84.55837,2.0,7.549989,770.048,44.13903,45.21306,50.9942,53.73438,64.64359,45.65589,41.6446,0.0,20.76043,59.87351,66.46479,66.85371,69.43014,64.91978,60.47599,38.43443,Day
2023-10-01 18:00:00,360.9868,83.7852,2.0,7.567401,519.4009,29.93797,32.76838,32.6903,35.79958,43.69457,30.96391,23.83174,0.0,10.48506,41.50203,44.7459,46.84338,50.9755,46.97292,33.08829,21.99763,Day
2023-10-01 18:15:00,249.9051,83.5471,1.0,7.580531,285.7847,19.12444,20.9932,20.84039,19.24372,21.56829,15.2029,7.238039,0.0,4.185913,25.91197,26.15958,28.32063,30.95198,25.55107,13.59799,9.219436,Day
2023-10-01 18:30:00,144.2548,82.8811,0.0,7.584717,102.01,9.112492,7.806814,9.00942,6.408319,6.320658,3.867868,3.046413,0.0,2.589491,12.38254,11.79365,11.13955,9.994357,7.509157,4.290442,3.177234,Day
2023-10-01 18:45:00,41.80392,80.55527,0.0,7.590498,26.61069,2.25084,1.633913,2.239926,2.071901,2.277993,1.835194,1.977504,0.0,1.699294,2.873976,2.739584,2.672426,2.423723,2.220125,2.332901,2.05313,Day
2023-10-01 19:00:00,9.227178,77.26682,0.0,7.570051,7.707293,0.9060315,0.6621252,0.9682708,0.9678907,1.034195,0.8481136,0.9676917,0.0,0.7927001,1.049631,1.080734,1.125139,1.024786,1.019084,1.116273,0.9474043,Day
2023-10-01 19:15:00,2.224548,74.14869,0.0,7.565463,-2.376221,0.07981217,0.02035689,0.1478778,0.1572855,0.142802,0.1456417,0.1814795,0.0,0.07640088,0.1671547,0.1677361,0.1739213,0.09194434,0.09228007,0.1871247,0.09214906,Day
2023-10-01 19:30:00,0.7456692,71.40241,0.0,7.551916,-2.770461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 19:45:00,0.4609002,69.16985,0.0,7.555547,-2.777711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:00:00,0.339914,67.48022,0.0,7.562294,-2.784463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:15:00,0.2775168,66.14917,0.0,7.580542,-2.801629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:30:00,0.4219056,65.17007,0.0,7.596,-2.817338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:45:00,0.2162435,64.2398,0.0,7.600713,-2.824778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:00:00,-0.07099082,63.49211,0.0,7.602948,-2.827365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:15:00,-0.1297519,62.81847,0.0,7.607193,-2.830376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:30:00,0.255762,62.36032,0.0,7.610674,-2.834834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:45:00,0.3019082,62.00209,0.0,7.578404,-2.80678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:00:00,0.03634617,61.60216,0.0,7.589782,-2.819385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:15:00,-0.2228174,61.16244,0.0,7.588052,-2.817663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:30:00,-0.0638796,60.71978,0.0,7.566296,-2.79774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:45:00,0.03231269,60.30314,0.0,7.575089,-2.80638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:00:00,0.1985949,60.1201,0.0,7.573246,-2.805331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:15:00,0.1810547,59.8802,0.0,7.566057,-2.801362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:30:00,-0.3287237,59.6004,0.0,7.577291,-2.812472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:45:00,-0.1113457,59.03783,0.0,7.58874,-2.82363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:00:00,0.09722546,58.72642,0.0,7.59014,-2.827361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:15:00,0.2590601,58.53532,0.0,7.587476,-2.805076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:30:00,0.04757148,58.36802,0.0,7.591548,-2.802678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:45:00,-0.1546654,58.17009,0.0,7.589403,-2.801528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:00:00,-0.2739119,57.62458,0.0,7.550096,-2.766552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:15:00,0.3133793,57.37898,0.0,7.557077,-2.772735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:30:00,0.1528343,57.29774,0.0,7.567279,-2.782412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:45:00,-0.1133721,57.06612,0.0,7.565693,-2.78174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:00:00,-0.0874183,56.81079,0.0,7.564509,-2.782134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:15:00,0.1746848,56.62273,0.0,7.565897,-2.782641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:30:00,0.05708093,56.5895,0.0,7.560029,-2.777262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:45:00,0.00346722,56.40426,0.0,7.558165,-2.776889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:00:00,0.1167495,56.27066,0.0,7.560032,-2.779989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:15:00,-0.02787634,56.14226,0.0,7.564354,-2.784858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:30:00,-0.1549768,56.05357,0.0,7.572852,-2.793028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:45:00,-0.1509728,55.85875,0.0,7.572276,-2.792847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:00:00,-0.07376766,55.86756,0.0,7.568789,-2.790007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:15:00,-0.07719716,55.8396,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:30:00,0.1366568,55.88953,0.0,7.562015,-2.784612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:45:00,-0.121783,55.90187,0.0,7.566784,-2.790196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:00:00,0.01517079,55.82923,0.0,7.555373,-2.779464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:15:00,-0.01325336,55.75331,0.0,7.541655,-2.767961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:30:00,-0.07045554,55.66946,0.0,7.53925,-2.765436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:45:00,0.03108578,55.48882,0.0,7.538456,-2.764911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:00:00,-0.004887697,55.30827,0.0,7.524154,-2.753883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:15:00,0.09643228,55.28035,0.0,7.515157,-2.747344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
