Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"NC1 - Sophie Solar - Eaton Inverter #01 - Measured AC Power, avg, (kW)","NC1 - Sophie Solar - Eaton Inverter #02 - Measured AC Power, avg, (kW)","NC1 - Sophie Solar - Eaton Inverter #03 - Measured AC Power, avg, (kW)",Day/Night
2023-10-01 00:00:00,-3.0,-999.0,-999.0,7393.333,-10.167,0.0,0.0,0.0,Night
2023-10-01 00:15:00,-3.0,-999.0,-999.0,7406.667,-10.19,0.0,0.0,0.0,Night
2023-10-01 00:30:00,-3.333,-999.0,-999.0,7333.333,-10.103,0.0,0.0,0.0,Night
2023-10-01 00:45:00,-3.0,-999.0,-999.0,7350.0,-10.127,0.0,0.0,0.0,Night
2023-10-01 01:00:00,-3.333,-999.0,-999.0,7360.0,-10.167,0.0,0.0,0.0,Night
2023-10-01 01:15:00,-4.667,-999.0,-999.0,7370.0,-10.17,0.0,0.0,0.0,Night
2023-10-01 01:30:00,-4.0,-999.0,-999.0,7383.333,-10.143,0.0,0.0,0.0,Night
2023-10-01 01:45:00,-0.667,-999.0,-999.0,7380.0,-10.167,0.0,0.0,0.0,Night
2023-10-01 02:00:00,-1.0,-999.0,-999.0,7383.333,-10.097,0.0,0.0,0.0,Night
2023-10-01 02:15:00,-1.333,-999.0,-999.0,7390.0,-10.133,0.0,0.0,0.0,Night
2023-10-01 02:30:00,-3.333,-999.0,-999.0,7373.333,-10.2,0.0,0.0,0.0,Night
2023-10-01 02:45:00,-3.667,-999.0,-999.0,7363.333,-10.173,0.0,0.0,0.0,Night
2023-10-01 03:00:00,-3.0,-999.0,-999.0,7366.667,-10.1,0.0,0.0,0.0,Night
2023-10-01 03:15:00,-4.333,-999.0,-999.0,7366.667,-10.083,0.0,0.0,0.0,Night
2023-10-01 03:30:00,-3.333,-999.0,-999.0,7370.0,-10.087,0.0,0.0,0.0,Night
2023-10-01 03:45:00,-3.0,-999.0,-999.0,7370.0,-10.097,0.0,0.0,0.0,Night
2023-10-01 04:00:00,-3.0,-999.0,-999.0,7370.0,-10.107,0.0,0.0,0.0,Night
2023-10-01 04:15:00,-3.0,-999.0,-999.0,7370.0,-10.12,0.0,0.0,0.0,Night
2023-10-01 04:30:00,-3.0,-999.0,-999.0,7373.333,-10.127,0.0,0.0,0.0,Night
2023-10-01 04:45:00,-2.667,-999.0,-999.0,7373.333,-10.123,0.0,0.0,0.0,Night
2023-10-01 05:00:00,-4.0,-999.0,-999.0,7370.0,-10.113,0.0,0.0,0.0,Night
2023-10-01 05:15:00,-4.0,-999.0,-999.0,7373.333,-10.113,0.0,0.0,0.0,Night
2023-10-01 05:30:00,-5.667,-999.0,-999.0,7370.0,-10.1,0.0,0.0,0.0,Night
2023-10-01 05:45:00,-3.667,-999.0,-999.0,7370.0,-10.113,0.0,0.0,0.0,Night
2023-10-01 06:00:00,-2.333,-999.0,-999.0,7370.0,-10.11,0.0,0.0,0.0,Night
2023-10-01 06:15:00,-4.0,-999.0,-999.0,7363.333,-10.09,0.0,0.0,0.0,Night
2023-10-01 06:30:00,-3.667,-999.0,-999.0,7366.667,-10.093,0.0,0.0,0.0,Night
2023-10-01 06:45:00,-5.667,-999.0,-999.0,7360.0,-10.087,0.0,0.0,0.0,Night
2023-10-01 07:00:00,-4.667,-999.0,-999.0,7360.0,-10.07,0.0,0.0,0.0,Night
2023-10-01 07:15:00,0.333,-999.0,-999.0,7370.0,-10.093,0.0,0.0,0.0,Night
2023-10-01 07:30:00,9.0,-999.0,-999.0,7376.667,10.643,5.767,5.533,7.267,Day
2023-10-01 07:45:00,19.0,-999.0,-999.0,7386.667,149.547,20.2,65.3,42.6,Day
2023-10-01 08:00:00,32.333,-999.0,-999.0,7380.0,420.163,139.633,149.9,138.667,Day
2023-10-01 08:15:00,43.0,-999.0,-999.0,7380.0,684.75,228.667,239.9,228.633,Day
2023-10-01 08:30:00,58.0,-999.0,-999.0,7373.333,1040.45,348.567,357.133,344.167,Day
2023-10-01 08:45:00,58.667,-999.0,-999.0,7376.667,1413.143,470.7,480.8,471.3,Day
2023-10-01 09:00:00,272.333,-999.0,-999.0,7296.667,1751.323,587.967,594.067,587.1,Day
2023-10-01 09:15:00,429.667,-999.0,-999.0,7293.333,2082.543,696.567,707.1,700.2,Day
2023-10-01 09:30:00,491.667,-999.0,-999.0,7290.0,2385.21,793.8,809.1,803.233,Day
2023-10-01 09:45:00,557.0,-999.0,-999.0,7283.333,2642.233,882.9,892.9,900.467,Day
2023-10-01 10:00:00,618.333,-999.0,-999.0,7286.667,2904.793,971.467,986.367,995.733,Day
2023-10-01 10:15:00,671.0,-999.0,-999.0,7290.0,3133.337,1049.267,1064.3,1074.5,Day
2023-10-01 10:30:00,729.667,-999.0,-999.0,7240.0,3023.247,1050.4,995.6,1026.467,Day
2023-10-01 10:45:00,802.0,-999.0,-999.0,7253.333,3440.117,1237.767,1143.3,1112.033,Day
2023-10-01 11:00:00,641.0,-999.0,-999.0,7260.0,2880.99,968.267,976.767,980.433,Day
2023-10-01 11:15:00,969.0,-999.0,-999.0,7303.333,3004.8,1057.367,1010.9,977.133,Day
2023-10-01 11:30:00,520.333,-999.0,-999.0,7273.333,2170.61,721.367,733.167,741.767,Day
2023-10-01 11:45:00,481.333,-999.0,-999.0,7300.0,2045.813,691.933,692.9,691.0,Day
2023-10-01 12:00:00,1097.333,-999.0,-999.0,7353.333,4381.89,1436.3,1504.433,1507.0,Day
2023-10-01 12:15:00,478.667,-999.0,-999.0,7303.333,2778.28,988.767,944.367,849.733,Day
2023-10-01 12:30:00,570.667,-999.0,-999.0,7356.667,4040.403,1351.3,1466.833,1269.233,Day
2023-10-01 12:45:00,627.0,-999.0,-999.0,7326.667,2848.953,941.7,1014.6,915.1,Day
2023-10-01 13:00:00,969.667,-999.0,-999.0,7336.667,3551.007,1211.2,1178.3,1201.333,Day
2023-10-01 13:15:00,993.0,-999.0,-999.0,7363.333,4418.86,1490.833,1504.033,1487.4,Day
2023-10-01 13:30:00,569.0,-999.0,-999.0,7313.333,2460.06,875.167,811.133,776.4,Day
2023-10-01 13:45:00,592.333,-999.0,-999.0,7270.0,1307.043,410.6,440.533,474.533,Day
2023-10-01 14:00:00,565.333,-999.0,-999.0,7336.667,2518.563,847.3,874.333,819.467,Day
2023-10-01 14:15:00,250.667,-999.0,-999.0,7286.667,1645.203,550.033,551.1,544.0,Day
2023-10-01 14:30:00,994.333,-999.0,-999.0,7360.0,3790.417,1465.4,1488.433,1448.5,Day
2023-10-01 14:45:00,706.0,-999.0,-999.0,7323.333,2654.337,915.5,848.067,925.733,Day
2023-10-01 15:00:00,895.667,-999.0,-999.0,7373.333,3971.27,1359.2,1371.567,1309.333,Day
2023-10-01 15:15:00,844.667,-999.0,-999.0,7340.0,3266.923,1205.7,1083.667,1023.633,Day
2023-10-01 15:30:00,609.0,-999.0,-999.0,7353.333,2741.86,1003.233,902.433,869.933,Day
2023-10-01 15:45:00,752.667,-999.0,-999.0,7393.333,3331.22,1151.633,1162.967,1079.233,Day
2023-10-01 16:00:00,521.0,-999.0,-999.0,7370.0,2735.89,827.967,1011.2,941.0,Day
2023-10-01 16:15:00,665.333,-999.0,-999.0,7350.0,2688.7,926.8,948.933,847.333,Day
2023-10-01 16:30:00,578.667,-999.0,-999.0,7340.0,2526.197,889.833,874.5,790.9,Day
2023-10-01 16:45:00,497.667,-999.0,-999.0,7316.667,2161.403,766.9,752.267,658.567,Day
2023-10-01 17:00:00,433.0,-999.0,-999.0,7306.667,1833.273,671.3,637.867,543.1,Day
2023-10-01 17:15:00,370.0,-999.0,-999.0,7290.0,1552.3,567.433,546.333,451.867,Day
2023-10-01 17:30:00,306.667,-999.0,-999.0,7290.0,1232.8,460.6,432.233,348.8,Day
2023-10-01 17:45:00,244.0,-999.0,-999.0,7296.667,898.683,345.367,319.1,250.6,Day
2023-10-01 18:00:00,183.0,-999.0,-999.0,7293.333,582.937,228.4,208.833,154.267,Day
2023-10-01 18:15:00,123.333,-999.0,-999.0,7323.333,303.09,125.633,115.0,74.933,Day
2023-10-01 18:30:00,59.333,-999.0,-999.0,7330.0,96.93,45.467,44.833,21.1,Day
2023-10-01 18:45:00,6.0,-999.0,-999.0,7370.0,2.743,0.0,14.5,0.0,Day
2023-10-01 19:00:00,-2.667,-999.0,-999.0,7370.0,-11.087,0.0,0.0,0.0,Night
2023-10-01 19:15:00,-7.333,-999.0,-999.0,7360.0,-10.003,0.0,0.0,0.0,Night
2023-10-01 19:30:00,-6.667,-999.0,-999.0,7360.0,-10.007,0.0,0.0,0.0,Night
2023-10-01 19:45:00,-5.333,-999.0,-999.0,7366.667,-10.027,0.0,0.0,0.0,Night
2023-10-01 20:00:00,-4.333,-999.0,-999.0,7403.333,-10.15,0.0,0.0,0.0,Night
2023-10-01 20:15:00,-4.333,-999.0,-999.0,7420.0,-10.213,0.0,0.0,0.0,Night
2023-10-01 20:30:00,-4.333,-999.0,-999.0,7420.0,-10.3,0.0,0.0,0.0,Night
2023-10-01 20:45:00,-4.667,-999.0,-999.0,7430.0,-10.357,0.0,0.0,0.0,Night
2023-10-01 21:00:00,-4.333,-999.0,-999.0,7440.0,-10.363,0.0,0.0,0.0,Night
2023-10-01 21:15:00,-4.0,-999.0,-999.0,7420.0,-10.33,0.0,0.0,0.0,Night
2023-10-01 21:30:00,-4.0,-999.0,-999.0,7406.667,-10.31,0.0,0.0,0.0,Night
2023-10-01 21:45:00,-4.667,-999.0,-999.0,7410.0,-10.303,0.0,0.0,0.0,Night
2023-10-01 22:00:00,-4.0,-999.0,-999.0,7413.333,-10.333,0.0,0.0,0.0,Night
2023-10-01 22:15:00,-4.0,-999.0,-999.0,7406.667,-10.197,0.0,0.0,0.0,Night
2023-10-01 22:30:00,-4.0,-999.0,-999.0,7406.667,-10.173,0.0,0.0,0.0,Night
2023-10-01 22:45:00,-4.0,-999.0,-999.0,7366.667,-10.153,0.0,0.0,0.0,Night
2023-10-01 23:00:00,-3.667,-999.0,-999.0,7333.333,-10.113,0.0,0.0,0.0,Night
2023-10-01 23:15:00,-3.667,-999.0,-999.0,7350.0,-10.147,0.0,0.0,0.0,Night
2023-10-01 23:30:00,-5.0,-999.0,-999.0,7356.667,-10.187,0.0,0.0,0.0,Night
2023-10-01 23:45:00,-4.667,-999.0,-999.0,7373.333,-10.18,0.0,0.0,0.0,Night
2023-10-02 00:00:00,-3.667,-999.0,-999.0,7390.0,-10.197,0.0,0.0,0.0,Night
2023-10-02 00:15:00,-4.0,-999.0,-999.0,7363.333,-10.123,0.0,0.0,0.0,Night
2023-10-02 00:30:00,-4.0,-999.0,-999.0,7346.667,-10.073,0.0,0.0,0.0,Night
2023-10-02 00:45:00,-3.667,-999.0,-999.0,7356.667,-10.11,0.0,0.0,0.0,Night
2023-10-02 01:00:00,-5.0,-999.0,-999.0,7370.0,-10.143,0.0,0.0,0.0,Night
2023-10-02 01:15:00,-4.333,-999.0,-999.0,7373.333,-10.12,0.0,0.0,0.0,Night
2023-10-02 01:30:00,-3.667,-999.0,-999.0,7383.333,-10.143,0.0,0.0,0.0,Night
2023-10-02 01:45:00,-3.0,-999.0,-999.0,7390.0,-10.167,0.0,0.0,0.0,Night
2023-10-02 02:00:00,-3.333,-999.0,-999.0,7390.0,-10.167,0.0,0.0,0.0,Night
2023-10-02 02:15:00,-3.667,-999.0,-999.0,7373.333,-10.113,0.0,0.0,0.0,Night
2023-10-02 02:30:00,-3.333,-999.0,-999.0,7343.333,-10.007,0.0,0.0,0.0,Night
2023-10-02 02:45:00,-3.0,-999.0,-999.0,7340.0,-9.987,0.0,0.0,0.0,Night
2023-10-02 03:00:00,-3.333,-999.0,-999.0,7346.667,-10.0,0.0,0.0,0.0,Night
2023-10-02 03:15:00,-3.0,-999.0,-999.0,7350.0,-10.017,0.0,0.0,0.0,Night
2023-10-02 03:30:00,-3.0,-999.0,-999.0,7340.0,-9.993,0.0,0.0,0.0,Night
2023-10-02 03:45:00,-3.0,-999.0,-999.0,7340.0,-9.99,0.0,0.0,0.0,Night
2023-10-02 04:00:00,-3.333,-999.0,-999.0,7336.667,-9.98,0.0,0.0,0.0,Night
2023-10-02 04:15:00,-3.0,-999.0,-999.0,7340.0,-9.983,0.0,0.0,0.0,Night
2023-10-02 04:30:00,-3.333,-999.0,-999.0,7336.667,-9.973,0.0,0.0,0.0,Night
2023-10-02 04:45:00,-3.667,-999.0,-999.0,7326.667,-9.943,0.0,0.0,0.0,Night
2023-10-02 05:00:00,-3.333,-999.0,-999.0,7310.0,-9.89,0.0,0.0,0.0,Night
2023-10-02 05:15:00,-3.333,-999.0,-999.0,7293.333,-9.83,0.0,0.0,0.0,Night
2023-10-02 05:30:00,-3.0,-999.0,-999.0,7283.333,-9.807,0.0,0.0,0.0,Night
2023-10-02 05:45:00,-3.333,-999.0,-999.0,7293.333,-9.837,0.0,0.0,0.0,Night
2023-10-02 06:00:00,-3.333,-999.0,-999.0,7320.0,-9.94,0.0,0.0,0.0,Night
2023-10-02 06:15:00,-3.0,-999.0,-999.0,7320.0,-9.91,0.0,0.0,0.0,Night
2023-10-02 06:30:00,-3.0,-999.0,-999.0,7306.667,-9.893,0.0,0.0,0.0,Night
2023-10-02 06:45:00,-4.0,-999.0,-999.0,7300.0,-9.87,0.0,0.0,0.0,Night
2023-10-02 07:00:00,-2.667,-999.0,-999.0,7273.333,-9.783,0.0,0.0,0.0,Night
2023-10-02 07:15:00,0.333,-999.0,-999.0,7296.667,-9.857,0.0,0.0,0.0,Night
2023-10-02 07:30:00,9.333,-999.0,-999.0,7316.667,7.13,0.0,15.9,8.033,Day
2023-10-02 07:45:00,21.0,-999.0,-999.0,7310.0,118.05,52.333,40.3,22.267,Day
2023-10-02 08:00:00,30.0,-999.0,-999.0,7316.667,383.007,128.867,141.867,122.267,Day
2023-10-02 08:15:00,42.0,-999.0,-999.0,7326.667,698.863,232.067,242.533,233.6,Day
2023-10-02 08:30:00,50.667,-999.0,-999.0,7340.0,1081.023,360.5,363.8,355.9,Day
2023-10-02 08:45:00,57.333,-999.0,-999.0,7353.333,1416.843,473.5,475.433,478.4,Day
2023-10-02 09:00:00,228.333,-999.0,-999.0,7360.0,1791.063,597.633,607.067,602.567,Day
2023-10-02 09:15:00,440.333,-999.0,-999.0,7363.333,2130.067,709.033,720.567,715.0,Day
2023-10-02 09:30:00,499.0,-999.0,-999.0,7350.0,2439.837,809.433,829.0,826.067,Day
2023-10-02 09:45:00,558.0,-999.0,-999.0,7353.333,2674.117,891.933,907.7,912.5,Day
2023-10-02 10:00:00,616.667,-999.0,-999.0,7356.667,2899.47,969.267,984.533,991.8,Day
2023-10-02 10:15:00,673.0,-999.0,-999.0,7363.333,3131.6,1049.733,1066.267,1071.367,Day
2023-10-02 10:30:00,723.667,-999.0,-999.0,7366.667,3341.66,1122.333,1134.7,1144.267,Day
2023-10-02 10:45:00,770.667,-999.0,-999.0,7370.0,3536.247,1190.533,1202.067,1208.4,Day
2023-10-02 11:00:00,811.333,-999.0,-999.0,7366.667,3700.203,1244.9,1257.967,1262.567,Day
2023-10-02 11:15:00,851.333,-999.0,-999.0,7373.333,3860.543,1295.233,1313.1,1316.867,Day
2023-10-02 11:30:00,893.667,-999.0,-999.0,7366.667,3797.477,1418.267,1325.233,1117.7,Day
2023-10-02 11:45:00,802.333,-999.0,-999.0,7376.667,4302.653,1503.8,1503.1,1496.067,Day
2023-10-02 12:00:00,967.333,-999.0,-999.0,7376.667,4427.533,1486.167,1499.0,1502.5,Day
2023-10-02 12:15:00,1060.333,-999.0,-999.0,7380.0,4450.767,1504.8,1503.467,1504.7,Day
2023-10-02 12:30:00,993.333,-999.0,-999.0,7316.667,2941.45,1231.133,988.333,748.9,Day
2023-10-02 12:45:00,1051.667,-999.0,-999.0,7353.333,4354.353,1465.267,1447.667,1504.067,Day
2023-10-02 13:00:00,1076.333,-999.0,-999.0,7326.667,4110.96,1254.967,1448.3,1469.5,Day
2023-10-02 13:15:00,634.333,-999.0,-999.0,7386.667,4186.197,1341.433,1501.967,1403.767,Day
2023-10-02 13:30:00,1042.667,-999.0,-999.0,7376.667,4449.78,1503.867,1504.333,1504.0,Day
2023-10-02 13:45:00,1031.333,-999.0,-999.0,7393.333,4308.21,1491.1,1411.633,1469.667,Day
2023-10-02 14:00:00,845.333,-999.0,-999.0,7356.667,3717.287,1418.6,1324.7,1028.733,Day
2023-10-02 14:15:00,961.667,-999.0,-999.0,7353.333,4117.923,1404.733,1415.3,1363.6,Day
2023-10-02 14:30:00,705.0,-999.0,-999.0,7350.0,3012.433,902.467,1089.767,1045.5,Day
2023-10-02 14:45:00,673.0,-999.0,-999.0,7366.667,3005.61,914.8,1002.6,1146.8,Day
2023-10-02 15:00:00,848.0,-999.0,-999.0,7396.667,3708.543,1275.933,1280.133,1219.067,Day
2023-10-02 15:15:00,799.667,-999.0,-999.0,7380.0,3511.3,1213.633,1214.833,1148.1,Day
2023-10-02 15:30:00,760.0,-999.0,-999.0,7360.0,3358.773,1163.3,1167.9,1090.233,Day
2023-10-02 15:45:00,715.667,-999.0,-999.0,7350.0,3150.107,1097.733,1098.467,1010.667,Day
2023-10-02 16:00:00,665.0,-999.0,-999.0,7350.0,2912.33,1023.4,1018.467,919.967,Day
2023-10-02 16:15:00,609.333,-999.0,-999.0,7346.667,2664.207,936.033,928.833,834.8,Day
2023-10-02 16:30:00,550.0,-999.0,-999.0,7343.333,2394.66,842.1,832.733,742.633,Day
2023-10-02 16:45:00,490.0,-999.0,-999.0,7333.333,2116.413,749.933,742.6,645.533,Day
2023-10-02 17:00:00,429.667,-999.0,-999.0,7330.0,1830.217,657.033,643.767,543.933,Day
2023-10-02 17:15:00,367.667,-999.0,-999.0,7300.0,1529.63,561.433,536.2,443.633,Day
2023-10-02 17:30:00,304.667,-999.0,-999.0,7300.0,1191.43,444.933,422.233,342.2,Day
2023-10-02 17:45:00,236.333,-999.0,-999.0,7290.0,856.707,329.8,304.133,238.267,Day
2023-10-02 18:00:00,173.667,-999.0,-999.0,7300.0,554.123,217.0,198.4,147.367,Day
2023-10-02 18:15:00,113.667,-999.0,-999.0,7293.333,252.953,113.267,85.467,71.633,Day
2023-10-02 18:30:00,50.0,-999.0,-999.0,7300.0,90.45,45.967,42.0,15.933,Day
2023-10-02 18:45:00,3.667,-999.0,-999.0,7323.333,9.957,5.867,8.967,0.0,Day
2023-10-02 19:00:00,-1.333,-999.0,-999.0,7320.0,-10.487,0.0,0.0,0.0,Night
2023-10-02 19:15:00,-4.667,-999.0,-999.0,7306.667,-9.927,0.0,0.0,0.0,Night
2023-10-02 19:30:00,-5.0,-999.0,-999.0,7310.0,-9.937,0.0,0.0,0.0,Night
2023-10-02 19:45:00,-5.333,-999.0,-999.0,7316.667,-9.967,0.0,0.0,0.0,Night
2023-10-02 20:00:00,-5.0,-999.0,-999.0,7346.667,-10.08,0.0,0.0,0.0,Night
2023-10-02 20:15:00,-4.0,-999.0,-999.0,7360.0,-10.123,0.0,0.0,0.0,Night
2023-10-02 20:30:00,-5.0,-999.0,-999.0,7373.333,-10.207,0.0,0.0,0.0,Night
2023-10-02 20:45:00,-4.667,-999.0,-999.0,7396.667,-10.257,0.0,0.0,0.0,Night
2023-10-02 21:00:00,-4.0,-999.0,-999.0,7406.667,-10.333,0.0,0.0,0.0,Night
2023-10-02 21:15:00,-4.333,-999.0,-999.0,7426.667,-10.343,0.0,0.0,0.0,Night
2023-10-02 21:30:00,-4.0,-999.0,-999.0,7420.0,-10.313,0.0,0.0,0.0,Night
2023-10-02 21:45:00,-4.0,-999.0,-999.0,7410.0,-10.277,0.0,0.0,0.0,Night
2023-10-02 22:00:00,-4.333,-999.0,-999.0,7346.667,-10.063,0.0,0.0,0.0,Night
2023-10-02 22:15:00,-4.0,-999.0,-999.0,7360.0,-10.107,0.0,0.0,0.0,Night
2023-10-02 22:30:00,-3.667,-999.0,-999.0,7363.333,-10.127,0.0,0.0,0.0,Night
2023-10-02 22:45:00,-4.333,-999.0,-999.0,7383.333,-10.16,0.0,0.0,0.0,Night
2023-10-02 23:00:00,-4.0,-999.0,-999.0,7396.667,-10.253,0.0,0.0,0.0,Night
2023-10-02 23:15:00,-3.333,-999.0,-999.0,7380.0,-10.203,0.0,0.0,0.0,Night
2023-10-02 23:30:00,-3.667,-999.0,-999.0,7343.333,-10.02,0.0,0.0,0.0,Night
2023-10-02 23:45:00,-3.667,-999.0,-999.0,7346.667,-10.023,0.0,0.0,0.0,Night
2023-10-03 00:00:00,-4.0,-999.0,-999.0,7336.667,-10.003,0.0,0.0,0.0,Night
2023-10-03 00:15:00,-3.333,-999.0,-999.0,7360.0,-10.06,0.0,0.0,0.0,Night
2023-10-03 00:30:00,-4.0,-999.0,-999.0,7376.667,-10.12,0.0,0.0,0.0,Night
2023-10-03 00:45:00,-5.333,-999.0,-999.0,7380.0,-10.143,0.0,0.0,0.0,Night
2023-10-03 01:00:00,-4.0,-999.0,-999.0,7370.0,-10.173,0.0,0.0,0.0,Night
2023-10-03 01:15:00,-3.667,-999.0,-999.0,7326.667,-10.087,0.0,0.0,0.0,Night
2023-10-03 01:30:00,-3.667,-999.0,-999.0,7340.0,-10.08,0.0,0.0,0.0,Night
2023-10-03 01:45:00,-3.333,-999.0,-999.0,7343.333,-10.117,0.0,0.0,0.0,Night
2023-10-03 02:00:00,-4.0,-999.0,-999.0,7340.0,-10.097,0.0,0.0,0.0,Night
2023-10-03 02:15:00,-4.333,-999.0,-999.0,7323.333,-10.057,0.0,0.0,0.0,Night
2023-10-03 02:30:00,-3.333,-999.0,-999.0,7310.0,-9.98,0.0,0.0,0.0,Night
2023-10-03 02:45:00,-3.0,-999.0,-999.0,7303.333,-9.98,0.0,0.0,0.0,Night
2023-10-03 03:00:00,-2.667,-999.0,-999.0,7310.0,-9.983,0.0,0.0,0.0,Night
2023-10-03 03:15:00,-3.0,-999.0,-999.0,7310.0,-9.98,0.0,0.0,0.0,Night
2023-10-03 03:30:00,-3.0,-999.0,-999.0,7300.0,-9.973,0.0,0.0,0.0,Night
2023-10-03 03:45:00,-4.667,-999.0,-999.0,7306.667,-9.987,0.0,0.0,0.0,Night
2023-10-03 04:00:00,-4.333,-999.0,-999.0,7296.667,-9.937,0.0,0.0,0.0,Night
2023-10-03 04:15:00,-4.0,-999.0,-999.0,7293.333,-9.917,0.0,0.0,0.0,Night
2023-10-03 04:30:00,-3.0,-999.0,-999.0,7290.0,-9.913,0.0,0.0,0.0,Night
2023-10-03 04:45:00,-3.0,-999.0,-999.0,7296.667,-9.927,0.0,0.0,0.0,Night
2023-10-03 05:00:00,-4.333,-999.0,-999.0,7290.0,-9.913,0.0,0.0,0.0,Night
2023-10-03 05:15:00,-3.667,-999.0,-999.0,7283.333,-9.893,0.0,0.0,0.0,Night
2023-10-03 05:30:00,-2.667,-999.0,-999.0,7263.333,-9.837,0.0,0.0,0.0,Night
2023-10-03 05:45:00,-3.333,-999.0,-999.0,7276.667,-9.857,0.0,0.0,0.0,Night
2023-10-03 06:00:00,-4.333,-999.0,-999.0,7296.667,-9.937,0.0,0.0,0.0,Night
2023-10-03 06:15:00,-4.667,-999.0,-999.0,7273.333,-9.843,0.0,0.0,0.0,Night
2023-10-03 06:30:00,-4.333,-999.0,-999.0,7256.667,-9.797,0.0,0.0,0.0,Night
2023-10-03 06:45:00,-4.333,-999.0,-999.0,7270.0,-9.817,0.0,0.0,0.0,Night
2023-10-03 07:00:00,-4.333,-999.0,-999.0,7263.333,-9.75,0.0,0.0,0.0,Night
2023-10-03 07:15:00,-0.667,-999.0,-999.0,7276.667,-9.757,0.0,0.0,0.0,Night
2023-10-03 07:30:00,8.0,-999.0,-999.0,7276.667,7.96,0.0,11.4,3.5,Day
2023-10-03 07:45:00,19.0,-999.0,-999.0,7293.333,109.177,35.267,54.833,52.033,Day
2023-10-03 08:00:00,30.0,-999.0,-999.0,7306.667,388.507,124.067,139.0,133.433,Day
2023-10-03 08:15:00,38.333,-999.0,-999.0,7323.333,677.39,210.0,244.433,231.8,Day
2023-10-03 08:30:00,47.333,-999.0,-999.0,7343.333,1024.087,345.033,350.6,338.333,Day
2023-10-03 08:45:00,68.333,-999.0,-999.0,7346.667,1341.6,451.367,455.8,444.667,Day
2023-10-03 09:00:00,236.0,-999.0,-999.0,7350.0,1711.877,573.333,574.467,568.933,Day
2023-10-03 09:15:00,427.667,-999.0,-999.0,7343.333,2044.15,681.933,693.333,684.033,Day
2023-10-03 09:30:00,488.667,-999.0,-999.0,7356.667,2356.403,782.233,799.233,794.933,Day
2023-10-03 09:45:00,547.0,-999.0,-999.0,7373.333,2595.397,861.233,882.067,887.733,Day
2023-10-03 10:00:00,601.0,-999.0,-999.0,7376.667,2836.383,943.767,963.767,973.2,Day
2023-10-03 10:15:00,656.0,-999.0,-999.0,7373.333,3064.093,1027.2,1043.167,1050.233,Day
2023-10-03 10:30:00,703.0,-999.0,-999.0,7370.0,3262.153,1094.9,1107.7,1116.833,Day
2023-10-03 10:45:00,746.333,-999.0,-999.0,7366.667,3437.077,1156.0,1167.6,1174.833,Day
2023-10-03 11:00:00,789.0,-999.0,-999.0,7380.0,3598.553,1212.6,1220.633,1228.533,Day
2023-10-03 11:15:00,836.667,-999.0,-999.0,7373.333,3601.417,1276.633,1172.2,1217.233,Day
2023-10-03 11:30:00,726.0,-999.0,-999.0,7360.0,3415.153,1126.267,1131.633,1193.267,Day
2023-10-03 11:45:00,460.667,-999.0,-999.0,7306.667,1724.05,688.967,519.2,511.533,Day
2023-10-03 12:00:00,1009.333,-999.0,-999.0,7380.0,4228.023,1464.1,1377.767,1443.7,Day
2023-10-03 12:15:00,981.333,-999.0,-999.0,7356.667,4270.573,1436.767,1451.167,1443.667,Day
2023-10-03 12:30:00,974.667,-999.0,-999.0,7363.333,4241.743,1431.7,1443.4,1430.933,Day
2023-10-03 12:45:00,963.667,-999.0,-999.0,7363.333,4209.797,1420.033,1434.367,1419.5,Day
2023-10-03 13:00:00,961.667,-999.0,-999.0,7336.667,4177.257,1421.467,1415.833,1405.867,Day
2023-10-03 13:15:00,969.667,-999.0,-999.0,7326.667,4198.693,1421.2,1433.667,1407.967,Day
2023-10-03 13:30:00,957.333,-999.0,-999.0,7333.333,4142.163,1405.167,1418.433,1386.167,Day
2023-10-03 13:45:00,950.0,-999.0,-999.0,7320.0,4089.797,1392.2,1401.633,1361.333,Day
2023-10-03 14:00:00,933.0,-999.0,-999.0,7306.667,4034.48,1375.533,1387.467,1341.333,Day
2023-10-03 14:15:00,908.333,-999.0,-999.0,7293.333,3917.66,1339.833,1348.8,1294.8,Day
2023-10-03 14:30:00,884.667,-999.0,-999.0,7310.0,3840.527,1315.767,1324.767,1268.167,Day
2023-10-03 14:45:00,874.0,-999.0,-999.0,7290.0,3618.04,1267.6,1288.9,1128.833,Day
2023-10-03 15:00:00,818.0,-999.0,-999.0,7280.0,3287.427,1198.233,1064.4,1069.067,Day
2023-10-03 15:15:00,796.333,-999.0,-999.0,7266.667,3467.147,1199.433,1197.633,1134.933,Day
2023-10-03 15:30:00,770.667,-999.0,-999.0,7266.667,3350.853,1161.333,1161.033,1091.367,Day
2023-10-03 15:45:00,727.0,-999.0,-999.0,7263.333,3167.3,1102.033,1101.933,1022.4,Day
2023-10-03 16:00:00,665.333,-999.0,-999.0,7253.333,2910.413,1021.733,1016.3,923.733,Day
2023-10-03 16:15:00,599.667,-999.0,-999.0,7273.333,2591.34,910.767,903.367,815.367,Day
2023-10-03 16:30:00,539.333,-999.0,-999.0,7270.0,2333.217,821.633,814.167,724.733,Day
2023-10-03 16:45:00,477.0,-999.0,-999.0,7316.667,2062.487,734.467,720.733,627.267,Day
