Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Inverter 1, AC Active Power (Total)",Day/Night
2023-10-02 07:30:00,14.6431,52.58297,3.394801,7.245073,29.4041,30.9,Day
2023-10-02 07:45:00,24.4709,53.16824,2.794553,7.277257,53.3187,54.6333,Day
2023-10-02 08:00:00,39.1666,53.48354,2.292238,7.286083,89.7188,89.7333,Day
2023-10-02 08:15:00,83.8904,54.04951,2.293611,7.254277,210.907,211.067,Day
2023-10-02 08:30:00,107.0995,55.00915,2.939583,7.267933,267.698,270.033,Day
2023-10-02 08:45:00,99.103,55.37061,2.637102,7.279903,249.029,248.967,Day
2023-10-02 09:00:00,143.157,56.48578,3.205112,7.294817,378.524,378.167,Day
2023-10-02 09:15:00,136.6585,57.6039,3.599459,7.30213,352.689,353.9,Day
2023-10-02 09:30:00,166.351,57.80667,3.814996,7.326887,432.875,433.633,Day
2023-10-02 09:45:00,168.0835,57.92301,4.687996,7.32509,429.571,429.967,Day
2023-10-02 10:00:00,163.802,58.23803,5.059578,7.329577,413.228,416.367,Day
2023-10-02 10:15:00,173.7995,58.68711,5.070265,7.336693,454.533,452.133,Day
2023-10-02 10:30:00,269.1595,59.96978,5.385798,7.341917,706.808,708.8,Day
2023-10-02 10:45:00,189.305,60.45323,4.693343,7.323457,477.814,482.533,Day
2023-10-02 11:00:00,141.0515,59.9625,5.074611,7.300523,361.678,363.6,Day
2023-10-02 11:15:00,112.012,59.57145,5.02453,7.293423,291.174,292.433,Day
2023-10-02 11:30:00,96.3614,59.08701,5.919539,7.290533,247.527,249.767,Day
2023-10-02 11:45:00,89.51195,58.95734,5.567358,7.313923,229.071,230.333,Day
2023-10-02 12:00:00,95.43275,59.13439,4.773372,7.336523,246.184,247.8,Day
2023-10-02 12:15:00,83.97635,59.23852,4.696698,7.328207,214.99,217.0,Day
2023-10-02 12:30:00,111.169,59.63499,4.84396,7.330646,296.555,296.0,Day
2023-10-02 12:45:00,119.6695,59.37917,4.756474,7.332703,319.194,320.9,Day
2023-10-02 13:00:00,108.076,59.36909,4.89454,7.29846,287.675,289.333,Day
2023-10-02 13:15:00,114.5375,59.29263,4.460822,7.280907,308.166,309.033,Day
2023-10-02 13:30:00,193.077,59.90184,5.243256,7.299067,530.409,526.633,Day
2023-10-02 13:45:00,225.2325,61.23132,6.88206,7.297793,582.742,584.7,Day
2023-10-02 14:00:00,187.1985,61.82066,6.626557,7.28857,472.483,477.167,Day
2023-10-02 14:15:00,143.963,61.69064,6.866524,7.28124,375.797,376.4,Day
2023-10-02 14:30:00,181.106,60.81053,6.540677,7.30833,475.386,476.0,Day
2023-10-02 14:45:00,141.001,60.62455,6.879698,7.30921,363.748,366.833,Day
2023-10-02 15:00:00,94.4325,60.86716,6.784006,7.29856,235.271,238.167,Day
2023-10-02 15:15:00,75.5323,60.61793,6.651779,7.299673,190.761,191.733,Day
2023-10-02 15:30:00,72.5346,58.95401,5.753277,7.308073,175.922,178.833,Day
2023-10-02 15:45:00,63.51275,57.76619,4.730375,7.314307,160.081,161.167,Day
2023-10-02 16:00:00,84.47495,57.48586,5.409908,7.31852,210.932,212.933,Day
2023-10-02 16:15:00,49.72125,57.38142,5.890001,7.317803,117.749,119.533,Day
2023-10-02 16:30:00,45.5099,57.23846,6.682227,7.325453,106.235,108.533,Day
2023-10-02 16:45:00,49.69815,57.27403,7.442909,7.32468,121.798,122.7,Day
2023-10-02 17:00:00,62.29165,57.2675,6.885413,7.32718,151.766,153.567,Day
2023-10-02 17:15:00,27.8585,57.06387,5.882272,7.330977,59.0706,61.6667,Day
2023-10-02 17:30:00,33.62675,56.86686,6.07005,7.309793,76.142,77.5667,Day
2023-10-02 17:45:00,28.69775,56.74604,6.020343,7.307106,58.871,61.1,Day
2023-10-02 18:00:00,16.22475,56.48189,6.994019,7.30723,32.1354,33.7333,Day
2023-10-02 18:15:00,9.388745,56.30905,8.497746,7.301677,13.9428,15.9,Day
2023-10-02 18:30:00,3.75807,56.22613,7.539469,7.304104,1.18188,3.33333,Day
2023-10-02 18:45:00,0.9204875,56.18961,7.56917,7.300697,-2.52069,0.0,Night
2023-10-02 19:00:00,0.02969323,56.4173,7.284583,7.29879,-2.54131,0.0,Night
2023-10-02 19:15:00,0.0,56.5484,7.649154,7.30794,-2.54885,0.0,Night
2023-10-02 19:30:00,0.0,56.66636,5.870468,7.316787,-2.55009,0.0,Night
2023-10-02 19:45:00,0.0,56.87524,6.934874,7.300513,-2.53908,0.0,Night
2023-10-02 20:00:00,0.0,57.1841,7.842699,7.277723,-2.52976,0.0,Night
2023-10-02 20:15:00,0.0003679915,57.41386,7.990119,7.276047,-2.52814,0.0,Night
2023-10-02 20:30:00,0.000669625,57.53187,8.636934,7.279867,-2.52832,0.0,Night
2023-10-02 20:45:00,0.0,57.68314,8.258024,7.290023,-2.53458,0.0,Night
2023-10-02 21:00:00,0.0,57.87199,9.326923,7.302023,-2.5414,0.0,Night
2023-10-02 21:15:00,0.0,57.90204,8.478487,7.311667,-2.54701,0.0,Night
2023-10-02 21:30:00,0.0,57.94464,8.536274,7.28429,-2.53155,0.0,Night
2023-10-02 21:45:00,0.0,58.12938,8.788674,7.265644,-2.52168,0.0,Night
2023-10-02 22:00:00,0.0,58.23804,8.264609,7.273263,-2.52405,0.0,Night
2023-10-02 22:15:00,0.0,58.16401,6.730194,7.281086,-2.53159,0.0,Night
2023-10-02 22:30:00,0.0,58.1846,6.580941,7.290707,-2.53743,0.0,Night
2023-10-02 22:45:00,0.0,58.30507,6.533545,7.30496,-2.54842,0.0,Night
2023-10-02 23:00:00,0.0,58.45021,5.724195,7.25351,-2.51294,0.0,Night
2023-10-02 23:15:00,0.0,58.54413,6.325582,7.257977,-2.51688,0.0,Night
2023-10-02 23:30:00,0.0,58.63525,6.493209,7.27233,-2.52678,0.0,Night
2023-10-02 23:45:00,0.0,58.65469,6.331151,7.278243,-2.53262,0.0,Night
2023-10-03 00:00:00,0.0,58.65638,6.493079,7.216697,-2.50007,0.0,Night
2023-10-03 00:15:00,0.0,58.63399,6.085834,7.210146,-2.49618,0.0,Night
2023-10-03 00:30:00,0.0,58.65964,5.187207,7.220817,-2.50166,0.0,Night
2023-10-03 00:45:00,0.0,58.67526,4.692349,7.228527,-2.50709,0.0,Night
2023-10-03 01:00:00,0.0,58.62875,5.693249,7.236227,-2.51033,0.0,Night
2023-10-03 01:15:00,0.0,58.47397,4.362151,7.23995,-2.51559,0.0,Night
2023-10-03 01:30:00,0.0,58.43946,4.233277,7.249586,-2.52165,0.0,Night
2023-10-03 01:45:00,0.0,58.27111,4.093842,7.249927,-2.52004,0.0,Night
2023-10-03 02:00:00,0.0,58.10555,4.068327,7.261793,-2.52738,0.0,Night
2023-10-03 02:15:00,0.0,58.13173,3.215717,7.26239,-2.52627,0.0,Night
2023-10-03 02:30:00,0.0,58.13566,4.502208,7.25764,-2.52496,0.0,Night
2023-10-03 02:45:00,0.0,58.12484,4.154986,7.259817,-2.52539,0.0,Night
2023-10-03 03:00:00,0.0,58.12842,3.840321,7.26157,-2.52746,0.0,Night
2023-10-03 03:15:00,0.0,58.14209,3.92806,7.25402,-2.52143,0.0,Night
2023-10-03 03:30:00,0.0,58.14921,3.492848,7.25743,-2.52415,0.0,Night
2023-10-03 03:45:00,0.0,58.2019,4.487675,7.25708,-2.52291,0.0,Night
2023-10-03 04:00:00,0.0,58.14491,3.866171,7.256374,-2.52326,0.0,Night
2023-10-03 04:15:00,0.0,57.99072,2.668665,7.250423,-2.51671,0.0,Night
2023-10-03 04:30:00,0.0,58.02505,3.039748,7.24545,-2.51314,0.0,Night
2023-10-03 04:45:00,0.0,58.18761,3.577606,7.23295,-2.50448,0.0,Night
2023-10-03 05:00:00,0.0,58.2003,3.100517,7.22722,-2.50554,0.0,Night
2023-10-03 05:15:00,0.0,58.17684,3.115023,7.223997,-2.50791,0.0,Night
2023-10-03 05:30:00,0.0,58.23473,3.557102,7.222563,-2.5072,0.0,Night
2023-10-03 05:45:00,0.0,58.22114,3.126865,7.26272,-2.5222,0.0,Night
2023-10-03 06:00:00,0.0,58.22715,3.116799,7.228507,-2.50209,0.0,Night
2023-10-03 06:15:00,0.0,58.22645,2.981534,7.2238,-2.50532,0.0,Night
2023-10-03 06:30:00,0.0,58.15749,2.695633,7.223363,-2.49914,0.0,Night
2023-10-03 06:45:00,0.007992845,58.12896,3.309923,7.249677,-2.5141,0.0,Night
2023-10-03 07:00:00,1.720765,58.07757,2.859552,7.28027,-2.1108,0.333333,Night
2023-10-03 07:15:00,6.73907,57.94444,2.205368,7.266617,9.45808,11.1333,Day
2023-10-03 07:30:00,13.5176,58.11634,2.207731,7.247396,23.8413,25.5,Day
2023-10-03 07:45:00,26.09195,58.19526,2.899806,7.264473,53.1075,54.4333,Day
2023-10-03 08:00:00,43.85205,58.14655,2.747132,7.312073,101.132,101.833,Day
2023-10-03 08:15:00,75.94755,58.68167,2.469329,7.325203,188.699,188.1,Day
2023-10-03 08:30:00,168.6,59.5801,2.85806,7.334414,496.431,494.3,Day
2023-10-03 08:45:00,190.8125,61.01602,3.767251,7.327773,530.671,535.6,Day
2023-10-03 09:00:00,215.07,61.12967,4.258755,7.346073,624.594,623.133,Day
2023-10-03 09:15:00,261.937,61.94318,3.918488,7.299547,774.147,776.3,Day
2023-10-03 09:30:00,287.9445,62.53028,3.01216,7.289997,862.999,872.467,Day
2023-10-03 09:45:00,291.356,63.08002,3.810496,7.2954,810.328,806.867,Day
2023-10-03 10:00:00,283.383,63.67041,3.44277,7.286753,761.039,762.5,Day
2023-10-03 10:15:00,255.2305,63.68456,2.927461,7.265336,633.361,640.0,Day
2023-10-03 10:30:00,133.112,63.0414,2.464607,7.25077,313.312,316.2,Day
2023-10-03 10:45:00,130.966,62.89831,1.357696,7.24666,329.783,329.833,Day
2023-10-03 11:00:00,174.549,63.32088,1.006746,7.269263,436.529,437.2,Day
2023-10-03 11:15:00,144.2345,62.75408,2.275957,7.26177,332.872,336.233,Day
2023-10-03 11:30:00,130.137,61.45234,2.061834,7.257693,337.364,337.5,Day
2023-10-03 11:45:00,146.0665,61.85732,1.547392,7.247977,365.298,366.533,Day
2023-10-03 12:00:00,174.0855,62.06949,1.659682,7.254,435.955,435.7,Day
2023-10-03 12:15:00,141.5215,62.44331,2.202907,7.255327,319.559,325.167,Day
2023-10-03 12:30:00,79.13835,61.62013,3.404366,7.28159,177.436,179.2,Day
2023-10-03 12:45:00,88.70595,60.47155,3.054785,7.28062,227.15,227.4,Day
2023-10-03 13:00:00,145.1695,60.92159,3.388958,7.299083,376.686,374.267,Day
2023-10-03 13:15:00,457.297,62.87063,2.82302,7.32561,1216.85,1221.4,Day
2023-10-03 13:30:00,360.008,64.87896,2.013367,7.33797,1013.93,1018.67,Day
2023-10-03 13:45:00,588.0005,66.60091,2.929644,7.347223,1596.3,1590.3,Day
2023-10-03 14:00:00,627.5805,68.92527,2.823273,7.32007,1601.66,1612.2,Day
2023-10-03 14:15:00,378.6005,67.69971,2.519039,7.293593,953.852,964.633,Day
2023-10-03 14:30:00,349.1565,66.82404,2.897428,7.299343,1008.9,997.233,Day
2023-10-03 14:45:00,639.056,68.31392,3.404243,7.32405,1755.34,1772.2,Day
2023-10-03 15:00:00,586.2845,69.19995,3.161536,7.313797,1605.55,1612.27,Day
2023-10-03 15:15:00,711.8775,68.87786,2.944307,7.320037,1896.66,1894.53,Day
2023-10-03 15:30:00,428.3525,69.2659,2.007402,7.308303,970.482,1001.47,Day
2023-10-03 15:45:00,311.9175,68.93185,1.886484,7.309037,851.565,836.767,Day
2023-10-03 16:00:00,182.561,68.00916,2.063857,7.291293,473.134,458.3,Day
2023-10-03 16:15:00,153.1795,67.47053,1.995135,7.286527,351.439,360.1,Day
2023-10-03 16:30:00,361.3795,67.74731,1.173148,7.29449,1102.15,1087.1,Day
2023-10-03 16:45:00,368.319,68.35244,1.47091,7.297767,1035.53,1041.47,Day
2023-10-03 17:00:00,310.6085,68.54623,1.845881,7.306387,863.173,867.567,Day
2023-10-03 17:15:00,257.7655,68.10591,2.189589,7.321203,697.278,701.067,Day
2023-10-03 17:30:00,204.438,67.65382,2.4825,7.312257,528.441,532.167,Day
2023-10-03 17:45:00,151.1715,67.13345,1.714363,7.305953,366.887,370.533,Day
2023-10-03 18:00:00,100.6344,66.6749,1.595308,7.316547,215.085,218.7,Day
2023-10-03 18:15:00,49.96785,65.83181,2.014858,7.305387,82.5531,85.6,Day
2023-10-03 18:30:00,17.5141,64.98209,1.565731,7.302917,21.8757,24.2333,Day
2023-10-03 18:45:00,2.6134,62.95334,0.861469,7.3048,0.109908,2.43333,Day
2023-10-03 19:00:00,0.009262645,61.62163,1.346015,7.303633,-2.52787,0.0,Night
2023-10-03 19:15:00,0.0,60.3905,0.9272901,7.29468,-2.5259,0.0,Night
2023-10-03 19:30:00,0.0,58.39648,0.5773779,7.297,-2.52236,0.0,Night
2023-10-03 19:45:00,0.0,57.03804,0.6820168,7.302907,-2.52148,0.0,Night
2023-10-03 20:00:00,0.0,56.23335,1.008951,7.312237,-2.52845,0.0,Night
2023-10-03 20:15:00,0.0,57.31921,1.287532,7.323673,-2.53522,0.0,Night
2023-10-03 20:30:00,0.0,57.45369,1.649492,7.310894,-2.53204,0.0,Night
2023-10-03 20:45:00,0.0,56.34124,1.480603,7.30109,-2.52541,0.0,Night
2023-10-03 21:00:00,0.0,55.76666,1.544108,7.302803,-2.52803,0.0,Night
2023-10-03 21:15:00,0.0,56.00282,1.865729,7.309477,-2.52898,0.0,Night
2023-10-03 21:30:00,0.0,55.78534,1.454879,7.305693,-2.52563,0.0,Night
2023-10-03 21:45:00,0.0,54.72908,1.197258,7.30436,-2.52803,0.0,Night
2023-10-03 22:00:00,0.0,53.85112,0.6373132,7.250217,-2.4984,0.0,Night
2023-10-03 22:15:00,0.0,53.37439,0.6569137,7.226753,-2.48695,0.0,Night
2023-10-03 22:30:00,0.0,53.07452,0.9085689,7.242443,-2.49648,0.0,Night
2023-10-03 22:45:00,0.0,53.69115,0.9987919,7.251093,-2.49819,0.0,Night
2023-10-03 23:00:00,0.0,53.70307,1.818753,7.225557,-2.48783,0.0,Night
2023-10-03 23:15:00,0.0,53.30714,2.568016,7.233907,-2.49469,0.0,Night
2023-10-03 23:30:00,0.0,53.42139,1.922701,7.245303,-2.50523,0.0,Night
2023-10-03 23:45:00,0.0,52.14567,1.290712,7.255403,-2.51208,0.0,Night
2023-10-04 00:00:00,0.0,51.31533,0.7803177,7.255527,-2.50915,0.0,Night
2023-10-04 00:15:00,0.0,51.5621,1.356081,7.260887,-2.51526,0.0,Night
2023-10-04 00:30:00,0.0,52.11907,1.623534,7.267287,-2.51625,0.0,Night
2023-10-04 00:45:00,0.0,52.85186,1.803353,7.268547,-2.51228,0.0,Night
2023-10-04 01:00:00,0.0,53.18452,2.489088,7.278613,-2.51847,0.0,Night
2023-10-04 01:15:00,0.0,53.83848,2.813941,7.289387,-2.53016,0.0,Night
2023-10-04 01:30:00,0.0,54.48339,2.625915,7.29255,-2.53447,0.0,Night
2023-10-04 01:45:00,0.0,54.75398,2.374756,7.27101,-2.52456,0.0,Night
2023-10-04 02:00:00,0.0,54.35452,2.038097,7.249703,-2.51092,0.0,Night
2023-10-04 02:15:00,0.0,53.95316,2.459013,7.25466,-2.51312,0.0,Night
2023-10-04 02:30:00,0.0,53.46104,3.077526,7.25789,-2.51813,0.0,Night
2023-10-04 02:45:00,0.0,53.22373,2.593978,7.262253,-2.5192,0.0,Night
2023-10-04 03:00:00,0.0,52.55127,1.974096,7.263037,-2.52155,0.0,Night
2023-10-04 03:15:00,0.0,51.99267,1.52994,7.261267,-2.5235,0.0,Night
2023-10-04 03:30:00,0.0,51.47586,1.280522,7.262653,-2.52285,0.0,Night
2023-10-04 03:45:00,0.0,51.34656,1.543735,7.26454,-2.52517,0.0,Night
2023-10-04 04:00:00,0.0,51.13134,1.577288,7.263097,-2.52172,0.0,Night
2023-10-04 04:15:00,0.0,51.16345,1.699031,7.265157,-2.52185,0.0,Night
2023-10-04 04:30:00,0.0,51.6906,2.391245,7.264403,-2.5207,0.0,Night
2023-10-04 04:45:00,0.0,52.21287,2.370282,7.22072,-2.49839,0.0,Night
