Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Sandy River - Inverter 10 - AC power [W] - P_AC,Sandy River - Inverter 5 - AC power [W] - P_AC,Sandy River - Inverter 8 - AC power [W] - P_AC,Sandy River - Inverter 9 - AC power [W] - P_AC,Sandy River - Inverter 6 - AC power [W] - P_AC,Sandy River - Inverter 3 - AC power [W] - P_AC,Sandy River - Inverter 2 - AC power [W] - P_AC,Sandy River - Inverter 1 - AC power [W] - P_AC,Sandy River - Inverter 7 - AC power [W] - P_AC,Sandy River - Inverter 4 - AC power [W] - P_AC,Day/Night
2023-10-08 20:15:00,-1.914,15.421,1.206,12790.841,-229.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 20:30:00,-1.371,15.867,1.499,12794.691,-310.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 20:45:00,-1.029,16.45,1.59,12783.312,-385.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:00:00,-2.146,16.163,1.08,12792.613,-419.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:15:00,-3.0,14.667,0.862,12807.533,-414.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:30:00,-2.958,13.44,0.504,12778.209,-627.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:45:00,-2.564,12.983,0.941,12786.237,-447.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:00:00,-2.0,12.83,0.793,12807.046,-436.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:15:00,-1.881,12.582,0.799,12809.535,-549.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:30:00,-1.489,12.539,0.54,12777.789,-772.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:45:00,-1.483,12.193,0.571,12792.996,-1994.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 23:00:00,-1.351,12.547,1.265,12808.821,-2021.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 23:15:00,-2.0,12.069,1.036,12757.186,-2101.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 23:30:00,-1.162,12.047,0.92,12737.249,-2173.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 23:45:00,-1.107,12.15,1.046,12758.843,-2144.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 00:00:00,-1.687,11.907,1.01,12775.669,-2209.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 00:15:00,-1.595,11.734,0.951,12783.701,-2170.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 00:30:00,-1.899,11.543,0.961,12784.343,-2204.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 00:45:00,-1.755,11.327,0.539,12784.979,-2201.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 01:00:00,-1.193,11.173,0.683,12802.971,-2009.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 01:15:00,-1.007,11.459,1.062,12811.281,-2026.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 01:30:00,-1.0,11.557,0.952,12822.237,-2013.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 01:45:00,-0.679,11.665,0.867,12794.698,-2129.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 02:00:00,-1.0,11.529,0.701,12759.206,-2304.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 02:15:00,-1.0,11.573,0.908,12746.983,-2331.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 02:30:00,-1.496,11.273,0.596,12727.642,-2336.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 02:45:00,-2.0,10.523,0.505,12734.456,-2374.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 03:00:00,-1.637,10.619,0.857,12725.397,-1659.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 03:15:00,-1.005,10.839,0.836,12721.853,-878.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 03:30:00,-1.432,10.443,0.709,12746.305,-863.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 03:45:00,-1.0,10.579,0.657,12746.727,-896.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 04:00:00,-1.0,10.507,0.599,12734.876,-832.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 04:15:00,-0.734,10.755,1.086,12724.491,-838.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 04:30:00,-0.106,11.279,1.331,12732.041,-2006.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 04:45:00,0.0,11.85,1.336,12751.365,-2351.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 05:00:00,0.0,11.931,1.113,12758.0,-2403.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 05:15:00,0.0,11.933,1.131,12728.065,-2438.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 05:30:00,0.0,11.905,0.996,12709.409,-2386.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 05:45:00,0.0,12.011,1.121,12709.928,-2395.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 06:00:00,0.0,12.097,1.381,12705.457,-2437.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 06:15:00,0.0,12.45,1.953,12713.392,-2336.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 06:30:00,0.0,12.506,1.622,12754.622,-2333.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 06:45:00,-0.203,12.406,1.693,12792.463,-2319.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 07:00:00,0.0,12.353,1.379,12794.019,-2277.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 07:15:00,0.0,12.236,1.274,12784.174,-2211.733,34.418,31.667,32.2,0.0,0.0,55.0,31.223,86.667,0.0,264.0,Night
2023-10-09 07:30:00,0.635,12.497,1.545,12794.097,-1179.213,108.056,49.0,99.717,105.93,55.4,91.5,135.5,199.833,45.825,151.833,Night
2023-10-09 07:45:00,1.842,12.521,1.199,12780.599,1609.819,377.17,286.367,364.328,391.243,306.8,323.267,360.267,510.633,308.267,406.233,Unknown
2023-10-09 08:00:00,7.595,12.386,1.032,12804.728,12657.379,1503.271,1283.7,1458.121,1526.043,1365.967,1348.633,1350.367,1765.9,1346.8,1530.0,Day
2023-10-09 08:15:00,35.016,12.624,0.719,12784.372,73508.762,8247.019,7256.867,7967.091,8171.393,7117.8,7542.0,7212.033,8615.3,7104.2,7704.5,Day
2023-10-09 08:30:00,53.815,13.503,0.855,12774.653,115119.327,13169.029,11340.667,12609.699,12871.153,10210.0,12001.1,11503.533,13395.6,10432.4,12275.4,Day
2023-10-09 08:45:00,64.943,14.317,0.443,12781.209,142058.043,15963.564,14037.5,15356.165,15629.671,13349.233,14554.033,13894.667,16207.833,13513.533,14793.233,Day
2023-10-09 09:00:00,69.306,15.371,0.275,12768.278,155345.502,17304.266,15488.767,16582.485,16913.333,15342.433,15723.533,14994.967,17547.333,15423.267,15921.567,Day
2023-10-09 09:15:00,37.096,15.325,0.687,12738.795,82434.809,9183.273,8336.633,8652.665,8930.57,8977.233,8108.6,7979.933,9467.2,8890.267,8468.8,Day
2023-10-09 09:30:00,28.815,15.062,0.551,12755.361,66605.139,7241.879,6905.567,6791.727,7030.908,8094.0,6325.367,6318.667,7576.3,7869.767,6718.933,Day
2023-10-09 09:45:00,33.091,15.149,1.035,12767.322,84018.148,8889.333,8712.267,8278.528,8515.151,10765.833,7836.033,7736.033,9047.367,10451.4,8131.733,Day
2023-10-09 10:00:00,42.38,15.415,0.671,12746.49,107691.01,11418.567,11096.267,10684.182,10973.637,13241.633,10191.2,9995.233,11600.433,12900.867,10445.833,Day
2023-10-09 10:15:00,52.445,16.012,1.067,12772.446,133580.93,14031.315,13608.7,13232.061,13539.837,15902.6,12582.167,12286.167,14216.667,15645.8,12870.978,Day
2023-10-09 10:30:00,65.686,16.567,1.123,12763.711,172594.201,17753.999,17621.2,16777.097,17096.303,21513.5,15940.2,15412.033,17849.867,21022.667,16111.567,Day
2023-10-09 10:45:00,73.111,17.225,1.135,12752.129,187787.672,19472.703,19147.1,18511.835,18892.588,22492.967,17636.8,16976.667,19666.667,22068.4,17833.0,Day
2023-10-09 11:00:00,68.098,17.277,1.264,12756.702,167404.701,17667.272,16945.467,16809.696,17161.273,19100.3,16049.5,15377.267,17856.967,18822.933,16195.633,Day
2023-10-09 11:15:00,89.287,17.545,1.429,12740.909,211294.139,22777.697,21121.633,21693.171,22186.673,21883.3,20760.0,19838.667,22948.833,21865.267,21051.467,Day
2023-10-09 11:30:00,74.808,17.731,1.413,12756.735,173433.5,18915.757,17275.5,18057.152,18469.09,17249.2,17328.667,16550.133,19122.467,17344.3,17639.767,Day
2023-10-09 11:45:00,77.863,17.318,1.204,12756.878,191435.773,20419.03,19164.433,19620.606,19985.782,20457.867,18754.123,17753.6,20775.433,20313.333,18808.067,Day
2023-10-09 12:00:00,96.559,17.428,0.313,12765.558,229045.941,25339.515,22684.333,24249.728,24697.575,21623.9,23224.6,22000.533,25460.367,21906.067,23460.033,Day
2023-10-09 12:15:00,102.218,17.9,0.497,12763.679,241043.6,26686.139,23875.633,25710.563,26169.653,22870.333,24463.533,23155.6,26860.0,23165.533,24661.967,Day
2023-10-09 12:30:00,92.819,17.525,0.777,12767.566,217239.991,24133.151,21541.4,23224.302,23671.94,20495.067,22168.267,21036.0,24317.667,20657.7,22400.167,Day
2023-10-09 12:45:00,92.458,16.901,1.077,12763.77,218342.339,24189.212,21669.567,23268.084,23673.755,20770.633,22218.833,21061.733,24393.267,20958.367,22488.733,Day
2023-10-09 13:00:00,108.763,16.781,0.974,12746.205,255035.352,28051.817,25300.1,27112.809,27573.151,24621.2,25719.7,24276.467,28223.767,24751.1,25871.433,Day
2023-10-09 13:15:00,163.545,17.481,1.18,12779.869,382721.959,41888.764,37706.667,40698.001,41255.697,36387.7,38535.967,36211.067,41929.3,36735.8,38736.967,Day
2023-10-09 13:30:00,171.489,18.069,1.374,12790.597,401334.415,44001.333,39677.767,42594.849,43173.274,38349.833,40378.867,37995.6,43635.5,38694.733,40727.6,Day
2023-10-09 13:45:00,87.891,17.147,1.475,12760.215,204885.465,22552.121,20318.733,21820.484,22069.895,20120.033,20619.433,19646.8,22750.522,20217.233,20928.0,Day
2023-10-09 14:00:00,103.46,17.189,0.796,12779.725,241490.399,26241.515,23993.733,25542.485,25862.645,24077.367,24242.0,22848.6,26676.4,24081.6,24386.633,Day
2023-10-09 14:15:00,88.183,17.723,1.085,12761.878,205483.47,22388.971,20531.311,21563.879,21929.995,21110.6,20465.355,19385.633,22452.933,21113.267,20648.367,Day
2023-10-09 14:30:00,62.579,16.537,1.039,12769.807,145804.632,15942.971,14609.067,15383.273,15634.728,15477.133,14432.233,13805.167,15986.267,15400.533,14632.7,Day
2023-10-09 14:45:00,52.512,16.32,0.669,12772.081,121517.853,13320.483,12227.433,12656.781,12921.193,13296.633,11953.967,11527.633,13351.567,13202.6,12262.267,Day
2023-10-09 15:00:00,28.094,16.066,0.494,12760.437,60801.686,6685.938,6069.233,6505.88,6591.627,6729.567,5999.733,5943.033,7103.8,6522.233,6256.367,Day
2023-10-09 15:15:00,38.889,15.679,0.45,12765.977,85401.296,9143.152,8592.033,8896.425,8971.49,9792.333,8317.4,8100.9,9542.4,9577.4,8562.5,Day
2023-10-09 15:30:00,123.515,16.713,0.682,12778.087,282443.374,29312.243,28185.3,29053.15,29114.083,31788.467,27099.433,25612.033,29956.0,31118.033,26989.467,Day
2023-10-09 15:45:00,136.137,19.053,0.718,12778.665,321641.297,33316.901,32466.167,32298.484,32478.463,37520.633,30469.933,29047.6,33267.8,37104.0,30714.133,Day
2023-10-09 16:00:00,52.591,19.537,0.754,12737.929,126041.803,13202.667,12985.767,12231.88,12395.517,15966.6,11652.633,11617.333,13088.433,15647.2,12242.733,Day
2023-10-09 16:15:00,34.745,17.941,0.509,12744.268,78843.847,8392.473,8007.433,8130.122,8244.859,9524.022,7440.933,7344.267,8760.2,9290.367,7762.867,Day
2023-10-09 16:30:00,44.371,17.555,0.674,12740.597,98566.961,10638.686,10076.467,10167.213,10329.625,11756.1,9430.6,9181.167,10678.167,11575.233,9751.367,Day
2023-10-09 16:45:00,37.595,17.384,1.004,12736.965,79681.559,8805.243,8116.7,8274.363,8531.241,8969.1,7866.0,7643.033,8867.167,8942.8,8254.433,Day
2023-10-09 17:00:00,32.583,16.861,1.355,12725.114,64774.459,7243.863,6555.233,6913.333,7129.151,6851.1,6568.2,6386.833,7506.1,6790.967,6889.867,Day
2023-10-09 17:15:00,23.107,16.458,1.68,12737.618,42003.327,4872.263,4266.4,4537.12,4791.698,4353.2,4276.367,4207.0,5106.833,4288.667,4609.9,Day
2023-10-09 17:30:00,53.013,15.853,1.643,12747.662,118400.145,13328.789,11737.2,12855.819,13162.0,11642.733,11873.2,11211.767,13257.2,11680.333,12068.333,Day
2023-10-09 17:45:00,61.491,15.929,1.624,12755.003,136127.261,14883.061,13677.3,14465.181,14820.031,13758.733,13797.467,13022.655,15509.067,13784.1,13977.267,Day
2023-10-09 18:00:00,48.377,15.321,2.175,12750.593,102464.918,11141.879,10408.5,10793.88,11106.581,10952.333,10281.3,9715.167,11589.567,10861.633,10409.967,Day
2023-10-09 18:15:00,24.891,14.332,1.583,12763.169,47177.154,5323.249,4732.333,5051.393,5258.423,4979.033,4761.833,4719.8,5690.933,4944.967,5103.2,Day
2023-10-09 18:30:00,6.008,13.621,1.576,12751.691,7393.577,965.853,762.767,932.484,1014.667,804.067,852.867,922.0,1280.567,806.2,1119.667,Day
2023-10-09 18:45:00,1.357,13.654,1.967,12740.618,-640.395,143.031,106.533,191.285,199.637,135.2,146.833,182.2,330.767,116.967,258.9,Unknown
2023-10-09 19:00:00,0.0,13.509,1.495,12746.777,-3213.158,20.0,18.889,20.0,20.0,20.0,18.889,20.0,30.633,20.0,21.833,Night
2023-10-09 19:15:00,-0.052,13.455,0.922,12753.046,-2112.272,17.333,0.0,12.12,17.777,13.333,0.0,20.0,20.0,20.0,13.333,Night
2023-10-09 19:30:00,0.0,13.33,0.805,12763.853,-1966.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 19:45:00,-0.894,13.245,0.854,12774.393,-1919.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:00:00,-1.0,13.019,0.615,12783.94,-1975.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:15:00,-1.452,12.497,0.667,12780.859,-1988.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:30:00,-1.0,12.267,0.655,12797.227,-1798.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:45:00,-0.654,12.294,0.711,12799.805,-609.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:00:00,0.0,12.435,0.742,12774.947,-600.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:15:00,-0.691,12.121,0.64,12774.565,-677.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:30:00,-0.313,11.911,1.035,12755.305,-628.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:45:00,-0.203,12.151,0.801,12745.497,-685.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:00:00,-1.326,11.584,0.639,12690.947,-1359.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:15:00,-1.211,11.124,0.405,12681.464,-2148.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:30:00,-0.763,11.193,0.129,12717.151,-2098.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:45:00,0.0,11.418,0.321,12741.401,-2160.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:00:00,-0.721,11.399,0.572,12754.145,-2134.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:15:00,-0.921,11.241,0.646,12768.912,-2123.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:30:00,-1.871,10.31,0.741,12785.569,-2122.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:45:00,-1.867,9.962,0.752,12797.479,-2177.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:00:00,-2.523,8.875,0.545,12800.056,-2134.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:15:00,-1.238,8.603,0.381,12713.015,-2272.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:30:00,-0.706,9.349,0.617,12698.555,-2318.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:45:00,-1.0,9.416,0.64,12714.149,-2315.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:00:00,-0.104,9.966,1.097,12724.475,-2286.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:15:00,0.0,10.376,0.535,12732.693,-2246.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:30:00,-0.576,10.259,0.641,12747.459,-2295.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:45:00,-1.0,10.063,0.623,12754.139,-2294.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:00:00,-1.0,10.097,0.723,12751.576,-2267.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:15:00,-1.0,10.085,0.561,12758.876,-2283.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:30:00,-1.0,10.154,0.922,12768.261,-2296.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:45:00,-0.119,10.414,1.771,12776.887,-2282.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:00:00,-1.0,10.534,1.699,12774.602,-2267.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:15:00,-1.0,10.427,1.227,12774.087,-2204.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:30:00,-1.0,10.424,1.996,12738.507,-2279.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:45:00,-1.0,10.521,2.375,12720.369,-2268.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:00:00,-0.623,10.596,1.877,12716.835,-2256.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:15:00,0.0,10.622,2.461,12709.047,-2324.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:30:00,0.0,10.543,2.064,12717.096,-2422.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:45:00,0.0,10.602,2.171,12723.557,-2458.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:00:00,0.0,10.619,2.055,12726.22,-2466.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:15:00,0.0,10.585,1.945,12704.027,-2489.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:30:00,0.0,10.583,2.391,12713.198,-2337.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:45:00,0.0,10.649,2.908,12696.901,-2333.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:00:00,0.0,10.595,2.415,12724.145,-2264.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:15:00,0.0,10.56,2.313,12712.606,-2278.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:30:00,0.0,10.497,1.84,12730.413,-2251.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:45:00,0.0,10.474,2.574,12751.945,-2213.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 07:00:00,0.0,10.437,2.255,12763.15,-2214.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 07:15:00,0.0,10.399,3.133,12772.407,-2249.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 07:30:00,0.373,10.317,3.264,12809.117,-1586.169,61.788,30.478,56.516,73.014,43.1,68.633,88.333,150.267,30.0,106.433,Night
2023-10-10 07:45:00,2.751,10.282,3.064,12772.751,2488.962,477.46,343.267,448.061,480.963,375.2,399.1,436.467,629.3,364.467,483.9,Day
2023-10-10 08:00:00,7.175,10.423,2.802,12760.901,10492.23,1217.582,981.933,1277.514,1293.049,1080.033,1187.167,1197.0,1590.133,1073.867,1379.5,Day
2023-10-10 08:15:00,7.667,10.535,2.083,12759.148,10572.604,1277.661,1034.867,1260.129,1339.618,1064.533,1183.4,1140.0,1586.067,1003.0,1353.1,Day
2023-10-10 08:30:00,14.929,10.655,1.716,12747.675,26129.048,3040.321,2558.933,2865.757,2976.546,2530.733,2673.067,2608.167,3421.833,2518.9,2927.067,Day
2023-10-10 08:45:00,23.891,10.729,1.9,12798.983,45617.356,5140.242,4467.333,4832.533,5003.903,4821.7,4484.733,4466.933,5549.567,4716.467,4807.133,Day
2023-10-10 09:00:00,63.356,11.086,2.705,12798.151,140339.075,15541.272,13965.733,14768.97,15134.122,14171.7,14063.433,13471.633,15777.967,14166.433,14257.033,Day
2023-10-10 09:15:00,68.155,11.642,2.371,12807.765,150288.207,16852.316,14946.0,15959.333,16339.061,14603.333,15228.589,14650.3,17039.233,14740.6,15503.533,Day
2023-10-10 09:30:00,82.737,12.178,1.865,12808.478,188495.418,20535.697,18995.833,19394.546,19807.172,19919.667,18527.133,17928.833,20765.367,19942.1,18881.467,Day
2023-10-10 09:45:00,56.316,13.041,1.885,12792.902,126357.531,13969.763,12861.067,12976.259,13349.218,13506.655,12426.767,12146.067,14026.733,13546.167,12843.267,Day
2023-10-10 10:00:00,38.479,12.323,1.927,12777.054,90359.176,9808.302,9238.967,9057.327,9399.817,10654.267,8629.867,8557.433,9971.767,10469.4,9024.667,Day
2023-10-10 10:15:00,31.649,11.999,1.206,12779.311,72294.301,7897.073,7412.967,7298.388,7560.479,8509.767,6921.733,6883.633,8128.133,8317.433,7270.233,Day
2023-10-10 10:30:00,35.59,12.126,1.557,12776.24,79488.694,8686.042,8109.167,8082.175,8377.576,9111.333,7630.033,7571.9,8927.3,8957.6,8018.867,Day
2023-10-10 10:45:00,76.784,12.203,1.861,12785.614,176647.244,18951.029,17571.633,18249.34,18265.413,19058.733,17026.8,16604.9,19539.367,18934.111,17194.5,Day
2023-10-10 11:00:00,117.204,14.135,1.871,12810.188,260886.161,28569.151,26176.233,27030.243,27526.116,25731.367,26284.733,25143.467,28988.6,26008.6,26710.467,Day
2023-10-10 11:15:00,96.529,13.861,1.909,12809.206,230112.868,24501.34,23339.767,23280.121,23729.25,25550.833,22289.933,21368.767,24813.4,25216.133,22463.767,Day
2023-10-10 11:30:00,100.861,14.579,1.028,12810.225,230552.913,25382.728,23066.133,24143.879,24686.909,22751.367,23198.367,22063.433,25571.633,22921.867,23435.7,Day
2023-10-10 11:45:00,80.587,14.309,0.699,12809.728,188972.01,20628.364,18999.5,19735.211,20136.735,19160.9,18839.533,17968.733,20993.367,19319.167,19148.433,Day
2023-10-10 12:00:00,109.483,14.536,0.953,12805.243,251386.585,27348.0,25098.667,26357.0,26758.121,25134.733,25212.7,23997.333,27821.4,25061.533,25261.467,Day
2023-10-10 12:15:00,190.399,15.631,1.074,12792.97,400599.319,43944.152,39389.233,42909.739,42951.073,36507.367,40797.4,38745.933,44771.233,37243.6,41148.955,Day
2023-10-10 12:30:00,477.045,19.3,1.133,12790.283,952294.762,101709.517,95773.333,101602.545,94848.728,86522.033,98795.733,91580.067,105387.867,89363.067,97658.4,Day
2023-10-10 12:45:00,487.667,24.901,2.121,12721.277,993051.022,105265.867,98481.8,109751.224,99266.909,90733.967,102526.933,94134.967,109448.489,94683.767,101419.133,Day
2023-10-10 13:00:00,383.767,24.446,1.589,12723.738,796315.893,84634.728,79222.533,85539.515,83535.879,75589.033,80989.133,75529.867,85492.967,76267.233,80624.833,Day
2023-10-10 13:15:00,166.317,21.895,1.408,12739.065,368804.075,40435.696,36306.211,39489.495,39944.357,34482.833,37243.2,35344.167,40275.9,34911.067,37660.267,Day
