Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"ABB Ultra - 1500-TL-OUTD-2-US-690 - 1, 3phase Power","SMA SC 2200-US - 2, AC Real Power","ABB Ultra - 1500-TL-OUTD-2-US-690 - 3, 3phase Power","ABB Ultra - 1500-TL-OUTD-2-US-690 - 4, 3phase Power",Day/Night
2023-10-01 00:00:00,3.249764,62.261,0.0,13.80773,-17.87931,0.0,0.0,0.0,0.0,Day
2023-10-01 00:15:00,3.101532,61.94722,0.0,13.82035,-17.92666,0.0,0.0,0.0,0.0,Day
2023-10-01 00:30:00,2.74052,60.72855,0.0,13.82473,-17.9529,0.0,0.0,0.0,0.0,Day
2023-10-01 00:45:00,2.828498,59.92966,0.0,13.81589,-17.93453,0.0,0.0,0.0,0.0,Day
2023-10-01 01:00:00,3.125791,60.04068,0.0,13.80699,-17.88221,0.0,0.0,0.0,0.0,Day
2023-10-01 01:15:00,3.00904,59.47498,0.0,13.79647,-17.85683,0.0,0.0,0.0,0.0,Day
2023-10-01 01:30:00,3.133567,59.36477,0.0,13.81528,-17.93215,0.0,0.0,0.0,0.0,Day
2023-10-01 01:45:00,3.307585,59.531,0.0,13.8219,-17.96379,0.0,0.0,0.0,0.0,Day
2023-10-01 02:00:00,3.249764,59.02048,0.0,13.81246,-17.92637,0.0,0.0,0.0,0.0,Day
2023-10-01 02:15:00,3.249764,59.14231,0.0,13.8224,-17.96997,0.0,0.0,0.0,0.0,Day
2023-10-01 02:30:00,3.317762,58.7804,0.0,13.82169,-17.95786,0.0,0.0,0.0,0.0,Day
2023-10-01 02:45:00,3.250071,58.46316,0.0,13.83073,-17.98928,0.0,0.0,0.0,0.0,Day
2023-10-01 03:00:00,3.310519,58.11403,0.0,13.83389,-17.99683,0.0,0.0,0.0,0.0,Day
2023-10-01 03:15:00,3.701261,57.80529,0.0,13.83541,-18.01335,0.0,0.0,0.0,0.0,Day
2023-10-01 03:30:00,3.517804,57.0491,0.0,13.83593,-18.02686,0.0,0.0,0.0,0.0,Day
2023-10-01 03:45:00,3.67399,56.80928,0.0,13.83365,-18.008,0.0,0.0,0.0,0.0,Day
2023-10-01 04:00:00,3.360689,57.09509,0.0,13.85762,-18.08255,0.0,0.0,0.0,0.0,Day
2023-10-01 04:15:00,4.05739,58.16018,0.0,13.82659,-18.02282,0.0,0.0,0.0,0.0,Day
2023-10-01 04:30:00,4.297921,58.66041,0.0,13.80685,-17.99044,0.0,0.0,0.0,0.0,Day
2023-10-01 04:45:00,4.212055,59.11545,1.0,13.80358,-17.73473,0.0,0.0,0.0,0.0,Day
2023-10-01 05:00:00,4.559755,59.24152,0.0,13.80494,-17.60928,0.0,0.0,0.0,0.0,Day
2023-10-01 05:15:00,4.632563,59.15279,0.0,13.79962,-17.42111,0.0,0.0,0.0,0.0,Day
2023-10-01 05:30:00,4.874646,59.02942,0.0,13.79444,-17.18901,0.0,0.0,0.0,0.0,Day
2023-10-01 05:45:00,4.423309,58.77729,0.0,13.7779,-17.125,0.0,0.0,0.0,0.0,Day
2023-10-01 06:00:00,4.546039,58.54205,0.0,13.78753,-17.15146,0.0,0.0,0.0,0.0,Day
2023-10-01 06:15:00,4.601335,58.47435,1.0,13.80323,-17.17822,0.0,0.0,0.0,0.0,Day
2023-10-01 06:30:00,4.727217,58.62114,1.0,13.79608,-17.3069,0.0,0.0,0.0,0.0,Day
2023-10-01 06:45:00,4.838824,58.6012,1.0,13.84667,-17.74691,0.0,0.0,0.0,0.0,Day
2023-10-01 07:00:00,6.317269,58.71396,1.0,13.84779,-3.978226,3.237252,3.0,5.07938,4.334832,Day
2023-10-01 07:15:00,16.24089,58.88791,1.0,13.8502,81.78818,26.52695,24.0,28.62986,26.14018,Day
2023-10-01 07:30:00,65.9793,59.18579,2.0,13.84876,380.2555,105.026,102.0,116.605,78.48649,Day
2023-10-01 07:45:00,210.075,59.85381,2.0,13.86692,1004.469,257.131,259.0,281.897,216.9025,Day
2023-10-01 08:00:00,364.6932,60.61542,2.0,13.87491,1791.37,454.9881,455.0,457.1857,436.2138,Day
2023-10-01 08:15:00,508.0545,61.58367,2.0,13.8887,2464.536,581.3154,615.0,602.3109,692.762,Day
2023-10-01 08:30:00,637.6378,63.71024,2.0,13.90401,3443.622,831.0181,881.0,885.6638,863.3383,Day
2023-10-01 08:45:00,693.3545,65.57019,2.0,13.90439,3915.454,959.2142,1007.0,981.289,981.834,Day
2023-10-01 09:00:00,731.6204,68.07446,2.0,13.88006,4168.914,1024.713,1066.0,1050.461,1044.943,Day
2023-10-01 09:15:00,763.3468,66.92536,4.0,13.86671,4351.806,1072.375,1110.0,1099.402,1089.02,Day
2023-10-01 09:30:00,799.1868,68.23163,4.0,13.85111,4494.349,1112.479,1148.0,1134.392,1123.317,Day
2023-10-01 09:45:00,821.0084,69.80324,3.0,13.83416,4590.125,1135.863,1167.0,1162.611,1151.721,Day
2023-10-01 10:00:00,832.4207,70.71028,5.0,13.81394,4625.902,1148.526,1179.0,1167.076,1157.2,Day
2023-10-01 10:15:00,838.5336,72.01585,5.0,13.81906,4649.85,1155.409,1182.0,1175.432,1165.814,Day
2023-10-01 10:30:00,839.0065,73.95876,5.0,13.82119,4625.743,1150.789,1177.0,1168.731,1158.628,Day
2023-10-01 10:45:00,834.8409,74.44294,5.0,13.82017,4589.511,1141.243,1166.0,1158.93,1150.734,Day
2023-10-01 11:00:00,829.7316,75.23046,5.0,13.82625,4550.929,1137.069,1162.0,1141.988,1138.832,Day
2023-10-01 11:15:00,848.1982,75.75889,4.0,13.81035,4571.832,1148.837,1169.0,1151.479,1138.802,Day
2023-10-01 11:30:00,652.2172,76.24887,5.0,13.80415,4121.9,983.8229,899.0,1162.576,1109.425,Day
2023-10-01 11:45:00,810.15,76.39645,5.0,13.84019,4209.11,1039.169,1023.0,1073.73,1110.923,Day
2023-10-01 12:00:00,888.7743,77.60877,6.0,13.86884,4696.086,1173.582,1216.0,1147.536,1177.454,Day
2023-10-01 12:15:00,522.5878,77.15689,5.0,13.84355,3365.164,644.2186,669.0,1047.707,1024.539,Day
2023-10-01 12:30:00,714.2219,78.09921,5.0,13.85859,3545.979,863.3489,1041.0,826.7554,826.3837,Day
2023-10-01 12:45:00,496.5373,79.18086,7.0,13.89416,3753.036,868.6884,704.0,1080.811,1146.6,Day
2023-10-01 13:00:00,856.6565,78.45887,5.0,13.86889,4136.202,888.8086,1000.0,1071.957,1183.322,Day
2023-10-01 13:15:00,850.1718,79.41281,5.0,13.84563,4124.232,1033.046,1148.0,971.8165,984.4936,Day
2023-10-01 13:30:00,725.454,80.29446,7.0,13.82825,4164.688,1039.833,1089.0,1093.406,1006.087,Day
2023-10-01 13:45:00,737.2837,80.57851,4.0,13.8118,4327.503,1075.204,1056.0,1126.353,1096.569,Day
2023-10-01 14:00:00,848.3701,81.19819,4.0,13.78887,4374.746,1125.284,1111.0,1096.441,1081.484,Day
2023-10-01 14:15:00,632.8484,80.54279,5.0,13.82193,3963.458,1083.65,944.0,1005.816,1019.176,Day
2023-10-01 14:30:00,751.1265,82.24734,4.0,13.8809,4293.775,1121.499,1101.0,1043.66,1048.147,Day
2023-10-01 14:45:00,696.1571,82.7262,3.0,13.86557,4251.771,1012.384,1043.0,1128.661,1098.545,Day
2023-10-01 15:00:00,718.3696,82.13442,5.0,13.85188,4051.623,1001.608,1055.0,991.111,1026.725,Day
2023-10-01 15:15:00,718.2755,82.73849,4.0,13.85515,3886.451,983.9044,904.0,1026.481,994.6807,Day
2023-10-01 15:30:00,721.6779,83.55173,5.0,13.84586,3908.746,929.6776,970.0,998.4114,1057.951,Day
2023-10-01 15:45:00,581.7427,84.36099,4.0,13.81361,3534.951,812.4476,720.0,959.9836,1063.983,Day
2023-10-01 16:00:00,398.3471,83.5366,3.0,13.79764,2845.037,671.3506,550.0,786.4529,860.5216,Day
2023-10-01 16:15:00,707.367,83.04284,3.0,13.83453,4191.672,1015.869,1030.0,1062.524,1133.618,Day
2023-10-01 16:30:00,533.4338,83.56631,3.0,13.799,2826.752,751.7106,755.0,584.1476,773.203,Day
2023-10-01 16:45:00,342.8924,81.57103,2.0,13.79054,2679.087,412.5919,471.0,833.6646,1027.424,Day
2023-10-01 17:00:00,459.6593,82.12673,3.0,13.79061,2743.714,749.3409,668.0,654.2468,701.5943,Day
2023-10-01 17:15:00,541.2759,84.60494,4.0,13.79294,2924.898,742.8904,767.0,731.2455,701.1655,Day
2023-10-01 17:30:00,490.8906,86.57054,3.0,13.77276,2558.81,647.9696,698.0,625.4388,610.776,Day
2023-10-01 17:45:00,350.3154,85.19402,2.0,13.74883,1704.407,427.9569,476.0,402.6644,419.5403,Day
2023-10-01 18:00:00,212.996,83.68442,1.0,13.7402,943.7991,241.4444,266.0,219.8167,238.7775,Day
2023-10-01 18:15:00,104.9979,81.60146,1.0,13.71336,393.185,107.2867,111.0,98.1032,102.7103,Day
2023-10-01 18:30:00,31.83152,79.07835,0.0,13.72846,96.5747,33.70897,31.0,30.4466,32.10918,Day
2023-10-01 18:45:00,3.670841,74.98392,0.0,13.7537,-4.575027,5.60047,3.0,5.712722,8.427407,Day
2023-10-01 19:00:00,2.467413,71.77574,0.0,13.77051,-20.15371,0.07905427,0.0,0.08386549,1.298,Day
2023-10-01 19:15:00,2.23,69.21588,0.0,13.78606,-18.54914,0.0,0.0,0.0,0.0,Day
2023-10-01 19:30:00,2.287171,67.45136,0.0,13.804,-18.19386,0.0,0.0,0.0,0.0,Day
2023-10-01 19:45:00,2.377547,66.16918,0.0,13.83013,-18.30774,0.0,0.0,0.0,0.0,Day
2023-10-01 20:00:00,2.378542,64.88554,0.0,13.81612,-18.32329,0.0,0.0,0.0,0.0,Day
2023-10-01 20:15:00,2.587775,64.40705,0.0,13.77195,-18.68523,0.0,0.0,0.0,0.0,Day
2023-10-01 20:30:00,2.708136,63.69698,0.0,13.79801,-18.47738,0.0,0.0,0.0,0.0,Day
2023-10-01 20:45:00,2.798694,63.12235,0.0,13.8055,-18.33012,0.0,0.0,0.0,0.0,Day
2023-10-01 21:00:00,3.16041,62.94163,0.0,13.81188,-18.36793,0.0,0.0,0.0,0.0,Day
2023-10-01 21:15:00,3.129402,62.68869,0.0,13.81596,-18.3338,0.0,0.0,0.0,0.0,Day
2023-10-01 21:30:00,3.249764,62.06391,0.0,13.80682,-18.34823,0.0,0.0,0.0,0.0,Day
2023-10-01 21:45:00,3.249764,61.54239,0.0,13.81149,-18.35565,0.0,0.0,0.0,0.0,Day
2023-10-01 22:00:00,3.31943,61.39839,0.0,13.82528,-18.38779,0.0,0.0,0.0,0.0,Day
2023-10-01 22:15:00,3.37057,60.99705,0.0,13.83818,-18.43484,0.0,0.0,0.0,0.0,Day
2023-10-01 22:30:00,3.370126,60.4752,0.0,13.80525,-18.23594,0.0,0.0,0.0,0.0,Day
2023-10-01 22:45:00,3.395338,60.01602,0.0,13.81091,-18.27275,0.0,0.0,0.0,0.0,Day
2023-10-01 23:00:00,3.520833,59.76249,0.0,13.81754,-18.30057,0.0,0.0,0.0,0.0,Day
2023-10-01 23:15:00,3.517352,59.9426,0.0,13.83649,-18.37361,0.0,0.0,0.0,0.0,Day
2023-10-01 23:30:00,3.523803,59.29598,0.0,13.81487,-18.28487,0.0,0.0,0.0,0.0,Day
2023-10-01 23:45:00,3.249873,58.92516,0.0,13.79615,-18.24475,0.0,0.0,0.0,0.0,Day
2023-10-02 00:00:00,3.370126,58.74743,0.0,13.78943,-18.23907,0.0,0.0,0.0,0.0,Day
2023-10-02 00:15:00,3.516512,57.98417,0.0,13.81689,-18.33143,0.0,0.0,0.0,0.0,Day
2023-10-02 00:30:00,3.63688,57.91405,0.0,13.83242,-18.38634,0.0,0.0,0.0,0.0,Day
2023-10-02 00:45:00,3.881385,57.61462,0.0,13.83393,-18.36944,0.0,0.0,0.0,0.0,Day
2023-10-02 01:00:00,4.048688,57.55374,0.0,13.81978,-18.29565,0.0,0.0,0.0,0.0,Day
2023-10-02 01:15:00,4.332067,57.46497,0.0,13.82197,-18.30331,0.0,0.0,0.0,0.0,Day
2023-10-02 01:30:00,4.333018,56.66842,0.0,13.81699,-18.2823,0.0,0.0,0.0,0.0,Day
2023-10-02 01:45:00,4.333018,56.13555,0.0,13.81665,-18.28406,0.0,0.0,0.0,0.0,Day
2023-10-02 02:00:00,4.333018,56.19287,0.0,13.78646,-18.1683,0.0,0.0,0.0,0.0,Day
2023-10-02 02:15:00,4.56983,55.78358,0.0,13.8011,-18.21404,0.0,0.0,0.0,0.0,Day
2023-10-02 02:30:00,4.698015,55.34671,0.0,13.81096,-18.24025,0.0,0.0,0.0,0.0,Day
2023-10-02 02:45:00,4.664166,55.28185,0.0,13.81429,-18.26352,0.0,0.0,0.0,0.0,Day
2023-10-02 03:00:00,4.468445,55.39612,0.0,13.82639,-18.28916,0.0,0.0,0.0,0.0,Day
2023-10-02 03:15:00,4.782242,54.7759,0.0,13.82557,-18.30449,0.0,0.0,0.0,0.0,Day
2023-10-02 03:30:00,4.719834,54.70402,0.0,13.854,-18.40575,0.0,0.0,0.0,0.0,Day
2023-10-02 03:45:00,4.543498,54.84614,0.0,13.85384,-18.31911,0.0,0.0,0.0,0.0,Day
2023-10-02 04:00:00,4.840196,55.09413,0.0,13.83544,-17.94964,0.0,0.0,0.0,0.0,Day
2023-10-02 04:15:00,4.995008,55.60733,0.0,13.8236,-17.90507,0.0,0.0,0.0,0.0,Day
2023-10-02 04:30:00,4.874646,55.96851,1.0,13.80881,-17.55624,0.0,0.0,0.0,0.0,Day
2023-10-02 04:45:00,4.844408,55.70254,0.0,13.79168,-17.41441,0.0,0.0,0.0,0.0,Day
2023-10-02 05:00:00,5.029458,55.26282,0.0,13.76239,-17.33306,0.0,0.0,0.0,0.0,Day
2023-10-02 05:15:00,5.083798,54.99831,0.0,13.75608,-17.30821,0.0,0.0,0.0,0.0,Day
2023-10-02 05:30:00,5.021009,54.59456,0.0,13.75537,-17.30692,0.0,0.0,0.0,0.0,Day
2023-10-02 05:45:00,4.938892,54.26508,0.0,13.7662,-17.33788,0.0,0.0,0.0,0.0,Day
2023-10-02 06:00:00,4.874646,54.36132,0.0,13.75702,-17.32194,0.0,0.0,0.0,0.0,Day
2023-10-02 06:15:00,4.874646,54.23917,0.0,13.77625,-16.9652,0.0,0.0,0.0,0.0,Day
2023-10-02 06:30:00,4.98673,53.95518,0.0,13.80603,-17.68223,0.0,0.0,0.0,0.0,Day
2023-10-02 06:45:00,5.442151,54.57716,0.0,13.82766,-18.07473,0.0,0.0,0.0,0.0,Day
2023-10-02 07:00:00,6.323947,55.35121,0.0,13.8316,-6.544181,4.012845,3.0,4.356653,3.141082,Day
2023-10-02 07:15:00,13.45632,55.4132,0.0,13.83002,63.55216,21.80081,19.0,24.77549,19.41446,Day
2023-10-02 07:30:00,72.45447,56.93623,0.0,13.91475,392.2385,110.5931,106.0,123.7329,69.98576,Day
2023-10-02 07:45:00,256.6223,58.49786,0.0,13.88992,1101.812,295.5436,292.0,309.1939,218.2015,Day
2023-10-02 08:00:00,421.8052,60.35728,1.0,13.90204,2020.735,495.7552,504.0,552.976,483.8823,Day
2023-10-02 08:15:00,570.1365,61.77771,1.0,13.9083,2957.718,718.1412,753.0,763.3388,739.6024,Day
2023-10-02 08:30:00,662.0229,64.75305,2.0,13.89452,3763.523,924.123,972.0,952.0328,930.684,Day
2023-10-02 08:45:00,708.8824,66.72878,2.0,13.8811,4037.625,990.1694,1032.0,1021.595,1010.646,Day
2023-10-02 09:00:00,748.2273,70.05888,3.0,13.88079,4238.241,1042.49,1081.0,1072.471,1061.974,Day
2023-10-02 09:15:00,780.2073,69.68327,3.0,13.84915,4388.081,1082.959,1120.0,1108.804,1099.302,Day
2023-10-02 09:30:00,803.6508,71.21436,3.0,13.82656,4483.282,1109.316,1144.0,1132.353,1122.925,Day
2023-10-02 09:45:00,822.7136,72.82645,3.0,13.82637,4544.3,1127.26,1158.0,1147.888,1138.043,Day
2023-10-02 10:00:00,835.4562,74.02905,4.0,13.8221,4595.903,1142.005,1174.0,1160.01,1147.684,Day
2023-10-02 10:15:00,841.6536,75.22356,4.0,13.78827,4619.616,1149.658,1180.0,1165.086,1153.268,Day
2023-10-02 10:30:00,839.1512,77.62497,3.0,13.88064,4590.386,1144.459,1171.0,1157.255,1147.257,Day
2023-10-02 10:45:00,834.7785,77.96311,5.0,13.88853,4544.366,1132.479,1160.0,1146.131,1135.06,Day
2023-10-02 11:00:00,829.5474,78.68832,5.0,13.86437,4501.043,1121.642,1149.0,1134.096,1124.015,Day
2023-10-02 11:15:00,819.2292,79.18251,5.0,13.84215,4446.147,1109.564,1137.0,1118.613,1109.6,Day
2023-10-02 11:30:00,809.9969,79.10802,6.0,13.83488,4378.732,1085.926,1123.0,1105.066,1095.005,Day
2023-10-02 11:45:00,805.7922,80.51001,5.0,13.82246,4360.849,1089.321,1114.0,1097.271,1086.568,Day
2023-10-02 12:00:00,802.1646,81.59483,6.0,13.82429,4327.562,1077.59,1104.0,1091.253,1080.652,Day
2023-10-02 12:15:00,799.5314,82.19353,7.0,13.85771,4317.673,1075.143,1101.0,1087.976,1078.317,Day
2023-10-02 12:30:00,798.3206,82.92062,7.0,13.83895,4318.295,1075.292,1100.0,1089.531,1080.545,Day
2023-10-02 12:45:00,797.1865,83.45232,6.0,13.83313,4298.296,1073.737,1100.0,1081.386,1068.884,Day
2023-10-02 13:00:00,798.3439,83.89938,8.0,13.80501,4312.145,1077.131,1103.0,1086.135,1071.529,Day
2023-10-02 13:15:00,796.3383,84.86514,6.0,13.79944,4297.187,1071.231,1101.0,1081.988,1069.752,Day
2023-10-02 13:30:00,799.8873,84.80228,7.0,13.78419,4317.327,1079.434,1105.0,1083.781,1074.3,Day
2023-10-02 13:45:00,805.0426,85.01851,8.0,13.77948,4355.065,1086.343,1116.0,1094.014,1085.741,Day
2023-10-02 14:00:00,809.1696,85.13645,7.0,13.78869,4376.21,1095.658,1123.0,1096.559,1087.859,Day
2023-10-02 14:15:00,812.6909,85.52003,6.0,13.79237,4399.871,1102.472,1128.0,1101.541,1093.895,Day
2023-10-02 14:30:00,816.4525,86.18632,6.0,13.79992,4409.877,1101.093,1127.0,1107.515,1100.225,Day
2023-10-02 14:45:00,820.8907,86.31647,4.0,13.81255,4425.327,1108.628,1134.0,1107.356,1102.816,Day
2023-10-02 15:00:00,824.5315,86.82909,5.0,13.8137,4444.734,1114.513,1139.0,1111.989,1106.378,Day
2023-10-02 15:15:00,823.0742,87.39102,5.0,13.82432,4457.408,1115.811,1141.0,1114.428,1112.599,Day
2023-10-02 15:30:00,819.7382,87.68891,5.0,13.80907,4440.588,1110.167,1138.0,1111.351,1108.623,Day
2023-10-02 15:45:00,805.8986,86.6097,4.0,13.81018,4385.031,1094.042,1120.0,1104.407,1093.944,Day
2023-10-02 16:00:00,790.1478,87.43162,4.0,13.80519,4319.037,1072.974,1101.0,1088.822,1082.573,Day
2023-10-02 16:15:00,769.5212,86.99174,5.0,13.78873,4214.498,1048.202,1076.0,1061.539,1054.7,Day
2023-10-02 16:30:00,735.6967,86.69835,4.0,13.78897,4063.513,1009.098,1037.0,1021.194,1020.258,Day
2023-10-02 16:45:00,697.5963,87.26189,5.0,13.78273,3857.081,958.2555,986.0,968.1483,967.9064,Day
2023-10-02 17:00:00,650.0986,88.54903,4.0,13.77145,3593.99,889.3234,923.0,903.2789,901.9468,Day
2023-10-02 17:15:00,589.05,89.16866,4.0,13.75278,3233.515,799.7502,838.0,810.3503,806.3002,Day
2023-10-02 17:30:00,503.4938,88.21377,3.0,13.7418,2623.867,648.419,714.0,644.6833,640.8901,Day
2023-10-02 17:45:00,365.6024,87.95891,2.0,13.74098,1776.869,438.1428,496.0,422.1838,445.2253,Day
2023-10-02 18:00:00,229.0251,86.2655,2.0,13.74141,990.8759,251.9965,281.0,228.5154,254.3277,Day
2023-10-02 18:15:00,115.5754,84.01933,1.0,13.76082,394.2118,108.5341,112.0,96.29142,104.4278,Day
2023-10-02 18:30:00,29.25414,80.89675,0.0,13.75047,78.87889,30.03952,26.0,25.04544,26.35179,Day
2023-10-02 18:45:00,3.327535,75.28461,0.0,13.76444,-4.399399,5.534078,3.0,5.269518,6.113509,Day
2023-10-02 19:00:00,2.201432,71.63495,0.0,13.75657,-19.11513,0.0801992,0.0,0.08163773,0.08816874,Day
2023-10-02 19:15:00,2.25646,68.13283,0.0,13.78291,-18.36324,0.0,0.0,0.0,0.0,Day
2023-10-02 19:30:00,2.266236,67.01831,0.0,13.80314,-18.12074,0.0,0.0,0.0,0.0,Day
2023-10-02 19:45:00,2.643634,65.80798,0.0,13.82711,-18.23423,0.0,0.0,0.0,0.0,Day
2023-10-02 20:00:00,2.586571,64.74938,0.0,13.85445,-18.3213,0.0,0.0,0.0,0.0,Day
2023-10-02 20:15:00,2.708136,64.11506,0.0,13.82679,-18.24694,0.0,0.0,0.0,0.0,Day
2023-10-02 20:30:00,2.76035,63.44384,0.0,13.81675,-18.32382,0.0,0.0,0.0,0.0,Day
2023-10-02 20:45:00,2.610699,62.95977,0.0,13.7299,-18.04327,0.0,0.0,0.0,0.0,Day
2023-10-02 21:00:00,2.860935,62.77298,0.0,13.73851,-18.06295,0.0,0.0,0.0,0.0,Day
2023-10-02 21:15:00,2.828947,63.51469,2.0,13.7135,-17.99397,0.0,0.0,0.0,0.0,Day
2023-10-02 21:30:00,2.708136,64.36356,1.0,13.73499,-18.06415,0.0,0.0,0.0,0.0,Day
2023-10-02 21:45:00,2.708136,64.37685,1.0,13.74601,-18.09599,0.0,0.0,0.0,0.0,Day
2023-10-02 22:00:00,2.588075,63.66442,0.0,13.75348,-18.10316,0.0,0.0,0.0,0.0,Day
2023-10-02 22:15:00,2.708136,62.85104,0.0,13.78102,-18.21259,0.0,0.0,0.0,0.0,Day
2023-10-02 22:30:00,2.708136,62.09027,0.0,13.76429,-18.17463,0.0,0.0,0.0,0.0,Day
2023-10-02 22:45:00,2.588075,61.06482,0.0,13.74673,-18.116,0.0,0.0,0.0,0.0,Day
2023-10-02 23:00:00,2.812689,60.49795,0.0,13.7713,-18.22812,0.0,0.0,0.0,0.0,Day
2023-10-02 23:15:00,2.985298,60.2781,0.0,13.77739,-18.25842,0.0,0.0,0.0,0.0,Day
2023-10-02 23:30:00,3.052373,59.94249,0.0,13.76318,-18.24997,0.0,0.0,0.0,0.0,Day
2023-10-02 23:45:00,3.182793,59.51516,0.0,13.7338,-18.12354,0.0,0.0,0.0,0.0,Day
2023-10-03 00:00:00,3.249764,59.11781,0.0,13.74545,-18.14818,0.0,0.0,0.0,0.0,Day
2023-10-03 00:15:00,3.249764,58.82824,0.0,13.76059,-18.22175,0.0,0.0,0.0,0.0,Day
2023-10-03 00:30:00,3.008739,58.3522,0.0,13.77148,-18.25771,0.0,0.0,0.0,0.0,Day
2023-10-03 00:45:00,3.249764,57.67843,0.0,13.78446,-18.28973,0.0,0.0,0.0,0.0,Day
2023-10-03 01:00:00,3.137527,57.39642,0.0,13.79603,-18.34357,0.0,0.0,0.0,0.0,Day
2023-10-03 01:15:00,3.129101,57.23111,0.0,13.80338,-18.37187,0.0,0.0,0.0,0.0,Day
2023-10-03 01:30:00,3.249764,57.037,0.0,13.807,-18.37402,0.0,0.0,0.0,0.0,Day
2023-10-03 01:45:00,3.274807,56.83279,0.0,13.80392,-18.37507,0.0,0.0,0.0,0.0,Day
2023-10-03 02:00:00,3.339967,56.59167,0.0,13.76773,-18.25648,0.0,0.0,0.0,0.0,Day
2023-10-03 02:15:00,3.249764,56.52571,0.0,13.77032,-18.25267,0.0,0.0,0.0,0.0,Day
2023-10-03 02:30:00,3.370126,56.34427,0.0,13.79254,-18.34202,0.0,0.0,0.0,0.0,Day
2023-10-03 02:45:00,3.46003,56.39022,0.0,13.79408,-18.35246,0.0,0.0,0.0,0.0,Day
2023-10-03 03:00:00,3.285336,56.32141,0.0,13.80217,-18.37923,0.0,0.0,0.0,0.0,Day
2023-10-03 03:15:00,3.370126,56.28289,0.0,13.79592,-18.34278,0.0,0.0,0.0,0.0,Day
2023-10-03 03:30:00,3.42489,56.37533,1.0,13.79685,-18.36001,0.0,0.0,0.0,0.0,Day
2023-10-03 03:45:00,3.525326,56.85768,0.0,13.80476,-18.39337,0.0,0.0,0.0,0.0,Day
2023-10-03 04:00:00,3.460763,56.85445,0.0,13.79677,-18.36701,0.0,0.0,0.0,0.0,Day
2023-10-03 04:15:00,3.678853,56.7198,0.0,13.79928,-18.38092,0.0,0.0,0.0,0.0,Day
2023-10-03 04:30:00,3.671029,56.04448,0.0,13.79883,-18.35726,0.0,0.0,0.0,0.0,Day
2023-10-03 04:45:00,3.43813,55.48105,0.0,13.77409,-18.27974,0.0,0.0,0.0,0.0,Day
2023-10-03 05:00:00,3.423386,55.65497,0.0,13.74403,-18.178,0.0,0.0,0.0,0.0,Day
2023-10-03 05:15:00,3.321379,55.38707,0.0,13.76347,-18.10896,0.0,0.0,0.0,0.0,Day
2023-10-03 05:30:00,3.249764,55.0857,0.0,13.74914,-17.72643,0.0,0.0,0.0,0.0,Day
2023-10-03 05:45:00,3.273066,55.41364,1.0,13.76326,-17.76966,0.0,0.0,0.0,0.0,Day
2023-10-03 06:00:00,3.565419,54.94542,0.0,13.73734,-17.36193,0.0,0.0,0.0,0.0,Day
2023-10-03 06:15:00,3.527717,54.85906,0.0,13.73129,-17.37072,0.0,0.0,0.0,0.0,Day
2023-10-03 06:30:00,3.285514,55.34064,0.0,13.7477,-17.53076,0.0,0.0,0.0,0.0,Day
2023-10-03 06:45:00,3.51029,55.94938,1.0,13.79833,-18.03066,0.0,0.0,0.0,0.0,Day
2023-10-03 07:00:00,4.922375,56.44612,1.0,13.78499,-6.259604,4.462258,3.0,3.074457,2.84282,Day
2023-10-03 07:15:00,14.53223,56.88101,1.0,13.79005,68.39704,22.63229,20.0,24.90376,20.0657,Day
2023-10-03 07:30:00,55.90697,57.39767,1.0,13.81014,337.5467,94.42898,91.0,104.3431,65.84608,Day
2023-10-03 07:45:00,195.3276,58.6114,1.0,13.88318,924.6391,244.089,243.0,254.621,196.8747,Day
2023-10-03 08:00:00,364.3498,60.07373,1.0,13.88704,1752.737,437.3146,439.0,474.276,418.0378,Day
2023-10-03 08:15:00,514.7545,61.77769,1.0,13.90863,2657.029,644.105,677.0,687.3723,663.9165,Day
2023-10-03 08:30:00,600.8854,65.66851,2.0,13.91946,3476.559,852.2789,900.0,879.6654,859.817,Day
2023-10-03 08:45:00,654.2448,67.57186,2.0,13.88492,3763.821,922.4712,964.0,952.3541,941.5895,Day
2023-10-03 09:00:00,696.428,70.20739,3.0,13.86186,3983.701,978.9611,1016.0,1006.738,998.9597,Day
2023-10-03 09:15:00,739.4854,69.91766,3.0,13.84527,4155.146,1025.177,1059.0,1049.962,1040.915,Day
2023-10-03 09:30:00,762.6669,71.66909,3.0,13.8493,4269.47,1056.382,1087.0,1080.928,1070.087,Day
2023-10-03 09:45:00,785.6013,73.29479,3.0,13.84256,4350.446,1077.497,1107.0,1101.344,1089.816,Day
2023-10-03 10:00:00,801.3458,74.68227,5.0,13.89447,4412.848,1096.814,1124.0,1116.723,1103.656,Day
2023-10-03 10:15:00,808.9203,76.14677,4.0,13.85065,4427.31,1103.895,1131.0,1117.076,1102.231,Day
2023-10-03 10:30:00,805.1568,77.82383,5.0,13.90822,4413.453,1098.3,1121.0,1116.099,1105.445,Day
2023-10-03 10:45:00,803.3264,77.89343,6.0,13.89224,4390.257,1098.547,1121.0,1104.14,1092.756,Day
2023-10-03 11:00:00,803.5943,78.82948,6.0,13.87809,4377.571,1094.042,1117.0,1102.959,1089.73,Day
