Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"CPS SCA60KTL INV - 1, AC Power Output","CPS SCA60KTL INV - 2, AC Power Output","CPS SCA60KTL INV - 3, AC Power Output","CPS SCA60KTL INV - 4, AC Power Output","CPS SCA60KTL INV - 5, AC Power Output","CPS SCA60KTL INV - 6, AC Power Output","CPS SCA60KTL INV - 7, AC Power Output","CPS SCA60KTL INV - 8, AC Power Output","CPS SCA60KTL INV - 9, AC Power Output","CPS SCA60KTL INV - 10, AC Power Output","CPS SCA60KTL INV - 11, AC Power Output","CPS SCA60KTL INV - 12, AC Power Output","CPS SCA60KTL INV - 13, AC Power Output","CPS SCA60KTL INV - 14, AC Power Output","CPS SCA60KTL INV - 15, AC Power Output","CPS SCA60KTL INV - 16, AC Power Output","CPS SCA60KTL INV - 17, AC Power Output","CPS SCA60KTL INV - 18, AC Power Output","CPS SCA60KTL INV - 19, AC Power Output","CPS SCA60KTL INV - 20, AC Power Output","CPS SCA60KTL INV - 21, AC Power Output","CPS SCA60KTL INV - 22, AC Power Output","CPS SCA60KTL INV - 23, AC Power Output","CPS SCA60KTL INV - 24, AC Power Output","CPS SCA60KTL INV - 25, AC Power Output","CPS SCA60KTL INV - 26, AC Power Output","CPS SCA60KTL INV - 27, AC Power Output","CPS SCA60KTL INV - 28, AC Power Output","CPS SCA60KTL INV - 29, AC Power Output","CPS SCA60KTL INV - 30, AC Power Output","CPS SCA60KTL INV - 31, AC Power Output","CPS SCA60KTL INV - 32, AC Power Output","CPS SCA60KTL INV - 33, AC Power Output","CPS SCA60KTL INV - 34, AC Power Output",Day/Night
2023-10-01 00:00:00,-1.83,60.8133,0,13.64743,-2.46867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:15:00,-2.19967,60.7322,0,13.6441,-2.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:30:00,-1.89633,60.3929,0,13.64803,-2.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:45:00,-1.538,60.3495,0,13.65323,-2.45467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:00:00,-1.381,61.0499,0,13.65587,-2.49167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:15:00,-1.74033,62.0976,1,13.6671,-2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:30:00,-1.73533,62.6438,2,13.6799,-2.48467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:45:00,-2.08667,62.7135,1,13.67,-2.47433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:00:00,-2.38467,62.1193,0,13.63747,-2.45333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:15:00,-2.481,61.5229,0,13.64467,-2.46733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:30:00,-1.972,61.1013,0,13.654,-2.46067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:45:00,-2.04833,60.8602,0,13.6568,-2.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:00:00,-1.829,60.7802,0,13.66313,-2.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:15:00,-2.27667,60.8328,0,13.6589,-2.48933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:30:00,-2.489,60.4546,0,13.66337,-2.48967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:45:00,-2.33833,59.9381,0,13.66647,-2.46567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:00:00,-1.70567,59.5302,0,13.66667,-2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:15:00,-1.846,59.5783,0,13.664,-2.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:30:00,-1.56333,60.2581,2,13.67043,-2.47133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:45:00,-1.86033,60.6443,1,13.66347,-2.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:00:00,-1.96,60.7574,1,13.65557,-2.45467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:15:00,-2.211,60.6111,0,13.656,-2.46433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:30:00,-1.697,60.5472,0,13.65213,-2.45767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:45:00,-1.977,60.5849,1,13.6521,-2.45967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:00:00,-1.88533,60.4272,0,13.64533,-2.45567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:15:00,-2.574,60.1541,0,13.63623,-2.44667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:30:00,-2.16167,59.5291,0,13.63443,-2.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:45:00,-1.60933,59.1258,0,13.63177,-2.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 07:00:00,0.728667,58.7099,0,13.6401,-1.404,0.256,0.416667,0.0466667,0.41,0.202778,0.193333,0.24,0.2,0.304167,0.203571,0.203333,0.210667,0.0666667,0.22963,0.108889,0.153333,0.182143,0.219231,0.203571,0.203571,0.0533333,0.00333333,0.146429,0.0107143,0.203333,0.196667,0.11,0.196667,0.0833333,0.0766667,0.203333,0.196429,0.19,0.09,Night
2023-10-01 07:15:00,10.2217,58.7019,0,13.64277,12.8297,0.817381,0.816667,0.5,0.836667,0.757407,0.743333,0.886667,0.883333,0.846667,0.86,0.853333,0.809333,0.586667,0.883333,0.380159,0.768889,0.753333,0.83,0.83,0.82,0.496667,0.473333,0.753333,0.43,0.81,0.82,0.596667,0.83,0.683333,0.53,0.81,0.806667,0.816667,0.656667,Day
2023-10-01 07:30:00,75.5263,59.6674,1,13.646,76.635,1.98444,2.45,3.11533,3.15,2.91333,2.62333,3.26333,3.00333,3.51,3.76667,3.44333,2.87,3.14667,4.79,1.0754,2.24778,1.72667,2.55333,2.55333,2.18333,1.71333,1.06,1.83667,1.77667,2.29,2.54333,2.39667,2.58,1.81667,2.13667,2.31333,2.58,2.49333,1.92,Day
2023-10-01 07:45:00,164.365,61.1459,2,13.64113,248.797,5.03,6.74333,8.78467,9.49417,8.34333,7.1,9.53,7.76,9.91333,10.4067,9.99333,8.55333,9.22333,11.7267,2.38889,7.79667,5.57,7.36,8.72,7.11667,5.14333,2.61667,4.95333,7.36667,7.12333,7.44,7.79667,7.8,5.34667,7.44,7.52333,8.11333,8.24667,5.77,Day
2023-10-01 08:00:00,208.099,62.4861,2,13.57567,502.175,11.01,12.9711,16.6267,16.1658,15.9247,13.3473,18.2633,13.92,18.7933,19.3133,18.7433,15.9033,16.93,19.7533,4.66333,15.6583,11.7067,14.3467,17.3,14.23,10.0467,5.31667,12.0733,15.0733,15.45,16.8067,17.1167,16.6967,11.7767,16.3867,16.5033,16.2833,16.9133,11.5467,Day
2023-10-01 08:15:00,347.449,63.7989,2,13.56343,780.904,16.68,20.0322,25.2833,24.0581,23.6787,19.5827,27.7067,20.8,28.4167,28.8567,28.28,24.47,26.6033,27.0189,7.8963,23.5583,18.4933,23.1667,26.58,22.09,16.4567,8.12,19.8767,26.8933,26.72,27.08,26.8,26.26,18.6133,25.96,26.0167,25.6867,26.3867,18.1567,Day
2023-10-01 08:30:00,493.406,65.1426,2,13.59937,1075.25,26.794,26.4133,34.0011,31.1439,31.8067,26.4267,37.3667,28.0689,38.0573,38.4733,38.0367,32.42,38.4233,33.9211,11.1804,31.9933,25.79,32.4567,35.37,34.2233,26.6333,10.84,32.01,36.83,36.3,37.0167,36.6833,36.1733,25.5267,35.5533,35.6667,35.3167,35.9033,24.7733,Day
2023-10-01 08:45:00,621.738,66.5103,3,13.59743,1359.43,33.6193,33.3367,42.5422,40.098,39.94,33.2967,46.94,35.1244,47.4427,47.8933,47.5667,40.7467,47.35,40.8078,14.4333,40.6233,32.82,44.6367,46.1433,46.1733,33.8033,13.7667,40.4167,46.5967,46.2567,46.6267,46.4433,45.99,32.7567,45.0667,45.2367,44.6167,45.3733,31.6633,Day
2023-10-01 09:00:00,744.363,67.8094,4,13.59033,1596.15,39.4833,39.5533,47.96,46.95,46.8233,38.7967,55.05,40.9167,55.6,55.5067,55.5567,47.59,54.7833,46.4422,17.24,47.51,43.3967,52.8867,54.8567,54.6767,39.99,16.13,47.3533,55.08,54.7867,55.0267,54.9333,54.76,39.2467,53.6733,53.5667,53.6533,53.9033,38.0533,Day
2023-10-01 09:15:00,798.729,69.2776,4,13.59797,1663.38,41.1267,41.3633,48.8633,48.7873,48.79,40.5422,57.4533,43.9347,57.5033,57.3767,57.7567,49.57,57.1967,48.9167,18.28,49.3967,46.29,54.2067,57.42,57.3467,42.11,17.0533,49.7133,57.55,57.2833,57.54,57.6733,57.5933,41.1567,56.2667,56.6667,56.44,56.6033,40.2167,Day
2023-10-01 09:30:00,820.536,70.9835,3,13.59443,1684.54,41.4033,41.6767,49.2633,49.1293,49.25,40.8411,58.08,45.9887,58.1567,58.01,58.3633,50.15,58.0367,49.87,18.5067,50.3233,47.4767,55.84,58.3067,58.2567,42.7533,17.45,50.3133,58.2433,57.9733,58.1733,58.3367,58.1267,41.5433,56.92,57.1467,56.9267,57.08,40.5767,Day
2023-10-01 09:45:00,839.223,71.8735,5,13.61633,1707.29,42.0167,42.3433,50.05,49.855,50.01,41.3033,58.9033,47.9771,58.9633,58.5533,59.04,50.5967,58.6567,50.4733,18.6867,50.8133,48.4733,57.0367,58.7833,58.76,43.1333,17.64,50.7467,58.99,58.6233,58.8633,59.1267,58.87,42.0467,57.7533,57.91,57.7267,57.8933,41.07,Day
2023-10-01 10:00:00,861.436,73.3246,5,13.608,1730.35,42.8511,43.1433,51.1322,50.735,50.81,41.3,59.8867,50.2095,59.7867,58.7333,59.9233,50.9967,58.0467,51.06,18.06,51.8233,49.1133,58.7133,59.5967,59.38,44.0667,17.9767,51.67,59.8633,59.67,59.93,60.0567,59.73,42.7667,59.0167,58.9067,58.6633,58.52,41.9133,Day
2023-10-01 10:15:00,873.694,74.8191,4,13.59367,1750.09,43.2289,42.736,51.0144,51.04,50.7167,41.3,59.93,52.19,59.9571,59.9133,60.2233,51.6333,60.2167,51.8533,19.6067,52.1333,50.2967,59.5267,59.6633,58.94,44.5433,18.2667,51.97,60.14,59.92,60.1333,60.3433,60.0167,42.9633,59.0867,59.18,58.8933,58.95,42.0133,Day
2023-10-01 10:30:00,841.141,76.0736,5,13.59357,1665.23,44.3533,39.654,48.6967,49.42,50.0367,40.5233,55.5767,54.1967,57.5329,54.5967,54.66,48.25,57.2133,48.8567,18.7033,49.95,47.28,56.3667,56.32,54.66,41.58,17.0367,48.4,56.6,57.3933,56.4633,58.44,57.9133,41.9567,56.5267,56.6267,56.59,54.9767,41.1567,Day
2023-10-01 10:45:00,881.277,76.5089,5,13.64623,1679.4,43.5333,42.7287,51.3467,47.172,50.9447,40.1867,57.52,54.251,55.64,57.4267,58.1467,49.8678,54.6633,48.94,20.92,50.1081,53.5667,58.1867,51.49,51.3833,42.23,17.1133,49.65,58.5767,56.4367,55.1033,55.0867,54.4833,41.12,55.56,58.3867,60.3,60.2,43.2967,Day
2023-10-01 11:00:00,848.355,77.1568,5,13.62497,1596.02,44.6567,42.1647,50.3517,47.6605,45.4653,40.6333,51.7733,57.6323,56.5967,50.06,55.1567,48.9622,54.3033,45.8767,21.75,44.2119,45.1833,48.99,49.63,49.8467,40.0333,18.0167,48.6433,55.04,56.0767,57.0633,56.4967,53.7067,40.7267,57.7067,53.7167,54.6367,55.1333,40.2633,Day
2023-10-01 11:15:00,589.367,77.3327,6,13.60547,1071.71,26.3267,27.2067,28.1583,26.0075,31.24,24.3417,35.6933,34.4078,31.55,34.2533,32.6933,34.7767,34.16,32.5733,17.6333,27.6483,30.9964,33.19,38.55,35.4033,28.8533,11.3133,30.8767,36.15,38.2267,39.6033,39.15,38.5767,29.4267,39.11,38.2767,37.8433,33.9367,29.4321,Day
2023-10-01 11:30:00,403.239,77.4459,4,13.59443,789.696,18.53,20.4333,17.8267,18.1633,21.7567,18.2061,25.3733,31.5989,31.9133,27.1833,26.9833,36.5733,27.4167,22.4467,11.8333,21.095,24.5667,30.22,27.83,30.9533,23.9633,9.60667,22.6533,24.4067,23.98,22.8133,22.49,24.3333,18.0233,24.9867,28.0633,29.18,31.0133,23.52,Day
2023-10-01 11:45:00,618.708,77.7441,4,13.60433,1093.03,33.5033,26.9033,34.3267,30.8733,33.7567,23.7122,35.0333,37.27,37.8767,34.7567,36.3567,35.3433,38.2467,32.356,16.1467,30.4733,32.41,35.7667,34.0467,33.4867,28.97,13.88,34.36,36.6467,37.8833,36.9833,40.4433,37.7767,27.2033,36.0967,38.1433,35.47,34.4633,25.61,Day
2023-10-01 12:00:00,656.618,78.8867,4,13.61,1210.59,33.2867,28.0233,34.0367,34.2567,38.548,23.1267,39.69,36.9,41.02,37.8867,41.9267,36.4611,40.3767,32.8862,17.0533,32.3433,38.7433,41.4067,40.13,41.9033,33.14,13.4767,32.05,36.3233,36.97,38.66,40.99,37.5133,29.6233,42.42,42.0133,40.44,40.39,32.3333,Day
2023-10-01 12:15:00,628.881,78.4536,5,13.58713,1195.59,31.6233,27.6067,36.9967,42.0767,45.4253,23.9733,37.18,37.45,30.7367,39.67,41.8467,36.6689,39.8633,30.6411,18.33,28.0707,33.11,34.17,32.48,31.28,29.7767,12.3467,34.3567,36.48,37.3233,40.2533,37.8967,35.2367,25.7167,36.86,40.0733,38.2833,38.46,30.2967,Day
2023-10-01 12:30:00,685.334,79.5402,5,13.579,1236.87,37.962,39.931,40.3081,34.4767,39.0533,28.3167,39.8667,44.8733,42.7781,44.65,42.41,33.8633,41.2167,32.2356,23.5833,39.1227,34.8967,36.5533,34.4867,33.1233,33.45,13.15,40.07,49.71,48.4929,49.29,45.0933,43.56,32.6433,46.08,43.85,41.9467,42.0,32.99,Day
2023-10-01 12:45:00,916.255,80.5868,5,13.60157,1747.21,46.3547,47.2524,42.9933,51.0533,51.0,40.45,58.8067,57.33,44.6475,59.5467,58.7667,45.9,56.6167,47.6678,30.5633,49.05,52.5967,57.5033,56.5633,57.4967,51.9467,21.33,51.2667,53.9967,54.4367,52.9633,53.1667,52.4833,35.89,55.1267,57.07,57.9633,58.31,40.6933,Day
2023-10-01 13:00:00,735.368,82.0379,5,13.5867,1368.33,35.05,36.33,39.1086,43.62,44.55,29.5533,47.45,42.1133,46.0611,45.9,47.1967,34.5533,42.9833,38.8333,27.6267,34.6567,37.9,50.4467,50.35,53.55,47.6367,20.6767,46.1233,53.17,49.3967,45.9767,42.5333,44.1167,30.99,45.56,46.85,46.29,45.77,37.06,Day
2023-10-01 13:15:00,784.928,82.1567,4,13.5899,1514.32,41.414,35.95,44.64,45.5933,38.09,33.3427,49.8467,53.0013,51.7883,52.0533,54.21,43.3253,50.6833,42.3633,27.4233,42.3,42.6967,48.5233,48.42,46.6933,43.3367,19.2733,43.4333,49.2833,48.68,49.4767,49.8,51.6367,37.93,48.9533,49.4733,50.17,46.26,32.8333,Day
2023-10-01 13:30:00,552.331,81.3832,4,13.57243,1262.86,28.8793,27.24,32.8844,28.98,30.2233,29.514,38.3633,40.0653,41.8083,42.2467,44.3033,42.7851,46.2933,37.6267,27.9067,35.1933,40.13,46.8,47.27,45.82,45.0767,19.3267,42.89,48.53,47.1467,43.7133,41.8167,39.5033,28.1933,38.4033,35.9933,34.58,37.63,23.9067,Day
2023-10-01 13:45:00,719.657,81.3512,6,13.56723,1434.19,38.0967,35.7793,43.4756,37.8667,36.08,32.26,47.3067,47.4,51.8567,45.2167,45.49,45.2495,48.35,36.2767,30.23,42.1,42.2367,48.12,46.0767,47.2667,44.0367,19.79,44.4867,50.4633,50.5433,49.3533,46.1967,43.96,32.27,44.3667,45.0967,44.4267,43.8033,31.85,Day
2023-10-01 14:00:00,774.542,81.8299,4,13.56077,1581.85,43.64,41.4573,43.4336,45.2667,45.4967,36.2111,49.92,51.7067,52.68,51.1433,53.9767,40.3244,50.2833,41.48,34.6367,45.63,45.2167,51.25,50.6133,54.8393,51.3357,20.3033,45.9133,48.2833,49.7733,52.72,48.3833,47.8,34.2667,47.2633,48.4067,48.97,50.37,35.6267,Day
2023-10-01 14:15:00,783.829,82.8023,4,13.59157,1495.8,41.8067,43.85,46.3631,47.7367,43.2933,34.3689,48.8233,51.0667,48.81,49.58,44.49,40.8522,47.2533,36.1433,32.25,44.7433,45.0833,52.2567,51.3233,52.9,51.9233,22.4067,45.52,52.6,52.9867,52.9833,48.2467,45.99,36.3133,49.5567,48.3643,51.5933,55.2,38.11,Day
2023-10-01 14:30:00,843.223,83.2056,5,13.59487,1679.83,45.2433,44.72,43.3911,47.1887,47.81,37.87,56.6933,54.1567,55.64,55.42,56.8433,47.7667,54.35,41.6067,38.7933,45.1693,47.78,54.9167,52.84,52.72,52.49,22.6833,45.0467,52.15,51.9667,52.0933,52.1833,51.8867,37.2367,53.0467,53.56,52.8767,53.8867,39.1467,Day
2023-10-01 14:45:00,760.368,83.5609,4,13.57243,1325.05,35.3967,38.7233,41.3522,40.6336,41.7967,28.8433,44.7867,47.9589,43.9967,33.42,40.9467,38.22,39.6067,32.24,36.2767,38.4473,38.07,42.2767,41.6867,40.8767,42.3467,18.1567,39.3567,43.8833,42.1467,42.07,42.75,42.63,29.5333,41.2567,42.2233,42.67,43.6433,32.96,Day
2023-10-01 15:00:00,699.864,83.5438,3,13.56367,1301.9,36.68,36.6478,38.1667,36.2422,38.67,37.4133,55.82,41.3311,44.7367,48.76,44.98,39.62,39.4667,29.0067,26.9833,33.3833,36.9667,44.55,43.49,40.86,40.2667,17.9567,35.9133,41.5933,42.6567,41.7067,44.9833,45.13,29.8767,42.5567,40.9133,42.4286,43.17,32.9893,Day
2023-10-01 15:15:00,890.386,83.9311,3,13.57233,1770.97,47.6007,49.9056,50.51,50.1622,50.1,40.27,52.1341,53.4752,59.3267,57.72,55.3856,44.4433,54.1367,40.78,41.2541,51.1067,51.5667,59.8867,59.8333,59.5733,59.42,25.6467,51.66,60.0567,59.6267,59.64,59.63,59.15,42.24,58.1767,58.2267,58.0333,58.4167,41.7067,Day
2023-10-01 15:30:00,706.268,84.7355,3,13.60753,1302.55,36.596,38.69,37.6133,37.32,36.69,27.0467,39.8426,43.1181,44.41,45.2033,50.4244,29.0433,40.74,29.6,32.1959,31.71,32.3633,34.4867,33.99,32.4867,38.79,19.1467,40.6633,48.0933,48.0133,50.45,49.97,48.5733,35.56,45.0667,44.5667,42.9833,40.3433,31.6167,Day
2023-10-01 15:45:00,652.727,84.2236,2,13.59867,1276.09,36.03,35.01,30.5974,36.4433,37.5633,29.1867,41.7095,31.19,43.7267,43.9833,41.5133,31.1633,37.33,27.6,26.8026,50.6533,36.39,41.36,45.3467,44.22,41.51,20.3667,39.4967,46.4167,46.2767,46.77,44.4767,42.7067,30.9267,41.9333,39.43,41.5567,41.5233,27.2067,Day
2023-10-01 16:00:00,434.503,84.2431,4,13.58723,902.673,24.3133,23.3544,20.9959,23.0867,22.0667,18.7456,30.7671,27.8767,28.98,27.43,23.97,27.2581,26.0467,19.3933,26.5241,34.1633,29.84,34.91,35.97,37.1633,35.0767,15.7533,29.8167,35.9767,33.6433,33.95,32.46,31.7767,23.6333,31.1933,32.3067,31.6667,32.07,23.23,Day
2023-10-01 16:15:00,675.267,82.8148,4,13.58423,1493.68,39.1033,40.2522,39.1,41.2733,39.76,29.1944,47.8,39.96,49.7833,54.47,56.16,42.1586,47.6333,31.81,33.8467,46.8767,44.8133,49.57,46.58,49.7567,46.6167,20.9133,39.3167,47.1333,45.8033,44.7767,44.3733,43.3533,31.37,44.9667,49.3733,50.84,51.3,37.25,Day
2023-10-01 16:30:00,502.475,84.0568,3,13.57357,1007.07,26.9533,29.75,25.5967,24.1233,26.2633,22.8333,35.53,32.27,35.5133,34.1544,33.03,25.5333,28.2933,21.2967,21.3627,26.6,32.7267,36.3733,34.8067,34.24,36.9533,16.1167,33.14,37.4733,34.5967,36.9767,36.0933,35.96,27.1033,38.2033,38.4033,36.95,37.5933,26.73,Day
2023-10-01 16:45:00,545.921,82.8594,2,13.5859,1213.51,25.5667,32.6633,31.0389,33.3167,33.1767,29.7747,44.4933,31.5567,43.2167,35.5089,42.31,40.2933,37.94,26.2833,28.7373,31.7967,28.9567,33.1033,34.5367,33.9067,36.5767,14.7767,34.9933,41.2833,42.1,40.9867,43.6633,41.4967,29.0633,41.35,39.8333,33.9467,33.67,27.1267,Day
2023-10-01 17:00:00,790.532,84.1185,2,13.6003,1630.85,32.7967,44.3733,46.3844,43.2311,45.6267,38.5353,55.5067,38.6044,56.5633,56.89,51.6,47.7833,49.11,34.0233,40.4633,48.6333,49.16,57.2,57.2167,57.2267,56.9033,24.4433,48.6933,56.9633,56.3733,56.9133,57.2467,57.1267,40.6367,56.0033,54.79,49.07,52.4267,39.1967,Day
2023-10-01 17:15:00,575.884,83.545,3,13.58547,1143.07,18.3167,25.4517,31.3767,27.6356,33.66,29.5067,36.4495,25.8489,40.0733,35.3311,36.9633,34.7667,35.6633,24.6733,26.9,44.5133,33.45,39.66,38.1467,38.98,37.3067,18.1267,32.65,39.46,43.19,40.2567,38.0267,36.7433,26.2767,42.7233,32.87,35.0267,37.76,25.7467,Day
