Siler 421 Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2022-11-01 00:00:00,0,0,0,0,0,0,0,-8.319613
2022-11-01 01:00:00,0,0,0,0,0,0,0,-8.329354
2022-11-01 02:00:00,0.01283087,0,0,0,0,0,0,-8.356537
2022-11-01 03:00:00,0,0,0,0,0,0,0,-8.340796
2022-11-01 04:00:00,0,0,0,0,0,0,0,-8.255528
2022-11-01 05:00:00,0,0,0,0,0,0,0,-8.284864
2022-11-01 06:00:00,0,0,0,0,0,0,0,-8.28887
2022-11-01 07:00:00,1.315332,0,0,0,0,0,0,-8.329135
2022-11-01 08:00:00,93.03974,68.20075,46.91611,71.11009,69.07664,54.61471,52.6345,379.6322
2022-11-01 09:00:00,346.9048,327.7479,324.2121,332.0161,321.3131,366.9677,364.8339,2089.021
2022-11-01 10:00:00,458.2869,462.6949,462.7014,488.4369,486.3007,483.8003,478.761,2832.217
2022-11-01 11:00:00,767.875,732.5247,734.7082,729.6617,736.4311,760.1523,775.4987,4472.412
2022-11-01 12:00:00,873.064,824.7709,819.814,829.1376,827.9094,832.9644,833.0704,4948.948
2022-11-01 13:00:00,885.8858,823.6729,812.0596,830.9312,830.5165,832.7902,832.9284,4939.972
2022-11-01 14:00:00,714.8976,692.5811,696.0346,695.7001,692.1815,731.18,718.2664,4156.74
2022-11-01 15:00:00,514.4631,591.0248,565.8061,528.2027,576.0912,492.1795,501.8224,3365.362
2022-11-01 16:00:00,445.7346,412.4699,390.5018,420.6652,427.0008,442.1212,430.1263,2534.307
2022-11-01 17:00:00,165.8068,129.133,113.1397,143.7077,140.7792,138.9184,146.1306,816.9202
2022-11-01 18:00:00,0.8759484,2.01519,2.161191,2.66039,2.426795,2.42255,2.695606,6.520582
2022-11-01 19:00:00,0,0,0,0,0,0,0,-8.346932
2022-11-01 20:00:00,0,0,0,0,0,0,0,-8.364264
2022-11-01 21:00:00,0,0,0,0,0,0,0,-8.364839
2022-11-01 22:00:00,0,0,0,0,0,0,0,-8.366622
2022-11-01 23:00:00,0,0,0,0,0,0,0,-8.341361
2022-11-02 00:00:00,0,0,0,0,0,0,0,-8.29083
2022-11-02 01:00:00,0,0,0,0,0,0,0,-8.385098
2022-11-02 02:00:00,0,0,0,0,0,0,0,-8.331521
2022-11-02 03:00:00,0,0,0,0,0,0,0,-8.285816
2022-11-02 04:00:00,0,0,0,0,0,0,0,-8.513041
2022-11-02 05:00:00,0,0,0,0,0,0,0,-8.560247
2022-11-02 06:00:00,0,0,0,0,0,0,0,-8.557843
2022-11-02 07:00:00,1.825588,0.2611372,0.04336337,0,0.2941115,0,0.05125125,-7.979699
2022-11-02 08:00:00,54.50581,43.07977,39.57254,44.02982,43.60014,36.75772,43.41168,248.0979
2022-11-02 09:00:00,167.0125,152.0159,148.784,158.6699,154.7265,168.9127,168.2731,958.7785
2022-11-02 10:00:00,414.7502,408.1181,406.8515,411.6776,409.6549,445.8509,447.137,2540.227
2022-11-02 11:00:00,576.9501,543.7058,542.0943,546.2604,544.9011,583.4588,576.1146,3369.606
2022-11-02 12:00:00,383.2097,347.2253,343.7773,355.9232,352.5167,384.5804,372.7114,2176.353
2022-11-02 13:00:00,730.6326,655.853,654.1398,649.9366,652.6755,681.2471,674.5929,4003.655
2022-11-02 14:00:00,588.3514,504.6512,496.0664,519.1198,516.3001,544.5733,535.3979,3122.046
2022-11-02 15:00:00,370.8558,342.2063,339.3864,342.4844,342.9538,356.3308,352.3307,2085.303
2022-11-02 16:00:00,141.6884,121.7821,121.2693,124.1808,124.1377,129.5479,128.0022,753.774
2022-11-02 17:00:00,54.69036,44.58566,43.65931,45.71885,45.39383,48.59508,48.05856,274.7422
2022-11-02 18:00:00,0.4329272,0.1981995,0.4979092,0.3710755,0.3755968,0.7213563,0.6972448,-5.27086
2022-11-02 19:00:00,0,0,0,0,0,0,0,-8.304607
2022-11-02 20:00:00,0,0,0,0,0,0,0,-8.328296
2022-11-02 21:00:00,0,0,0,0,0,0,0,-8.38474
2022-11-02 22:00:00,0,0,0,0,0,0,0,-8.322401
2022-11-02 23:00:00,0,0,0,0,0,0,0,-8.351707
2022-11-03 00:00:00,0,0,0,0,0,0,0,-8.388724
2022-11-03 01:00:00,0,0,0,0,0,0,0,-8.366067
2022-11-03 02:00:00,0,0,0,0,0,0,0,-8.331277
2022-11-03 03:00:00,0,0,0,0,0,0,0,-8.309268
2022-11-03 04:00:00,0,0,0,0,0,0,0,-8.533717
2022-11-03 05:00:00,0,0,0,0,0,0,0,-8.54934
2022-11-03 06:00:00,0,0,0,0,0,0,0,-8.518779
2022-11-03 07:00:00,2.696376,0.03962845,0.01959842,0,1.654513,0.4167683,0.3323655,-6.029437
2022-11-03 08:00:00,113.956,95.95171,83.58176,100.0331,100.6855,108.3252,103.844,597.1888
2022-11-03 09:00:00,378.8127,363.3388,345.0415,387.4559,375.3282,416.1053,414.8337,2326.077
2022-11-03 10:00:00,597.9559,565.7954,561.0978,583.0435,574.5228,639.0276,622.2347,3567.648
2022-11-03 11:00:00,750.4823,690.8141,696.4205,738.8057,729.3586,763.2375,772.2523,4337.611
2022-11-03 12:00:00,850.7518,816.9592,809.5844,825.2742,822.6158,832.8395,832.9491,4922.631
2022-11-03 13:00:00,866.2038,819.9473,811.0222,825.5341,824.532,832.897,832.9376,4923.932
2022-11-03 14:00:00,787.348,745.7236,735.3589,750.6519,752.9227,795.6915,781.7299,4545.834
2022-11-03 15:00:00,644.8005,613.74,602.5694,619.3957,623.9861,654.6429,640.7742,3753.688
2022-11-03 16:00:00,436.7127,406.9477,386.1215,413.872,419.8597,435.1856,423.369,2497.375
2022-11-03 17:00:00,156.4285,122.0689,106.8671,137.5766,133.396,133.8304,139.4857,776.2494
2022-11-03 18:00:00,1.633765,2.14981,2.35097,2.964202,2.659652,2.781743,3.127556,8.121719
2022-11-03 19:00:00,0,0,0,0,0,0,0,-8.292772
2022-11-03 20:00:00,0,0,0,0,0,0,0,-8.308056
2022-11-03 21:00:00,0,0,0,0,0,0,0,-8.378933
2022-11-03 22:00:00,0,0,0,0,0,0,0,-8.293558
2022-11-03 23:00:00,0,0,0,0,0,0,0,-8.314637
2022-11-04 00:00:00,0,0,0,0,0,0,0,-8.320962
2022-11-04 01:00:00,0,0,0,0,0,0,0,-8.355763
2022-11-04 02:00:00,0,0,0,0,0,0,0,-8.374414
2022-11-04 03:00:00,0,0,0,0,0,0,0,-8.361304
2022-11-04 04:00:00,0,0,0,0,0,0,0,-8.32059
2022-11-04 05:00:00,0.1983096,0,0,0,0,0,0,-8.262377
2022-11-04 06:00:00,0.1162672,0,0,0,0,0,0,-8.340656
2022-11-04 07:00:00,1.888847,0,0,0,0,0,0,-8.550833
2022-11-04 08:00:00,51.87472,38.20417,35.66467,39.17666,39.21614,35.70003,38.73177,225.6082
2022-11-04 09:00:00,176.9227,153.6986,148.1575,159.045,160.0781,161.0017,164.2504,962.9359
2022-11-04 10:00:00,584.5793,570.9391,559.8375,607.3005,590.6837,629.076,641.4606,3626.973
2022-11-04 11:00:00,759.6905,633.8317,632.3375,647.3903,642.6511,690.2721,683.826,3774.231
2022-11-04 12:00:00,855.9294,800.514,795.643,808.807,805.4897,832.7183,831.7679,4862.32
2022-11-04 13:00:00,765.2464,724.565,718.5885,727.3635,729.7992,764.8332,750.5958,4383.618
2022-11-04 14:00:00,613.4676,530.1711,525.3949,557.1993,549.3776,563.0922,592.8514,3347.327
2022-11-04 15:00:00,359.4879,336.7576,326.7776,340.7582,336.0169,329.232,338.9569,2046.423
2022-11-04 16:00:00,374.617,340.2596,324.3788,348.2261,348.4479,369.6094,361.8482,2106.253
2022-11-04 17:00:00,124.5233,97.92085,138.3427,110.0538,106.4952,108.1965,112.4071,625.012
2022-11-04 18:00:00,1.619613,2.466082,,2.686097,2.53397,2.657938,2.960582,8.092081
2022-11-04 19:00:00,0,0,,0,0,0,0,-8.424219
2022-11-04 20:00:00,0,0,,0,0,0,0,-8.449945
2022-11-04 21:00:00,0,0,,0,0,0,0,-8.351789
2022-11-04 22:00:00,0,0,,0,0,0,0,-8.324941
2022-11-04 23:00:00,0,0,,0,0,0,0,-8.423
2022-11-05 00:00:00,0,0,,0,0,0,0,-8.285319
2022-11-05 01:00:00,0.01262767,0,,0,0,0,0,-8.366394
2022-11-05 02:00:00,0,0,,0,0,0,0,-8.413687
2022-11-05 03:00:00,0.198419,0,,0,0,0,0,-8.421522
2022-11-05 04:00:00,0,0,,0,0,0,0,-8.401165
2022-11-05 05:00:00,0,0,,0,0,0,0,-8.340762
2022-11-05 06:00:00,0,0,,0,0,0,0,-8.310548
2022-11-05 07:00:00,2.91544,0,,0,0,0,0,-8.384622
2022-11-05 08:00:00,47.19207,31.40468,,32.23848,32.04242,31.2701,31.88808,185.7265
2022-11-05 09:00:00,245.807,194.1319,,209.514,192.7945,231.7449,240.8538,1310.876
2022-11-05 10:00:00,552.2703,505.4693,,511.7226,501.846,571.496,561.103,3219.715
2022-11-05 11:00:00,682.0344,624.6934,,669.8106,675.1207,642.908,665.0084,3795.635
2022-11-05 12:00:00,725.3701,644.2157,,673.9893,670.6698,736.6361,688.6055,3939.6
2022-11-05 13:00:00,534.319,515.5098,,537.776,528.4129,516.7361,516.1591,3075.264
2022-11-05 14:00:00,604.3669,529.7484,,539.1535,520.0308,554.1906,552.6011,3296.826
2022-11-05 15:00:00,407.7037,315.3869,,331.5298,317.9348,420.4958,376.8825,2110.654
2022-11-05 16:00:00,287.5087,247.083,,255.9498,255.1505,270.72,265.5462,1540.771
2022-11-05 17:00:00,120.3858,91.91984,,98.12964,97.42456,100.4649,100.815,573.0201
2022-11-05 18:00:00,2.82849,2.577277,,2.665464,2.602566,2.7801,2.958037,8.474673
2022-11-05 19:00:00,0,0,,0,0,0,0,-8.365278
2022-11-05 20:00:00,0.3882115,0,,0,0,0,0,-8.396988
2022-11-05 21:00:00,0,0,,0,0,0,0,-8.332097
2022-11-05 22:00:00,0,0,,0,0,0,0,-8.330934
2022-11-05 23:00:00,0,0,,0,0,0,0,-8.377691
2022-11-06 00:00:00,0,0,,0,0,0,0,-8.336811
2022-11-06 01:00:00,0,0,,0,0,0,0,-8.320103
2022-11-06 01:00:00,0,0,,0,0,0,0,-8.374271
2022-11-06 02:00:00,0,0,,0,0,0,0,-8.417569
2022-11-06 03:00:00,0,0,,0,0,0,0,-8.393223
2022-11-06 04:00:00,0,0,,0,0,0,0,-8.362706
2022-11-06 05:00:00,0,0,,0,0,0,0,-8.325747
2022-11-06 06:00:00,3.141251,0,,0.6664292,1.140949,0.2267474,0.1951605,-6.005558
2022-11-06 07:00:00,92.29991,66.23498,,70.87134,69.87132,72.44199,73.23192,421.1086
2022-11-06 08:00:00,210.0434,178.7242,,181.8372,178.7573,197.2086,194.2216,1125.88
2022-11-06 09:00:00,364.1111,337.7807,,340.7924,337.5063,358.7766,361.547,2110.178
2022-11-06 10:00:00,542.4849,480.8364,,488.9196,488.7918,504.2185,496.657,2937.059
2022-11-06 11:00:00,367.7633,301.4608,,310.1254,303.6786,329.8146,324.0285,1911.558
2022-11-06 12:00:00,384.0274,340.8893,,347.8235,351.0996,320.9951,359.1287,2072.381
2022-11-06 13:00:00,516.0822,371.9485,,386.6953,386.7874,317.7004,431.1831,2324.742
