"Mariposa Solar Center, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2022-11-03 23:00:00,0,0,0,0,-9.599999
2022-11-04 00:00:00,0,0,0,0,-9.599999
2022-11-04 01:00:00,0,0,0,0,-9.599999
2022-11-04 02:00:00,0,0,0,0,-9.599999
2022-11-04 03:00:00,0,0,0,0,-9.599999
2022-11-04 04:00:00,0,0,0,0,-9.599999
2022-11-04 05:00:00,0,0,0,0,-9.599999
2022-11-04 06:00:00,0,0,0,0,-9.599999
2022-11-04 07:00:00,0.8874785,0,0,0,-9.599999
2022-11-04 08:00:00,71.18452,113.7824,128.1279,123.7164,361.4459
2022-11-04 09:00:00,363.1688,578.4023,626.3964,637.6578,1845.022
2022-11-04 10:00:00,611.8466,1085.897,1116.884,1109.585,3308.408
2022-11-04 11:00:00,781.7662,1341.613,1365.231,1352.876,4043.575
2022-11-04 12:00:00,878.5925,1450.046,1470.361,1455.101,4349.414
2022-11-04 13:00:00,889.9785,1425.556,1448.032,1441.144,4280.436
2022-11-04 14:00:00,872.5314,1370.966,1406.245,1393.835,4134.714
2022-11-04 15:00:00,589.4312,904.7485,925.7755,951.4843,2731.852
2022-11-04 16:00:00,301.825,430.5825,470.8321,473.482,1371.585
2022-11-04 17:00:00,63.66392,77.59874,82.62421,82.75237,249.1519
2022-11-04 18:00:00,4.683877,2.329341,4.267455,4.184597,15.89728
2022-11-04 19:00:00,0,0,0,0,-9.599999
2022-11-04 20:00:00,0,0,0,0,-9.599999
2022-11-04 21:00:00,0,0,0,0,-9.599999
2022-11-04 22:00:00,0,0,0,0,-9.599999
2022-11-04 23:00:00,0,0,0,0,-9.599999
2022-11-05 00:00:00,0,0,0,0,-9.599999
2022-11-05 01:00:00,0,0,0,0,-9.599999
2022-11-05 02:00:00,0,0,0,0,-9.599999
2022-11-05 03:00:00,0,0,0,0,-9.599999
2022-11-05 04:00:00,0,0,0,0,-9.599999
2022-11-05 05:00:00,0,0,0,0,-9.599999
2022-11-05 06:00:00,0,0,0,0,-9.599999
2022-11-05 07:00:00,1.040437,0,0,0,-9.599999
2022-11-05 08:00:00,26.04295,29.4328,28.0365,27.97124,77.35304
2022-11-05 09:00:00,63.48806,91.9668,94.72009,95.83094,284.7266
2022-11-05 10:00:00,159.006,230.8907,238.8878,237.6064,703.8103
2022-11-05 11:00:00,334.1367,519.2255,535.3024,522.6353,1562.199
2022-11-05 12:00:00,477.989,733.3248,753.9086,750.0583,2229.306
2022-11-05 13:00:00,520.5156,807.977,831.5929,823.1638,2454.805
2022-11-05 14:00:00,426.8415,622.6992,641.248,635.5846,1896.283
2022-11-05 15:00:00,173.0347,253.1777,261.7364,256.2234,758.3926
2022-11-05 16:00:00,146.914,209.5083,221.1467,216.2595,641.4677
2022-11-05 17:00:00,16.29395,18.0006,18.5118,18.42517,65.30537
2022-11-05 18:00:00,1.085034,0,0,0,-9.599999
2022-11-05 19:00:00,0,0,0,0,-9.599999
2022-11-05 20:00:00,0,0,0,0,-9.599999
2022-11-05 21:00:00,0,0,0,0,-9.599999
2022-11-05 22:00:00,0,0,0,0,-9.599999
2022-11-05 23:00:00,0,0,0,0,-9.599999
2022-11-06 00:00:00,0,0,0,0,-9.599999
2022-11-06 01:00:00,0,0,0,0,-9.599999
2022-11-06 01:00:00,0,0,0,0,-9.599999
2022-11-06 02:00:00,0,0,0,0,-9.599999
2022-11-06 03:00:00,0,0,0,0,-9.599999
2022-11-06 04:00:00,0,0,0,0,-9.599999
2022-11-06 05:00:00,0,0,0,0,-9.599999
2022-11-06 06:00:00,0.5118257,0,0,0,-9.599999
2022-11-06 07:00:00,14.18206,0,1.758038,1.728317,-5.941061
2022-11-06 08:00:00,50.67207,75.41708,79.91533,77.54418,226.8636
2022-11-06 09:00:00,76.32948,119.482,123.9198,123.7971,360.169
2022-11-06 10:00:00,92.38548,142.7487,146.6848,146.3448,430.3933
2022-11-06 11:00:00,101.7343,158.6252,159.721,155.9003,468.9009
2022-11-06 12:00:00,239.8716,360.2846,377.9538,380.0159,1106.337
2022-11-06 13:00:00,493.7556,717.0473,757.3076,756.8649,2208.291
2022-11-06 14:00:00,454.8496,635.3583,671.8521,679.996,1974.997
2022-11-06 15:00:00,416.6036,574.527,650.1912,641.1047,1862.409
2022-11-06 16:00:00,121.587,125.1376,148.5837,158.0191,423.0512
2022-11-06 17:00:00,4.166754,0,1.146188,1.045058,8.139892
2022-11-06 18:00:00,0,0,0,0,-9.599999
2022-11-06 19:00:00,0,0,0,0,-9.599999
2022-11-06 20:00:00,0,0,0,0,-9.599999
2022-11-06 21:00:00,0,0,0,0,-9.599999
2022-11-06 22:00:00,0,0,0,0,-9.599999
2022-11-06 23:00:00,0,0,0,0,-9.599999
2022-11-07 00:00:00,0,0,0,0,-9.599999
2022-11-07 01:00:00,0,0,0,0,-9.599999
2022-11-07 02:00:00,0,0,0,0,-9.599999
2022-11-07 03:00:00,0,0,0,0,-9.599999
2022-11-07 04:00:00,0,0,0,0,-9.599999
2022-11-07 05:00:00,0,0,0,0,-9.599999
2022-11-07 06:00:00,0.432472,0,0,0,-9.599999
2022-11-07 07:00:00,32.22361,34.74712,36.14222,36.33834,98.96004
2022-11-07 08:00:00,99.47498,141.3219,145.1931,143.3875,423.7743
2022-11-07 09:00:00,166.5872,239.1169,246.1925,242.2891,721.9671
2022-11-07 10:00:00,254.7897,369.8205,373.5696,364.7753,1104.252
2022-11-07 11:00:00,640.1867,958.3945,948.3523,961.2487,2857.649
2022-11-07 12:00:00,846.6689,1191.095,1255.354,1258.715,3696.129
2022-11-07 13:00:00,732.2571,1122.933,1163.7,1107.521,3386.705
2022-11-07 14:00:00,671.4607,1059.625,1088.312,1083.307,3206.833
2022-11-07 15:00:00,465.6761,635.4291,723.2404,721.6239,2065.194
2022-11-07 16:00:00,201.8693,172.3587,215.0608,230.8578,609.6017
2022-11-07 17:00:00,4.163978,1.478488,1.698671,1.40099,5.507399
2022-11-07 18:00:00,0,0,0,0,-9.599999
2022-11-07 19:00:00,0,0,0,0,-9.599999
2022-11-07 20:00:00,0,0,0,0,-9.599999
2022-11-07 21:00:00,0,0,0,0,-9.599999
2022-11-07 22:00:00,0,0,0,0,-9.599999
2022-11-07 23:00:00,0,0,0,0,-9.599999
2022-11-08 00:00:00,0,0,0,0,-9.599999
2022-11-08 01:00:00,0,0,0,0,-9.599999
2022-11-08 02:00:00,0,0,0,0,-9.599999
2022-11-08 03:00:00,0,0,0,0,-9.599999
2022-11-08 04:00:00,0,0,0,0,-9.599999
2022-11-08 05:00:00,0,0,0,0,-9.599999
2022-11-08 06:00:00,0.3856648,0,0,0,-7.669864
2022-11-08 07:00:00,102.2769,179.7039,226.0325,224.2071,630.1738
2022-11-08 08:00:00,402.9952,746.4273,797.3439,786.8436,2330.739
2022-11-08 09:00:00,639.6107,1176.226,1196.677,1184.04,3547.062
2022-11-08 10:00:00,811.424,1419.62,1445.839,1433.864,4277.555
2022-11-08 11:00:00,911.0003,1544.078,1571.699,1561.244,4644.044
2022-11-08 12:00:00,929.6721,1538.151,1568.775,1560.219,4627.449
2022-11-08 13:00:00,864.3089,1413.172,1441.646,1432.795,4252.264
2022-11-08 14:00:00,728.131,1184.366,1214.994,1207.953,3580.074
2022-11-08 15:00:00,518.7654,713.9536,832.5548,832.4577,2365.729
2022-11-08 16:00:00,236.5503,191.2672,246.9129,270.8527,702.0867
2022-11-08 17:00:00,4.915092,1.109733,3.08379,0.9845655,9.766514
2022-11-08 18:00:00,0,0,0,0,-9.599999
2022-11-08 19:00:00,0,0,0,0,-9.599999
2022-11-08 20:00:00,0,0,0,0,-9.599999
2022-11-08 21:00:00,0,0,0,0,-9.599999
2022-11-08 22:00:00,0,0,0,0,-9.599999
2022-11-08 23:00:00,0,0,0,0,-9.599999
2022-11-09 00:00:00,0,0,0,0,-9.599999
2022-11-09 01:00:00,0,0,0,0,-9.599999
2022-11-09 02:00:00,0,0,0,0,-9.599999
2022-11-09 03:00:00,0,0,0,0,-9.599999
2022-11-09 04:00:00,0,0,0,0,-9.599999
2022-11-09 05:00:00,0,0,0,0,-9.599999
2022-11-09 06:00:00,0.3141924,0,0,0,-8.354076
2022-11-09 07:00:00,92.34049,163.3443,200.1888,200.6103,564.5298
2022-11-09 08:00:00,299.1177,505.4802,560.9176,560.5545,1631.038
2022-11-09 09:00:00,387.5266,632.2275,670.1425,667.0251,1977.21
2022-11-09 10:00:00,442.7896,680.663,697.6989,680.4527,2054.881
2022-11-09 11:00:00,608.4128,969.5616,1012.223,1016.947,2997.442
2022-11-09 12:00:00,657.515,1102.928,1131.211,1122.523,3347.512
2022-11-09 13:00:00,820.5255,1371.443,1401.568,1397.81,4155.957
2022-11-09 14:00:00,686.868,1129.52,1162.962,1159.55,3433.429
2022-11-09 15:00:00,488.6921,674.0032,789.0172,792.297,2248.064
2022-11-09 16:00:00,205.4176,179.9137,224.7116,243.2933,642.0375
2022-11-09 17:00:00,5.071785,2.059972,4.14463,3.78846,11.58054
2022-11-09 18:00:00,0,0,0,0,-9.599999
2022-11-09 19:00:00,0,0,0,0,-9.599999
2022-11-09 20:00:00,0,0,0,0,-9.599999
2022-11-09 21:00:00,0,0,0,0,-9.599999
2022-11-09 22:00:00,0,0,0,0,-9.599999
2022-11-09 23:00:00,0,0,0,0,-9.599999
2022-11-10 00:00:00,0,0,0,0,-9.599999
2022-11-10 01:00:00,0,0,0,0,-9.599999
2022-11-10 02:00:00,0,0,0,0,-9.599999
2022-11-10 03:00:00,0,0,0,0,-9.599999
2022-11-10 04:00:00,0,0,0,0,-9.599999
2022-11-10 05:00:00,0,0,0,0,-9.599999
2022-11-10 06:00:00,0.1498874,0,0,0,-9.599999
2022-11-10 07:00:00,33.66857,40.15995,41.69816,41.38152,125.8541
2022-11-10 08:00:00,114.2322,166.1698,172.4965,171.6136,505.7615
2022-11-10 09:00:00,168.7022,252.2408,260.4637,257.6949,767.9269
2022-11-10 10:00:00,264.9832,396.459,410.1081,406.9987,1213.335
2022-11-10 11:00:00,188.2263,284.2344,291.9898,288.4806,861.7735
2022-11-10 12:00:00,136.3711,213.2009,220.2542,218.2491,647.0341
2022-11-10 13:00:00,134.4969,208.0157,214.8329,212.8594,631.0682
2022-11-10 14:00:00,74.39098,124.3204,127.987,127.1102,373.1775
2022-11-10 15:00:00,50.98016,82.86063,85.31482,84.43488,245.3562
2022-11-10 16:00:00,21.0861,25.02238,27.52258,27.32576,85.56503
2022-11-10 17:00:00,0.4575317,0,0,0,-8.991221
2022-11-10 18:00:00,0,0,0,0,-9.599999
2022-11-10 19:00:00,0,0,0,0,-9.599999
2022-11-10 20:00:00,0,0,0,0,-9.599999
2022-11-10 21:00:00,0,0,0,0,-9.599999
2022-11-10 22:00:00,0,0,0,0,-9.599999
2022-11-10 23:00:00,0,0,0,0,-9.599999
2022-11-11 00:00:00,0,0,0,0,-9.599999
2022-11-11 01:00:00,0,0,0,0,-9.599999
2022-11-11 02:00:00,0,0,0,0,-9.599999
2022-11-11 03:00:00,0,0,0,0,-9.599999
2022-11-11 04:00:00,0,0,0,0,-9.599999
2022-11-11 05:00:00,0,0,0,0,-9.599999
2022-11-11 06:00:00,0.04222757,0,0,0,-9.599999
2022-11-11 07:00:00,33.62546,44.41185,45.77647,45.37056,126.8873
2022-11-11 08:00:00,46.68,70.08914,72.47944,73.65167,211.7831
2022-11-11 09:00:00,135.9303,198.4698,205.6133,206.3882,605.0646
2022-11-11 10:00:00,155.3882,224.3806,231.9478,231.3525,682.6317
2022-11-11 11:00:00,123.4478,190.1136,195.0356,192.2744,571.9617
2022-11-11 12:00:00,232.2959,344.8457,354.3649,349.2589,1042.033
2022-11-11 13:00:00,121.2356,184.3249,187.8691,183.1102,546.6857
2022-11-11 14:00:00,56.90723,89.84562,91.38512,90.63586,267.7781
2022-11-11 15:00:00,41.78638,65.05987,65.34384,65.07135,197.2834
2022-11-11 16:00:00,11.44852,4.749045,4.754387,4.97947,37.31879
2022-11-11 17:00:00,0.3278348,0,0,0,-9.523699
2022-11-11 18:00:00,0,0,0,0,-9.599999
2022-11-11 19:00:00,0,0,0,0,-9.599999
2022-11-11 20:00:00,0,0,0,0,-9.599999
2022-11-11 21:00:00,0,0,0,0,-9.599999
2022-11-11 22:00:00,0,0,0,0,-9.599999
2022-11-11 23:00:00,0,0,0,0,-9.599999
2022-11-12 00:00:00,0,0,0,0,-9.599999
2022-11-12 01:00:00,0,0,0,0,-9.599999
2022-11-12 02:00:00,0,0,0,0,-9.599999
2022-11-12 03:00:00,0,0,0,0,-9.599999
2022-11-12 04:00:00,0,0,0,0,-9.599999
2022-11-12 05:00:00,0,0,0,0,-9.599999
2022-11-12 06:00:00,0.2769507,0,0,0,-9.599999
2022-11-12 07:00:00,28.28357,31.83862,34.55606,34.24145,92.19448
2022-11-12 08:00:00,75.2761,108.8349,111.7581,110.1451,324.2965
2022-11-12 09:00:00,78.63352,123.4477,127.1088,125.7041,369.7525
2022-11-12 10:00:00,199.754,291.8466,301.5348,298.4463,888.192
2022-11-12 11:00:00,366.5196,538.1724,560.2218,557.9695,1633.446
2022-11-12 12:00:00,544.3043,888.1538,873.6079,911.8689,2680.885
2022-11-12 13:00:00,639.5341,990.9668,1025.334,982.272,2935.856
2022-11-12 14:00:00,343.3174,534.0033,531.3309,493.6573,1555.154
2022-11-12 15:00:00,141.9251,192.601,199.5446,197.9338,583.395
2022-11-12 16:00:00,21.73837,17.6919,18.26647,18.19487,86.369
2022-11-12 17:00:00,0.8787775,0,0,0,-7.456503
2022-11-12 18:00:00,0,0,0,0,-9.599999
2022-11-12 19:00:00,0,0,0,0,-9.599999
2022-11-12 20:00:00,0,0,0,0,-9.599999
2022-11-12 21:00:00,0,0,0,0,-9.599999
2022-11-12 22:00:00,0,0,0,0,-9.599999
2022-11-12 23:00:00,0,0,0,0,-9.599999
2022-11-13 00:00:00,0,0,0,0,-9.599999
2022-11-13 01:00:00,0,0,0,0,-9.599999
2022-11-13 02:00:00,0,0,0,0,-9.599999
2022-11-13 03:00:00,0,0,0,0,-9.599999
2022-11-13 04:00:00,0,0,0,0,-9.599999
2022-11-13 05:00:00,0,0,0,0,-9.599999
2022-11-13 06:00:00,0.2465259,0,0,0,-7.88069
2022-11-13 07:00:00,87.27202,149.8511,177.2012,175.088,505.0069
2022-11-13 08:00:00,370.0446,683.9824,768.3212,761.5782,2219.624
2022-11-13 09:00:00,658.2336,1256.744,1281.947,1267.234,3805.915
2022-11-13 10:00:00,823.4632,1504.578,1536.122,1523.646,4552.79
2022-11-13 11:00:00,924.637,1625.997,1658.364,1648.981,4909.97
2022-11-13 12:00:00,937.5106,1614.033,1648.316,1639.831,4872.577
2022-11-13 13:00:00,869.9944,1485.786,1521.388,1512.053,4494.108
2022-11-13 14:00:00,726.1547,1224.563,1265.597,1258.165,3732.371
2022-11-13 15:00:00,514.5217,679.6475,842.6016,854.8742,2371.906
2022-11-13 16:00:00,221.9662,171.1564,220.0982,243.1372,632.5452
2022-11-13 17:00:00,1.801214,0.04699552,0.05333332,0.04214583,4.263154
2022-11-13 18:00:00,0,0,0,0,-9.599999
2022-11-13 19:00:00,0,0,0,0,-9.599999
2022-11-13 20:00:00,0,0,0,0,-9.599999
2022-11-13 21:00:00,0,0,0,0,-9.599999
2022-11-13 22:00:00,0,0,0,0,-9.599999
2022-11-13 23:00:00,0,0,0,0,-9.599999
2022-11-14 00:00:00,0,0,0,0,-9.599999
2022-11-14 01:00:00,0,0,0,0,-9.599999
2022-11-14 02:00:00,0,0,0,0,-9.599999
2022-11-14 03:00:00,0,0,0,0,-9.599999
2022-11-14 04:00:00,0,0,0,0,-9.599999
2022-11-14 05:00:00,0,0,0,0,-9.599999
2022-11-14 06:00:00,0.1332836,0,0,0,-8.016182
2022-11-14 07:00:00,96.36604,168.8568,203.4694,204.2251,579.2822
2022-11-14 08:00:00,377.1701,662.8043,762.5168,757.8749,2190.258
2022-11-14 09:00:00,577.7905,1060.81,1085.418,1068.646,3238.709
2022-11-14 10:00:00,621.3599,1124.386,1145.561,1130.843,3388.317
2022-11-14 11:00:00,717.0917,1241.047,1279.095,1296.815,3812.31
2022-11-14 12:00:00,780.5862,1249.595,1288.536,1338.688,3881.886
2022-11-14 13:00:00,739.2083,1203.642,1239.98,1275.089,3640.42
2022-11-14 14:00:00,687.9667,1140.241,1177.191,1162.513,3472.223
2022-11-14 15:00:00,509.742,661.8622,820.7496,833.6461,2311.175
2022-11-14 16:00:00,191.6125,146.7172,187.1832,207.2513,548.5418
2022-11-14 17:00:00,0.9829453,0,0,0,-2.16137
2022-11-14 18:00:00,0,0,0,0,-9.599999
2022-11-14 19:00:00,0,0,0,0,-9.599999
2022-11-14 20:00:00,0,0,0,0,-9.599999
2022-11-14 21:00:00,0,0,0,0,-9.599999
2022-11-14 22:00:00,0,0,0,0,-9.599999
2022-11-14 23:00:00,0,0,0,0,-9.599999
2022-11-15 00:00:00,0,0,0,0,-9.599999
2022-11-15 01:00:00,0,0,0,0,-9.599999
2022-11-15 02:00:00,0,0,0,0,-9.599999
2022-11-15 03:00:00,0,0,0,0,-9.599999
2022-11-15 04:00:00,0,0,0,0,-9.599999
2022-11-15 05:00:00,0,0,0,0,-9.599999
2022-11-15 06:00:00,0,0,0,0,-9.599999
2022-11-15 07:00:00,1.50211,0,0,0,-9.592368
2022-11-15 08:00:00,11.22932,4.83307,5.005902,5.007332,45.61375
2022-11-15 09:00:00,25.41962,38.74176,39.67429,39.24822,126.7144
2022-11-15 10:00:00,32.91333,56.41705,57.85124,56.85836,168.9014
2022-11-15 11:00:00,27.12503,46.54324,47.80485,47.47076,134.025
2022-11-15 12:00:00,28.03755,44.783,46.40527,46.32926,137.4533
2022-11-15 13:00:00,63.33757,109.8198,112.8564,112.0993,329.2302
2022-11-15 14:00:00,35.48609,60.40392,63.8454,63.91613,182.2041
2022-11-15 15:00:00,19.90972,24.70254,25.88158,26.40611,92.69107
2022-11-15 16:00:00,8.861448,1.218965,1.231634,1.151981,30.49673
2022-11-15 17:00:00,0,0,0,0,-9.599999
2022-11-15 18:00:00,0,0,0,0,-9.599999
2022-11-15 19:00:00,0,0,0,0,-9.599999
2022-11-15 20:00:00,0,0,0,0,-9.599999
2022-11-15 21:00:00,0,0,0,0,-9.599999
2022-11-15 22:00:00,0,0,0,0,-9.599999
2022-11-15 23:00:00,0,0,0,0,-9.599999
2022-11-16 00:00:00,0,0,0,0,-9.599999
2022-11-16 01:00:00,0,0,0,0,-9.599999
2022-11-16 02:00:00,0,0,0,0,-9.599999
2022-11-16 03:00:00,0,0,0,0,-9.599999
2022-11-16 04:00:00,0,0,0,0,-9.599999
2022-11-16 05:00:00,0,0,0,0,-9.599999
2022-11-16 06:00:00,0.01099125,0,0,0,-9.599999
2022-11-16 07:00:00,36.66629,43.24137,46.59775,45.47694,135.5933
2022-11-16 08:00:00,238.8562,416.7852,425.3878,390.9552,1235.031
2022-11-16 09:00:00,655.7749,1177.748,1204.034,1202.779,3591.333
2022-11-16 10:00:00,786.9814,1396.132,1415.588,1400.052,4177.437
2022-11-16 11:00:00,615.9703,1019.543,1044.083,1028.452,3072.916
2022-11-16 12:00:00,495.3012,801.6158,830.05,827.8019,2451.545
2022-11-16 13:00:00,442.6252,688.8091,717.4189,715.0618,2114.422
2022-11-16 14:00:00,305.7539,455.7195,477.957,477.8626,1409.583
2022-11-16 15:00:00,160.3065,230.5378,242.2953,242.6409,711.8667
2022-11-16 16:00:00,39.76291,55.90482,57.89493,57.24415,165.7646
2022-11-16 17:00:00,1.671748,0.102146,0.08735202,0.0578171,-0.8065365
2022-11-16 18:00:00,0,0,0,0,-9.599999
2022-11-16 19:00:00,0,0,0,0,-9.599999
2022-11-16 20:00:00,0,0,0,0,-9.599999
2022-11-16 21:00:00,0,0,0,0,-9.599999
2022-11-16 22:00:00,0,0,0,0,-9.599999
2022-11-16 23:00:00,0,0,0,0,-9.599999
2022-11-17 00:00:00,0,0,0,0,-9.599999
2022-11-17 01:00:00,0,0,0,0,-9.599999
2022-11-17 02:00:00,0,0,0,0,-9.599999
2022-11-17 03:00:00,0,0,0,0,-9.599999
2022-11-17 04:00:00,0,0,0,0,-9.599999
2022-11-17 05:00:00,0,0,0,0,-9.599999
2022-11-17 06:00:00,0.01394219,0,0,0,-9.428563
2022-11-17 07:00:00,141.4679,143.7156,164.8115,167.015,477.7844
2022-11-17 08:00:00,438.4354,668.5654,797.3755,795.9382,2274.427
2022-11-17 09:00:00,632.2969,1205.266,1234.016,1219.756,3667.71
2022-11-17 10:00:00,810.4059,1478.302,1509.666,1497.094,4480.67
2022-11-17 11:00:00,911.8606,1604.335,1638.202,1626.275,4850.581
2022-11-17 12:00:00,928.6691,1597.163,1635.003,1623.619,4829.757
2022-11-17 13:00:00,858.8273,1453.928,1489.686,1480.297,4399.102
2022-11-17 14:00:00,714.1995,1177.262,1234.755,1227.205,3622.988
2022-11-17 15:00:00,501.4362,630.6749,802.9302,823.9717,2251.249
2022-11-17 16:00:00,203.3516,153.6298,195.8574,213.9136,561.7612
2022-11-17 17:00:00,1.354666,0,0,0,2.177067
2022-11-17 18:00:00,0,0,0,0,-9.599999
2022-11-17 19:00:00,0,0,0,0,-9.599999
2022-11-17 20:00:00,0,0,0,0,-9.599999
2022-11-17 21:00:00,0,0,0,0,-9.599999
2022-11-17 22:00:00,0,0,0,0,-9.599999
2022-11-17 23:00:00,0,0,0,0,-9.599999
2022-11-18 00:00:00,0,0,0,0,-9.599999
2022-11-18 01:00:00,0,0,0,0,-9.599999
2022-11-18 02:00:00,0,0,0,0,-9.599999
2022-11-18 03:00:00,0,0,0,0,-9.599999
2022-11-18 04:00:00,0,0,0,0,-9.599999
2022-11-18 05:00:00,0,0,0,0,-9.599999
2022-11-18 06:00:00,0.0655143,0,0,0,-9.38108
2022-11-18 07:00:00,142.8754,132.2682,153.4405,154.132,442.4519
2022-11-18 08:00:00,489.0763,651.184,785.6398,785.3281,2235.648
2022-11-18 09:00:00,624.4135,1172.358,1200.209,1184.035,3564.242
2022-11-18 10:00:00,792.1759,1420.309,1444.513,1428.222,4290.28
2022-11-18 11:00:00,886.3441,1535.746,1564.186,1550.661,4636.246
2022-11-18 12:00:00,903.7458,1540.445,1569.469,1557.211,4644.585
2022-11-18 13:00:00,839.1814,1420.473,1450.644,1438.711,4288.549
2022-11-18 14:00:00,695.0582,1137.714,1197.47,1187.999,3507.122
2022-11-18 15:00:00,478.532,594.9196,755.8718,779.8231,2124.732
2022-11-18 16:00:00,190.7587,140.3786,176.5269,191.5577,508.1527
2022-11-18 17:00:00,1.601195,0,0,0,-1.302523
2022-11-18 18:00:00,0,0,0,0,-9.599999
2022-11-18 19:00:00,0,0,0,0,-9.599999
2022-11-18 20:00:00,0,0,0,0,-9.599999
2022-11-18 21:00:00,0,0,0,0,-9.599999
