Cotten Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2022-11-01 00:00:00,0,0,0,0,0,0,0,-8.864559
2022-11-01 01:00:00,0,0,0,0,0,0,0,-8.861201
2022-11-01 02:00:00,0,0,0,0,0,0,0,-8.553654
2022-11-01 03:00:00,0,0,0,0,0,0,0,-8.596635
2022-11-01 04:00:00,0,0,0,0,0,0,0,-8.669404
2022-11-01 05:00:00,0,0,0,0,0,0,0,-8.832833
2022-11-01 06:00:00,0,0,0,0,0,0,0,-8.713054
2022-11-01 07:00:00,1.065117,0,0,0,0,0,0,-8.761733
2022-11-01 08:00:00,90.67927,69.39333,63.72075,65.09893,66.3261,65.87836,65.88545,394.514
2022-11-01 09:00:00,243.605,219.6379,202.7047,206.1118,228.2774,235.4796,210.9392,1337.986
2022-11-01 10:00:00,506.648,498.448,496.9613,483.3172,463.5617,493.5294,495.0778,2964.793
2022-11-01 11:00:00,652.0983,587.368,597.1126,576.4316,573.0097,620.7782,612.7022,3502.006
2022-11-01 12:00:00,831.8403,723.838,716.3333,710.7759,713.1107,720.484,739.8087,4281.216
2022-11-01 13:00:00,895.4114,717.8247,764.9396,772.907,795.772,817.4858,815.9951,4665.735
2022-11-01 14:00:00,636.4898,501.5727,587.2192,525.0344,556.0931,614.3859,622.9547,3351.826
2022-11-01 15:00:00,520.066,398.0864,439.4235,420.9224,475.1694,513.6019,534.665,2777.952
2022-11-01 16:00:00,436.1507,339.5826,387.4011,388.18,427.3837,426.6446,424.8651,2401.657
2022-11-01 17:00:00,216.3513,134.9449,131.8842,152.5062,159.1177,148.9595,152.1584,879.5249
2022-11-01 18:00:00,4.835089,4.417309,2.255495,4.311092,3.327863,2.696638,2.480921,11.4093
2022-11-01 19:00:00,0,0,0,0,0,0,0,-8.848848
2022-11-01 20:00:00,0,0,0,0,0,0,0,-8.765975
2022-11-01 21:00:00,0,0,0,0,0,0,0,-8.772449
2022-11-01 22:00:00,0,0,0,0,0,0,0,-8.739025
2022-11-01 23:00:00,0,0,0,0,0,0,0,-8.688795
2022-11-02 00:00:00,0,0,0,0,0,0,0,-8.732602
2022-11-02 01:00:00,0,0,0,0,0,0,0,-8.7742
2022-11-02 02:00:00,0,0,0,0,0,0,0,-8.789184
2022-11-02 03:00:00,0,0,0,0,0,0,0,-8.780943
2022-11-02 04:00:00,0,0,0,0,0,0,0,-8.723385
2022-11-02 05:00:00,0,0,0,0,0,0,0,-8.567404
2022-11-02 06:00:00,0,0,0,0,0,0,0,-8.58227
2022-11-02 07:00:00,1.169557,0.01790023,0.01493909,0.0319954,0.03015698,0.0280595,0.02461353,-8.556128
2022-11-02 08:00:00,65.53796,53.15855,49.11982,51.90268,53.48498,55.58902,51.41761,311.3139
2022-11-02 09:00:00,376.4717,376.1678,334.8008,353.9872,357.7786,379.1915,338.2303,2170.473
2022-11-02 10:00:00,315.3134,285.7992,273.7328,273.6509,282.1118,293.0614,287.2375,1716.083
2022-11-02 11:00:00,444.435,412.1742,399.718,402.1255,412.9438,429.0836,426.419,2498.641
2022-11-02 12:00:00,849.0275,730.0497,714.1141,724.409,729.082,729.0804,725.3027,4305.511
2022-11-02 13:00:00,810.0862,726.4268,709.8132,708.275,735.4247,745.1286,739.3128,4336.648
2022-11-02 14:00:00,673.2859,567.9197,570.2016,584.602,584.8833,564.7959,615.8498,3453.738
2022-11-02 15:00:00,567.1829,487.0084,477.0381,487.1634,505.9497,471.8614,505.3596,2951.369
2022-11-02 16:00:00,223.312,178.762,171.5447,185.7834,190.3539,168.6937,181.5462,1063.405
2022-11-02 17:00:00,61.06795,48.13245,46.55414,47.1314,48.7384,45.63191,48.77341,281.6116
2022-11-02 18:00:00,1.113151,1.404578,1.199536,1.346442,1.377166,1.307247,1.373057,-0.4227332
2022-11-02 19:00:00,0,0,0,0,0,0,0,-8.744853
2022-11-02 20:00:00,0,0,0,0,0,0,0,-8.736581
2022-11-02 21:00:00,0,0,0,0,0,0,0,-8.759498
2022-11-02 22:00:00,0,0,0,0,0,0,0,-8.640637
2022-11-02 23:00:00,0,0,0,0,0,0,0,-8.648101
2022-11-03 00:00:00,0,0,0,0,0,0,0,-8.62151
2022-11-03 01:00:00,0,0,0,0,0,0,0,-8.699345
2022-11-03 02:00:00,0,0,0,0,0,0,0,-8.734599
2022-11-03 03:00:00,0,0,0,0,0,0,0,-8.67452
2022-11-03 04:00:00,0,0,0,0,0,0,0,-8.616585
2022-11-03 05:00:00,0,0,0,0,0,0,0,-8.51241
2022-11-03 06:00:00,0,0,0,0,0,0,0,-8.506766
2022-11-03 07:00:00,2.486224,1.702899,1.422424,1.312951,1.678167,0,0,-2.57913
2022-11-03 08:00:00,117.5658,89.13072,67.30716,95.51683,94.21294,98.95081,66.45422,513.6927
2022-11-03 09:00:00,359.3074,367.937,314.6385,344.2217,346.5952,368.8502,303.5012,2062.88
2022-11-03 10:00:00,550.1437,569.5232,535.7372,527.0145,530.1734,561.8524,536.9441,3273.782
2022-11-03 11:00:00,756.8024,710.2878,693.0733,702.7901,715.822,731.2134,742.3307,4312.686
2022-11-03 12:00:00,854.5838,787.187,765.0128,769.3495,792.1431,817.3705,811.3612,4722.682
2022-11-03 13:00:00,875.8456,785.8481,763.9556,774.3605,797.3193,817.4413,814.2505,4734.227
2022-11-03 14:00:00,816.4277,724.9527,710.5051,717.3949,746.0034,757.2809,755.9606,4398.01
2022-11-03 15:00:00,677.4958,593.7428,585.1508,592.747,620.4063,620.671,621.7656,3632.241
2022-11-03 16:00:00,475.9978,400.4706,401.1389,407.3822,433.4956,424.485,427.6881,2501.252
2022-11-03 17:00:00,210.2893,142.4782,127.7342,145.4848,154.2389,143.1128,146.7664,860.4982
2022-11-03 18:00:00,5.82311,4.266923,2.518781,3.818923,3.191833,2.783052,2.727491,10.91776
2022-11-03 19:00:00,0,0,0,0,0,0,0,-8.776693
2022-11-03 20:00:00,0,0,0,0,0,0,0,-8.773096
2022-11-03 21:00:00,0,0,0,0,0,0,0,-8.79866
2022-11-03 22:00:00,0,0,0,0,0,0,0,-8.834653
2022-11-03 23:00:00,0,0,0,0,0,0,0,-8.890902
2022-11-04 00:00:00,0,0,0,0,0,0,0,-8.879775
2022-11-04 01:00:00,0,0,0,0,0,0,0,-8.673397
2022-11-04 02:00:00,0,0,0,0,0,0,0,-8.619598
2022-11-04 03:00:00,0,0,0,0,0,0,0,-8.622371
2022-11-04 04:00:00,0,0,0,0,0,0,0,-8.603306
2022-11-04 05:00:00,0,0,0,0,0,0,0,-8.641231
2022-11-04 06:00:00,0,0,0,0,0,0,0,-8.660044
2022-11-04 07:00:00,1.674955,0,0,0,0,0,0,-8.647856
2022-11-04 08:00:00,46.16253,31.91328,30.33834,32.14513,33.17083,34.09429,33.78644,189.2809
2022-11-04 09:00:00,121.0398,87.34714,77.0858,105.5226,136.1742,124.4213,110.6887,643.7733
2022-11-04 10:00:00,522.1498,472.7144,392.024,489.7812,499.663,507.4003,466.0946,2840.989
2022-11-04 11:00:00,686.2067,604.9987,553.7347,568.8295,600.9227,602.9334,647.3765,3635.168
2022-11-04 12:00:00,810.0515,730.4158,704.2847,746.3208,750.89,751.2354,782.095,4468.2
2022-11-04 13:00:00,854.4329,749.5075,729.8118,730.1553,762.5145,721.7432,781.5352,4466.38
2022-11-04 14:00:00,753.5906,592.5602,565.1556,585.9448,637.9285,608.4543,647.665,3640.699
2022-11-04 15:00:00,444.8823,367.5074,365.5161,362.0532,395.0324,375.7773,424.1331,2242.326
2022-11-04 16:00:00,331.9996,283.6311,309.7054,284.011,299.9723,276.5522,350.6031,1819.118
2022-11-04 17:00:00,158.6291,104.7838,96.65597,112.9209,118.839,100.8282,112.0284,637.8622
2022-11-04 18:00:00,3.003604,3.129479,2.22579,3.366994,3.049536,2.648705,2.82942,8.299928
2022-11-04 19:00:00,0,0,0,0,0,0,0,-8.729894
2022-11-04 20:00:00,0,0,0,0,0,0,0,-8.648843
2022-11-04 21:00:00,0,0,0,0,0,0,0,-8.719163
2022-11-04 22:00:00,0,0,0,0,0,0,0,-8.685371
2022-11-04 23:00:00,0,0,0,0,0,0,0,-8.699964
2022-11-05 00:00:00,0,0,0,0,0,0,0,-8.719432
2022-11-05 01:00:00,0,0,0,0,0,0,0,-8.780541
2022-11-05 02:00:00,0,0,0,0,0,0,0,-8.791306
2022-11-05 03:00:00,0,0,0,0,0,0,0,-8.809383
2022-11-05 04:00:00,0,0,0,0,0,0,0,-8.816107
2022-11-05 05:00:00,0,0,0,0,0,0,0,-8.812614
2022-11-05 06:00:00,0,0,0,0,0,0,0,-8.749317
2022-11-05 07:00:00,3.886045,1.119665,1.041492,1.152383,1.165121,1.004571,1.121079,-2.238554
2022-11-05 08:00:00,128.5972,98.02926,86.9045,95.39335,95.50477,92.75649,86.25701,557.9152
2022-11-05 09:00:00,329.5467,316.9394,280.3795,299.2276,302.0998,297.61,281.0923,1796.401
2022-11-05 10:00:00,606.3748,582.7444,550.5847,558.1275,566.5478,534.2681,568.9482,3378.247
2022-11-05 11:00:00,764.1418,708.1912,673.0221,684.2353,697.1404,666.1342,707.2693,4128.81
2022-11-05 12:00:00,836.9258,745.7296,708.4254,726.0901,745.3016,703.6693,748.4865,4354.767
2022-11-05 13:00:00,783.0779,643.1772,638.5244,634.2795,645.6235,624.3277,677.9716,3867.927
2022-11-05 14:00:00,776.5133,658.4236,608.7069,634.038,638.5627,606.8997,643.3693,3801.736
2022-11-05 15:00:00,362.4009,295.8125,296.355,294.8279,294.034,277.9149,319.4808,1798.478
2022-11-05 16:00:00,378.7297,302.0486,300.6849,304.2963,323.7382,292.8802,317.1877,1852.173
2022-11-05 17:00:00,120.0509,81.14497,77.85362,81.76956,87.27629,75.91084,84.4782,488.6433
2022-11-05 18:00:00,2.140476,2.434753,2.085021,2.319669,2.436005,2.20173,2.401516,5.514205
2022-11-05 19:00:00,0,0,0,0,0,0,0,-8.730051
2022-11-05 20:00:00,0,0,0,0,0,0,0,-8.769192
2022-11-05 21:00:00,0,0,0,0,0,0,0,-8.689156
2022-11-05 22:00:00,0,0,0,0,0,0,0,-8.730396
2022-11-05 23:00:00,0,0,0,0,0,0,0,-8.734446
2022-11-06 00:00:00,0,0,0,0,0,0,0,-8.775915
2022-11-06 01:00:00,0,0,0,0,0,0,0,-8.802023
2022-11-06 01:00:00,0,0,0,0,0,0,0,-8.826802
2022-11-06 02:00:00,0,0,0,0,0,0,0,-8.750154
2022-11-06 03:00:00,0,0,0,0,0,0,0,-8.757171
2022-11-06 04:00:00,0,0,0,0,0,0,0,-8.730852
2022-11-06 05:00:00,0,0,0,0,0,0,0,-8.711996
2022-11-06 06:00:00,5.247081,1.80057,1.645079,1.776597,1.814169,1.663003,1.694402,1.720227
2022-11-06 07:00:00,68.83195,50.40939,46.0613,51.32883,50.58406,51.75514,46.51147,295.0928
2022-11-06 08:00:00,177.5773,148.8558,140.6799,143.6407,147.8926,141.0103,147.1813,874.0914
2022-11-06 09:00:00,300.1594,272.2976,259.3434,260.1211,265.2344,255.1768,268.2205,1607.156
2022-11-06 10:00:00,329.5378,288.948,279.7774,281.3028,290.2942,276.6804,294.012,1725.77
2022-11-06 11:00:00,397.6451,344.2799,332.9646,331.5176,342.4218,332.6255,357.0353,2063.037
