Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Inverter_7,Inverter_8,Inverter_9,Inverter_10,Inverter_11,Inverter_12,Inverter_13,Inverter_14,Inverter_15,Inverter_16,Inverter_17,Inverter_18,Inverter_19,Inverter_20,Inverter_21,Inverter_22,Inverter_23,Inverter_24,Inverter_25,Inverter_26,Inverter_27,Inverter_28,Inverter_29,Inverter_30,Inverter_31,Inverter_32,Inverter_33,Inverter_34,Inverter_35,Inverter_36,Inverter_37,Inverter_38,Inverter_39,Inverter_40,Inverter_41,Inverter_42,Inverter_43,Inverter_44,Inverter_45,Inverter_46,Inverter_47,Inverter_48,Inverter_49,Inverter_50,Inverter_51,Inverter_52,Inverter_53,Inverter_54,Inverter_55,Inverter_56,Inverter_57,Inverter_58,Inverter_59,Inverter_60,Inverter_61,Inverter_62,Inverter_63,Inverter_64,Inverter_65,Inverter_66,Inverter_67,Inverter_68,Inverter_69,Inverter_70,Inverter_71,Inverter_72,Inverter_73,Inverter_74,Inverter_75,Inverter_76,Inverter_77,Inverter_78,Inverter_79,Inverter_80,Inverter_81,Inverter_82,Inverter_83,Avg_Top_20%,Expected Sum
2023-04-01 00:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-04-01 01:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-04-01 02:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-04-01 03:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-04-01 04:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-04-01 05:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-04-01 06:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-04-01 07:00:00,5.566273,3.398717,0.08677779,,0.07705554,0.1445,0.104,0.09344446,0.1072778,0.0966111,0.1099444,0.09205554,0.1544167,0.08783333,0.1005,0.09627777,0.09433332,0.0935,0.17575,0.1076667,0.1219444,0.1152222,0.1052778,0.1122778,0.1062222,0.1768333,0.1113889,0.09894446,0.09688888,0.14925,0.0938889,0.09200001,0.09533332,0.1518333,0.09355554,0.1025,0.1533333,0.07683334,0.09183333,0.1051111,0.09755556,0.1001111,0.1526666,0.09377777,0.09005554,0.09205554,0.1045556,0.08338889,0.09372222,0.1300834,0.1078889,0.09116668,0.1091667,0.09661112,0.1072222,0.09305555,0.1066111,0.08733334,0.1186111,0.1069444,0.1201667,0.1153889,0.1068333,0.17325,0.1186111,0.1049444,0.1051111,0.1116111,0.1072222,0.09866665,0.1067222,0.09044443,0.15775,0.09927776,0.1661667,0.1048333,0.0,0.1007778,0.1428333,0.09849999,0.09727777,0.09977777,0.1004444,0.1056667,0.1559167,,8.923194110000003
2023-04-01 08:00:00,20.09288,31.70016,0.3520417,,0.3240417,0.3785,0.4092917,0.3682083,0.3001666,0.3787917,0.3244584,0.3717917,0.4064167,0.3628333,0.4029167,0.382375,0.3823333,0.3797917,0.3219584,0.4184166,0.4595417,0.440625,0.4072917,0.4365416,0.41325,0.449875,0.4311666,0.3959167,0.3867917,0.3972083,0.3805,0.3757916,0.378625,0.3997084,0.376,0.4008333,0.2891667,0.3220833,0.3688333,0.3175833,0.3885417,0.3990833,0.4013334,0.3760833,0.3661667,0.3700833,0.4040417,0.2469167,0.372,0.3488334,0.4121667,0.3659583,0.4166667,0.2750417,0.4128334,0.2895417,0.4148333,0.3514166,0.4504583,0.414125,0.452125,0.440125,0.4178333,0.3435833,0.4525833,0.4142084,0.4158333,0.3135416,0.4174167,0.39025,0.420625,0.3725833,0.4131667,0.3994583,0.4267917,0.4160833,0.0,0.39925,0.3867917,0.396625,0.3903333,0.394,0.4043333,0.299625,0.4101667,,31.1551251
2023-04-01 09:00:00,25.11212,40.85635,0.538875,,0.4828334,0.5676668,0.6008333,0.5633749,0.6013333,0.5656667,0.6112501,0.5668334,0.596625,0.5630832,0.5937499,0.5776668,0.5758333,0.5757917,0.6370416,0.6178334,0.6595833,0.6408749,0.5959582,0.6368751,0.6180834,0.64975,0.6343333,0.5769999,0.5724999,0.5748749,0.5614167,0.5524167,0.557875,0.5770001,0.5569166,0.5834582,0.5820834,0.4734583,0.5574999,0.5944999,0.5751249,0.5769166,0.5790832,0.5541251,0.5519166,0.5531249,0.5879167,0.5315832,0.5581666,0.5330834,0.5965416,0.5530417,0.6009582,0.5712501,0.5966251,0.5674166,0.600625,0.5368333,0.6506667,0.6174583,0.6494583,0.6364167,0.6259584,0.6471668,0.6538333,0.6225833,0.6169167,0.643,0.605875,0.5848333,0.604625,0.5636666,0.597,0.5885416,0.6105833,0.6074166,0.0,0.5899168,0.5709584,0.586,0.574125,0.5820832,0.5887916,0.600625,0.58575,,47.6213322
2023-04-01 10:00:00,178.4054,346.7694,3.957542,,3.66025,4.152541,4.452708,4.245334,4.395375,4.145208,4.475166,4.263042,4.506292,4.379333,4.498709,4.358792,4.503208,4.350167,4.702125,4.566083,4.7955,4.735333,4.389208,4.776833,4.627292,4.813541,4.675833,4.349667,4.271208,4.325334,4.185708,4.266917,4.178833,4.316417,4.190917,4.355709,4.269458,3.674333,4.293708,4.452416,4.339167,4.316458,4.277292,4.267208,4.020042,4.0485,4.301,3.883208,4.283292,3.91775,4.353417,4.011333,4.358459,4.127958,4.358708,4.144125,4.418417,4.077083,4.734417,4.462292,4.741,4.636583,4.605458,4.829375,4.841958,4.619875,4.745542,4.704333,4.538625,4.357208,4.466792,4.314458,4.450875,4.307292,4.492583,4.438,4.714769470588235,4.343042,4.409625,4.323291,4.392417,4.293666,4.414792,4.408417,4.329958,4.714769470588235,358.97610047058816
2023-04-01 11:00:00,392.2893,722.757,7.003082,,6.545793,7.405791,7.939416,7.580041,7.794626,7.337167,7.911959,7.563083,7.996918,7.782126,7.957959,7.695875,7.962208,7.6635,8.219958,8.031458,8.346001,8.259707,7.605333,8.322707,8.076292,8.367249,8.107835,7.583042,7.409874,7.517334,7.275001,7.422249,7.188333,7.407583,7.211249,7.463124,7.302584,6.342499,7.394999,7.638792,7.422208,7.418625,7.358582,7.381125,6.95325,7.027291,7.420958,6.665376,7.459209,6.732793,7.442832,6.893792,7.55075,7.115124,7.562126,7.119042,7.619125,7.041417,8.223001,7.690376,8.251293,8.041502,7.969623,8.464751,8.42171,8.009834,8.353959,8.20096,7.926042,7.657875,7.831,7.563208,7.815291,7.538792,7.817417,7.700084,8.21736088235294,7.514458,7.748376,7.556168,7.703207,7.452666,7.700916,7.615626,7.501249,8.21736088235294,625.303116882353
2023-04-01 12:00:00,994.5051,1673.634,18.97766,,17.40733,19.70571,20.24937,19.95725,20.0535,19.55471,20.24879,19.93242,20.421,20.30354,20.38804,20.03079,20.43217,20.16342,20.65042,20.40575,20.74637,20.80771,20.00546,20.75517,20.64783,20.83629,20.59071,19.99683,19.87475,19.94362,19.67312,19.66992,19.46371,19.71258,19.39684,19.78667,19.50333,17.27221,19.69513,19.99492,19.80446,19.61954,19.53666,19.52337,19.06812,19.15362,19.78492,18.62425,19.86859,18.6725,19.86588,18.98379,19.94062,19.49396,20.03829,19.43405,20.083,19.31187,20.69771,20.34204,20.81929,20.60088,20.77604,20.95704,20.83833,20.57763,20.8295,20.72325,20.48492,20.1755,20.24696,20.07975,20.20467,19.9575,20.19371,20.11558,20.725828823529408,19.95517,20.27329,19.99034,20.16396,19.912,20.19267,20.03183,19.78938,20.725828823529408,1637.717298823529
