Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Inverter_7,Inverter_8,Inverter_9,Inverter_10,Inverter_11,Inverter_12,Inverter_13,Inverter_14,Inverter_15,Inverter_16,Inverter_17,Inverter_18,Inverter_19,Inverter_20,Inverter_21,Inverter_22,Inverter_23,Inverter_24,Inverter_25,Inverter_26,Inverter_27,Inverter_28,Inverter_29,Inverter_30,Inverter_31,Inverter_32,Inverter_33,Inverter_34,Inverter_35,Inverter_36,Inverter_37,Inverter_38,Inverter_39,Inverter_40,Inverter_41,Inverter_42,Inverter_43,Inverter_44,Inverter_45,Inverter_46,Inverter_47,Inverter_48,Inverter_49,Inverter_50,Inverter_51,Inverter_52,Inverter_53,Inverter_54,Inverter_55,Inverter_56,Inverter_57,Inverter_58,Inverter_59,Inverter_60,Inverter_61,Inverter_62,Inverter_63,Inverter_64,Inverter_65,Inverter_66,Inverter_67,Inverter_68,Inverter_69,Inverter_70,Inverter_71,Inverter_72,Inverter_73,Inverter_74,Inverter_75,Inverter_76,Inverter_77,Inverter_78,Inverter_79,Inverter_80,Inverter_81,Inverter_82,Inverter_83,Avg_Top_20%,Expected Sum
2023-01-01 00:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-01-01 01:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-01-01 02:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-01-01 03:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-01-01 04:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-01-01 05:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-01-01 06:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-01-01 07:00:00,5.527997,1.402642,0.0,0.0,0.1549167,0.1461667,0.1549167,0.1395,0.0,0.1527,0.0,0.1450833,0.1480833,0.0,0.1497166,0.1350833,0.12725,0.1291666,0.0,0.15575,0.1801666,0.1634167,0.1604,0.159,0.1535,0.15265,0.1627834,0.1444167,0.1426667,0.1423333,0.1409166,0.13725,0.1405167,0.15405,0.1378333,0.1489167,0.0,0.1547834,0.09725001,0.0,0.1369167,0.1474167,0.0,0.1414167,0.1531,0.15045,0.1594167,0.0,0.13675,0.1328333,0.1618333,0.14775,0.163,0.0,0.1608333,0.0,0.15875,0.1244166,0.1706667,0.1596667,0.17225,0.1715,0.15475,0.0,0.1689167,0.14875,0.144,0.0,0.1470833,0.1363333,0.152,0.1245,0.1461667,0.1451667,0.1604167,0.156,0.1476667,0.1433333,0.1313334,0.1384166,0.1401667,0.13975,0.144,0.0,0.15475,,10.083650109999999
2023-01-01 08:00:00,23.78757,24.21129,0.0,0.0,0.4165,0.4016666,0.4219583,0.3825833,0.0,0.3990833,0.0,0.3982917,0.417625,0.0,0.4151667,0.3954583,0.3868333,0.3912083,0.0,0.4344167,0.4786667,0.45225,0.4284167,0.4477916,0.4282916,0.4311667,0.4520417,0.4109167,0.4075417,0.4133333,0.4024583,0.393,0.3967083,0.4212084,0.3962917,0.4230833,0.0,0.42925,0.314,0.0,0.4092084,0.420875,0.0,0.401125,0.3994167,0.399875,0.431,0.0,0.3883333,0.3827916,0.4341667,0.4044167,0.4365417,0.0,0.4329167,0.0,0.4385,0.370375,0.4678333,0.4464583,0.469875,0.464625,0.44475,0.0,0.4707917,0.43675,0.4265417,0.0,0.4294167,0.40575,0.4338333,0.384625,0.426,0.4250833,0.4434583,0.4395833,0.426875,0.4195833,0.3980833,0.4145834,0.4085417,0.4151667,0.4234583,0.0,0.4306667,,28.4890833
2023-01-01 09:00:00,102.1642,136.3497,2.018467428571429,2.018467428571429,1.920292,1.847125,1.939375,1.845209,2.018467428571429,1.820417,2.018467428571429,1.863833,1.948042,2.018467428571429,1.938375,1.88575,1.90625,1.872833,2.018467428571429,1.985625,2.090583,2.047792,1.908792,2.035917,1.975292,2.032375,2.018209,1.864041,1.833875,1.864583,1.799833,1.822958,1.800917,1.864375,1.797833,1.877708,2.018467428571429,1.901833,1.527125,2.018467428571429,1.86175,1.872458,2.018467428571429,1.830042,1.784625,1.789167,1.878167,2.018467428571429,1.827625,1.734958,1.882709,1.778542,1.881667,2.018467428571429,1.877666,2.018467428571429,1.904792,1.747208,2.031417,1.944208,2.043042,1.999292,1.974083,2.018467428571429,2.06575,1.968917,1.99025,2.018467428571429,1.92175,1.851792,1.900875,1.815667,1.890208,1.861709,1.92525,1.911583,1.886417,1.860458,1.852917,1.856125,1.867875,1.847667,1.887833,2.018467428571429,1.866208,2.018467428571429,158.78684742857143
