Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Inverter_7,Inverter_8,Inverter_9,Inverter_10,Inverter_11,Inverter_12,Inverter_13,Inverter_14,Inverter_15,Inverter_16,Inverter_17,Inverter_18,Inverter_19,Inverter_20,Inverter_21,Inverter_22,Inverter_23,Inverter_24,Inverter_25,Inverter_26,Inverter_27,Inverter_28,Inverter_29,Inverter_30,Inverter_31,Inverter_32,Inverter_33,Inverter_34,Inverter_35,Inverter_36,Inverter_37,Inverter_38,Inverter_39,Inverter_40,Inverter_41,Inverter_42,Inverter_43,Inverter_44,Inverter_45,Inverter_46,Inverter_47,Inverter_48,Inverter_49,Inverter_50,Inverter_51,Inverter_52,Inverter_53,Inverter_54,Inverter_55,Inverter_56,Inverter_57,Inverter_58,Inverter_59,Inverter_60,Inverter_61,Inverter_62,Inverter_63,Inverter_64,Inverter_65,Inverter_66,Inverter_67,Inverter_68,Inverter_69,Inverter_70,Inverter_71,Inverter_72,Inverter_73,Inverter_74,Inverter_75,Inverter_76,Inverter_77,Inverter_78,Inverter_79,Inverter_80,Inverter_81,Inverter_82,Inverter_83,Avg_Top_20%,Expected Sum
2022-12-01 00:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-12-01 01:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-12-01 02:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-12-01 03:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-12-01 04:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-12-01 05:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-12-01 06:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-12-01 07:00:00,19.14968,20.85,0.2013333,0.3259166,0.4420832,0.2174167,0.4388334,0.2221667,0.5415834,0.2332083,0.4968334,0.231875,0.4070832,0.174375,0.34725,0.217875,0.3088333,0.2122083,0.3377917,0.247,0.380125,0.3186667,0.259625,0.3035,0.2243333,0.2964583,0.2389583,0.2876667,0.2197083,0.2855417,0.2145,0.27,0.2151667,0.277375,0.2109167,0.2694167,0.2212917,0.2605417,0.1530417,0.2630417,0.2084167,0.2594583,0.22425,0.2436667,0.2308333,0.239375,0.2965,0.1869583,0.2953333,0.1932917,0.3441667,0.2045,0.35775,0.2179583,0.4045417,0.2175417,0.4010833,0.2036667,0.376125,0.2410417,0.4412501,0.3061667,0.3333333,0.2356667,0.3405,0.2320833,0.304,0.2469583,0.3040833,0.2219167,0.2967083,0.2039583,0.2884167,0.2291667,0.2893333,0.232125,0.2708333,0.2192917,0.24275,0.20475,0.2434583,0.202625,0.245875,0.233125,0.2454583,,22.7338334
2022-12-01 08:00:00,382.201,387.9435,0.7490833,8.635126,9.189751,0.808875,9.498626,0.7660833,9.376208,0.7998333,9.4845,0.749125,9.49025,0.8138334,9.290918,0.8422917,9.384667,0.8149583,8.792959,0.87325,9.287374,6.962417,4.251167,8.799623,0.7852917,8.843708,0.7690833,7.956542,0.7594167,7.863208,0.72275,7.730001,0.7074584,7.590458,0.7307084,7.272958,0.7645,7.191,0.594875,7.120709,0.74875,6.573875,2.914,4.932458,4.23075,4.781708,8.590999,0.6765,9.423834,0.742125,9.471292,0.7672917,9.377292,0.7691666,9.290875,0.688125,9.363459,0.6259583,9.883667,0.76675,9.919376,6.81375,9.596375,0.8037501,8.931582,0.746375,7.951832,1.2205,6.4975,0.6692917,5.376543,0.6563333,4.694083,0.7087083,4.251125,0.6908751,3.768958,0.6697083,3.231625,0.649875,2.785417,0.6427917,2.575042,0.8132917,2.971833,9.427061529411764,369.31900360000003
2022-12-01 09:00:00,632.7852,935.2206,1.002,15.67754,15.86196,2.859125,16.02538,4.421791,15.76062,6.381415,15.91237,7.866542,16.23679,8.012375,16.08925,7.248126,16.28562,6.989,16.581,8.090792,16.72175,16.50833,9.510416,16.94629,7.189125,16.91479,7.509749,15.37746,7.402542,15.47766,6.907374,15.25037,6.71775,15.08871,7.224707,15.01896,5.883292,15.68775,5.707249,15.669,9.995876,15.13787,12.69242,14.70992,8.244583,8.292833,15.83004,0.793875,15.75288,0.8757082,15.86075,1.003667,15.89046,1.840208,15.92412,2.741708,16.13621,5.173293,17.47154,1.619042,17.46575,17.17442,18.22583,1.411209,18.02617,4.989834,17.88946,5.275499,16.91096,4.802876,16.65729,5.186209,16.24604,6.583333,15.60559,4.54975,14.77567,3.567542,14.79025,2.890708,14.65825,2.70975,13.95321,6.872291,14.95196,16.964602352941174,908.1718242
2022-12-01 10:00:00,802.0872,1586.482,8.185459,19.57296,19.72812,14.44233,19.95104,17.77325,19.67467,18.56333,19.89034,19.57738,20.30054,19.99554,20.17979,20.0595,20.37825,19.77909,20.89467,20.00287,21.12083,20.843,19.43775,21.40654,21.446,21.4675,21.29688,19.4615,19.40642,19.54988,18.57683,19.2545,18.93113,19.12467,18.95217,19.15288,18.95821,20.04975,16.76237,19.97842,19.92421,19.31663,19.13908,19.00191,10.1195,11.10392,19.53983,2.279833,19.37462,9.922876,19.53091,14.32296,19.60542,16.23608,19.62708,18.74625,19.8705,19.04787,21.42834,17.67971,21.47684,21.10629,22.46787,17.08417,22.15729,21.95454,21.99396,21.24546,20.84333,20.62408,20.54896,19.5615,20.37325,20.33533,20.42142,18.91183,20.28967,19.04888,20.35304,19.08213,20.31642,18.49654,20.3365,20.33384,19.55204,21.398436470588234,1578.859068
2022-12-01 11:00:00,897.4326,1814.585,19.50858,21.66142,21.83467,21.62412,22.04137,21.799,21.77475,21.17958,22.02975,21.71387,22.44125,22.49946,22.36992,22.26483,22.56034,22.46079,23.24375,23.17266,23.49137,23.27804,21.83779,23.69442,23.75008,23.75475,23.67896,21.72892,21.72058,21.83921,21.64067,21.47654,21.35287,21.38546,21.24142,21.4628,21.36383,22.47708,18.75571,22.37259,22.29525,21.6405,21.4535,21.25187,11.40925,18.83321,21.44337,14.03179,21.24063,20.80887,21.40866,20.89663,21.51129,21.44983,21.56346,21.31092,21.79717,21.146,23.42742,23.30984,23.54175,23.205,24.19379,23.97858,23.92637,23.89383,23.99496,23.97833,22.89588,23.0375,22.61937,22.70483,22.49429,22.57979,22.56383,22.88288,22.42842,22.42425,22.52146,22.54329,22.49809,22.52204,22.554,22.75492,21.83529,23.667131764705882,1825.2854000000002
2022-12-01 12:00:00,910.2764,1840.106,20.87229,21.87146,22.03808,21.93267,22.266,22.06241,22.02054,21.41175,22.31409,21.96308,22.75008,22.80804,22.72879,22.60442,22.93467,22.80625,23.69467,23.59271,23.89575,23.72437,22.32179,23.96992,23.97767,23.97875,23.96913,22.17371,22.15054,22.28608,22.08263,21.89458,21.77533,21.82817,21.66363,21.93275,21.838,22.99316,19.1755,22.9015,22.805,22.17671,21.96271,21.74533,12.01262,20.56663,21.62075,18.10362,21.41963,20.94796,21.59725,21.06137,21.71233,21.62863,21.75892,21.47204,21.99217,21.30066,23.59333,23.4495,23.693,23.34075,24.22583,23.99125,23.98021,23.96584,24.16808,23.99033,23.10738,23.22067,22.83638,22.89167,22.72779,22.78662,22.80792,23.11929,22.71529,22.69192,22.82296,22.81925,22.84384,22.84,22.94138,23.11538,22.29021,23.87413764705882,1856.0653599999998
