Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Avg_Top_20%,Expected Sum
2023-07-01 00:00:00,0.0,-8.501698,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 01:00:00,0.0,-8.504839,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 02:00:00,0.0,-8.556777,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 03:00:00,0.0,-8.631393,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 04:00:00,0.0,-8.68577,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 05:00:00,0.1745613,-8.635541,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 06:00:00,18.39189,97.1747,17.55882,16.726,17.03827,16.96634,16.53606,18.876,,103.70149
2023-07-01 07:00:00,83.83225,469.1364,79.31664,76.01939,76.97019,76.69443,79.10808,80.02711,79.671875,468.13584000000003
2023-07-01 08:00:00,212.3188,1178.344,202.1017,189.2321,193.3641,185.8607,202.0795,196.871,202.0906,1169.5091000000002
2023-07-01 09:00:00,381.9889,2173.061,364.0511,349.4527,347.3359,341.3992,386.3599,383.6596,385.00975,2172.2584
2023-07-01 10:00:00,496.9591,2751.397,440.2755,446.0302,442.278,452.5154,483.8476,467.0077,475.42764999999997,2731.9544
2023-07-01 11:00:00,721.4537,3931.144,656.2925,654.0073,654.9131,633.3465,675.9362,666.8508,671.3935,3941.3464000000004
2023-07-01 12:00:00,652.8925,3664.476,577.8425,581.8179,578.9956,597.0315,652.8541,677.2224,665.0382500000001,3665.764
2023-07-01 13:00:00,657.1856,3635.03,594.2866,580.6612,594.3279,616.2709,635.9918,613.8967,626.13135,3635.4350999999997
2023-07-01 14:00:00,644.6021,3323.014,549.4438,549.1748,539.8879,544.0093,566.8066,579.1041,572.95535,3328.4265
2023-07-01 15:00:00,798.2023,3989.713,670.6223,652.0426,665.9421,662.6081,681.4109,676.9104,679.16065,4009.5364
2023-07-01 16:00:00,432.4721,2095.597,361.9171,341.1582,333.4615,325.722,357.5491,358.1422,360.02965,2077.9501
2023-07-01 17:00:00,56.11179,345.7248,59.1559,57.39794,57.14331,56.00747,60.16417,59.86134,60.012755,349.73013000000003
2023-07-01 18:00:00,0.1358621,-8.771959,0.09403577,0.0,0.0,0.0,0.0,0.0,,0.09403577
2023-07-01 19:00:00,5.1674,-4.051477,1.314501,0.5384649,1.31682,0.01124083,1.095621,0.1994803,,4.476128030000001
2023-07-01 20:00:00,1.710299,-4.847765,0.8331792,0.48166,0.7050267,0.4860925,0.7326288,0.5047002,,3.7432874
2023-07-01 21:00:00,0.0,-8.836613,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 22:00:00,0.0,-8.791429,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 23:00:00,0.0,-8.717164,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 00:00:00,0.0,-8.722852,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 01:00:00,0.0,-8.755252,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 02:00:00,0.0,-8.72043,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 03:00:00,0.0,-8.698959,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 04:00:00,0.0,-8.724977,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 05:00:00,0.0,-8.724362,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 06:00:00,14.33553,52.37207,8.612001,10.34949,8.304996,10.42777,10.31175,11.79266,,59.798666999999995
2023-07-02 07:00:00,100.7155,520.3526,91.34425,82.9986,86.77734,81.44267,90.44374,86.0424,90.893995,519.049
2023-07-02 08:00:00,246.3362,1371.943,236.6182,223.7358,222.7273,211.0874,236.788,229.9344,236.7031,1360.8911000000003
2023-07-02 09:00:00,451.472,2588.736,440.6002,419.9295,420.0974,406.5557,441.7693,434.359,441.18475,2563.3111
2023-07-02 10:00:00,522.3842,2738.995,468.0898,426.6132,444.599,436.5735,467.1181,464.6242,467.60395000000005,2707.6178
2023-07-02 11:00:00,667.3259,3579.872,607.1669,586.4154,593.1459,577.5752,606.7004,612.6298,609.89835,3583.6335999999997
2023-07-02 12:00:00,899.7582,4596.943,780.1881,777.1973,773.4224,773.4704,784.3809,769.606,782.2845,4658.2651000000005
2023-07-02 13:00:00,979.246,4876.518,801.7494,785.0972,822.3688,827.0101,832.9232,832.8834,832.9033,4902.032099999999
2023-07-02 14:00:00,933.6338,4734.219,802.0309,776.5265,793.3798,752.0357,816.1718,817.0054,816.5886,4757.150100000001
2023-07-02 15:00:00,815.7795,4135.921,687.6439,672.3537,683.2065,690.4667,708.8327,709.2933,709.0630000000001,4151.7968
2023-07-02 16:00:00,642.9366,3257.996,535.1161,525.4082,537.6248,545.8689,554.5546,553.8287,554.19165,3252.4013
2023-07-02 17:00:00,480.4219,2427.416,392.8195,392.3488,398.2274,407.3488,411.7789,416.0208,413.89985,2418.5442000000003
2023-07-02 18:00:00,220.3699,1060.709,170.136,169.7163,176.7239,179.6956,179.7036,184.1284,181.916,1060.1038
2023-07-02 19:00:00,60.72357,318.002,53.38364,52.14928,53.44348,53.3186,54.80612,55.00477,54.905445,322.10589
